team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,24.0,25.0,26.0,107.0
OB,2713234585,84,1,8,26,1,26.1,50.3,B. Paulsen,28.0,15.0,NaN,NaN,Hobro vs OB,2024-08-25,31.1,75.9,0.00000622,NaN,NaN,NaN,18.2,1.3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713234747,84,1,8,40,1,10.1,47.9,F. Dietz,29.0,16.0,NaN,NaN,Hobro vs OB,2024-08-25,24.4,66.7,0.00000239,NaN,NaN,NaN,19.7,0.7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713234813,85,1,8,43,1,24.3,66.7,L. Klitten,29.0,16.0,NaN,NaN,Hobro vs OB,2024-08-25,32.5,53.9,0.00000799,NaN,NaN,NaN,12.2,5.5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713234639,85,1,8,30,0,36.9,82.9,J. Gomez,28.0,15.0,NaN,NaN,Hobro vs OB,2024-08-25,86.8,56.9,NaN,NaN,NaN,NaN,55.3,6.0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713234869,86,1,8,47,1,33.0,54.0,V. Rasmussen,29.0,16.0,NaN,NaN,Hobro vs OB,2024-08-25,26.5,51.5,0.00000445,NaN,NaN,NaN,7.0,3.4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713234809,86,83,8,47,0,60.1,29.4,J. Bonde,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713234877,87,1,8,52,1,26.5,51.5,L. Klitten,29.0,16.0,NaN,NaN,Hobro vs OB,2024-08-25,22.1,30.0,0.00000234,NaN,NaN,NaN,15.3,4.4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713234995,87,10,9,0,1,3.0,51.5,V. Myhra,30.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713234905,88,1,8,53,1,22.1,30.0,E. Søgaard,29.0,16.0,NaN,NaN,Hobro vs OB,2024-08-25,28.8,7.9,0.00000282,NaN,NaN,NaN,16.6,5.2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235007,88,52,9,2,1,3.0,51.5,V. Myhra,30.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713234959,89,1,8,54,1,28.8,7.9,O. Klitten,29.0,16.0,NaN,NaN,Hobro vs OB,2024-08-25,82.6,14.7,0.00163796,NaN,NaN,NaN,56.7,0.1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235213,89,1,9,19,1,7.9,47.0,V. Myhra,30.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,30.8,17.9,0.00000445,NaN,NaN,NaN,31.1,5.6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713234981,90,1,8,59,1,85.5,13.5,M. Kristensen,29.0,16.0,1.0,NaN,Hobro vs OB,2024-08-25,85.3,26.8,0.00752289,NaN,NaN,15,9.0,1.6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235235,90,1,9,21,1,30.8,17.9,L. Owusu,30.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,17.9,34.3,0.00000161,NaN,NaN,NaN,17.5,2.5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713234991,91,15,9,0,1,84.8,38.8,J. Cornelius,29.0,16.0,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,0.10309052467346191,0.04894908890128136,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235261,91,1,9,22,1,17.9,34.3,B. Paulsen,30.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,9.1,50.6,0.00000047,NaN,NaN,NaN,14.4,2.3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713235913,92,7,10,10,0,13.4,81.0,E. Søgaard,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235283,92,1,9,24,1,9.1,50.6,V. Myhra,30.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,25.5,54.5,0.00000279,NaN,NaN,NaN,17.4,0.2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713235927,93,43,10,12,1,0.0,0.0,E. Søgaard,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235315,93,1,9,26,1,25.5,54.5,A. Manneh,30.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,12.7,31.5,0.00000087,NaN,NaN,NaN,20.6,4.0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713236195,94,4,10,29,1,6.0,46.8,Z. Hyltoft,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235437,94,1,9,28,1,11.8,35.1,B. Paulsen,30.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,21.5,73.9,0.00000186,NaN,NaN,NaN,28.3,1.2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713236573,95,1,10,56,1,9.0,40.3,J. Dakir,33.0,18.0,NaN,NaN,Hobro vs OB,2024-08-25,9.0,23.3,0.00000037,NaN,NaN,NaN,11.6,4.7,NaN,NaN,NaN,NaN,,true,NaN,,NaN,NaN,NaN,NaN
OB,2713235545,95,1,9,38,1,32.5,72.7,J. Gomez,31.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,38.0,15.9,0.00001804,NaN,NaN,NaN,39.1,4.9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713236623,96,1,10,58,1,9.0,23.3,M. Jacobsen,33.0,18.0,NaN,NaN,Hobro vs OB,2024-08-25,10.6,41.0,0.00000043,NaN,NaN,NaN,12.2,1.4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235567,96,1,9,46,1,42.4,17.3,L. Owusu,31.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,46.7,30.6,0.00004943,NaN,NaN,NaN,10.1,1.1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235625,97,1,9,49,1,46.7,30.6,J. Bonde,31.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,41.8,11.9,0.0000214,NaN,NaN,NaN,13.7,4.3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713236671,97,1,11,1,0,9.4,43.9,J. Dakir,33.0,18.0,NaN,NaN,Hobro vs OB,2024-08-25,46.7,101.1,NaN,NaN,NaN,NaN,55.2,0.8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713236675,98,5,11,5,0,51.0,101.5,J. Dakir,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235733,98,1,9,52,1,44.7,12.0,L. Owusu,31.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,30.8,30.1,0.00000904,NaN,NaN,NaN,19.1,2.4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235775,99,1,10,0,1,39.8,33.7,B. Paulsen,31.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,40.6,12.0,0.00001659,NaN,NaN,NaN,14.8,4.8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237007,99,49,11,32,1,32.8,21.0,O. Klitten,35.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235885,100,1,10,2,1,44.4,11.9,L. Owusu,31.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,79.4,20.0,0.00203812,NaN,NaN,NaN,37.2,0.1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237041,100,1,11,32,1,32.8,21.0,O. Klitten,35.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,26.0,16.5,0.0000027,NaN,NaN,NaN,7.8,3.5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237097,101,1,11,34,1,30.1,16.5,E. Søgaard,35.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,35.0,24.9,0.00000826,NaN,NaN,NaN,7.7,0.8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235919,101,3,10,10,0,86.6,19.0,M. Fenger,31.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235941,102,1,10,13,1,84.9,15.2,M. Fenger,32.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,75.1,25.9,0.00276648,NaN,NaN,NaN,12.6,2.5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237119,102,1,11,39,1,35.0,24.9,M. Kristensen,35.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,15.6,34.6,0.0000015,NaN,NaN,NaN,21.4,2.8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235967,103,1,10,14,1,75.1,25.9,J. Bonde,32.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,77.6,9.4,0.00107316,NaN,NaN,NaN,11.5,4.9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237153,103,1,11,41,1,15.6,34.6,M. Jacobsen,35.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,25.9,29.4,0.00000259,NaN,NaN,NaN,11.4,6.0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713235989,104,1,10,15,1,77.6,9.4,L. Owusu,32.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,89.9,13.1,0.00200118,NaN,NaN,NaN,13.2,0.2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237185,104,1,11,43,1,25.9,29.4,M. Kristensen,35.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,15.3,60.9,0.00000131,NaN,NaN,NaN,24.1,2.1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713236013,105,1,10,17,1,89.9,13.1,L. Deedson,32.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,81.6,9.5,0.00123214,NaN,NaN,NaN,9.1,3.4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237247,105,1,11,45,1,15.3,60.9,F. Dietz,35.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,26.9,80.3,0.00000276,NaN,NaN,NaN,18.0,0.8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237297,106,1,11,50,1,28.7,71.4,L. Klitten,35.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,24.2,57.2,0.00000314,NaN,NaN,NaN,10.8,4.3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713236071,106,1,10,19,1,81.6,9.5,L. Owusu,32.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,92.6,7.6,0.0012055,NaN,NaN,NaN,11.6,6.2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237319,107,3,11,52,1,27.0,74.8,M. Kristensen,35.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713239921,134,43,14,56,1,0.0,0.0,L. Deedson,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,75.4,44.6,NaN,NaN,NaN,NaN,5.5,5.3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713236091,107,1,10,23,1,91.7,17.0,L. Deedson,32.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,84.3,14.0,0.00216603,NaN,NaN,NaN,8.0,3.4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713236153,108,1,10,25,0,84.2,14.0,L. Owusu,32.0,17.0,NaN,NaN,Hobro vs OB,2024-08-25,94.0,47.6,NaN,NaN,NaN,NaN,25.1,1.1,NaN,true,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237399,108,1,11,53,1,24.2,57.2,M. Kristensen,35.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,14.0,71.4,0.00000085,NaN,NaN,NaN,14.4,2.4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237437,109,1,11,56,1,13.8,73.2,F. Dietz,35.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,30.5,86.9,0.00000345,NaN,NaN,NaN,19.9,0.5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713236167,109,4,10,29,0,94.0,53.2,L. Kjerrumgaard,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237529,110,1,12,1,1,35.4,85.1,L. Klitten,35.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,38.8,77.9,0.00001293,NaN,NaN,NaN,6.1,5.3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713236879,110,5,11,5,1,49.0,-1.5,L. Kjerrumgaard,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237537,111,4,12,5,1,39.6,81.0,J. Cornelius,35.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713240665,164,74,16,8,1,25.8,48.6,F. Dietz,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713236931,111,1,11,21,1,51.9,-2.0,L. Owusu,34.0,19.0,NaN,NaN,Hobro vs OB,2024-08-25,65.0,19.2,0.0000611,NaN,NaN,NaN,19.9,0.8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,true
Hobro,2713237651,112,1,12,12,1,47.7,62.9,Z. Hyltoft,36.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,37.5,58.7,0.000028,NaN,NaN,NaN,11.1,3.4,NaN,NaN,NaN,NaN,,true,NaN,,NaN,NaN,NaN,NaN
OB,2713236943,112,1,11,26,0,67.7,27.0,L. Kjerrumgaard,34.0,19.0,NaN,NaN,Hobro vs OB,2024-08-25,73.9,58.7,NaN,NaN,NaN,NaN,22.5,1.3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713237309,113,45,11,52,0,73.0,25.2,L. Deedson,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237683,113,1,12,14,1,37.5,58.7,F. Dietz,36.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,43.0,58.1,0.00003351,NaN,NaN,NaN,5.8,6.2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713237511,114,4,12,5,0,60.4,19.0,J. Bonde,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237751,114,1,12,15,1,43.0,58.1,Z. Hyltoft,36.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,46.4,85.0,0.00004049,NaN,NaN,NaN,18.6,1.4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237843,115,1,12,20,1,46.5,85.1,L. Klitten,36.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,71.0,70.6,0.00136244,NaN,NaN,NaN,27.5,5.9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713237861,115,7,12,26,1,10.0,32.6,J. Gomez,37.0,21.0,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237851,116,50,12,26,1,90.0,67.4,F. Christensen,36.0,20.0,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713237869,116,49,12,28,1,11.5,23.1,J. Gomez,37.0,21.0,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237985,117,1,12,35,1,64.8,70.8,F. Dietz,38.0,22.0,NaN,NaN,Hobro vs OB,2024-08-25,70.1,62.9,0.00191624,NaN,NaN,NaN,7.7,5.5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713237951,117,1,12,30,0,12.1,17.4,J. Gomez,37.0,21.0,NaN,NaN,Hobro vs OB,2024-08-25,42.4,17.1,NaN,NaN,NaN,NaN,31.8,6.3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713237995,118,3,12,38,0,72.0,62.2,V. Rasmussen,38.0,22.0,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713238015,118,49,12,40,1,23.7,60.3,B. Paulsen,39.0,23.0,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713238031,119,49,12,34,1,43.5,56.9,F. Dietz,38.0,22.0,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713238037,119,1,12,40,1,23.7,60.3,B. Paulsen,39.0,23.0,NaN,NaN,Hobro vs OB,2024-08-25,31.9,49.9,0.00000732,NaN,NaN,NaN,11.1,5.6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713238211,120,5,12,47,1,26.8,101.7,F. Dietz,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713238075,120,1,12,42,1,31.9,49.9,M. Ejdum,39.0,23.0,NaN,NaN,Hobro vs OB,2024-08-25,40.1,35.5,0.00002226,NaN,NaN,NaN,13.0,5.4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713238119,121,1,12,44,0,40.1,35.5,J. Bonde,39.0,23.0,NaN,NaN,Hobro vs OB,2024-08-25,73.6,-2.0,NaN,NaN,NaN,NaN,43.4,5.7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713238253,121,1,12,55,1,27.5,101.3,F. Dietz,40.0,24.0,NaN,NaN,Hobro vs OB,2024-08-25,15.2,77.2,0.00000039,NaN,NaN,NaN,20.9,4.0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,true
Hobro,2713238267,122,1,12,58,1,16.5,73.8,M. Jacobsen,40.0,24.0,NaN,NaN,Hobro vs OB,2024-08-25,17.0,33.4,0.00000131,NaN,NaN,NaN,27.5,4.7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713238121,122,5,12,47,0,73.2,-1.7,J. Bonde,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713238315,123,7,12,38,0,28.0,37.8,A. Manneh,39.0,23.0,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713238301,123,1,12,59,1,17.0,32.5,E. Søgaard,40.0,24.0,NaN,NaN,Hobro vs OB,2024-08-25,26.5,15.0,0.00000233,NaN,NaN,NaN,15.5,5.4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713238447,124,59,13,12,1,22.2,76.3,V. Myhra,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713238329,124,1,13,2,1,26.7,17.1,O. Klitten,40.0,24.0,NaN,NaN,Hobro vs OB,2024-08-25,15.7,15.6,0.00000078,NaN,NaN,NaN,11.6,3.2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713238363,125,1,13,3,1,15.7,15.6,E. Søgaard,40.0,24.0,NaN,NaN,Hobro vs OB,2024-08-25,29.0,7.7,0.00000232,NaN,NaN,NaN,15.0,5.9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713238453,125,12,13,14,1,21.9,76.4,V. Myhra,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,28.1,101.9,NaN,NaN,NaN,NaN,18.5,1.2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713238365,126,1,13,7,1,29.0,7.7,V. Rasmussen,40.0,24.0,NaN,NaN,Hobro vs OB,2024-08-25,32.9,15.0,0.00000474,NaN,NaN,NaN,6.4,0.9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713238459,126,5,13,14,0,29.0,101.6,V. Myhra,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713238401,127,1,13,10,0,32.9,15.0,F. Christensen,40.0,24.0,NaN,NaN,Hobro vs OB,2024-08-25,71.4,20.0,NaN,NaN,NaN,NaN,40.6,0.1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713238687,127,1,12,41,1,39.2,64.6,M. Fenger,39.0,23.0,NaN,NaN,Hobro vs OB,2024-08-25,31.0,59.1,0.00000866,NaN,NaN,NaN,9.4,3.6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713239159,128,4,14,0,0,56.4,12.1,L. Owusu,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713238499,128,5,13,14,1,71.0,-1.6,F. Christensen,NaN,24.0,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713239409,129,45,14,16,0,58.6,73.3,A. Manneh,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713238549,129,1,13,18,1,62.6,-1.0,O. Klitten,41.0,24.0,NaN,NaN,Hobro vs OB,2024-08-25,38.5,12.6,0.00000956,NaN,NaN,NaN,26.9,2.8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,true
Hobro,2713238595,130,1,13,20,1,38.5,12.6,E. Søgaard,41.0,24.0,NaN,NaN,Hobro vs OB,2024-08-25,39.1,46.1,0.00002662,NaN,NaN,NaN,22.8,1.5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
OB,2713239569,130,5,14,25,1,-1.7,39.0,A. Manneh,NaN,NaN,NaN,NaN,Hobro vs OB,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
Hobro,2713238627,131,1,13,23,1,39.1,46.1,M. Jacobsen,41.0,24.0,NaN,NaN,Hobro vs OB,2024-08-25,30.5,16.5,0.00000708,NaN,NaN,NaN,22.1,4.3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN
