contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,15,16,17,18,20,22,25,26,29,56,61,63,64,65,72,73,74,75,76,77,78,80,81,82,83,84,100,102,103,108,120,139,146,147,153,154,214,215,230,231,233,321,322,323,324,326,327,328,338,374,375,391,395,396,458,468,sequenceId,possessionId,keyPass,140,141,318,210,23,6,9,24,107,60,71,79,89,133,160,280,281,282,353,390,472,113,121,138,273,276,87,101,136,85,275,21,114,314,62,86,28,254,300,19,216,217
6wwwud48qahpwrfxs20334qk5,Fredericia,2745592261,609,15,2,68,15,O. Buch,y4dl1rer075c9wz6zhx7skbt,1,98.1,50.2,2024-11-08T19:25:59.543,2024-11-08T19:27:32,1.0,"{""id"": 5349194371, ""qualifierId"": 22}",6svkacgqtu468kpqc415a0b2s,B 93 vs Fredericia,1_Division,2024-11-08,DNK,NaN,true,NaN,NaN,NaN,true,NaN,NaN,true,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,,,true,48.6,19,NaN,,NaN,100.0,48.6,,true,true,NaN,100,51.6,698,0.7285960912704468,0.0,NaN,NaN,2,2,true,NaN,NaN,NaN,,,,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,,true,,,,,,,,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2745592279,610,15,2,68,17,J. Jessen,6wfu6s6xo5zjeke21fgbouql0,1,98.1,45.4,2024-11-08T19:26:02.031,2024-11-08T19:27:43,NaN,"{""id"": 5349198075, ""qualifierId"": 103, ""value"": ""8.9""}",6svkacgqtu468kpqc415a0b2s,B 93 vs Fredericia,1_Division,2024-11-08,DNK,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,52.9,8.9,NaN,,NaN,99.7,47.8,,NaN,true,NaN,NaN,NaN,699,0.3733293116092682,0.8724207282066345,true,NaN,2,2,true,609,NaN,NaN,,,,true,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,true,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,,NaN,,,,,,,,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2745595875,631,13,2,71,53,A. Dahl,65g5cfsdr10378yvmkpm19444,1,88.9,29.1,2024-11-08T19:29:37.906,2024-11-08T19:30:45,1.0,"{""id"": 5349214135, ""qualifierId"": 231, ""value"": ""48.2""}",6svkacgqtu468kpqc415a0b2s,B 93 vs Fredericia,1_Division,2024-11-08,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,Center,,true,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,67.4,79.2,NaN,,NaN,NaN,NaN,,NaN,NaN,true,99.4,48.2,NaN,0.025885874405503273,0.0,NaN,NaN,2,2,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,,NaN,,,,,,,,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2745596809,638,15,2,72,49,A. Muçolli,289rctmvd5ppy9zqn98jbe4et,1,85.0,56.5,2024-11-08T19:30:33.963,2024-11-08T21:22:50,1.0,"{""id"": 5349776951, ""qualifierId"": 327, ""value"": ""2""}",6svkacgqtu468kpqc415a0b2s,B 93 vs Fredericia,1_Division,2024-11-08,DNK,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,,NaN,47.3,20.3,NaN,,NaN,93.0,52.9,,true,true,NaN,NaN,NaN,955,0.1841430515050888,0.3761503994464874,NaN,NaN,2,2,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,,true,,,NaN,,,,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,,NaN,,,,,,,,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2745602489,669,15,2,77,33,A. Muçolli,289rctmvd5ppy9zqn98jbe4et,1,90.2,46.8,2024-11-08T19:35:17.647,2024-11-08T19:37:13,1.0,"{""id"": 5349252639, ""qualifierId"": 147, ""value"": ""47.7""}",6svkacgqtu468kpqc415a0b2s,B 93 vs Fredericia,1_Division,2024-11-08,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,53.4,17.1,NaN,,NaN,93.3,47.7,,true,true,NaN,NaN,NaN,784,0.22493015229701996,0.8942920565605164,NaN,true,2,2,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,,NaN,,,,,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2745589991,680,13,2,65,55,M. Mouritz,ezbixgm2km8iapnsl57bn4wkp,1,79.3,36.9,2024-11-08T19:23:39.963,2024-11-08T19:24:52,1.0,"{""id"": 5349181787, ""qualifierId"": 18}",6svkacgqtu468kpqc415a0b2s,B 93 vs Fredericia,1_Division,2024-11-08,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,45.9,79.2,NaN,,NaN,NaN,NaN,,true,NaN,NaN,98.2,49.6,NaN,0.02956278808414936,0.0,NaN,NaN,2,2,true,NaN,NaN,NaN,,,,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,,NaN,,,,,,,,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2745611039,719,16,2,85,3,D. Haarbo,2zt1yrfv8m2mhpo720n0uydck,1,89.2,56.2,2024-11-08T19:42:47.892,2024-11-08T19:51:17,NaN,"{""id"": 5349299491, ""qualifierId"": 103, ""value"": ""3.2""}",6svkacgqtu468kpqc415a0b2s,B 93 vs Fredericia,1_Division,2024-11-08,DNK,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,,NaN,50.1,3.2,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,98.8,52.3,NaN,0.12925653159618378,0.15148231387138367,NaN,NaN,2,2,true,NaN,2024-11-08 19:42:47.166,85:02.863,,,,true,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,NaN,,BLOCKED_SHOT,626929,3051,,,724,,,NaN,NaN,,,NaN,,,,,,,,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2745612975,724,15,2,85,2,J. Jessen,6wfu6s6xo5zjeke21fgbouql0,1,90.8,44.8,2024-11-08T19:42:47.189,2024-11-08T19:46:10,1.0,"{""id"": 5349307381, ""qualifierId"": 17}",6svkacgqtu468kpqc415a0b2s,B 93 vs Fredericia,1_Division,2024-11-08,DNK,NaN,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,,,NaN,50.5,19,NaN,,NaN,94.0,46.8,,true,NaN,NaN,98.6,49.8,869,0.19955459237098694,0.0,NaN,NaN,2,2,true,NaN,NaN,NaN,,,,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,,NaN,,,,,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2745602635,786,16,2,77,33,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,1,1.8,47.6,2024-11-08T19:35:18.027,2024-11-08T20:19:59,NaN,"{""id"": 5349485661, ""qualifierId"": 77}",6svkacgqtu468kpqc415a0b2s,B 93 vs Fredericia,1_Division,2024-11-08,DNK,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,54.2,24.1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,94.1,45.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2024-11-08 19:35:17.877,77:33.574,,,,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,NaN,,OWN_GOAL,179457,3051,,,668,,,NaN,NaN,,,NaN,,,,,,,,,true,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2745616415,904,15,2,89,45,F. Isaki,86mx27krl6c613x6e3t9g3cic,1,70.3,47.2,2024-11-08T19:47:30.035,2024-11-08T19:48:41,1.0,"{""id"": 5349327313, ""qualifierId"": 103, ""value"": ""13.9""}",6svkacgqtu468kpqc415a0b2s,B 93 vs Fredericia,1_Division,2024-11-08,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,true,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,,NaN,48.6,13.9,NaN,,NaN,96.8,49.5,,NaN,NaN,true,NaN,NaN,749,0.019365273416042328,0.01696844771504402,NaN,NaN,1,2,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,,NaN,,,,,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2745617389,907,15,2,90,44,F. Isaki,86mx27krl6c613x6e3t9g3cic,1,72.0,57.6,2024-11-08T19:48:29.299,2024-11-08T19:52:19,NaN,"{""id"": 5349342891, ""qualifierId"": 147, ""value"": ""55.6""}",6svkacgqtu468kpqc415a0b2s,B 93 vs Fredericia,1_Division,2024-11-08,DNK,NaN,NaN,NaN,true,NaN,NaN,true,NaN,NaN,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,,,NaN,51.6,19,NaN,,NaN,81.4,55.6,,NaN,NaN,true,97.5,50.2,754,0.009736412204802036,0.0,NaN,NaN,3,2,NaN,NaN,NaN,NaN,,,,true,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,,NaN,,,,,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2745617883,919,15,2,91,23,N. Morberg,5u9zrgsm6wycfcbk04m64wd1w,1,85.6,46.6,2024-11-08T19:49:08.084,2024-11-08T19:50:21,1.0,"{""id"": 5349335207, ""qualifierId"": 78}",6svkacgqtu468kpqc415a0b2s,B 93 vs Fredericia,1_Division,2024-11-08,DNK,NaN,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,,,NaN,50.6,19,NaN,,NaN,87.5,47.1,,true,NaN,NaN,98.4,48.9,760,0.07497229427099228,0.0,NaN,NaN,3,2,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,,NaN,,,,,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2745617909,920,15,2,91,26,N. Thomsen,4a0jmv6qmwn01iuqp1mhnyzth,1,75.1,47.5,2024-11-08T19:49:10.660,2024-11-08T19:50:29,NaN,"{""id"": 5349335783, ""qualifierId"": 102, ""value"": ""52.4""}",6svkacgqtu468kpqc415a0b2s,B 93 vs Fredericia,1_Division,2024-11-08,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,,NaN,52.4,19,NaN,,NaN,77.7,48.0,,NaN,NaN,true,98.2,49.3,761,0.021364301443099976,0.0,NaN,NaN,2,2,true,NaN,NaN,NaN,,,,true,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,,NaN,,,,,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2745618599,932,15,2,92,28,O. Addo,kqj7nh6pqmqbt0abyyu0fcpg,1,85.6,41.0,2024-11-08T19:50:12.717,2024-11-08T19:51:13,1.0,"{""id"": 5349339861, ""qualifierId"": 76}",6svkacgqtu468kpqc415a0b2s,B 93 vs Fredericia,1_Division,2024-11-08,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,,NaN,51.9,19,NaN,,NaN,92.0,45.8,,NaN,NaN,true,98.4,51.1,769,0.11517816036939621,0.0,NaN,true,2,2,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,,NaN,,,,,,,,,NaN,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2701841677,13,13,1,0,54,A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,1,69.5,49.6,2024-07-19T17:01:48.307,2024-07-20T17:29:13,1.0,"{""id"": 5109072963, ""qualifierId"": 18}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,NaN,NaN,NaN,true,NaN,true,NaN,,true,Center,NaN,NaN,NaN,,true,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,36.6,6.9,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,98.4,49.5,NaN,0.018473420292139053,NaN,,,1,2,NaN,,,,,,,NaN,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2701843339,90,15,1,6,34,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,1,92.3,66.7,2024-07-19T17:07:28.226,2024-07-20T17:29:14,1.0,"{""id"": 5110652443, ""qualifierId"": 76}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,Center,NaN,NaN,true,,true,NaN,NaN,NaN,true,NaN,NaN,NaN,,true,NaN,,NaN,53.1,19,NaN,,NaN,94.1,63.5,NaN,true,NaN,NaN,98.6,54.0,68,0.09014327824115753,NaN,,,1,2,true,,,,,,,NaN,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2701843575,94,15,1,7,12,F. Isaki,86mx27krl6c613x6e3t9g3cic,1,96.2,58.3,2024-07-19T17:08:07.115,2024-07-20T17:29:15,1.0,"{""id"": 5109088129, ""qualifierId"": 231, ""value"": ""53.4""}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,NaN,NaN,NaN,NaN,NaN,NaN,true,,true,Center,true,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,NaN,,true,51.5,19,NaN,,NaN,96.5,61.6,NaN,true,NaN,NaN,99.1,53.4,70,0.10591316968202591,NaN,,,3,2,true,,,,,,,NaN,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2701844149,113,15,1,9,0,O. Addo,kqj7nh6pqmqbt0abyyu0fcpg,1,74.4,63.9,2024-07-19T17:09:54.554,2024-07-19T17:11:03,1.0,"{""id"": 5109087435, ""qualifierId"": 233, ""value"": ""85""}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,NaN,NaN,NaN,true,true,true,NaN,,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,50.4,15.8,NaN,,NaN,96.9,51.1,NaN,NaN,NaN,true,NaN,NaN,85,0.011867376044392586,0.0183,,,2,2,true,,,,,,,NaN,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2701847481,173,13,1,19,21,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,76.5,43.9,2024-07-19T17:20:15.754,2024-07-19T17:21:26,1.0,"{""id"": 5109106053, ""qualifierId"": 56, ""value"": ""Center""}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,NaN,NaN,NaN,true,NaN,true,NaN,,true,Center,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,,NaN,66.2,70.8,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,98.6,49.3,NaN,0.03780428320169449,NaN,,,1,2,true,,,,,,,NaN,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2701847991,185,15,1,21,4,S. Jalal,ekx0wotp433tuaw4g93nybjmc,1,86.1,34.9,2024-07-19T17:21:59.212,2024-07-19T17:23:11,1.0,"{""id"": 5109109479, ""qualifierId"": 230, ""value"": ""99.1""}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,Center,NaN,true,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,NaN,,NaN,51.1,19,NaN,,NaN,87.6,36.6,NaN,NaN,NaN,true,99.1,45.7,251,0.04572759196162224,NaN,,,3,2,NaN,,,,,,,NaN,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2701852389,318,13,1,34,27,P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,1,90.7,58.8,2024-07-19T17:35:22.163,2024-07-19T17:36:32,NaN,"{""id"": 5109134969, ""qualifierId"": 83}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,NaN,NaN,true,NaN,true,true,NaN,,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,,NaN,57.0,16.7,true,,NaN,NaN,NaN,NaN,NaN,true,NaN,98.1,51.8,NaN,0.14027859270572662,NaN,,,1,2,true,,,,,,,true,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2701861493,444,13,2,48,48,A. Leifsson,dqssvdpt2iwg8qn9wto3miind,1,91.6,52.4,2024-07-19T18:06:31.958,2024-07-19T18:08:33,NaN,"{""id"": 5109189019, ""qualifierId"": 17}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,true,NaN,true,NaN,NaN,NaN,true,,NaN,Center,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,67.2,23.6,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,98.4,48.7,NaN,0.07169660180807114,NaN,,,3,2,true,,,,,,,true,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2701862933,456,13,2,52,14,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,88.5,39.5,2024-07-19T18:09:58.235,2024-07-19T18:11:12,1.0,"{""id"": 5109194981, ""qualifierId"": 154}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,true,NaN,true,NaN,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,65.7,22.2,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,98.5,47.3,NaN,0.02846832014620304,NaN,,,1,2,true,,,,,,,NaN,,,,,,,,,,,,true,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2701864645,483,15,2,56,4,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,93.1,38.7,2024-07-19T18:13:47.785,2024-07-20T19:29:10,NaN,"{""id"": 5109204967, ""qualifierId"": 146, ""value"": ""96.5""}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,NaN,NaN,true,NaN,true,true,NaN,,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,NaN,,true,49.7,19,NaN,,true,96.5,46.9,NaN,NaN,NaN,NaN,95.9,43.9,NaN,0.07546360790729523,NaN,,,3,2,true,,,,,,,true,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2701864875,487,13,2,56,51,J. Vetter,3ywgt5v070xudujs9f7cuqm7d,1,95.3,54.6,2024-07-19T18:14:35.235,2024-07-19T18:15:53,1.0,"{""id"": 5109205613, ""qualifierId"": 16}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,true,true,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,63.5,26.4,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,98.8,50.9,NaN,0.15285715460777283,NaN,,,3,2,true,,,,,,,NaN,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2701865139,489,15,2,56,6,C. Palm,b6l4m6bmqgil9bjjov4tnuivo,1,95.1,48.7,2024-07-19T18:13:49.844,2024-07-20T19:29:14,1.0,"{""id"": 5109208071, ""qualifierId"": 103, ""value"": ""19""}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,NaN,true,NaN,NaN,NaN,true,NaN,,true,Center,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,NaN,,true,48.9,19,NaN,,NaN,96.2,48.7,NaN,NaN,NaN,NaN,96.0,43.3,615,0.36007875204086304,NaN,,,3,2,true,,,,,,,NaN,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,true,,,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2701866167,505,14,2,60,6,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,80.9,31.4,2024-07-19T18:17:49.879,2024-07-19T18:19:20,1.0,"{""id"": 5109214747, ""qualifierId"": 103, ""value"": ""36.1""}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,NaN,NaN,NaN,true,NaN,true,NaN,,true,Center,NaN,NaN,NaN,,true,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,55.3,36.1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,97.8,47.1,NaN,0.01811322569847107,NaN,,,3,2,NaN,,,,,,,NaN,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2701867593,529,15,2,63,9,C. Palm,b6l4m6bmqgil9bjjov4tnuivo,1,88.2,68.3,2024-07-19T18:20:52.844,2024-07-19T18:22:24,NaN,"{""id"": 5110935473, ""qualifierId"": 458}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,NaN,NaN,NaN,NaN,true,true,NaN,,NaN,Center,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,true,NaN,,NaN,46.5,19,NaN,,NaN,89.8,65.3,NaN,NaN,NaN,true,99.0,51.8,677,0.02241055853664875,NaN,,,3,2,NaN,,,,,,,true,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2701868177,537,15,2,64,24,J. Vetter,3ywgt5v070xudujs9f7cuqm7d,1,93.2,39.4,2024-07-19T18:22:08.398,2024-07-19T18:23:23,1.0,"{""id"": 5109225219, ""qualifierId"": 103, ""value"": ""19""}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,NaN,NaN,true,NaN,true,NaN,true,,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,true,NaN,,NaN,46.0,19,NaN,,NaN,94.1,40.3,NaN,true,NaN,NaN,98.6,46.2,683,0.05426061525940895,NaN,,,3,2,true,,,,,,,NaN,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2701870123,583,15,2,69,12,A. Beck,dyzzo6n83rg4fpvmqqa69moes,1,80.3,52.6,2024-07-19T18:26:55.797,2024-07-20T19:29:11,1.0,"{""id"": 5109236457, ""qualifierId"": 147, ""value"": ""52.5""}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,NaN,NaN,NaN,true,true,true,NaN,,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,NaN,,NaN,51.7,19,NaN,,NaN,81.9,52.5,NaN,true,NaN,NaN,98.6,48.7,725,0.07072078436613083,NaN,,,2,3,NaN,,,,,,,NaN,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2701870369,586,15,2,69,54,A. Leifsson,dqssvdpt2iwg8qn9wto3miind,1,91.2,41.7,2024-07-19T18:27:37.767,2024-07-20T19:29:16,1.0,"{""id"": 5109237875, ""qualifierId"": 147, ""value"": ""44.8""}",5u3egzqc8xhnmwpmvwdc2gvmc,B 93 vs Kolding,1_Division,2024-07-19,DNK,NaN,NaN,true,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,NaN,,NaN,50.7,19,true,,true,94.2,44.8,NaN,true,NaN,NaN,99.3,47.8,NaN,0.06838445365428925,NaN,,,2,3,true,,,,,,,NaN,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,,,,,,,
