contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,9,15,17,18,20,22,24,25,26,29,56,61,62,64,72,73,75,78,80,81,82,83,102,103,108,114,136,146,147,153,154,160,214,215,230,231,233,280,281,282,321,322,323,326,327,328,338,353,374,375,390,458,472,sequenceId,possessionId,keyPass,140,141,318,210,23,6,107,16,19,28,63,74,76,77,79,84,85,89,120,122,133,138,274,276,391,395,396,468,60,65,69,100,101,121,139
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2830854375,287,16,1,33,24,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,81.9,45.2,2025-08-01T17:36:23.080,2025-08-04T10:29:13,"{""id"": 5816999931, ""qualifierId"": 215}",1.0,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,NaN,true,true,true,,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,52.3,7.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,true,88.6,46.8,NaN,NaN,NaN,NaN,0.36724165081977844,0.40876609086990356,NaN,1,1,NaN,NaN,,2025-08-01 18:36:21.923,33:22.914,,NaN,NaN,,,,,,,,NaN,,,NaN,,,NaN,NaN,true,NaN,,NaN,NaN,true,NaN,,,,,,,12.7,52.0,,NaN,NaN,NaN,NaN,NaN,NaN,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2830857527,349,13,1,43,56,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,95.4,41.1,2025-08-01T17:46:55.726,2025-08-01T17:48:04,"{""id"": 5817017239, ""qualifierId"": 321, ""value"": ""0.1135508343577385""}",1.0,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,NaN,NaN,true,NaN,,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,42.0,30.6,NaN,NaN,NaN,NaN,NaN,NaN,true,true,NaN,NaN,99.4,46.6,NaN,NaN,NaN,NaN,0.1135508343577385,0.0,NaN,3,2,true,NaN,,NaN,NaN,,NaN,NaN,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,,,,,,,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2830855757,377,13,1,38,43,V. Hammershøy-Mistrati,e3n8xatusmgu7ttqpfdjanp3p,1,71.8,49.1,2025-08-01T17:41:42.990,2025-08-01T17:42:51,"{""id"": 4611686018471186999, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,NaN,true,true,true,,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,51.6,70.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,99.0,49.8,NaN,NaN,NaN,NaN,0.025530988350510597,0.0,NaN,1,2,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,,,,,NaN,,,NaN,,,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2830856661,408,15,1,41,24,C. Björk,x3ad9hfxts6jpfugy3kvq9d5,1,98.0,57.4,2025-08-01T17:44:23.565,2025-08-04T10:44:26,"{""id"": 5823593015, ""qualifierId"": 76}",NaN,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,NaN,NaN,true,NaN,,true,NaN,NaN,Center,true,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,54.0,5.1,NaN,NaN,NaN,99.4,55.1,NaN,NaN,NaN,true,NaN,NaN,NaN,330,NaN,NaN,NaN,0.31983476877212524,0.4635555148124695,NaN,2,1,NaN,NaN,,NaN,NaN,,true,NaN,,,,,,,,NaN,,,NaN,,,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2830861965,418,15,2,48,50,M. Veltz,3avg1grraylzm6xjt5kt18is4,1,90.9,75.6,2025-08-01T18:09:52.417,2025-08-01T18:11:02,"{""id"": 5817041913, ""qualifierId"": 233, ""value"": ""555""}",NaN,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,NaN,NaN,true,true,,NaN,NaN,NaN,Center,NaN,,true,NaN,NaN,NaN,NaN,NaN,,true,,51.9,19,NaN,NaN,NaN,93.2,69.7,NaN,NaN,NaN,NaN,true,98.6,55.2,555,NaN,NaN,NaN,0.04076578840613365,0.0,NaN,1,3,NaN,NaN,,NaN,NaN,,true,NaN,,,,,,,,NaN,,,NaN,,,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2830857289,438,16,1,42,59,M. Wohlgemuth,e8vt8711wb40afht2v13omket,1,86.1,37.6,2025-08-01T17:45:58.769,2025-08-04T10:44:27,"{""id"": 5817015769, ""qualifierId"": 327, ""value"": ""1""}",NaN,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,true,NaN,NaN,true,,NaN,NaN,NaN,Center,NaN,,NaN,true,NaN,NaN,NaN,NaN,,NaN,,54.4,17.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,95.4,45.8,NaN,PASS_LOST,424535,2935,0.14533843100070953,0.83624267578125,NaN,1,1,true,NaN,,2025-08-01 18:45:57.758,42:58.749,,true,437,,,,,,,,NaN,,,NaN,,,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,,,,,,,95.1,48.0,,NaN,NaN,NaN,NaN,NaN,true,
ajtb177oqwawkdwbqhldmq6mx,B 93,2830858663,480,13,1,47,37,C. Björk,x3ad9hfxts6jpfugy3kvq9d5,1,90.8,50.9,2025-08-01T17:50:36.772,2025-08-01T17:51:50,"{""id"": 5817023347, ""qualifierId"": 22}",1.0,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,true,true,NaN,NaN,true,,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,42.7,12.5,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,98.9,50.4,NaN,NaN,NaN,NaN,0.10882364213466644,0.0,NaN,3,1,true,NaN,,NaN,NaN,,NaN,NaN,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2830865821,518,15,2,63,50,A. Justinussen,uiyol728wan4mxco2foplknp,1,81.6,74.2,2025-08-01T18:24:52.764,2025-08-03T23:29:02,"{""id"": 5817063237, ""qualifierId"": 18}",1.0,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,NaN,true,true,true,,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,54.1,24.1,NaN,NaN,NaN,99.5,51.3,NaN,NaN,NaN,NaN,true,NaN,NaN,683,NaN,NaN,NaN,0.018977290019392967,0.23671655356884003,NaN,2,2,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2830866357,547,13,2,66,18,M. Veltz,3avg1grraylzm6xjt5kt18is4,1,86.1,42.3,2025-08-01T18:27:20.633,2025-08-01T18:28:29,"{""id"": 5817066333, ""qualifierId"": 103, ""value"": ""6.9""}",1.0,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,true,NaN,true,true,,NaN,NaN,true,Center,NaN,,NaN,NaN,true,NaN,NaN,NaN,,NaN,,60.3,6.9,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,98.4,48.6,NaN,NaN,NaN,NaN,0.11883144080638885,0.0,NaN,2,2,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2830862123,564,13,2,49,16,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,1,77.8,67.5,2025-08-01T18:10:18.850,2025-08-01T18:11:25,"{""id"": 5817042259, ""qualifierId"": 56, ""value"": ""Center""}",1.0,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,NaN,true,NaN,true,,NaN,NaN,true,Center,NaN,,NaN,true,NaN,true,NaN,NaN,,NaN,,40.5,13.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,99.4,50.4,NaN,NaN,NaN,NaN,0.031299300491809845,0.0,NaN,1,2,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2830863481,609,15,2,53,33,C. Björk,x3ad9hfxts6jpfugy3kvq9d5,1,77.8,51.1,2025-08-01T18:14:35.761,2025-08-01T18:15:47,"{""id"": 5817049855, ""qualifierId"": 321, ""value"": ""0.04850417748093605""}",1.0,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,NaN,true,true,NaN,,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,true,NaN,,true,,49.0,19,NaN,NaN,NaN,81.9,50.7,NaN,NaN,NaN,NaN,true,99.3,50.7,458,NaN,NaN,NaN,0.04850417748093605,0.0,NaN,3,2,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,,,,,true,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2830870385,614,13,2,77,52,M. Veltz,3avg1grraylzm6xjt5kt18is4,1,88.9,43.8,2025-08-01T18:38:54.991,2025-08-01T18:40:02,"{""id"": 5817089285, ""qualifierId"": 230, ""value"": ""97.8""}",1.0,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,true,true,NaN,NaN,true,,NaN,NaN,true,Center,NaN,,NaN,NaN,true,NaN,NaN,NaN,,NaN,,91.9,19.4,NaN,NaN,NaN,91.5,57.2,true,true,NaN,NaN,NaN,97.8,47.8,NaN,NaN,NaN,NaN,0.08205616474151611,0.0,NaN,1,1,true,NaN,,NaN,NaN,,NaN,NaN,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2830863657,615,15,2,54,13,O. Søe,9213debwtuph6cjborx73sx78,1,92.3,56.6,2025-08-01T18:15:16.089,2025-08-01T20:00:48,"{""id"": 5817050767, ""qualifierId"": 56, ""value"": ""Center""}",1.0,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,true,true,NaN,NaN,NaN,,true,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,true,NaN,,true,,49.7,19,NaN,NaN,NaN,95.3,54.0,NaN,true,NaN,NaN,NaN,99.4,50.9,726,NaN,NaN,NaN,0.059128861874341965,0.0,NaN,2,2,true,NaN,,NaN,NaN,,NaN,NaN,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2830863973,631,15,2,55,25,K. Grabovskis,3u184ybkonoa5ubxjzoy06ntg,1,87.8,28.2,2025-08-01T18:16:28.112,2025-08-01T18:21:05,"{""id"": 5817057973, ""qualifierId"": 82}",1.0,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,Center,NaN,,NaN,true,NaN,NaN,NaN,true,,true,,48.2,19,NaN,NaN,NaN,91.7,34.7,NaN,NaN,NaN,NaN,NaN,99.3,48.2,464,NaN,NaN,NaN,0.030140595510601997,0.0,NaN,2,3,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,,,,,NaN,,,NaN,,,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2830872327,636,13,2,82,45,J. Witt,5z7y55t2o577r8ki3i5855as,1,73.8,63.8,2025-08-01T18:43:47.740,2025-08-01T18:44:56,"{""id"": 5817099857, ""qualifierId"": 327, ""value"": ""3""}",NaN,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,NaN,true,true,NaN,,NaN,true,NaN,Center,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,63.4,72.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.2,50.9,NaN,NaN,NaN,NaN,0.03740529716014862,0.0,NaN,1,3,NaN,NaN,,NaN,NaN,,true,NaN,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2830875737,663,13,2,90,5,M. Veltz,3avg1grraylzm6xjt5kt18is4,1,92.4,31.9,2025-08-01T18:51:07.565,2025-08-01T18:52:15,"{""id"": 4611686018471187607, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,NaN,NaN,true,true,,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,43.5,11.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,99.0,46.9,NaN,NaN,NaN,NaN,0.047621846199035645,0.0,NaN,3,1,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,,,,,NaN,,,NaN,,,true,NaN,NaN,NaN,,true,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2830864851,667,13,2,58,40,C. Björk,x3ad9hfxts6jpfugy3kvq9d5,1,83.4,66.7,2025-08-01T18:19:42.360,2025-08-01T18:20:54,"{""id"": 5823053721, ""qualifierId"": 64}",1.0,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,NaN,NaN,true,true,,NaN,NaN,true,Center,NaN,,true,NaN,NaN,NaN,NaN,NaN,,NaN,,44.9,63.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,98.2,50,NaN,NaN,NaN,NaN,0.06999973207712173,0.0,NaN,1,2,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,,,,,NaN,,,NaN,,,NaN,true,NaN,NaN,,NaN,NaN,NaN,true,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2830878663,707,13,2,97,4,S. Jalaei,e0u730to91qqtvvx16uhajz10,1,72.3,61.7,2025-08-01T18:58:06.918,2025-08-01T18:59:14,"{""id"": 5817135693, ""qualifierId"": 326, ""value"": ""2""}",NaN,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,NaN,true,NaN,true,,NaN,NaN,NaN,Center,NaN,,NaN,true,NaN,NaN,NaN,NaN,,NaN,,62.5,87.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,98.5,50.2,NaN,NaN,NaN,NaN,0.01643473654985428,0.0,NaN,2,2,NaN,NaN,,NaN,NaN,,true,NaN,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2830870935,863,13,2,79,5,L. Henriksen,6g671k5lvgoo2bgub2516q1w4,1,96.0,52.6,2025-08-01T18:40:07.946,2025-08-01T18:41:32,"{""id"": 4611686018471187427, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,NaN,NaN,true,true,,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,49.9,61.1,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,99.4,50.5,NaN,NaN,NaN,NaN,0.6862596273422241,0.0,NaN,1,1,true,NaN,,NaN,NaN,,NaN,NaN,,,,,,,,NaN,,,true,,,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2830876561,964,15,2,91,50,M. Wohlgemuth,e8vt8711wb40afht2v13omket,1,90.8,52.8,2025-08-01T18:52:52.295,2025-08-01T18:54:01,"{""id"": 5823190717, ""qualifierId"": 76}",1.0,bwm57nbdfdkw0gzw7kbay8ufo,B 93 vs Hillerød,1_Division,2025-08-01,DNK,,NaN,true,NaN,NaN,true,,NaN,NaN,true,Center,NaN,,NaN,true,NaN,NaN,NaN,NaN,,true,,52.5,19,NaN,NaN,NaN,93.7,52.7,NaN,true,NaN,NaN,NaN,98.9,50.2,671,NaN,NaN,NaN,0.12206395715475082,0.0,NaN,3,3,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,,,,,NaN,,,NaN,,,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2832877141,78,16,1,7,15,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,88.7,57.3,2025-08-09T12:08:31.392,2025-08-11T23:29:11,"{""id"": 5828300209, ""qualifierId"": 22}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,53.3,2.5,NaN,,,NaN,NaN,NaN,true,,true,NaN,95.9,52.7,NaN,,,,0.18893103301525116,0.6614528894424438,,2,2,NaN,,,2025-08-09 13:08:30.620,07:14.377,,NaN,,,,,,,,,NaN,,,NaN,,,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,,,,,,95.8,51.1,,,,,NaN,,,NaN
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2832878265,89,15,1,9,6,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,80.2,61.7,2025-08-09T12:10:22.615,2025-08-09T12:12:02,"{""id"": 5828309209, ""qualifierId"": 154}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,,,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,52.1,19,NaN,,,85.9,58.7,NaN,true,,NaN,NaN,99.4,52.0,89,,,,0.05505956709384918,0.0,,2,2,NaN,,,NaN,NaN,,NaN,,,,,,,,,NaN,,,NaN,,,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2832879917,110,15,1,11,16,M. Agnarsson,9w1wpf3tocn27ed1oaaoe5zsa,1,79.1,66.0,2025-08-09T12:12:32.382,2025-08-11T23:29:11,"{""id"": 5836361797, ""qualifierId"": 215}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,,,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,50.4,4.4,NaN,,,98.4,51.8,NaN,true,,NaN,true,NaN,NaN,113,,,,0.04642122611403465,0.015103119425475597,,1,2,NaN,,,NaN,NaN,,NaN,,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2832882293,155,15,1,14,28,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,79.6,32.2,2025-08-09T12:15:44.621,2025-08-09T12:16:55,"{""id"": 5828329261, ""qualifierId"": 327, ""value"": ""2""}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,NaN,true,true,NaN,NaN,NaN,NaN,true,Center,,,NaN,NaN,,NaN,NaN,true,NaN,true,NaN,47.3,19,NaN,,,82.9,34.7,NaN,NaN,,NaN,true,96.9,44.4,129,,,,0.06494254618883133,0.0,,2,2,NaN,,,NaN,NaN,,NaN,,,,,,,,,true,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2832886013,175,15,1,20,38,M. Agnarsson,9w1wpf3tocn27ed1oaaoe5zsa,1,92.9,58.9,2025-08-09T12:21:54.520,2025-08-12T00:29:21,"{""id"": 5836407265, ""qualifierId"": 77}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,true,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,53.6,33.5,NaN,,,98.5,52.9,NaN,true,,NaN,NaN,NaN,NaN,208,,,,0.0558524914085865,0.5607198476791382,,3,2,true,,,NaN,NaN,,NaN,,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,true,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2832884807,197,13,1,18,21,J. Witt,5z7y55t2o577r8ki3i5855as,1,93.6,44.6,2025-08-09T12:19:37.554,2025-08-09T12:20:45,"{""id"": 5828343723, ""qualifierId"": 231, ""value"": ""46.2""}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,true,true,NaN,NaN,NaN,NaN,true,NaN,true,Center,,,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,39.8,76.4,NaN,,,NaN,NaN,NaN,true,,NaN,NaN,100,46.2,NaN,,,,0.10166983306407928,0.0,,3,2,true,,,NaN,NaN,,NaN,,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2832889049,225,15,1,26,34,K. Lunding,6zxcmzp7w6esj54g05tvk7ai1,1,85.0,38.7,2025-08-09T12:27:50.698,2025-08-12T00:29:19,"{""id"": 5828366719, ""qualifierId"": 22}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,,NaN,true,,NaN,true,NaN,NaN,NaN,NaN,51.3,1.3,NaN,,,92.4,44.4,NaN,true,,true,NaN,NaN,NaN,268,,,,0.15085290372371674,0.16503342986106873,,1,2,NaN,,,NaN,NaN,,NaN,,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,true,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2832894011,311,16,1,35,21,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,91.2,35.4,2025-08-09T12:36:37.808,2025-08-12T01:29:17,"{""id"": 5828394291, ""qualifierId"": 22}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,,,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,48.1,5.1,NaN,,,NaN,NaN,NaN,true,,true,NaN,93.0,37.7,NaN,,,,0.2878457307815552,0.3180353045463562,,2,1,NaN,,,2025-08-09 13:36:36.994,35:20.751,,NaN,,,,,,,,,NaN,,,NaN,,,true,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,93.3,36.5,,,,,NaN,,,NaN
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2832895425,318,14,1,37,19,M. Kubel,az9olsp7tglzt73awei9a4cgk,1,89.0,62.7,2025-08-09T12:38:35.895,2025-08-09T12:39:45,"{""id"": 5828403109, ""qualifierId"": 103, ""value"": ""4.4""}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,true,NaN,true,NaN,NaN,NaN,NaN,true,Center,,,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,44.8,4.4,NaN,,,NaN,NaN,NaN,NaN,,NaN,true,98.9,50.5,NaN,,,,0.1902608871459961,0.0,,1,2,NaN,,,NaN,NaN,,NaN,,,,,,,,,true,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
