team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,213.0,22.0,23.0,6.0,9.0,24.0,25.0,26.0,107.0
Vendsyssel,2701841773,24,1,2,6,1,87.4,6.8,K. Kusk,8.0,6.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,89.0,1.9,0.00064647,NaN,NaN,5.2,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701841809,24,1,2,16,0,31.1,54.3,S. Baskaya,9.0,7.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,56.0,31.6,NaN,NaN,NaN,5.7,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841779,25,1,2,8,1,89.0,1.9,M. Lassen,8.0,6.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,78.9,6.5,0.00071663,NaN,NaN,2.9,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701841829,25,61,2,20,1,58.6,33.7,E. Nielsen,NaN,7.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841783,26,1,2,9,0,79.2,6.5,K. Kusk,8.0,6.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,81.9,11.9,NaN,NaN,NaN,0.9,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701841865,26,1,2,21,1,63.3,50.7,S. Baskaya,10.0,7.0,1.0,NaN,Vendsyssel vs Roskilde,2024-07-19,78.4,67.6,0.00620129,NaN,15,0.6,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841813,27,61,2,17,0,37.4,65.8,G. Mortensen,NaN,NaN,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701841867,27,15,2,24,1,86.5,63.7,R. Arabaci,10.0,7.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,0.13243672251701355,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841839,28,83,2,19,0,38.5,62.3,G. Mortensen,NaN,NaN,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701841899,28,5,2,27,1,94.6,101.4,R. Arabaci,NaN,7.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
