team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,213.0,22.0,23.0,6.0,9.0,24.0,25.0,26.0,107.0
Hvidovre,2714234497,838,7,64,30,1,58.2,23.9,M. Spelmann,221.0,130.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713356335,839,3,88,50,1,81.5,61.8,D. Thøgersen,304.0,183.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714234557,839,83,65,5,1,43.8,76.9,N. Clausen,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714237113,840,50,87,13,1,17.5,30.2,M. Spelmann,298.0,178.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713356337,840,13,88,51,1,85.6,58.7,D. Thøgersen,304.0,183.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,0.24159395694732666,NaN,NaN,true,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714237599,841,1,89,47,0,34.9,55.3,N. Clausen,309.0,188.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,56.2,36.0,NaN,NaN,NaN,5.8,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713356367,841,5,88,51,0,101.0,42.9,E. Dall,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713356715,842,44,89,26,1,35.5,74.6,W. Madsen,306.0,185.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714237659,842,3,90,20,1,72.4,12.4,C. Jakobsen,311.0,190.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713356739,843,1,89,27,1,36.0,63.7,W. Madsen,306.0,185.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,26.9,79.6,0.00000185,NaN,NaN,2.3,NaN,,NaN,,NaN,NaN,NaN,NaN
