contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,15,17,18,20,22,23,25,26,29,56,62,63,64,65,72,74,76,77,78,79,80,81,82,83,84,87,89,100,101,102,103,108,120,121,136,138,146,147,154,160,214,215,230,231,233,254,274,300,321,322,324,326,327,328,374,375,458,468,sequenceId,possessionId,keyPass,140,141,318,210,6,9,24,107,16,61,68,73,75,85,153,216,217,276,280,281,282,395,396,472,391,60,66,113,114,133,139,323,338,86,353,390,273,19,21,275,314
a9vw7ikerpr4cuweeeka5aneg,Horsens,2709302247,873,15,2,87,31,M. Hyseni,a48bpdpt0siemxqtr3rubwbu,1,89.1,68.9,2024-08-16T18:44:32.346,2024-08-16T18:46:15,"{""id"": 5150494803, ""qualifierId"": 23}",1.0,63k0w54ygz5bip8a709rpfpxw,Horsens vs Kolding,1_Division,2024-08-16,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,Center,,NaN,true,,true,NaN,,,true,NaN,NaN,,NaN,,NaN,,,,,49.0,10.8,,,,,,98.8,51.6,true,NaN,NaN,true,NaN,NaN,762,,,,0.05016574263572693,0.028603048995137215,NaN,2,2,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,,NaN,,,,,,,NaN,NaN,,,NaN,,,,,,NaN,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2711326719,875,13,1,34,44,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,1,95.6,47.3,2024-08-16T17:35:20.995,2024-08-20T17:36:58,"{""id"": 5161681649, ""qualifierId"": 231, ""value"": ""50.2""}",1.0,63k0w54ygz5bip8a709rpfpxw,Horsens vs Kolding,1_Division,2024-08-16,DNK,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,Center,,NaN,NaN,,true,NaN,,,NaN,NaN,NaN,,NaN,,NaN,,,,,95.6,2.8,,,,,,98.9,89.5,true,NaN,NaN,NaN,98.8,50.2,NaN,,,,0.2866666316986084,0.0,NaN,3,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,true,,,true,NaN,,true,,,,,,,NaN,NaN,,,NaN,,,,,,NaN,NaN,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2711317317,75,15,1,8,29,K. Nyegaard,4rhxehi019n7z1z1m7a39w1sk,1,79.6,47.0,2024-08-20T16:08:35.196,2024-08-20T16:36:23,"{""id"": 5161622825, ""qualifierId"": 18}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,true,true,NaN,true,NaN,NaN,true,Center,,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,48.5,19,NaN,,,,,82.4,47.1,true,NaN,NaN,NaN,98.5,50.5,95,,,,0.059351250529289246,0.0,,3,2,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2711317151,82,15,1,7,42,J. Madsen,eso2tbbpnxu9qvx6zy07m5jx0,1,84.6,47.7,2024-08-20T16:07:48.272,2024-08-20T16:27:34,"{""id"": 5161637733, ""qualifierId"": 103, ""value"": ""19""}",NaN,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,true,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,,NaN,true,NaN,48.5,19,NaN,,,,,94.3,48.2,NaN,true,NaN,true,99.1,49.5,64,,,,0.05015501752495766,0.0,,3,3,true,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2711317445,82,13,1,9,30,A. Maarup,cf6zq49y8v1ekw07e7yi3uac,1,84.2,49.7,2024-08-20T16:09:35.470,2024-08-20T16:10:44,"{""id"": 5161623765, ""qualifierId"": 29}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,true,NaN,true,NaN,NaN,true,NaN,true,Center,,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,62.5,2.8,NaN,,,,,NaN,NaN,NaN,NaN,NaN,true,98.9,50.4,NaN,,,,0.06543073803186417,0.0,,2,3,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,true,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2711317197,87,15,1,7,56,M. Hyseni,a48bpdpt0siemxqtr3rubwbu,1,97.0,54.0,2024-08-20T16:08:01.400,2024-08-20T16:32:03,"{""id"": 5161640817, ""qualifierId"": 102, ""value"": ""52.0""}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,true,NaN,true,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,true,NaN,52.0,19,NaN,,,,,98.1,53.3,true,NaN,true,NaN,99.7,52.3,67,,,,0.2709328830242157,0.0,,3,2,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,true,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2711319049,164,15,1,20,4,R. Arabaci,7h02v4ymnko5fh01iylbh34es,1,82.3,46.0,2024-08-20T16:20:09.517,2024-08-20T16:50:23,"{""id"": 5161654659, ""qualifierId"": 321, ""value"": ""0.4356214106082916""}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,true,true,NaN,true,NaN,NaN,true,Center,,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,,true,true,true,48.9,19,NaN,,,,,96.9,48.4,true,NaN,true,true,87.1,47.1,212,,,,0.4356214106082916,0.0,,2,1,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2711318339,171,13,1,15,47,O. Kjærgaard,cl4xl80n4gew1ox03r3ooshrd,1,87.7,37.4,2024-08-20T16:15:52.558,2024-08-20T16:17:43,"{""id"": 5161629789, ""qualifierId"": 230, ""value"": ""98.0""}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,58.3,33.3,NaN,,,,,NaN,NaN,true,NaN,NaN,NaN,98.0,47.5,NaN,,,,0.11070463061332703,0.0,,1,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2711319453,186,15,1,22,36,R. Arabaci,7h02v4ymnko5fh01iylbh34es,1,89.0,66.5,2024-08-20T16:22:41.496,2024-08-22T11:29:14,"{""id"": 5163709615, ""qualifierId"": 76}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,,NaN,true,,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,53.2,3.8,NaN,,,,,99.1,52.3,true,NaN,NaN,NaN,NaN,NaN,232,,,,0.06165814772248268,0.1542917788028717,,2,2,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2711321241,282,15,1,38,19,K. Nyegaard,4rhxehi019n7z1z1m7a39w1sk,1,74.7,63.5,2024-08-20T16:38:24.843,2024-08-20T19:36:00,"{""id"": 5161655723, ""qualifierId"": 24}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,true,true,NaN,NaN,NaN,NaN,true,Center,,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,48.1,9.5,NaN,,,,,98.9,49.3,NaN,NaN,NaN,true,NaN,NaN,368,,,,0.009501639753580093,0.02966129407286644,,2,2,true,NaN,NaN,NaN,,,,,,,,,,,true,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2711321249,283,15,1,38,23,R. Arabaci,7h02v4ymnko5fh01iylbh34es,1,88.1,30.1,2024-08-20T16:38:28.411,2024-08-20T16:40:23,"{""id"": 5161655807, ""qualifierId"": 24}",NaN,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,Center,,true,NaN,,NaN,NaN,NaN,,NaN,NaN,true,NaN,true,NaN,NaN,,NaN,NaN,NaN,48.0,19,NaN,,,,,93.2,37.7,NaN,NaN,NaN,NaN,98.0,46.2,369,,,,0.023746633902192116,0.0,,2,2,true,NaN,NaN,true,,,,,,,,,,,true,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,true,282,NaN,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2711324181,398,15,2,52,23,V. Montell,99tm7b6ux9s4qocz0y4pcahas,1,83.1,33.1,2024-08-20T17:08:28.474,2024-08-20T17:24:47,"{""id"": 5161674353, ""qualifierId"": 215}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,Center,,true,NaN,,true,NaN,true,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,52.2,19,NaN,,,,,86.6,37.0,NaN,NaN,NaN,true,99.4,47.7,517,,,,0.031171148642897606,0.0,,2,3,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2711324295,403,16,2,52,52,A. Taranis,m031ocyfq011rual3olkegdm,1,76.7,61.2,2024-08-20T17:08:58.243,2024-08-22T15:29:52,"{""id"": 5161665973, ""qualifierId"": 80}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,45.7,14.6,NaN,,,,,NaN,NaN,NaN,NaN,NaN,true,98.4,50.2,NaN,,,,0.02660209685564041,0.3566053807735443,,2,2,NaN,2024-08-20 18:08:56.706,52:51.461,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,1.6,51.6,,,,,,,,,NaN,NaN,NaN,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2711325305,456,13,2,62,21,N. Halse,bwozpgcm48s08t1glxfgjajmd,1,82.7,31.9,2024-08-20T17:18:26.634,2024-08-20T17:32:01,"{""id"": 5161677805, ""qualifierId"": 73}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,Center,,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,67.6,4.2,true,,,,,98.1,57.9,NaN,true,NaN,true,98.9,54.3,NaN,,,,0.05611521005630493,0.0,,2,3,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,true,NaN,NaN,true,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2711323533,466,13,2,46,58,S. Hausner,5lu7bn7uec3zjqpoi1x81gbu1,1,75.7,49.1,2024-08-20T17:03:03.278,2024-08-20T17:10:36,"{""id"": 5161661249, ""qualifierId"": 22}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,50.8,56.9,NaN,,,,,NaN,NaN,NaN,NaN,NaN,true,98.9,50.2,NaN,,,,0.03574969619512558,0.0,,1,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,true,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2711324743,570,13,2,57,16,O. Kjærgaard,cl4xl80n4gew1ox03r3ooshrd,1,80.5,31.9,2024-08-20T17:13:21.646,2024-08-20T17:14:32,"{""id"": 5161668715, ""qualifierId"": 231, ""value"": ""47.8""}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,37.8,18.1,NaN,,,,,NaN,NaN,NaN,NaN,NaN,true,96.4,47.8,NaN,,,,0.029887758195400238,0.0,,2,2,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,true,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2711324989,584,16,2,59,11,M. Kallesøe,a6ymx4wkrn260rtpb360nsiqd,1,78.5,44.8,2024-08-20T17:15:16.647,2024-08-22T15:29:41,"{""id"": 5161670107, ""qualifierId"": 326, ""value"": ""1""}",NaN,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,true,true,NaN,NaN,true,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,53.9,7.0,true,,,,,NaN,NaN,NaN,NaN,NaN,NaN,98.5,49.8,NaN,,,,0.0266219824552536,0.20856425166130066,,1,3,true,2024-08-20 18:15:15.276,59:10.031,true,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,98.1,51.4,,,,,,,,,NaN,NaN,NaN,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2711327015,613,15,2,81,2,S. Baskaya,1el3mu4rgcx8tebrawgfvynf8,1,85.3,49.7,2024-08-20T17:37:08.400,2024-08-20T17:39:11,"{""id"": 5161683395, ""qualifierId"": 29}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,true,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,49.2,19,NaN,,,,,87.2,49.6,true,NaN,NaN,NaN,98.4,47.8,764,,,,0.08124761283397675,0.0,,3,2,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2711327185,623,13,2,82,46,O. Skolnik,81c40rn7lrb39qu0sam8kv6dw,1,81.5,28.6,2024-08-20T17:38:51.713,2024-08-20T17:39:58,"{""id"": 5161683751, ""qualifierId"": 326, ""value"": ""1""}",NaN,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,Center,,NaN,NaN,,true,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,49.1,65.3,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,98.9,48.7,NaN,,,,0.04760165140032768,0.0,,1,3,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2711325683,633,16,2,66,29,O. Kjærgaard,cl4xl80n4gew1ox03r3ooshrd,1,93.4,60.6,2024-08-20T17:22:34.611,2024-08-22T15:29:37,"{""id"": 5163860893, ""qualifierId"": 396, ""value"": ""53.1""}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,true,NaN,true,NaN,NaN,true,NaN,true,Center,,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,47.0,32.9,true,,,,,NaN,NaN,true,NaN,NaN,NaN,99.5,53.6,NaN,,,,0.08408652245998383,0.815934956073761,,2,2,true,2024-08-20 18:22:34.011,66:28.766,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,99.4,53.1,,,,,,,,,NaN,NaN,NaN,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2711328067,687,13,2,91,40,H. Askham,4brcvdxviy9f03iwcavxll80l,1,98.0,46.4,2024-08-20T17:47:45.768,2024-08-20T17:48:54,"{""id"": 4611686018466454147, ""qualifierId"": 322, ""value"": ""0.0""}",NaN,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,40.8,19.4,NaN,,,,,NaN,NaN,NaN,NaN,true,NaN,99.4,48.7,NaN,,,,0.761756420135498,0.0,,1,1,true,NaN,NaN,true,,,,,,,,,,,NaN,,true,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2711326367,700,15,2,76,1,J. Ankersen,4mxciw9jsj9l437fd7bv78p91,1,73.4,51.5,2024-08-20T17:32:07.280,2024-08-20T17:37:41,"{""id"": 4611686018466454083, ""qualifierId"": 322, ""value"": ""0.0""}",NaN,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,true,true,NaN,NaN,NaN,true,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,,NaN,true,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,50.6,20.8,NaN,,,,,82.8,52.3,NaN,NaN,NaN,NaN,97.8,50,556,,,,0.05113023519515991,0.0,,1,3,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2711326539,720,13,2,78,9,M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,1,81.8,36.0,2024-08-20T17:34:14.786,2024-08-20T17:35:25,"{""id"": 4611686018466454079, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,58.8,54.2,NaN,,,,,NaN,NaN,NaN,NaN,NaN,true,98.2,51.4,NaN,,,,0.06859371066093445,0.0,,2,2,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,true,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2711328341,724,15,2,94,54,H. Askham,4brcvdxviy9f03iwcavxll80l,1,74.7,37.0,2024-08-20T17:50:59.566,2024-08-20T19:19:35,"{""id"": 4611686018466455023, ""qualifierId"": 322, ""value"": ""0.0""}",NaN,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,true,NaN,true,NaN,NaN,,NaN,NaN,NaN,47.1,19,true,,,,,77.9,38.3,NaN,NaN,NaN,true,98.8,47.8,876,,,,0.006548651959747076,0.0,,3,2,true,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2711326649,732,15,2,79,9,J. Ankersen,4mxciw9jsj9l437fd7bv78p91,1,74.4,55.2,2024-08-20T17:35:14.482,2024-08-20T17:39:10,"{""id"": 5161680707, ""qualifierId"": 18}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,50.4,19,NaN,,,,,79.9,54.2,NaN,NaN,NaN,true,97.8,52.0,587,,,,0.04756446182727814,0.0,,1,3,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2711326681,737,15,2,79,20,O. Kjærgaard,cl4xl80n4gew1ox03r3ooshrd,1,87.0,31.7,2024-08-20T17:35:26.240,2024-08-20T17:46:07,"{""id"": 5161687695, ""qualifierId"": 82}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,,true,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,49.5,19,NaN,,,,,88.6,33.9,true,NaN,NaN,NaN,99.5,47.3,588,,,,0.025036156177520752,0.0,,3,2,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2711327843,824,15,2,89,8,K. Karikari,cqsc3mj8klukkgutdrpegybdg,1,97.1,54.8,2024-08-20T17:45:13.803,2024-08-20T17:49:59,"{""id"": 5161690385, ""qualifierId"": 146, ""value"": ""95.8""}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,true,NaN,NaN,NaN,NaN,NaN,true,NaN,true,Center,,NaN,NaN,,NaN,NaN,true,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,true,NaN,52.6,19,NaN,,,,,95.8,56.0,true,NaN,NaN,NaN,99.1,51.8,662,,,,0.20116183161735535,0.0,,3,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,true,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2711328321,873,13,2,94,31,M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,1,91.2,63.6,2024-08-20T17:50:36.310,2024-08-22T16:06:21,"{""id"": 5163875439, ""qualifierId"": 103, ""value"": ""8.3""}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,true,,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,5.0,8.3,NaN,,,,,95.3,53.6,true,NaN,NaN,NaN,98.1,53.3,NaN,,,,0.10355664044618607,0.0,,2,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,true,NaN,true,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2711711589,909,15,2,60,46,M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,1,93.6,35.0,2024-08-20T17:16:51.621,2024-08-22T14:59:45,"{""id"": 5163858101, ""qualifierId"": 22}",1.0,65t3a478yk7dsm6iulmfhp2j8,Roskilde vs Horsens,1_Division,2024-08-20,DNK,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,Center,,true,NaN,,true,NaN,true,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,true,NaN,54.6,11.1,NaN,,,,,95.1,39.3,true,NaN,NaN,NaN,99.7,46.2,444,,,,0.10016237944364548,0.0,,2,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,NaN,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2712450753,18,13,1,1,11,M. Hannesbo,7ar33yy0wd5ah5o8om1l12pgq,1,87.1,49.9,2024-08-24T15:00:49.338,2024-08-24T15:02:10,"{""id"": 5167867777, ""qualifierId"": 22}",1.0,68uf0bqpt0w3f2ocdskcac07o,Horsens vs Vendsyssel,1_Division,2024-08-24,DNK,NaN,true,NaN,true,true,NaN,NaN,,true,Center,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,NaN,,38.2,16.7,true,NaN,,NaN,,NaN,NaN,true,NaN,NaN,NaN,98.9,49.3,NaN,,,,0.06380663812160492,0.0,,3,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,NaN,true,,NaN,,,NaN,,,,NaN,NaN,,true,NaN,,,,,,,,NaN,,,,,,,
