team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,24.0,25.0,26.0,107.0
Fredericia,2727066499,931,61,93,53,0,12.7,26.2,A. Dahl,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727066025,931,1,93,25,1,59.2,90.6,G. Højbjerg,271.0,184.0,NaN,NaN,Fredericia vs B 93,2024-09-28,67.4,69.4,0.00093117,NaN,NaN,16.8,5.3,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727066161,932,1,93,28,1,70.1,62.0,J. Voldby,271.0,184.0,NaN,NaN,Fredericia vs B 93,2024-09-28,89.1,82.0,0.00476388,NaN,NaN,24.1,0.6,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2727066511,932,3,93,56,0,20.5,14.9,F. Winther,273.0,185.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727066169,933,50,93,37,1,77.8,71.4,M. Secka,271.0,184.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2727066525,933,83,93,56,1,29.2,12.5,E. Dall,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727066217,934,1,93,40,1,72.0,55.7,L. Henriksen,272.0,184.0,NaN,NaN,Fredericia vs B 93,2024-09-28,67.6,69.4,0.00152735,NaN,NaN,10.4,2.0,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2727066675,934,5,93,59,1,32.3,-1.3,F. Winther,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727066247,935,1,93,40,1,67.5,69.3,M. Wohlgemuth,272.0,184.0,NaN,NaN,Fredericia vs B 93,2024-09-28,78.0,86.5,0.00143563,NaN,NaN,16.1,0.8,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2727066679,935,30,94,6,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727066341,936,1,93,42,1,78.0,86.5,M. Mouritz,272.0,184.0,NaN,NaN,Fredericia vs B 93,2024-09-28,63.8,34.6,0.00142846,NaN,NaN,38.3,4.3,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2727066713,936,30,0,0,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727066379,937,1,93,47,0,63.9,34.5,J. Egeris,272.0,184.0,NaN,NaN,Fredericia vs B 93,2024-09-28,94.4,76.7,NaN,NaN,NaN,43.0,0.7,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2727066727,937,37,0,0,1,30.9,-1.7,NaN,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2727068785,938,8,89,12,1,19.2,26.4,F. Rieper,263.0,177.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727066489,938,61,93,55,0,92.6,76.9,G. Højbjerg,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727066551,939,7,93,56,0,79.5,85.1,M. Wohlgemuth,274.0,186.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2727070983,939,61,80,59,1,84.2,35.1,E. Dall,NaN,163.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727066557,940,61,93,58,0,74.5,94.0,M. Wohlgemuth,274.0,186.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2727071333,940,3,76,13,0,92.6,66.2,J. Jessen,228.0,153.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2727072891,941,1,80,6,1,13.3,29.4,F. Rieper,241.0,161.0,NaN,NaN,Fredericia vs B 93,2024-09-28,21.1,5.5,0.00000098,NaN,NaN,18.2,5.2,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2727080123,942,3,70,33,0,62.3,82.0,J. Jessen,213.0,147.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727066669,942,30,94,6,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727066821,943,30,0,0,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2727086463,943,5,46,32,0,101.3,31.6,M. Opondo,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2727419367,944,13,10,37,1,97.2,48.2,A. Bøndergaard,34.0,24.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,0.7294818758964539,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,true,NaN,NaN
B 93,2727066841,944,37,0,0,1,33.0,-1.6,NaN,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2729076915,945,3,7,19,1,96.8,68.9,G. Marcussen,27.0,20.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727067533,945,5,93,59,0,67.7,101.3,M. Wohlgemuth,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2729078077,946,3,9,52,1,73.3,91.6,G. Marcussen,33.0,24.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727069579,946,61,79,43,1,75.6,90.9,O. Addo,NaN,160.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727071397,947,7,76,14,1,7.4,33.8,J. Egeris,229.0,154.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2729090465,947,12,32,12,1,8.4,46.7,F. Rieper,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,11.7,50.4,NaN,NaN,NaN,4.3,0.6,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727074807,948,61,62,47,1,5.9,41.8,L. Henriksen,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2729091857,948,68,36,53,0,82.6,60.5,NaN,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2729098751,949,61,46,28,1,93.8,37.2,O. Buch,NaN,101.0,1.0,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727075789,949,12,63,4,1,2.4,47.2,A. Vaporakis,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,3.2,39.7,NaN,NaN,NaN,5.2,4.9,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2727102151,950,61,89,30,0,72.4,11.7,A. Bredahl,264.0,178.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2729103807,950,61,76,19,1,53.8,89.0,J. Juelsgård,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2729074003,951,74,2,42,1,26.3,6.9,J. Okore,12.0,11.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2729076917,952,45,7,19,0,3.2,31.1,J. Okore,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2729078081,953,45,9,52,0,26.7,8.4,J. Okore,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2729089305,954,61,28,58,0,33.3,89.3,N. Morberg,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2729092773,955,61,39,19,0,11.0,86.2,N. Mouritsen,118.0,81.0,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
B 93,2729104439,956,8,80,58,1,13.9,54.8,G. Højbjerg,NaN,NaN,NaN,NaN,Fredericia vs B 93,2024-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2730472845,1,34,0,0,1,50.0,50.0,NaN,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730493943,1,34,0,0,1,50.0,50.0,NaN,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730532295,2,32,0,0,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532267,2,32,0,0,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730532515,3,59,0,17,1,26.8,23.1,M. Delač,2.0,2.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532319,3,1,0,0,1,50.2,50.0,A. Bøndergaard,1.0,1.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,33.6,49.0,0.00001861,NaN,NaN,17.4,3.2,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730532523,4,1,0,17,0,26.8,23.1,M. Delač,2.0,2.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,40.0,37.9,NaN,NaN,NaN,17.1,0.6,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532393,4,1,0,3,1,35.4,57.2,W. Madsen,1.0,1.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,30.0,86.3,0.00000557,NaN,NaN,20.6,1.8,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730532567,5,44,0,23,1,36.6,51.3,O. Kjærgaard,4.0,4.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532441,5,1,0,8,1,28.3,86.3,D. Kristjánsson,1.0,1.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,28.6,81.4,0.00000308,NaN,NaN,3.3,4.8,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532491,6,1,0,11,0,36.7,83.3,F. Rieper,1.0,1.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,70.1,83.3,NaN,NaN,NaN,35.1,0,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730532623,6,1,0,23,1,34.1,56.6,O. Kjærgaard,4.0,4.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,47.2,55.4,0.00007348,NaN,NaN,13.8,6.2,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532573,7,1,0,19,0,60.4,86.0,A. Muçolli,3.0,3.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,63.5,51.6,NaN,NaN,NaN,23.6,4.9,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730532631,7,61,0,25,0,47.2,55.4,K. Karikari,4.0,4.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730533191,8,1,0,57,1,45.8,66.7,O. Kolskogen,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,60.3,71.8,0.00037882,NaN,NaN,15.6,0.2,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532579,8,44,0,23,0,63.4,48.7,W. Madsen,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730533211,9,1,0,59,1,60.3,71.8,A. Herdonsson,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,67.2,73.5,0.00062616,NaN,NaN,7.3,0.2,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532649,9,1,0,26,1,56.7,32.7,O. Buch,5.0,5.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,40.2,24.6,0.00003509,NaN,NaN,18.2,3.4,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532671,10,1,0,29,1,38.0,23.6,A. Dahl,5.0,5.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,14.8,40.7,0.00000168,NaN,NaN,27.0,2.7,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730533235,10,1,1,0,1,67.2,73.5,K. Karikari,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,72.3,76.6,0.00096355,NaN,NaN,5.8,0.4,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730533243,11,44,1,1,1,72.5,72.6,S. Pingel,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532693,11,1,0,30,1,14.8,40.7,V. Birksø,5.0,5.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,21.6,33.1,0.00000157,NaN,NaN,8.8,5.7,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532789,12,1,0,32,1,21.9,33.6,A. Andersen,5.0,5.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,14.2,50.3,0.00000092,NaN,NaN,13.9,2.2,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730533271,12,1,1,1,0,72.5,76.6,S. Pingel,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,77.3,71.5,NaN,NaN,NaN,6.1,5.7,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532823,13,1,0,38,1,14.0,55.2,V. Birksø,5.0,5.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,21.4,68.5,0.00000157,NaN,NaN,11.9,0.9,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730533277,13,1,1,4,0,78.8,71.5,O. Kjærgaard,6.0,6.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,80.0,56.9,NaN,NaN,NaN,10.0,4.8,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532889,14,1,0,40,1,21.4,68.8,F. Rieper,5.0,5.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,28.8,62.3,0.00000432,NaN,NaN,8.9,5.8,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730533371,14,1,1,8,1,72.5,14.1,K. Lusavec,8.0,8.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,82.3,11.1,0.00128876,NaN,NaN,10.5,6.1,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532929,15,1,0,43,1,28.9,62.4,D. Kristjánsson,5.0,5.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,24.4,72.0,0.00000271,NaN,NaN,8.1,2.2,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730533393,15,1,1,12,0,87.3,9.8,M. Kallesøe,8.0,8.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,96.2,63.7,NaN,NaN,NaN,37.8,1.3,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532949,16,1,0,45,1,24.3,72.1,F. Rieper,5.0,5.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,28.4,62.3,0.00000427,NaN,NaN,7.9,5.3,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730533643,16,43,1,28,1,0.0,0.0,S. Hausner,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730533901,17,4,1,19,0,64.7,86.4,K. Karikari,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730532965,17,1,0,46,1,28.5,62.1,D. Kristjánsson,5.0,5.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,24.3,70.8,0.00000267,NaN,NaN,7.4,2.2,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730533053,18,1,0,47,1,24.2,70.8,F. Rieper,5.0,5.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,9.6,54.6,0.00000061,NaN,NaN,18.9,3.8,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730534213,18,7,1,56,1,56.2,6.1,E. Frederiksen,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730534225,19,5,1,57,0,51.0,-2.0,E. Frederiksen,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730533115,19,1,0,51,1,8.7,50.6,V. Birksø,5.0,5.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,7.8,26.5,0.0000003,NaN,NaN,16.4,4.7,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730533155,20,1,0,54,0,9.7,18.6,A. Andersen,5.0,5.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,52.2,28.3,NaN,NaN,NaN,45.1,0.1,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730534821,20,12,2,30,1,12.0,57.6,O. Kolskogen,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,20.0,73.6,NaN,NaN,NaN,13.7,0.9,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730533217,21,44,1,1,0,27.5,27.4,A. Andersen,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730534855,21,12,2,32,1,9.6,62.4,J. Madsen,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,30.3,70.0,NaN,NaN,NaN,22.3,0.2,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730533313,22,1,1,5,0,19.6,44.8,F. Rieper,7.0,7.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,29.7,67.5,NaN,NaN,NaN,18.7,1.0,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730534915,22,5,2,34,1,-0.7,57.8,J. Madsen,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730535121,23,1,2,47,1,3.4,51.0,M. Delač,13.0,10.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,12.2,73.6,0.00000085,NaN,NaN,17.9,1.0,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730533395,23,12,1,14,1,9.5,34.6,A. Dahl,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,20.9,32.3,NaN,NaN,NaN,12.1,6.2,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730535153,24,1,2,49,1,18.3,76.0,O. Kolskogen,13.0,10.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,19.8,94.2,0.00000085,NaN,NaN,12.5,1.4,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730533441,24,43,1,17,1,0.0,0.0,M. Opondo,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730535191,25,1,2,50,1,19.8,94.2,J. Madsen,13.0,10.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,63.8,80.0,0.00029552,NaN,NaN,47.2,6.1,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730533529,25,49,1,18,1,29.1,25.5,M. Opondo,9.0,9.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730533689,26,43,1,22,1,0.0,0.0,M. Opondo,NaN,NaN,NaN,NaN,Fredericia vs Horsens,2024-10-05,71.6,30.0,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730535201,26,44,2,52,1,65.0,75.5,S. Pingel,13.0,10.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730533981,27,4,1,19,1,35.3,13.6,M. Opondo,9.0,9.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2730535283,27,1,2,53,1,63.8,80.0,S. Pingel,13.0,10.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,88.9,94.7,0.00218889,NaN,NaN,28.2,0.4,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Fredericia,2730534025,28,1,1,47,1,36.6,21.8,A. Dahl,10.0,9.0,NaN,NaN,Fredericia vs Horsens,2024-10-05,25.3,32.5,0.00000517,NaN,NaN,13.9,2.6,NaN,,,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN
