contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,15,17,18,20,22,24,25,26,29,56,60,61,63,64,65,72,73,74,75,76,77,78,80,81,82,83,100,102,103,108,114,133,139,146,147,153,154,214,215,230,231,233,254,321,322,324,326,327,328,374,375,391,395,396,458,sequenceId,possessionId,keyPass,140,141,318,210,23,6,9,107,16,28,79,89,101,138,273,280,281,282,323,338,472,62,86,160,468,85,120,216,217,276,121,84,87,68,21,300,136,274,19,122,275,353,390
6wwwud48qahpwrfxs20334qk5,Fredericia,2702477343,543,15,2,62,24,J. Lindekilde,23sc7wc7my7wes6cuaxw1v0no,1,75.7,45.4,2024-07-21T14:19:14.337,2024-07-21T14:20:28,1.0,"{""id"": 5112684553, ""qualifierId"": 327, ""value"": ""2""}",5vzud50zb2yp8fwqvfjkjfk0k,Horsens vs Fredericia,1_Division,2024-07-21,DNK,NaN,NaN,true,true,NaN,,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.9,17.7,NaN,,,,99.4,49.1,,NaN,NaN,true,NaN,NaN,626,NaN,0.06631340831518173,0.1958,NaN,1,2,NaN,NaN,NaN,,,,NaN,,,,,,,,true,,,,,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,true,,,,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2702476243,591,15,2,58,39,M. Kallesøe,a6ymx4wkrn260rtpb360nsiqd,1,80.3,41.4,2024-07-21T14:15:29.612,2024-07-21T14:16:42,NaN,"{""id"": 5112678309, ""qualifierId"": 322, ""value"": ""0.0356""}",5vzud50zb2yp8fwqvfjkjfk0k,Horsens vs Fredericia,1_Division,2024-07-21,DNK,NaN,NaN,true,true,true,,NaN,NaN,NaN,Center,,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.7,25.3,true,,,,97.7,48.4,,NaN,NaN,true,NaN,NaN,518,NaN,0.0406620167195797,0.0356,NaN,2,2,NaN,NaN,NaN,,,,true,,,,,,,,NaN,,,,,,true,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2702476579,606,13,2,60,7,M. Larsen,dsfbfzwy3c06mu50ee89qrbsa,1,74.0,53.1,2024-07-21T14:16:57.133,2024-07-21T14:18:07,1.0,"{""id"": 5112680129, ""qualifierId"": 56, ""value"": ""Center""}",5vzud50zb2yp8fwqvfjkjfk0k,Horsens vs Fredericia,1_Division,2024-07-21,DNK,NaN,NaN,true,true,true,,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,42.0,83.3,NaN,,,,NaN,NaN,,NaN,NaN,true,97.5,50.5,NaN,NaN,0.025134749710559845,NaN,NaN,2,2,NaN,NaN,NaN,,,,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,2702476575,,NaN,,,,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2702481483,618,13,2,74,44,J. Kudsk,b1kyjkhaaiw32cb4bubbpm7tg,1,78.8,52.6,2024-07-21T14:31:34.273,2024-07-21T14:32:58,1.0,"{""id"": 5112710287, ""qualifierId"": 72}",5vzud50zb2yp8fwqvfjkjfk0k,Horsens vs Fredericia,1_Division,2024-07-21,DNK,NaN,NaN,true,NaN,NaN,,true,NaN,true,Center,,,NaN,NaN,NaN,true,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,59.2,19.4,NaN,,,,NaN,NaN,,true,NaN,true,99.5,49.3,NaN,NaN,0.06038510426878929,NaN,NaN,1,3,NaN,NaN,NaN,,,,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2702478003,640,13,2,64,16,S. Reese,4bkqvwlmbwul0s8lbbq6mifp,1,87.8,45.7,2024-07-21T14:21:06.425,2024-07-21T14:22:19,1.0,"{""id"": 5112688655, ""qualifierId"": 326, ""value"": ""2""}",5vzud50zb2yp8fwqvfjkjfk0k,Horsens vs Fredericia,1_Division,2024-07-21,DNK,true,true,NaN,NaN,NaN,,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,40.0,81.9,NaN,,,,NaN,NaN,,true,NaN,NaN,97.8,50,NaN,NaN,0.040659788995981216,NaN,NaN,2,2,true,NaN,NaN,,,,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,true,NaN,,NaN,,,,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2702484467,669,16,2,81,11,G. Marcussen,ayxi2m0g0pm6rl1ba5pto66z9,1,82.1,56.1,2024-07-21T14:38:01.457,2024-07-21T14:39:32,1.0,"{""id"": 5112731099, ""qualifierId"": 322, ""value"": ""0.4505""}",5vzud50zb2yp8fwqvfjkjfk0k,Horsens vs Fredericia,1_Division,2024-07-21,DNK,NaN,NaN,true,true,true,,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,45.7,15.2,NaN,,,,NaN,NaN,,NaN,NaN,true,99.3,50.5,NaN,true,0.11257502436637878,0.4505,true,1,2,NaN,2024-07-21 15:38:00.302,81:10.343,,,,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,true,,,,NaN,NaN,NaN,,,true,NaN,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2702486279,700,15,2,84,52,P. Egelund,6lb4k3g75nzgi8bp1y1mzxkru,1,83.1,66.0,2024-07-21T14:41:42.721,2024-07-21T14:42:51,1.0,"{""id"": 5112740877, ""qualifierId"": 103, ""value"": ""31.6""}",5vzud50zb2yp8fwqvfjkjfk0k,Horsens vs Fredericia,1_Division,2024-07-21,DNK,NaN,NaN,NaN,true,true,,NaN,NaN,true,Center,,,NaN,true,NaN,NaN,,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,52.3,31.6,NaN,,,,98.6,50.5,,NaN,NaN,true,NaN,NaN,824,NaN,0.0725097581744194,0.1848,NaN,1,2,NaN,NaN,NaN,,,,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2702481899,741,13,2,75,49,O. Kolskogen,4lxxyqy78jkglhv2w6crzcnsa,1,91.7,41.6,2024-07-21T14:32:39.888,2024-07-21T14:33:50,1.0,"{""id"": 5112712547, ""qualifierId"": 20}",5vzud50zb2yp8fwqvfjkjfk0k,Horsens vs Fredericia,1_Division,2024-07-21,DNK,NaN,true,NaN,true,true,,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.8,37.5,true,,,,NaN,NaN,,true,NaN,NaN,98.1,48.0,NaN,NaN,0.09919104725122452,NaN,NaN,2,2,true,NaN,NaN,,,,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,,NaN,true,NaN,,,NaN,NaN,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2702491097,766,13,2,94,22,J. Juelsgård,ei3xmwfz8dah5e4lcbu4w98t1,1,72.8,41.6,2024-07-21T14:51:12.753,2024-07-21T14:52:14,NaN,"{""id"": 5112767085, ""qualifierId"": 103, ""value"": ""55.6""}",5vzud50zb2yp8fwqvfjkjfk0k,Horsens vs Fredericia,1_Division,2024-07-21,DNK,NaN,NaN,true,NaN,NaN,,NaN,true,NaN,Center,,,NaN,NaN,NaN,true,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.9,55.6,NaN,,,,NaN,NaN,,NaN,NaN,NaN,98.9,48.7,NaN,NaN,0.037953875958919525,NaN,NaN,1,3,NaN,NaN,NaN,,,,true,,,,,,,,NaN,,,,,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,,true,NaN,true,,,NaN,NaN,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2702488079,864,15,2,88,27,S. Hausner,5lu7bn7uec3zjqpoi1x81gbu1,1,91.2,56.9,2024-07-21T14:45:17.627,2024-07-21T14:46:27,1.0,"{""id"": 5112753087, ""qualifierId"": 328}",5vzud50zb2yp8fwqvfjkjfk0k,Horsens vs Fredericia,1_Division,2024-07-21,DNK,NaN,true,NaN,NaN,NaN,,true,NaN,true,Center,,,NaN,NaN,NaN,true,,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,51.5,13.3,NaN,,,,97.8,52.5,,true,NaN,NaN,NaN,NaN,727,NaN,0.10113813728094101,0.0448,NaN,2,2,true,NaN,NaN,,,,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705193943,36,13,1,4,14,A. Leifsson,dqssvdpt2iwg8qn9wto3miind,1,90.6,44.6,2024-08-02T17:04:24.123,2024-08-02T17:05:41,1.0,"{""id"": 5127832157, ""qualifierId"": 56, ""value"": ""Center""}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,true,true,NaN,NaN,NaN,,true,,true,Center,,NaN,NaN,NaN,,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,44.7,65.3,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,99.3,49.5,NaN,,0.030089689418673515,0.0,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705195553,72,13,1,8,49,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,80.9,44.0,2024-08-02T17:08:59.688,2024-08-02T17:10:12,1.0,"{""id"": 5127841613, ""qualifierId"": 102, ""value"": ""56.1""}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,NaN,NaN,true,NaN,NaN,,NaN,,true,Center,,NaN,NaN,NaN,,true,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,,NaN,56.1,65.3,NaN,,,NaN,NaN,NaN,,NaN,NaN,true,97.3,49.1,NaN,,0.07406602799892426,0.0,NaN,1,3,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,true,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705204369,248,15,1,34,37,P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,1,94.4,55.5,2024-08-02T17:34:47.550,2024-08-02T18:03:26,1.0,"{""id"": 4611686018466119157, ""qualifierId"": 322, ""value"": ""0.0""}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,true,NaN,NaN,NaN,NaN,,true,,true,Center,,true,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,true,,true,52.5,19,NaN,,,NaN,96.9,54.2,,true,NaN,NaN,99.4,52.0,474,,0.11526384949684143,0.0,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705204735,253,14,1,35,22,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,1,93.0,50.0,2024-08-02T17:35:32.290,2024-08-02T18:00:36,1.0,"{""id"": 5127930343, ""qualifierId"": 29}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,true,true,NaN,NaN,NaN,,true,,true,Center,,NaN,NaN,NaN,,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,46.1,39.2,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,99.3,50,NaN,,0.11550009250640869,0.0,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705204751,254,13,1,35,26,A. Njai,f1ba9g771s0zeel0titcj3omi,1,89.2,36.8,2024-08-02T17:35:36.386,2024-08-02T17:36:50,NaN,"{""id"": 4611686018466118893, ""qualifierId"": 322, ""value"": ""0.0""}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,NaN,NaN,NaN,true,NaN,,true,,NaN,Center,,NaN,true,NaN,,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,46.1,75,true,,,NaN,NaN,NaN,,NaN,NaN,NaN,98.8,49.6,NaN,,0.019370943307876587,0.0,NaN,3,3,true,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,true,253,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705205469,281,13,1,37,15,S. Jalal,ekx0wotp433tuaw4g93nybjmc,1,85.3,57.5,2024-08-02T17:37:25.572,2024-08-02T17:38:35,1.0,"{""id"": 5127898577, ""qualifierId"": 103, ""value"": ""66.7""}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,NaN,true,NaN,true,true,,NaN,,true,Center,,NaN,NaN,NaN,,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,46.2,66.7,true,,,NaN,NaN,NaN,,true,NaN,NaN,99.3,49.6,NaN,,0.07829076796770096,0.0,NaN,1,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2705202725,318,15,1,29,59,J. Jessen,6wfu6s6xo5zjeke21fgbouql0,1,89.0,53.6,2024-08-02T17:30:09.751,2024-08-02T17:56:18,1.0,"{""id"": 5127928035, ""qualifierId"": 231, ""value"": ""51.1""}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,NaN,true,NaN,NaN,NaN,,true,,true,Center,,NaN,NaN,NaN,,true,NaN,NaN,,true,NaN,NaN,NaN,NaN,true,,NaN,51.8,19,NaN,,,NaN,93.0,53.1,,true,NaN,NaN,99.4,51.1,217,,0.1228727176785469,0.0,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705207567,340,13,1,42,19,M. Vestergård,f58yr2jmfp8kpgprfxbokt1t6,1,76.2,64.2,2024-08-02T17:42:29.129,2024-08-02T17:43:46,1.0,"{""id"": 5127910569, ""qualifierId"": 102, ""value"": ""55.8""}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,NaN,NaN,true,NaN,true,,NaN,,true,Center,,NaN,NaN,NaN,,true,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,55.8,65.3,NaN,,,NaN,NaN,NaN,,NaN,NaN,true,98.8,50.9,NaN,,0.03255389258265495,0.0,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705208749,378,15,1,45,33,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,70.9,49.7,2024-08-02T17:45:43.652,2024-08-02T18:54:31,NaN,"{""id"": 5127916655, ""qualifierId"": 18}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,NaN,NaN,true,NaN,true,,NaN,,NaN,Center,,NaN,NaN,NaN,,true,NaN,NaN,,NaN,NaN,true,NaN,NaN,true,,NaN,51.6,19,NaN,,,true,78.4,50.2,,NaN,NaN,true,98.9,49.5,NaN,,0.02079305425286293,0.0,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705209191,388,13,1,46,58,C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,1,81.2,49.9,2024-08-02T17:47:08.230,2024-08-02T17:48:24,1.0,"{""id"": 5127919341, ""qualifierId"": 18}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,NaN,NaN,true,NaN,NaN,,NaN,,true,Center,,NaN,NaN,NaN,,true,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,52.8,61.1,NaN,,,NaN,NaN,NaN,,NaN,NaN,true,99.1,49.5,NaN,,0.08452238142490387,0.0,NaN,1,3,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,true,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705212005,410,16,2,45,39,C. Palm,b6l4m6bmqgil9bjjov4tnuivo,1,93.7,46.0,2024-08-02T18:03:49.118,2024-08-02T18:55:04,1.0,"{""id"": 5134208975, ""qualifierId"": 396, ""value"": ""52.7""}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,NaN,true,NaN,true,true,,NaN,,true,Center,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,,NaN,46.0,21.5,NaN,,,NaN,NaN,NaN,,true,true,NaN,98.9,47.5,NaN,,0.20572911202907562,0.9087419509887695,NaN,3,2,true,2024-08-02 19:03:48.689,45:39.514,NaN,1.2,52.7,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705214063,448,13,2,51,28,A. Njai,f1ba9g771s0zeel0titcj3omi,1,82.8,45.0,2024-08-02T18:09:37.540,2024-08-02T18:10:48,NaN,"{""id"": 5127948391, ""qualifierId"": 102, ""value"": ""40.5""}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,NaN,NaN,true,true,true,,NaN,,NaN,Center,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,,NaN,40.5,72.2,NaN,,,NaN,NaN,NaN,,NaN,NaN,true,99.4,49.6,NaN,,0.1282627284526825,0.0,true,1,2,NaN,NaN,NaN,true,NaN,NaN,true,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705215881,461,15,2,52,29,P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,1,92.9,48.9,2024-08-02T18:10:38.798,2024-08-02T21:40:48,NaN,"{""id"": 5127958009, ""qualifierId"": 327, ""value"": ""2""}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,true,true,NaN,NaN,true,,NaN,,NaN,Center,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,51.5,21.5,NaN,,,NaN,98.8,50.0,,NaN,NaN,NaN,NaN,NaN,522,,0.12311423569917679,0.3217986822128296,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,NaN,,,,,,true,NaN,NaN,,,,,,NaN,NaN,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705216899,480,15,2,55,46,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,72.8,35.1,2024-08-02T18:13:55.809,2024-08-02T18:37:59,NaN,"{""id"": 5128012387, ""qualifierId"": 233, ""value"": ""564""}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,NaN,NaN,true,NaN,NaN,,NaN,,NaN,Center,,NaN,NaN,NaN,,true,NaN,NaN,,NaN,NaN,true,NaN,NaN,true,,NaN,50.1,19,NaN,,,NaN,80.2,39.2,,NaN,NaN,true,98.4,48.9,564,,0.01591595634818077,0.0,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,true,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705217001,485,15,2,55,58,P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,1,91.1,54.3,2024-08-02T18:14:07.865,2024-08-05T15:30:18,1.0,"{""id"": 5127963663, ""qualifierId"": 22}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,true,true,NaN,NaN,true,,NaN,,true,Center,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,,NaN,47.2,15.2,NaN,,,NaN,99.0,50.0,,true,NaN,NaN,NaN,NaN,566,,0.062256794422864914,0.17669525742530823,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705217171,490,13,2,56,27,C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,1,78.7,64.6,2024-08-02T18:14:36.377,2024-08-02T18:22:15,1.0,"{""id"": 5127964607, ""qualifierId"": 56, ""value"": ""Center""}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,NaN,NaN,true,NaN,true,,NaN,,true,Center,,NaN,NaN,NaN,,true,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,46.7,75,NaN,,,NaN,NaN,NaN,,NaN,NaN,true,98.0,50.5,NaN,,0.03132675960659981,0.0,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2705212813,493,15,2,48,1,A. Muçolli,289rctmvd5ppy9zqn98jbe4et,1,77.1,47.4,2024-08-02T18:06:10.824,2024-08-02T18:07:23,1.0,"{""id"": 5127940969, ""qualifierId"": 233, ""value"": ""423""}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,NaN,NaN,true,true,true,,NaN,,true,Center,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,true,,NaN,49.6,19,NaN,,,NaN,79.7,47.7,,NaN,NaN,true,99.9,48.9,423,,0.03813960775732994,0.0,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705218125,518,13,2,59,17,C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,1,75.9,34.4,2024-08-02T18:17:26.189,2024-08-02T18:22:56,1.0,"{""id"": 4611686018466119353, ""qualifierId"": 322, ""value"": ""0.0""}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,NaN,NaN,true,NaN,true,,NaN,,true,Center,,NaN,NaN,NaN,,true,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,47.6,61.1,NaN,,,NaN,NaN,NaN,,NaN,NaN,true,99.0,50.4,NaN,,0.021530546247959137,0.0,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705218995,557,13,2,62,53,A. Njai,f1ba9g771s0zeel0titcj3omi,1,85.1,44.0,2024-08-02T18:21:02.312,2024-08-02T18:23:39,1.0,"{""id"": 5128310575, ""qualifierId"": 154}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,NaN,true,NaN,NaN,true,,NaN,,true,Center,,NaN,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,49.6,56.9,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,98.6,50.5,NaN,,0.13704855740070343,0.0,NaN,1,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,,,,,,NaN,NaN,,,,NaN,,true,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2705222345,632,15,2,72,15,C. Palm,b6l4m6bmqgil9bjjov4tnuivo,1,90.7,58.9,2024-08-02T18:30:24.371,2024-08-05T16:30:16,1.0,"{""id"": 5127995163, ""qualifierId"": 102, ""value"": ""53.6""}",5zt7hwff1uzedxfginjs4d6hg,Kolding vs Fredericia,1_Division,2024-08-02,DNK,NaN,true,NaN,NaN,true,,NaN,,true,Center,,NaN,NaN,NaN,,true,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,,NaN,53.6,0.6,NaN,,,NaN,95.4,55.1,,true,true,NaN,NaN,NaN,701,,0.4834822118282318,0.7423990368843079,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,,,NaN,true,NaN,,,,,,NaN,NaN,,,,NaN,,NaN,,,,,,,,,,,,,,,,,
