team,ID,player_name,number,position,ssiId_player,optaUuid_player,Minutes_seconds,Distance,Walking,Jogging,Running,High Speed Running,Sprinting,No. of High Intensity Runs,Sprint Distance TIP,No. of High Intensity Runs TIP,Distance OTIP,HSR Distance OTIP,Sprint Distance OTIP,No. of High Intensity Runs OTIP,Distance BOP,HSR Distance BOP,Sprint Distance BOP,No. of High Intensity Runs BOP,Distance_per90,Walking_per90,Jogging_per90,Running_per90,High Speed Running_per90,Sprinting_per90,No. of High Intensity Runs_per90,Sprint Distance TIP_per90,No. of High Intensity Runs TIP_per90,Distance OTIP_per90,HSR Distance OTIP_per90,Sprint Distance OTIP_per90,No. of High Intensity Runs OTIP_per90,Distance BOP_per90,HSR Distance BOP_per90,Sprint Distance BOP_per90,No. of High Intensity Runs BOP_per90,game_id,match_description,season,competition
HBK,183001,Sebastian Linnet John,1,GK,8c505829-aa9c-4af6-98e0-ff3832ee2f56,3j17sy1es1n95b6wldq0guuad,5857,5945.24,3808.56,1869.9,223.62,32.58,10.58,7,0.0,1,2075.47,18.9,10.58,6,1182.84,0.0,0.0,0,5481.3549598770705,3511.3921802970804,1723.9986341130275,206.17176028683627,30.037903363496675,9.754481816629674,6.453815946730409,0.0,0.9219737066757726,1913.5287689943657,17.4253030561721,9.754481816629674,5.531842240054636,1090.5473792043708,0.0,0.0,0.0,61809a64-88c2-4d8a-905a-d7b95d92cfb8,AAB - HBK : 2023-9-22,2023,1.Div
HBK,446335,Marcus Gudmann,2,RCB,c3b85c5e-cca1-4547-9e72-6dfa9885a318,am3509ake84cde1xhb9264i22,5857,10911.72,3050.88,5597.91,1608.24,530.19,124.5,66,12.22,8,5061.47,426.15,112.29,58,1716.78,0.9,0.0,0,10060.318934608162,2812.8311422229813,5161.125832337375,1482.7549940242445,488.8212395424279,114.7857264811337,60.85026464060099,11.266518695577942,7.375789653406181,4666.542257128223,392.89909509988047,103.52842752262252,53.47447498719482,1582.826020146833,0.8297763360081953,0.0,0.0,61809a64-88c2-4d8a-905a-d7b95d92cfb8,AAB - HBK : 2023-9-22,2023,1.Div
HBK,454662,Christian Jensen,10,LW,8e8bd7fb-2e3d-484f-9d9e-441905172659,74m58jsznzu8l89b8h7rkh1bd,2880,5778.9,1482.05,2796.97,1106.23,338.44,55.21,31,34.98,19,2367.94,129.86,18.23,12,843.29,5.58,2.0,0,10835.4375,2778.84375,5244.318749999999,2074.18125,634.575,103.51875,58.125,65.58749999999999,35.625,4439.887500000001,243.4875,34.181250000000006,22.5,1581.1687499999998,10.4625,3.75,0.0,61809a64-88c2-4d8a-905a-d7b95d92cfb8,AAB - HBK : 2023-9-22,2023,1.Div
HBK,519888,Jubril Adedeji,14,SUB,2c034fa5-de5e-420c-b38c-5c6fe38902c2,4sgxth7onhb5mu29bgyupby3u,2977,5408.65,1893.54,1997.82,768.08,417.82,331.39,84,139.7,39,2348.69,216.9,190.57,43,923.62,4.78,1.12,2,9810.786026200873,3434.704736311723,3623.858918374202,1393.2253946926437,757.8864628820961,601.1105139402083,152.36815586160563,253.4027544507894,70.74235807860262,4260.304333221364,393.4363453140746,345.67618407793077,77.9979845482029,1675.36042996305,8.670473631172321,2.0315754114880753,3.6278132348001346,61809a64-88c2-4d8a-905a-d7b95d92cfb8,AAB - HBK : 2023-9-22,2023,1.Div
HBK,520060,William Madsen,8,RCM,5905cb8b-fba7-41b4-904d-bf3ee7219f6b,7ztdirfvd9d0x2yw1v051xzbo,4997,11038.51,2720.75,5080.89,1936.28,925.67,374.92,139,218.2,79,4796.11,417.19,156.72,60,1566.59,10.35,0.0,0,11928.748048829297,2940.174104462678,5490.655593356014,2092.4378627176307,1000.3237942765659,405.15669401640986,150.21012607564538,235.79747848709226,85.37122273364018,5182.908545127076,450.83570142085256,169.3592155293176,64.83890334200521,1692.9329597758656,11.184710826495898,0.0,0.0,61809a64-88c2-4d8a-905a-d7b95d92cfb8,AAB - HBK : 2023-9-22,2023,1.Div
HBK,545544,Janus Rex Seehusen,6,CDM,b0476021-437c-471b-a9cd-41db44de4515,cptyf0icqfjv8wm49pcy0uw44,5857,11433.33,3402.58,5534.96,1781.74,607.25,106.8,81,48.65,27,4969.46,425.61,58.15,52,1787.58,26.01,0.0,2,10541.229639747311,3137.0892948608507,5103.087587502135,1642.7174321324912,559.8685333788629,98.46679187297252,74.67987024073759,44.85402082977634,24.893290080245862,4581.711456376986,392.4012292982756,53.612771043196176,47.94263274714017,1648.1017585794775,23.980536110636848,0.0,1.8439474133515452,61809a64-88c2-4d8a-905a-d7b95d92cfb8,AAB - HBK : 2023-9-22,2023,1.Div
HBK,547731,Sebastian Larsen,13,LB,54e5ea9b-ceba-4585-8629-b72e9f370e80,4m7gr5z6b40dj02yrmlwgeluc,5857,11305.84,2790.11,5512.29,1915.31,758.22,329.91,102,107.27,29,5142.59,561.6,222.64,72,1814.73,41.12,0.0,1,10423.687211883218,2572.40805873314,5082.186443571795,1765.8654601331739,699.0589038757043,304.1683455694042,94.04131808092882,98.90011951511012,26.73723749359741,4741.332764213762,517.780433669114,205.268226054294,66.38210688065563,1673.133344715725,37.91155881850777,0.0,0.9219737066757726,61809a64-88c2-4d8a-905a-d7b95d92cfb8,AAB - HBK : 2023-9-22,2023,1.Div
HBK,575319,Erkan Semovski,19,SUB,e60f8d6d-c6e3-4cc0-9f22-5fc1d2c943f6,8qzac8nxm8nxbckdaisnooutw,1572,3164.29,898.14,1366.49,461.8,259.81,178.05,54,93.0,25,1304.21,166.51,85.05,29,745.14,0.0,0.0,0,10869.698473282442,3085.213740458015,4694.0496183206105,1586.3358778625957,892.4770992366412,611.6221374045801,185.49618320610688,319.46564885496184,85.87786259541986,4480.110687022901,571.9809160305343,292.1564885496183,99.61832061068702,2559.641221374046,0.0,0.0,0.0,61809a64-88c2-4d8a-905a-d7b95d92cfb8,AAB - HBK : 2023-9-22,2023,1.Div
HBK,586663,Youssef Dhaflaoui,9,RW,b001edf5-ea55-49ae-8265-563f92410b80,98zlz2sscsf6vb7d52ici074k,4285,8170.35,2589.86,3777.99,1115.75,524.03,162.72,74,92.18,36,3521.74,273.0,66.23,37,1179.77,6.93,4.31,1,10296.357059509919,3263.76756126021,4761.060910151691,1406.0793465577594,660.3878646441073,205.06137689614937,93.25554259043173,116.1661610268378,45.36756126021003,4438.1320886814465,344.03733955659277,83.46371061843641,46.627771295215865,1486.757992998833,8.733255542590431,5.431505250875145,1.2602100350058343,61809a64-88c2-4d8a-905a-d7b95d92cfb8,AAB - HBK : 2023-9-22,2023,1.Div
HBK,615243,Niklas Jakobsen,21,SUB,cf8ae81d-02d4-4b0a-8ff9-6647411944fc,4ti8pdx03j8dh4mdb626ltmvo,873,1648.18,440.09,764.04,281.22,136.39,26.44,16,6.75,5,721.19,86.41,19.69,11,446.57,3.21,0.0,0,10194.927835051547,2722.20618556701,4726.020618556701,1739.5051546391755,843.6494845360824,163.5463917525773,98.96907216494844,41.75257731958762,30.927835051546392,4460.969072164949,534.4948453608247,121.79381443298969,68.04123711340206,2762.288659793814,19.855670103092784,0.0,0.0,61809a64-88c2-4d8a-905a-d7b95d92cfb8,AAB - HBK : 2023-9-22,2023,1.Div
HBK,617609,Durmus Efe Bayrak,15,RB,171f99b6-f665-4a2c-a22e-7b40de2d5884,d2otdesf6fxo0zjmrenoi074k,4466,8463.17,2301.46,3554.02,1433.67,827.82,346.21,107,142.65,42,3848.77,464.21,175.07,59,1191.0,57.38,28.48,6,10233.120913569188,2782.7774294670844,4297.292431706224,1733.501567398119,1000.9467084639498,418.6148678907299,129.37751903269145,172.48320644872368,50.78369905956112,4653.685176892073,561.2928795342588,211.68338557993727,71.33900582176445,1440.080609046126,69.38020600089565,34.436184505150024,7.254814151365875,61809a64-88c2-4d8a-905a-d7b95d92cfb8,AAB - HBK : 2023-9-22,2023,1.Div
HBK,626396,Lukas Schmidt,26,SUB,590058e5-7562-47a5-b5e3-8fa0636e172f,etv86c76faputyvch964nju38,859,2067.04,347.35,997.77,433.99,202.56,85.37,33,24.34,13,864.55,122.37,58.4,19,619.96,7.73,2.63,1,12994.197904540164,2183.573923166473,6272.36088474971,2728.2258440046567,1273.3690337601863,536.6682188591386,207.45052386495928,153.01047729918508,81.72293364377182,5434.889406286379,769.2642607683354,367.1245634458673,119.44121071012805,3897.303841676368,48.59371362048895,16.533178114086144,6.286379511059371,61809a64-88c2-4d8a-905a-d7b95d92cfb8,AAB - HBK : 2023-9-22,2023,1.Div
HBK,628210,Ifenna Dorgu,27,CF,4d4108d2-a605-4d72-acb0-0f19039ac205,bmvcofmie6om4muxij4kdkro4,4984,9755.57,2639.24,4588.6,1503.36,777.26,247.11,116,89.94,52,4476.83,388.35,150.94,62,1369.55,6.6,6.23,2,10569.839085072232,2859.529695024077,4971.597110754415,1628.8410914927767,842.1356340288925,267.73555377207066,125.68218298555378,97.4470304975923,56.340288924558585,4850.4979935794545,420.7644462279294,163.53852327447834,67.17495987158908,1483.862359550562,7.150882825040129,6.750000000000001,2.1669341894060996,61809a64-88c2-4d8a-905a-d7b95d92cfb8,AAB - HBK : 2023-9-22,2023,1.Div
HBK,630742,Emil Villumsen,30,SUB,45db220d-e0dd-4f31-b02a-8becd68bcb87,18g25rcpd99fe1gvr48uoqmtw,1391,2654.41,673.54,1187.76,486.78,255.52,50.81,30,24.99,9,1132.07,190.48,25.82,20,651.8,13.54,0.0,1,10304.682961897915,2614.7491013659237,4611.002156721783,1889.7282530553557,991.9539899352983,197.2494608195543,116.46297627606039,97.01365923795831,34.93889288281812,4394.8080517613225,739.4622573687993,100.23580158159596,77.64198418404025,2530.352264557872,52.56362329259525,0.0,3.8820992092020132,61809a64-88c2-4d8a-905a-d7b95d92cfb8,AAB - HBK : 2023-9-22,2023,1.Div
ACH,3489,Anders Jacobsen,9,ST,3e51a632-3ced-47f2-9dab-08e576794c34,9yiz575rldkwu7icgqwk1qmdx,5129,9521.73,3310.68,4006.28,1184.76,628.25,391.77,99,350.22,72,4272.34,194.89,41.55,27,2069.93,2.64,0.0,0,10024.827841684539,3485.605771105478,4217.959056346267,1247.3589393643983,661.4447260674596,412.4698771690388,104.23084421914602,368.7245077013064,75.80425034119712,4498.0768180931955,205.18736595827647,43.7453694677325,28.426593877948918,2179.2984987326963,2.7794891791772276,0.0,0.0,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
ACH,68250,Matej Delac,1,GK,26053ad7-cf3f-447c-ba95-86b14c46e2a8,8uhv14rin2znrr0wqgvcc2f2t,5773,5015.07,3806.62,1042.0,153.33,13.11,0.0,1,0.0,1,1932.07,4.14,0.0,0,1622.51,2.13,0.0,0,4691.040706738264,3560.6700155898143,974.6752121946995,143.42317685778627,12.262948207171313,0.0,0.9353888792655465,0.0,0.9353888792655465,1807.2367919625842,3.872509960159362,0.0,0.0,1517.6778104971418,1.992378312835614,0.0,0.0,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
ACH,89226,Jakob Ankersen,7,RW,0736fde8-15d2-4389-805b-130f448d12e6,4mxciw9jsj9l437fd7bv78p91,4371,9297.3,2197.17,4200.54,1866.9,708.02,324.67,95,234.13,53,4018.86,281.29,90.54,41,1921.84,13.8,0.0,1,11486.026080988331,2714.4172958133154,5189.411118737131,2306.396705559369,874.6986959505834,401.1022649279342,117.36444749485244,289.2477693891558,65.47700754975979,4964.960878517502,347.5099519560742,111.85449553877834,50.65202470830474,2374.270418668497,17.048730267673303,0.0,1.2354152367879203,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
ACH,96565,Alexander Ludwig,33,SUB,09f69079-d33e-45e7-96f3-ec28d162cc55,61vr9xr91fr4g6ayzga5vn9w5,643,1171.09,392.98,672.04,79.36,26.71,0.0,3,0.0,0,587.48,15.16,0.0,3,391.65,3.57,0.0,0,9834.970451010886,3300.2986003110423,5643.881804043545,666.4758942457232,224.31415241057542,0.0,25.194401244167963,0.0,0.0,4933.735614307932,127.31570762052877,0.0,25.194401244167963,3289.1290824261273,29.981337480559873,0.0,0.0,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
ACH,172946,Aron Sigurdarson,11,LW,44111bda-23dd-4db6-aa7c-09bdad5937e6,266me3mc2giq9nnwn7ymkmymt,5773,11587.06,3605.44,4635.83,1922.41,991.8,431.57,117,342.39,72,5217.38,397.14,87.5,44,2483.25,15.85,1.68,1,10838.407067382643,3372.4884808591723,4336.303828165599,1798.2009353888793,927.718690455569,403.6857786246319,109.44049887406894,320.26779837173046,67.34799930711935,4880.279230902477,371.4803395115191,81.84652693573531,41.157110687684046,2322.8044344361683,14.82591373635891,1.571453317166118,0.9353888792655465,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
ACH,205903,Albert Ejupi,8,LDM,927bce20-510c-487a-ae14-b8a2e11b1c34,23qknnqc6885diyi50phjss7p,5773,11569.72,3371.99,6004.11,1654.14,420.76,118.72,56,1.17,5,5959.54,356.08,114.66,51,2368.02,15.26,2.89,0,10822.187424216178,3154.1219469946295,5616.17772388706,1547.2641607483113,393.5742248397713,111.04936774640568,52.381777238870605,1.0944049887406893,4.676944396327732,5574.487441538195,333.0732721288758,107.25168889658757,47.70483284254287,2215.0195738783996,14.274034297592241,2.7032738610774296,0.0,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
ACH,210956,Soren Reese,20,LCB,103dd4c2-669c-4501-8fec-68b75812d4de,4bkqvwlmbwul0s8lbbq6mifp,5773,10220.91,3400.73,5040.16,1305.32,414.1,60.61,51,7.11,7,4956.64,311.03,53.5,42,2284.45,26.52,0.0,2,9560.525549974018,3181.005023384722,4714.509613719037,1220.981811882903,387.3445349038628,56.693919972284775,47.70483284254287,6.650614931578036,6.547722154858826,4636.385934522779,290.9340031179629,50.04330504070674,39.286332929152955,2136.8491252381773,24.806513078122293,0.0,1.870777758531093,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
ACH,229215,Jacob Buus,15,RB,7651da23-6bcc-4cb2-91e7-1a45db149b53,s8c0oxnoqt6zi7pi88rwawvd,5773,11339.47,3336.63,5096.21,1698.24,795.39,413.0,116,189.33,42,5246.21,473.21,216.05,71,2528.75,37.69,7.63,3,10606.814134765285,3121.0465962238004,4766.938160401871,1588.5148103239217,743.998960679023,386.3156071366707,108.50510999480339,177.09717651134594,39.286332929152955,4907.246492291702,442.63537155724924,202.0907673653213,66.4126104278538,2365.3646284427505,35.254806859518446,7.1370171487961205,2.806166637796639,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
ACH,438040,Elijah Just,27,CAM,77f28a80-cbac-4dab-96c7-1ff58ac2a692,b9g3gwxlao9u6y4elz1sdukmh,3750,8430.75,1906.5,3884.51,1475.12,680.59,484.04,109,373.54,59,3784.4,312.13,102.78,44,1786.23,33.08,7.71,6,12140.279999999999,2745.36,5593.6944,2124.1728,980.0496,697.0176,156.96,537.8976,84.96,5449.536,449.46720000000005,148.0032,63.36,2572.1711999999998,47.6352,11.1024,8.64,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
ACH,477675,Frederik Heiselberg,10,SUB,b536a48e-abdb-4296-86e9-cd256047e976,3bxz0cn0chwqvs1114ectrrsa,2022,4343.81,1278.51,1876.72,762.97,345.37,80.23,41,54.5,20,2182.21,173.59,25.73,19,991.59,30.37,0.0,2,11600.679525222551,3414.4183976261124,5012.011869436202,2037.6053412462907,922.3531157270029,214.2640949554896,109.49554896142432,145.54896142433233,53.41246290801187,5827.860534124628,463.593471810089,68.71513353115726,50.74183976261127,2648.163204747774,81.10682492581603,0.0,5.341246290801187,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
ACH,497892,Marinus Larsen,19,RDM,560a61a0-0fea-4ae2-bced-9a480bc8c6e8,dsfbfzwy3c06mu50ee89qrbsa,4364,9508.99,2175.34,4373.97,1925.76,741.14,292.79,86,145.28,20,4505.59,556.36,142.01,65,1902.54,9.52,5.5,1,11766.394592117324,2691.7589367552705,5412.336846929423,2382.9294225481212,917.0843263061412,362.2974335472044,106.41613198900092,179.76901924839595,24.74793767186068,5575.203024747938,688.4381301558204,175.72273143904675,80.4307974335472,2354.1970669110906,11.780018331805683,6.805682859761686,1.2373968835930338,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
ACH,522153,Anton Ekeroth,12,LB,e905ff3d-3c0d-4b42-ae13-c82092322210,c1p51x3fg0dgss14z9vozfqc4,5773,11024.79,3398.24,4715.22,1734.46,781.52,395.35,101,273.68,53,5054.55,396.88,88.39,44,2463.87,26.3,33.29,4,10312.465962238006,3178.6759050753503,4410.564351290491,1622.3945955309198,731.0251169236099,369.8059934176338,94.4742768058202,255.99722847739474,49.57561060107397,4727.969859691668,371.2371384029101,82.67902303828166,41.157110687684046,2304.676597956002,24.600727524683876,31.139095790750044,3.741555517062186,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
ACH,531427,Oliver Stanisic,2,RCB,bf561e3e-8b59-4da6-beec-8cfd4b101b96,2p9y93r7xfjb71d1bfckcs53p,5129,9728.33,2888.32,4815.95,1351.09,598.7,74.27,58,2.53,5,4720.13,492.09,67.4,49,2021.73,56.73,4.34,4,10242.343926691363,3040.929615909534,5070.409436537337,1422.4772860206667,630.3333983232599,78.1941899005654,61.064534997075455,2.6636771300448427,5.2641840514720215,4969.5266133749265,518.0904659777734,70.96120101384287,51.589003704425814,2128.551764476506,59.727432248001556,4.569311756677715,4.211347241177617,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
ACH,531570,Alagie Saine,28,SUB,29837664-5b63-453e-9499-a24305447315,7353ysa16qgg30b9z5qiagys4,1402,2744.09,736.47,1477.48,351.48,122.4,56.26,24,21.18,6,1538.09,77.92,35.08,17,592.36,12.46,0.0,1,10569.248216833095,2836.6176890156917,5690.72182596291,1353.7746077032812,471.44079885877323,216.69329529243936,92.43937232524964,81.57774607703281,23.10984308131241,5924.1697574893005,300.11982881597714,135.11554921540656,65.47788873038516,2281.5577746077033,47.991440798858775,0.0,3.8516405135520686,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
ACH,561853,Edmilson Gomes dos Santos,16,SUB,94c9d9b0-22f7-49f0-8403-d3ab6cd63968,1vvyuyj2q6w73vf9uhbldti7e,1408,3249.98,739.69,1671.26,689.04,123.51,26.49,16,0.0,3,1903.09,88.5,23.06,13,663.92,7.91,3.43,0,12464.411931818184,2836.879261363637,6409.661931818182,2642.625,473.6889204545455,101.59517045454547,61.36363636363637,0.0,11.505681818181818,7298.782670454546,339.4176136363636,88.4403409090909,49.857954545454554,2546.284090909091,30.33664772727273,13.154829545454547,0.0,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
ACH,620119,Hjalte Toftegaard,32,SUB,a0ac4b44-987a-4ed0-af8f-0acb047942fa,e2157naqwp1qdsgaxre307cb8,643,1483.54,304.42,752.74,306.96,109.29,10.14,13,0.84,4,802.14,86.73,9.3,9,392.01,0.23,0.0,0,12458.967340590978,2556.559875583204,6321.611197511664,2577.891135303266,917.8320373250389,85.15707620528772,109.17573872472784,7.05443234836703,33.59253499222395,6736.47900466563,728.3701399688958,78.1026438569207,75.58320373250389,3292.1524105754274,1.9315707620528773,0.0,0.0,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
VFN,75966,Mads Greve,5,RCB,d5abdc9e-9fbe-4b50-a4ae-4ec603057a0a,ef7l91pb4w6yk7lijxjxlievp,1985,3472.05,1117.93,1682.53,397.91,261.99,11.69,18,11.69,6,1269.28,216.37,0.0,12,677.47,0.0,0.0,0,9445.375314861461,3041.2201511335015,4577.159697732997,1082.4755667506297,712.7183879093199,31.80151133501259,48.96725440806045,31.80151133501259,16.32241813602015,3452.9531486146093,588.6136020151133,0.0,32.6448362720403,1842.991435768262,0.0,0.0,0.0,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
VFN,165925,Lucas Jensen,7,RW,e39aff16-617a-468d-bb95-f3ab122da571,139g7ilwvcpl519v3scnweg2d,5773,10986.48,3569.4,4756.55,1561.66,798.91,299.96,101,239.52,70,3488.99,289.27,43.32,27,2703.42,49.59,17.12,4,10276.63121427334,3338.7770656504413,4449.223973670535,1460.7593971938336,747.2915295340377,280.5792482244933,94.4742768058202,224.0443443616837,65.47722154858825,3263.562445868699,270.5799411051446,40.521046249783474,25.255499740169753,2528.7490039840636,46.385934522778456,16.013857613026158,3.741555517062186,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
VFN,243724,Kasper Lunding,14,SUB,a2931e31-d514-47c4-8587-19a125e75671,6zxcmzp7w6esj54g05tvk7ai1,1764,3376.35,991.7,1720.22,448.34,176.06,40.03,19,17.47,12,813.45,35.52,22.56,4,913.98,29.01,0.0,3,10335.76530612245,3035.8163265306125,5265.979591836735,1372.469387755102,538.9591836734694,122.54081632653062,58.163265306122454,53.47959183673469,36.734693877551024,2490.15306122449,108.73469387755105,69.06122448979592,12.244897959183675,2797.8979591836737,88.8061224489796,0.0,9.183673469387756,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
VFN,423803,Ayo Simon Okosun,8,CDM,df6e0cd6-6017-49d2-9a84-e3d20a2819f2,a7eramyy1bd8msxmg84ctc8ut,5773,12404.17,3099.76,6428.04,2098.58,555.22,222.57,64,17.83,18,4073.27,428.22,204.45,46,2441.92,4.62,0.29,0,11602.722674519315,2899.4810323921706,6012.717131474104,1962.9883942490906,519.3466135458167,208.18950285813267,59.864888272994975,16.67798371730469,16.836999826779838,3810.091460245973,400.55222587909236,191.24025636584096,43.02788844621514,2284.1448120561236,4.3214966222068245,0.27126277498700846,0.0,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
VFN,429773,Mathias Haarup,27,LB,f9be2047-62d9-48d9-9fca-f8ebb7321531,6t6k24gn6zwxz1g6c3n4ph0q,4009,7641.4,2357.18,3253.14,1240.98,586.27,203.83,66,93.77,27,2899.44,392.88,110.06,39,1713.13,3.21,0.0,0,10292.731354452482,3175.0491394362684,4381.879770516339,1671.561985532552,789.6877026689948,274.5527562983288,88.89997505612372,126.3053130456473,36.368171613868796,3905.4567223746576,529.197306061362,148.24744325268148,52.53180344225493,2307.5335495135946,4.32377151409329,0.0,0.0,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
VFN,438420,Terence Baya,2,SUB,d56fd424-21f8-4aad-9579-bf5bcd51a02f,dery8ktfkfh6kqt9g8tnxk7op,3788,7107.85,2146.69,3162.5,1020.25,571.83,206.59,73,88.78,34,2449.2,330.82,101.99,38,1550.17,2.7,15.82,1,10132.62671594509,3060.223336853221,4508.315733896516,1454.421858500528,815.174762407603,294.5052798310454,104.06546990496304,126.56071805702219,48.46884899683211,3491.467793030623,471.6019007391763,145.3922914466737,54.17106652587117,2209.851636747624,3.848996832101373,22.552270327349525,1.4255543822597676,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
VFN,439088,Carl Lange,10,LCM,33bdd365-428c-415c-8037-af1cbfc6b7d5,1w8gujxthv0lfjrn98paa1uga,5773,11698.58,3485.0,4722.26,2323.25,918.96,249.12,109,135.57,67,3916.65,411.22,113.55,41,2263.81,8.31,0.0,1,10942.721635198337,3259.8302442404297,4417.14948900052,2173.142213753681,859.5849644898667,233.02407760263293,101.95738783994457,126.81067036203012,62.67105491079161,3663.5908539754028,384.65061493157805,106.2134072406028,38.35094404988741,2117.5426987701367,7.773081586696692,0.0,0.9353888792655465,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
VFN,441213,Lasse Steffensen,9,CF,d11f0acc-9710-4baa-8b0e-44223749b38f,9l89n30nejpn2u22ygvchwnze,5773,11827.49,3130.17,5620.21,2065.69,878.73,132.69,100,77.43,60,3895.37,324.55,51.42,39,2553.92,51.26,3.84,1,11063.30261562446,2927.9262082106357,5257.081933137017,1932.2234540100467,821.9542698770136,124.11675038974536,93.53888792655464,72.42716092153127,56.123332755932786,3643.685778624632,303.5804607656331,48.09769617183441,36.48016629135631,2388.908366533865,47.948033951151906,3.591893296379698,0.9353888792655465,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
VFN,483318,Marcus Bundgaard Sorensen,1,GK,fab59bb6-d5eb-4f82-b401-695ece34c023,dcocgxtuabo0rwzwukvqky9uy,5773,5498.52,3871.11,1305.53,268.47,42.69,10.73,8,0.0,2,1729.74,26.66,5.73,4,1558.86,8.1,5.0,2,5143.2544604191935,3620.99324441365,1221.1782435475488,251.12385241642127,39.93175125584618,10.036722674519314,7.483111034124372,0.0,1.870777758531093,1617.9795600207865,24.93746752121947,5.359778278191582,3.741555517062186,1458.1403083318899,7.576649922050926,4.676944396327732,1.870777758531093,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
VFN,490895,Gustav Bonde Dahl,25,SUB,b7554975-7b5e-441c-b21e-5f2561e16a8b,9y2jqheyw7vuscwsj9yyxuga,1003,2306.15,483.25,1188.31,481.48,116.31,36.8,12,1.13,2,553.34,74.01,35.67,9,523.11,15.37,0.0,1,12415.962113659025,2601.7447657028915,6397.680957128614,2592.215353938186,626.1954137587239,198.12562313060818,64.6061814556331,6.083748753738783,10.767696909272184,2979.098703888336,398.45862412761716,192.0418743768694,48.45463609172483,2816.3449651046863,82.74975074775674,0.0,5.383848454636092,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
VFN,492840,Baptiste Rolland,6,RB,8ca287a9-be66-4728-a911-4de7f767e0f0,2wwpfsducpmryacr17y8k70iy,2826,4855.28,1813.92,2000.18,492.92,343.27,204.99,44,25.22,5,1939.77,316.5,179.77,39,1015.19,0.22,0.0,0,9277.605095541401,3466.0891719745227,3822.0,941.8853503184713,655.9299363057324,391.70063694267515,84.07643312101911,48.19108280254777,9.554140127388534,3706.566878980892,604.7770700636943,343.50955414012736,74.52229299363057,1939.8535031847134,0.4203821656050955,0.0,0.0,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
VFN,493858,Oscar Buch,97,SUB,1702ef22-bd20-4685-89a9-01f007f74165,y4dl1rer075c9wz6zhx7skbt,2946,5742.94,1690.43,2323.19,1026.55,545.26,157.51,64,129.44,38,1787.67,219.22,28.07,25,1220.2,12.78,0.0,1,10526.773930753563,3098.547861507128,4258.3930753564155,1881.6598778004072,999.458248472505,288.7148676171079,117.31160896130346,237.26272912423622,69.65376782077392,3276.7881873727088,401.82892057026476,51.45213849287169,45.824847250509166,2236.6191446028515,23.42566191446028,0.0,1.8329938900203666,3b0b67a0-3a55-4a6a-ab8a-8611063d2edf,ACH - VFN : 2023-9-23,2023,1.Div
