team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,24.0,25.0,26.0,107.0
HB Køge,2709298723,708,1,83,41,1,41.6,60.3,G. Larsen,228.0,153.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,46.4,26.7,0.00005949,NaN,NaN,NaN,23.4,4.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709298795,709,1,83,44,1,52.3,29.1,M. Gudmann,228.0,153.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,53.3,12.6,0.00008169,NaN,NaN,NaN,11.3,4.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709284659,709,1,69,46,1,73.9,10.6,A. Alicino,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,50.7,14.3,0.00010971,NaN,NaN,NaN,24.5,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709298833,710,1,83,49,0,57.0,11.0,M. Jensen,228.0,153.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,96.4,53.9,NaN,NaN,NaN,NaN,50.6,0.6,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709284675,710,1,69,50,1,53.1,16.1,J. Witt,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,61.2,34.2,0.00043113,NaN,NaN,NaN,15.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709299209,711,44,84,10,1,29.8,67.2,H. Bonnesen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709284681,711,1,69,51,1,61.2,34.2,M. Due Grandt,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,50.7,17.9,0.00010306,NaN,NaN,NaN,15.6,3.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709299269,712,1,84,11,1,34.2,79.0,H. Bonnesen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,39.9,80.5,0.00001078,NaN,NaN,NaN,6.1,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709284769,712,1,69,54,1,58.9,19.8,J. Witt,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,70.2,56.7,0.00264034,NaN,NaN,NaN,27.8,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709284821,713,1,69,56,1,71.5,53.7,S. Opoku,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,65.4,43.6,0.00156437,NaN,NaN,NaN,9.4,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709299273,713,61,84,14,1,39.1,80.3,G. Larsen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709299289,714,43,84,15,1,0.0,0.0,G. Larsen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709284879,714,1,69,58,1,65.4,43.6,M. Due Grandt,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,56.4,30.0,0.00032342,NaN,NaN,NaN,13.2,3.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709299331,715,43,84,17,1,0.0,0.0,C. Jensen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709284945,715,1,70,2,1,57.6,25.8,J. Witt,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,61.2,14.9,0.00021854,NaN,NaN,NaN,8.3,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285073,716,1,70,5,1,64.6,10.4,A. Alicino,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,79.3,5.9,0.0006615,NaN,NaN,NaN,15.7,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709299355,716,45,84,14,0,30.9,68.2,H. Bonnesen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709299399,717,12,84,21,1,14.4,37.7,S. Larsen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,39.2,27.9,NaN,NaN,NaN,NaN,26.9,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285109,717,1,70,12,1,60.4,9.5,S. Sharif,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,45.7,32.2,0.00007583,NaN,NaN,NaN,21.8,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285137,718,1,70,14,1,42.7,36.2,R. Møller,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,49.9,30.9,0.00007705,NaN,NaN,NaN,8.4,5.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709299487,718,5,84,25,1,-1.0,56.2,S. Larsen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709299763,719,1,84,40,1,4.4,42.5,B. Bayrak,233.0,155.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,10.9,66.0,0.00000084,NaN,NaN,NaN,17.4,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285161,719,1,70,16,1,48.4,30.1,M. Due Grandt,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,24.7,61.2,0.00000749,NaN,NaN,NaN,32.7,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285219,720,1,70,19,1,24.7,61.2,A. Kappenberger,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,38.4,90.2,0.00001045,NaN,NaN,NaN,24.4,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709299801,720,1,84,40,1,10.9,66.0,H. Bonnesen,233.0,155.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,4.7,45.8,0.00000025,NaN,NaN,NaN,15.2,4.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285295,721,1,70,21,1,39.8,90.3,L. Bøje-Larsen,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,31.9,78.1,0.00000691,NaN,NaN,NaN,11.7,3.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709299859,721,1,84,42,1,4.7,45.8,B. Bayrak,233.0,155.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,21.1,48.1,0.00000152,NaN,NaN,NaN,17.3,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709299901,722,1,84,45,1,22.5,52.7,G. Larsen,233.0,155.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,35.8,16.2,0.00000979,NaN,NaN,NaN,28.5,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285329,722,1,70,26,1,35.3,77.2,R. Møller,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,41.6,68.1,0.00002391,NaN,NaN,NaN,9.1,5.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285389,723,1,70,28,1,38.1,62.0,A. Alicino,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,34.7,30.0,0.00001453,NaN,NaN,NaN,22.1,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709299989,723,1,84,49,1,35.8,16.2,S. Larsen,233.0,155.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,29.8,32.1,0.00000627,NaN,NaN,NaN,12.5,2.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285427,724,1,70,31,1,34.7,30.1,J. Witt,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,46.3,38.6,0.00005093,NaN,NaN,NaN,13.5,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709300099,724,1,84,55,1,29.8,32.1,M. Gudmann,233.0,155.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,15.2,62.3,0.00000145,NaN,NaN,NaN,25.6,2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285515,725,1,70,35,1,51.3,31.3,M. Due Grandt,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,47.1,55.4,0.00009237,NaN,NaN,NaN,17.0,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709300163,725,1,85,1,0,21.3,63.0,B. Bayrak,233.0,155.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,88.2,38.5,NaN,NaN,NaN,NaN,72.2,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285587,726,1,70,37,1,53.9,54.2,A. Alicino,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,73.1,95.9,0.0005378,NaN,NaN,NaN,34.8,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709300923,726,5,85,16,1,66.8,101.5,B. Bayrak,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285675,727,1,70,41,1,72.1,93.8,L. Bøje-Larsen,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,56.0,90.0,0.00012937,NaN,NaN,NaN,17.1,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709300959,727,1,85,54,0,59.0,101.3,A. Gøthler,235.0,157.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,87.0,77.5,NaN,NaN,NaN,NaN,33.6,5.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,true
HB Køge,2709301165,728,44,86,10,1,23.8,66.7,H. Bonnesen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285695,728,1,70,44,1,60.2,91.5,R. Møller,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,68.7,96.3,0.00022007,NaN,NaN,NaN,9.5,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285727,729,1,70,46,1,68.1,94.8,L. Bøje-Larsen,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,56.9,90.3,0.000119,NaN,NaN,NaN,12.2,3.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709301175,729,1,86,11,0,31.4,62.1,H. Bonnesen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,35.0,69.0,NaN,NaN,NaN,NaN,6.0,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285793,730,1,70,48,1,57.1,90.2,R. Møller,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,49.4,76.0,0.00007747,NaN,NaN,NaN,12.6,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709301237,730,4,86,12,1,23.8,75.4,G. Çulhacı,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285855,731,1,70,51,1,47.1,67.3,A. Alicino,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,54.3,47.3,0.00020656,NaN,NaN,NaN,15.6,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709301909,731,1,87,2,1,21.9,79.1,H. Bonnesen,237.0,159.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,21.4,60.5,0.00000197,NaN,NaN,NaN,12.7,4.7,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN
HB Køge,2709301983,732,1,87,2,1,21.4,60.5,B. Bayrak,237.0,159.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,28.7,17.6,0.00000459,NaN,NaN,NaN,30.2,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709285951,732,1,70,54,1,57.6,44.6,J. Witt,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,88.3,93.3,0.0017803,NaN,NaN,NaN,46.2,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709302045,733,1,87,5,0,29.0,17.4,M. Gudmann,237.0,159.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,71.7,23.4,NaN,NaN,NaN,NaN,45.0,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709286027,733,1,70,59,1,85.6,92.6,L. Bøje-Larsen,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,70.9,88.0,0.00069481,NaN,NaN,NaN,15.7,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709302163,734,5,87,12,1,66.6,-1.5,M. Jensen,NaN,159.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709286079,734,1,71,2,1,68.2,82.6,A. Alicino,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,65.6,39.4,0.00155785,NaN,NaN,NaN,29.5,4.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709302205,735,1,87,13,1,67.1,-1.4,M. Jensen,238.0,159.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,79.4,11.4,0.00016379,NaN,NaN,NaN,15.6,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,true
Hillerød,2709286113,735,1,71,5,0,65.6,38.6,J. Witt,188.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,83.6,75.1,NaN,NaN,NaN,NaN,31.2,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709286217,736,1,71,9,1,70.4,76.6,A. Alicino,189.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,80.8,91.5,0.00112307,NaN,NaN,NaN,14.9,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709302265,736,1,87,15,1,79.4,11.4,P. Weah,238.0,159.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,67.8,6.2,0.00035655,NaN,NaN,NaN,12.7,3.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709302277,737,3,87,18,0,69.6,6.4,M. Jensen,238.0,159.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709286255,737,1,71,13,1,78.6,89.4,L. Bøje-Larsen,189.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,66.0,88.3,0.00041345,NaN,NaN,NaN,13.3,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709286301,738,1,71,15,1,67.9,85.4,A. Alicino,189.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,70.5,73.9,0.00118396,NaN,NaN,NaN,8.3,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709302421,738,4,87,19,0,68.4,9.4,M. Jensen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709286365,739,1,71,17,1,71.1,74.7,M. Due Grandt,189.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,66.6,88.9,0.00043527,NaN,NaN,NaN,10.8,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709302757,739,44,87,52,1,29.3,31.3,M. Gudmann,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709302781,740,1,87,52,0,33.3,36.0,M. Gudmann,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,28.3,20.9,NaN,NaN,NaN,NaN,11.5,4.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709286421,740,1,71,20,1,68.3,88.3,A. Alicino,189.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,81.3,95.9,0.0006729,NaN,NaN,NaN,14.6,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709286459,741,1,71,23,1,84.0,95.0,L. Bøje-Larsen,189.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,79.1,83.9,0.00154848,NaN,NaN,NaN,9.1,4.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709302845,741,7,87,54,1,20.6,23.2,S. Larsen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709302879,742,44,87,57,1,26.8,19.1,N. Jakobsen,241.0,161.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709286537,742,1,71,25,1,84.3,77.5,S. Opoku,189.0,126.0,1.0,NaN,Hillerød vs HB Køge,2024-08-16,83.2,66.2,0.01383268,NaN,NaN,15,7.8,4.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709286543,743,15,71,27,1,81.9,65.4,A. Justinussen,189.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,0.04257119446992874,0.46618130803108215,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709302893,743,43,87,57,1,0.0,0.0,C. Jensen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709302909,744,1,87,57,1,32.5,15.6,N. Jakobsen,241.0,161.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,41.6,6.2,0.00001135,NaN,NaN,NaN,11.5,5.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709286549,744,6,71,29,1,93.4,64.2,A. Justinussen,NaN,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709287331,745,18,72,13,1,99.5,99.5,S. Sharif,NaN,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709302917,745,49,88,0,1,41.6,6.2,M. Jensen,241.0,161.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709287341,746,19,72,13,1,99.5,99.5,C. Allen,NaN,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709303087,746,1,88,1,1,41.8,6.4,M. Jensen,241.0,161.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,69.9,12.2,0.00041085,NaN,NaN,NaN,29.8,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709287443,747,1,72,17,1,99.5,99.5,A. Justinussen,190.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,81.3,27.6,0.00157041,NaN,NaN,NaN,52.5,4.3,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,,NaN
HB Køge,2709303099,747,50,88,8,1,89.5,13.4,P. Weah,241.0,161.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709287445,748,61,72,21,0,81.1,27.0,S. Opoku,190.0,126.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709303149,748,74,88,10,1,88.0,8.6,M. Jensen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709303225,749,5,88,11,0,101.7,17.8,M. Jensen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709287453,749,5,72,22,0,101.2,22.6,S. Opoku,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709287721,750,8,72,43,1,48.8,45.8,J. Witt,192.0,128.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709303981,750,5,88,44,1,25.4,-1.8,S. Larsen,NaN,NaN,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709287739,751,1,72,44,1,53.4,50.9,M. Due Grandt,192.0,128.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,41.9,58.2,0.00004903,NaN,NaN,NaN,13.1,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709304015,751,1,88,55,1,31.9,-1.7,S. Larsen,244.0,163.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,33.8,12.0,0.00000149,NaN,NaN,NaN,9.5,1.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,true
Hillerød,2709287751,752,49,72,45,1,41.9,58.2,R. Møller,192.0,128.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709304055,752,1,88,56,1,33.8,12.0,C. Jensen,244.0,163.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,31.6,5.6,0.00000346,NaN,NaN,NaN,4.9,4.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709304141,753,1,88,59,1,31.6,5.6,S. Larsen,244.0,163.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,44.2,63.0,0.00005315,NaN,NaN,NaN,41.2,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709287781,753,1,72,45,1,41.9,58.2,R. Møller,192.0,128.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,67.1,73.8,0.0007504,NaN,NaN,NaN,28.5,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
HB Køge,2709304235,754,1,89,3,1,41.9,68.1,A. Gøthler,244.0,163.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,46.1,90.3,0.00002938,NaN,NaN,NaN,15.7,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2709287815,754,1,72,48,1,71.7,76.0,A. Justinussen,192.0,128.0,NaN,NaN,Hillerød vs HB Køge,2024-08-16,80.1,80.8,0.00242118,NaN,NaN,NaN,9.4,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
