player_matchName,player_playerId,contestantId,team_name,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,label,match_id,date,totalLongBalls,accurateCrossNocorner,totalCross,possLostAll,goals,attemptsConcededIbox,goalAssist
M. Wohlgemuth,e8vt8711wb40afht2v13omket,ajtb177oqwawkdwbqhldmq6mx,B 93,3,NaN,Midfielder,Left/Centre,NaN,43,NaN,5,1,31,1,NaN,14,50,35,62,10,5,2,17,4,7,NaN,3,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,4,4,NaN,NaN,433,Hillerød vs B 93,779ismvprtjccve9wub2a9us4,2025-03-14,5,NaN,NaN,8,NaN,7,NaN
M. Mouritz,ezbixgm2km8iapnsl57bn4wkp,ajtb177oqwawkdwbqhldmq6mx,B 93,3,2,Midfielder,Centre,NaN,45,NaN,NaN,1,22,NaN,NaN,23,47,23,90,7,6,3,26,13,14,1,NaN,1,3,1,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,,3,3,NaN,NaN,433,Hillerød vs B 93,779ismvprtjccve9wub2a9us4,2025-03-14,3,NaN,2,4,NaN,16,NaN
F. Isaki,86mx27krl6c613x6e3t9g3cic,ajtb177oqwawkdwbqhldmq6mx,B 93,8,2,Midfielder,Centre/Right,NaN,40,6,5,1,14,3,4,26,44,15,90,16,4,8,29,14,16,NaN,NaN,NaN,5,NaN,NaN,NaN,3,2,1,NaN,NaN,NaN,NaN,,2,2,NaN,NaN,433,Hillerød vs B 93,779ismvprtjccve9wub2a9us4,2025-03-14,1,NaN,NaN,10,NaN,16,NaN
O. Addo,kqj7nh6pqmqbt0abyyu0fcpg,ajtb177oqwawkdwbqhldmq6mx,B 93,12,1,Striker,Left/Centre,NaN,33,8,9,2,12,NaN,5,21,42,13,90,15,9,3,29,16,23,1,NaN,1,3,NaN,NaN,NaN,1,7,1,NaN,NaN,NaN,NaN,,4,4,NaN,NaN,433,Hillerød vs B 93,779ismvprtjccve9wub2a9us4,2025-03-14,4,NaN,NaN,23,NaN,16,NaN
E. Nnamani,8i0o1b8rjsab9se3v6vteqmfo,ajtb177oqwawkdwbqhldmq6mx,B 93,4,2,Striker,Centre,NaN,20,1,1,2,8,NaN,NaN,14,24,9,73,6,3,2,17,10,13,1,NaN,2,2,NaN,NaN,NaN,1,3,1,NaN,NaN,NaN,1,,NaN,NaN,1,NaN,433,Hillerød vs B 93,779ismvprtjccve9wub2a9us4,2025-03-14,5,NaN,NaN,7,NaN,11,1
S. Koch,8viazilbghyogmhd7w3lg2six,ajtb177oqwawkdwbqhldmq6mx,B 93,4,2,Striker,Centre/Right,NaN,10,1,2,5,2,1,1,9,16,4,62,3,2,1,15,7,10,1,1,1,NaN,NaN,3,NaN,3,6,3,NaN,NaN,1,NaN,,3,2,1,1,433,Hillerød vs B 93,779ismvprtjccve9wub2a9us4,2025-03-14,NaN,1,3,12,1,7,NaN
Y. Belhadj,52xeb867n93p1wftf42wxu1w4,ajtb177oqwawkdwbqhldmq6mx,B 93,1,NaN,Substitute,NaN,Attacker,9,NaN,NaN,2,3,1,NaN,6,12,4,28,4,1,1,8,5,7,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Hillerød vs B 93,779ismvprtjccve9wub2a9us4,2025-03-14,1,NaN,NaN,4,NaN,9,NaN
Ahmed Daghim,6otr0cifkk9jbmxc2ew2spka,ajtb177oqwawkdwbqhldmq6mx,B 93,2,NaN,Substitute,NaN,Midfielder,5,1,1,1,2,NaN,1,3,6,2,17,1,2,1,4,2,3,2,NaN,2,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,,1,1,NaN,NaN,433,Hillerød vs B 93,779ismvprtjccve9wub2a9us4,2025-03-14,NaN,NaN,NaN,4,NaN,5,NaN
V. Hammershøy-Mistrati,e3n8xatusmgu7ttqpfdjanp3p,ajtb177oqwawkdwbqhldmq6mx,B 93,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Hillerød vs B 93,779ismvprtjccve9wub2a9us4,2025-03-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
G. Højbjerg,ab3nxxoj7bxlnhot9htoex1xw,ajtb177oqwawkdwbqhldmq6mx,B 93,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Hillerød vs B 93,779ismvprtjccve9wub2a9us4,2025-03-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
F. Ibsen,7k2c7wgoywy7boesjer5578q1,ajtb177oqwawkdwbqhldmq6mx,B 93,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Hillerød vs B 93,779ismvprtjccve9wub2a9us4,2025-03-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
O. Jakobsen,egnjbmbxkceiygmp2jty4b47o,ajtb177oqwawkdwbqhldmq6mx,B 93,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Hillerød vs B 93,779ismvprtjccve9wub2a9us4,2025-03-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E. Møller,2k5289tevc2gxo04i83io5a3u,ajtb177oqwawkdwbqhldmq6mx,B 93,NaN,NaN,Substitute,NaN,Defender,10,NaN,1,1,5,NaN,NaN,5,12,6,17,3,NaN,NaN,8,3,4,1,1,1,NaN,NaN,2,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Hillerød vs B 93,779ismvprtjccve9wub2a9us4,2025-03-14,NaN,NaN,2,5,NaN,5,NaN
T. Blidegn,dja68kdmhtsm9x5zqzgtpqas4,ajtb177oqwawkdwbqhldmq6mx,B 93,2,1,Substitute,NaN,Midfielder,12,NaN,2,NaN,6,1,NaN,6,14,7,28,2,2,1,7,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,1,NaN,NaN,NaN,433,Hillerød vs B 93,779ismvprtjccve9wub2a9us4,2025-03-14,NaN,NaN,NaN,3,NaN,9,NaN
L. Moser,6sdv4s8oz558wfhx72vwlpvu2,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,NaN,NaN,Goalkeeper,Centre,NaN,6,NaN,NaN,NaN,9,1,NaN,6,9,9,90,13,4,4,10,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,12,NaN,NaN,4,NaN,3,NaN
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,5,1,Defender,Left/Centre,NaN,48,1,6,6,25,3,NaN,25,59,27,90,34,15,9,36,14,23,NaN,NaN,NaN,6,1,3,1,NaN,NaN,NaN,,NaN,2,NaN,,NaN,NaN,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,15,2,3,16,NaN,3,NaN
A. Leifsson,dqssvdpt2iwg8qn9wto3miind,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,3,1,Defender,Centre,NaN,21,NaN,2,NaN,13,3,NaN,8,26,17,90,9,3,5,9,3,4,NaN,1,NaN,2,5,NaN,5,NaN,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,7,NaN,NaN,6,NaN,3,NaN
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,NaN,NaN,Defender,Centre/Right,NaN,24,NaN,5,7,13,2,NaN,12,33,14,90,17,5,3,20,7,12,1,3,1,1,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,8,NaN,NaN,14,NaN,3,NaN
A. Njai,f1ba9g771s0zeel0titcj3omi,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,4,2,Midfielder,Left,NaN,23,2,6,7,6,1,1,20,26,7,90,3,2,4,25,12,14,1,2,2,2,2,6,2,3,5,2,,1,3,1,,NaN,NaN,1,1,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,2,3,6,15,NaN,3,1
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,4,NaN,Midfielder,Left/Centre,NaN,28,2,7,3,11,2,1,18,40,13,90,15,6,5,28,11,18,3,2,3,2,NaN,1,NaN,1,NaN,NaN,,1,1,NaN,,1,1,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,5,1,1,15,NaN,3,NaN
M. Vestergård,f58yr2jmfp8kpgprfxbokt1t6,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,3,NaN,Midfielder,Centre/Right,NaN,28,1,6,3,11,1,NaN,21,33,14,90,12,8,8,23,11,13,3,NaN,3,6,2,2,2,1,NaN,NaN,,1,2,NaN,,NaN,NaN,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,6,2,2,10,NaN,3,NaN
I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,NaN,NaN,Midfielder,Right,NaN,7,1,5,1,5,3,1,2,15,7,32,7,4,4,8,2,8,NaN,1,NaN,1,1,NaN,1,NaN,3,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,2,NaN,NaN,12,NaN,1,NaN
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,5,NaN,Attacking Midfielder,Left/Centre,NaN,30,2,3,7,6,2,NaN,27,37,8,81,9,4,9,39,16,21,2,2,3,5,2,3,2,2,NaN,NaN,,2,NaN,NaN,,NaN,NaN,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,7,NaN,7,18,NaN,3,NaN
P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,10,5,Attacking Midfielder,Centre/Right,NaN,18,3,10,1,5,2,1,13,21,5,90,4,1,6,18,10,13,1,8,1,2,NaN,2,NaN,3,8,4,,2,NaN,1,,NaN,NaN,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,NaN,NaN,2,9,NaN,3,NaN
S. Yatéké,9ircna8pbskreztmy1wiqwx9m,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2,1,Striker,Centre,NaN,5,NaN,1,NaN,NaN,NaN,NaN,5,8,NaN,45,2,2,1,8,3,5,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4,1,,1,NaN,NaN,,1,1,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,NaN,NaN,NaN,3,NaN,1,NaN
A. Beck,dyzzo6n83rg4fpvmqqa69moes,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2,1,Substitute,NaN,Midfielder,4,NaN,1,NaN,NaN,NaN,NaN,4,5,NaN,9,3,1,1,6,3,4,NaN,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,NaN,NaN,1,4,NaN,NaN,NaN
F. Møller,e3546n3qj447qgmizao50zx1w,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C. Enemark,2qedb8t85t1ieeed9613c9crt,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
S. Jalal,ekx0wotp433tuaw4g93nybjmc,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,5,3,Substitute,NaN,Midfielder,20,1,6,2,3,NaN,1,18,23,4,58,4,2,2,21,12,14,NaN,3,NaN,2,NaN,2,NaN,1,3,1,,NaN,1,NaN,,1,1,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,NaN,1,2,8,NaN,2,NaN
J. Musbaudeen,4uuqid6t4nspn0wspyltz3bx0,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C. Palm,b6l4m6bmqgil9bjjov4tnuivo,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,5,1,Substitute,NaN,Midfielder,13,1,4,NaN,NaN,NaN,NaN,13,16,NaN,45,5,NaN,1,16,8,8,3,1,3,NaN,NaN,NaN,NaN,3,4,2,,1,NaN,NaN,,1,1,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,1,NaN,NaN,9,1,2,NaN
M. Sarr,9618hk1lq7i6see347k7plkyy,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
K. Shushman,ae86fel4p9nioy219v3lg62hg,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
J. Vetter,3ywgt5v070xudujs9f7cuqm7d,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M. Lamhauge,cu2l7ju3t72stqhwaurrnqbqh,6wwwud48qahpwrfxs20334qk5,Fredericia,1,1,Goalkeeper,Centre,NaN,15,NaN,1,NaN,20,2,NaN,4,19,23,90,20,4,12,10,2,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,16,NaN,NaN,10,NaN,11,NaN
D. Kristjánsson,4bojyjyvkdgm1lss6n37q2t5g,6wwwud48qahpwrfxs20334qk5,Fredericia,8,2,Defender,Left,NaN,56,4,5,2,38,2,1,19,63,39,82,28,6,3,26,6,11,1,1,1,1,NaN,1,NaN,2,5,2,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,6,NaN,1,14,NaN,10,NaN
J. Kudsk,b1kyjkhaaiw32cb4bubbpm7tg,6wwwud48qahpwrfxs20334qk5,Fredericia,4,4,Defender,Left/Centre,NaN,56,NaN,4,NaN,46,4,NaN,13,62,48,65,20,4,6,17,2,4,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,5,NaN,NaN,6,NaN,9,NaN
F. Rieper,3od63zrf6cay4d6ync9i2iuqc,6wwwud48qahpwrfxs20334qk5,Fredericia,1,1,Defender,Centre/Right,NaN,73,NaN,7,2,51,1,NaN,24,89,54,90,48,11,4,37,6,15,NaN,6,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,11,NaN,NaN,16,NaN,11,NaN
A. Dahl,65g5cfsdr10378yvmkpm19444,6wwwud48qahpwrfxs20334qk5,Fredericia,7,1,Defender,Right,NaN,28,1,1,1,21,NaN,NaN,7,31,22,65,9,NaN,NaN,10,2,2,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,1,NaN,1,9,NaN,9,NaN
G. Marcussen,ayxi2m0g0pm6rl1ba5pto66z9,6wwwud48qahpwrfxs20334qk5,Fredericia,5,1,Midfielder,Left/Centre,NaN,16,5,3,1,8,NaN,2,8,20,9,56,7,1,NaN,11,4,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,,NaN,NaN,NaN,,2,2,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,2,NaN,NaN,10,NaN,7,NaN
W. Madsen,7ztdirfvd9d0x2yw1v051xzbo,6wwwud48qahpwrfxs20334qk5,Fredericia,5,3,Midfielder,Centre,NaN,47,NaN,3,2,35,1,NaN,19,50,37,90,12,7,8,22,8,10,1,1,1,7,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,2,NaN,1,9,NaN,11,NaN
J. Lindekilde,23sc7wc7my7wes6cuaxw1v0no,6wwwud48qahpwrfxs20334qk5,Fredericia,5,3,Midfielder,Centre/Right,NaN,26,2,2,3,16,NaN,NaN,12,34,20,90,9,5,1,18,6,9,1,NaN,1,1,NaN,2,NaN,NaN,1,NaN,,NaN,1,NaN,,NaN,NaN,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,1,1,2,15,NaN,11,NaN
A. Muçolli,289rctmvd5ppy9zqn98jbe4et,6wwwud48qahpwrfxs20334qk5,Fredericia,4,1,Striker,Left/Centre,NaN,19,2,2,NaN,6,1,NaN,14,26,7,90,10,5,2,20,8,12,1,NaN,1,1,NaN,NaN,NaN,1,2,NaN,,NaN,NaN,NaN,,2,2,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,1,NaN,NaN,10,NaN,11,NaN
A. Bøndergaard,9jqox80arzpytv1b136jobhpm,6wwwud48qahpwrfxs20334qk5,Fredericia,4,2,Striker,Centre,NaN,9,1,2,NaN,3,NaN,NaN,8,13,5,65,2,1,NaN,10,4,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,,NaN,NaN,NaN,,3,2,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,NaN,NaN,NaN,6,NaN,9,NaN
J. Jessen,6wfu6s6xo5zjeke21fgbouql0,6wwwud48qahpwrfxs20334qk5,Fredericia,8,2,Striker,Centre/Right,NaN,26,6,10,1,9,NaN,2,17,35,12,90,14,4,2,25,8,13,1,1,1,2,NaN,NaN,NaN,NaN,2,1,,NaN,NaN,NaN,,4,4,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,1,NaN,2,21,NaN,11,NaN
V. Birksø,eiy7fhqxdx3ypg4dq4454hpbe,6wwwud48qahpwrfxs20334qk5,Fredericia,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
J. Brinch,6yev7nszmpylpqncom2gdkul1,6wwwud48qahpwrfxs20334qk5,Fredericia,3,2,Substitute,NaN,Defender,12,NaN,3,NaN,7,NaN,NaN,5,15,8,25,6,2,1,7,1,3,NaN,2,NaN,1,1,NaN,1,NaN,2,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,1,NaN,NaN,4,NaN,2,NaN
P. Egelund,6lb4k3g75nzgi8bp1y1mzxkru,6wwwud48qahpwrfxs20334qk5,Fredericia,5,1,Substitute,NaN,Attacker,6,4,NaN,1,1,NaN,NaN,5,9,2,34,3,2,1,7,2,3,NaN,NaN,NaN,1,1,NaN,1,1,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,NaN,NaN,NaN,10,NaN,4,NaN
J. Juelsgård,ei3xmwfz8dah5e4lcbu4w98t1,6wwwud48qahpwrfxs20334qk5,Fredericia,1,NaN,Substitute,NaN,Defender,18,NaN,2,1,10,2,NaN,8,20,11,25,7,3,2,9,3,3,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,2,NaN,NaN,3,NaN,2,NaN
D. Thøgersen,bvc80w5ai425plu54nhgx5fxl,6wwwud48qahpwrfxs20334qk5,Fredericia,NaN,NaN,Substitute,NaN,Defender,4,NaN,1,2,2,NaN,NaN,2,6,3,8,4,1,NaN,3,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,2,NaN,NaN,2,NaN,1,NaN
E. Dall,91xtn2wlot8g8ue89zn4iiyqy,6wwwud48qahpwrfxs20334qk5,Fredericia,1,NaN,Substitute,NaN,Attacker,5,1,2,NaN,2,NaN,NaN,3,8,2,25,2,2,1,6,2,5,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,Kolding vs Fredericia,5zt7hwff1uzedxfginjs4d6hg,2024-08-02,1,NaN,NaN,6,NaN,2,NaN
M. Delač,8uhv14rin2znrr0wqgvcc2f2t,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Goalkeeper,Centre,NaN,6,NaN,NaN,1,7,1,NaN,7,11,7,90,23,5,8,19,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,21,NaN,NaN,13,NaN,12,NaN
C. Tapé,bdz03qovxerzrv12lgljae1p0,a9vw7ikerpr4cuweeeka5aneg,Horsens,8,2,Defender,Left,NaN,18,1,NaN,3,5,3,NaN,14,29,8,90,11,4,5,22,6,9,NaN,NaN,NaN,2,1,1,1,NaN,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,4,1,1,21,NaN,12,NaN
F. Roslyng,4i0jiisff5k1efcgf27skpqfo,a9vw7ikerpr4cuweeeka5aneg,Horsens,4,2,Defender,Left/Centre,NaN,20,NaN,7,1,12,3,NaN,10,30,15,90,21,10,5,20,5,13,1,4,1,2,NaN,NaN,NaN,NaN,2,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,11,NaN,NaN,14,NaN,12,NaN
