x,y,playerName,teamName,pass_receiver,period,gameClock,label,date,bypassed_opponents,bypassed_defenders,closest_opponent_distance
61.8,4.3,S. Borgelin,Vendsyssel,M. Lassen,1,2134.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
44.1,6.4,M. Lassen,Vendsyssel,F. Borsting,1,2135.0,Hillerød vs Vendsyssel,2024-10-04,4,1,4.76
56.6,16.4,F. Borsting,Vendsyssel,V. Mpindi,1,2137.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
46.9,24.6,V. Mpindi,Vendsyssel,G. Mortensen,1,2138.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
52.3,60.9,G. Mortensen,Vendsyssel,M. Kaastrup,1,2140.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
41.2,58.4,N. Schmidt,Hillerød,J. Witt,1,2152.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
22.7,41.8,J. Witt,Hillerød,K. Enghardt,1,2154.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
33.5,25.0,K. Enghardt,Hillerød,M. Due Grandt,1,2159.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
35.0,42.1,M. Due Grandt,Hillerød,K. Enghardt,1,2160.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
33.7,28.9,K. Enghardt,Hillerød,J. Witt,1,2161.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
34.1,-1.3,M. Lassen,Vendsyssel,V. Mpindi,1,2201.0,Hillerød vs Vendsyssel,2024-10-04,1,0,10.12
37.3,12.5,V. Mpindi,Vendsyssel,M. Lassen,1,2203.0,Hillerød vs Vendsyssel,2024-10-04,0,0,1.52
48.9,-1.6,M. Lassen,Vendsyssel,F. Borsting,1,2215.0,Hillerød vs Vendsyssel,2024-10-04,1,0,8.31
42.3,14.0,V. Mpindi,Vendsyssel,M. Lassen,1,2225.0,Hillerød vs Vendsyssel,2024-10-04,2,0,2.66
32.2,47.3,O. Ohlenschlaeger,Vendsyssel,G. Mortensen,1,2239.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,3.47
23.0,65.4,G. Mortensen,Vendsyssel,M. Kaastrup,1,2240.0,Hillerød vs Vendsyssel,2024-10-04,3,0,2.89
27.2,65.5,M. Kaastrup,Vendsyssel,B. Clemmensen,1,2245.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,3.35
18.9,73.8,B. Clemmensen,Vendsyssel,L. Schulz,1,2247.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.35
10.4,48.2,L. Schulz,Vendsyssel,B. Clemmensen,1,2252.0,Hillerød vs Vendsyssel,2024-10-04,0,0,11.47
53.5,33.9,B. Clemmensen,Vendsyssel,O. Ohlenschlaeger,1,2256.0,Hillerød vs Vendsyssel,2024-10-04,1,0,12.32
38.3,76.7,O. Ohlenschlaeger,Vendsyssel,B. Clemmensen,1,2260.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,2.23
26.9,63.0,B. Clemmensen,Vendsyssel,O. Ohlenschlaeger,1,2263.0,Hillerød vs Vendsyssel,2024-10-04,1,0,12.32
39.1,64.6,O. Ohlenschlaeger,Vendsyssel,B. Clemmensen,1,2267.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,4.71
25.6,59.7,B. Clemmensen,Vendsyssel,M. Greve,1,2269.0,Hillerød vs Vendsyssel,2024-10-04,0,0,2.47
26.2,35.5,M. Greve,Vendsyssel,L. Schulz,1,2272.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,1.38
14.4,44.2,L. Schulz,Vendsyssel,S. Borgelin,1,2277.0,Hillerød vs Vendsyssel,2024-10-04,6,0,13.93
56.1,65.8,A. Justinussen,Hillerød,A. Justinussen,1,2282.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.59
52.3,60.5,M. Due Grandt,Hillerød,N. Schmidt,1,2283.0,Hillerød vs Vendsyssel,2024-10-04,1,0,6.16
62.0,72.3,N. Schmidt,Hillerød,T. Arndal,1,2285.0,Hillerød vs Vendsyssel,2024-10-04,2,1,2.24
73.8,79.3,T. Arndal,Hillerød,L. Boje-Larsen,1,2289.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,1.59
92.8,88.7,L. Boje-Larsen,Hillerød,N. Schmidt,1,2294.0,Hillerød vs Vendsyssel,2024-10-04,4,1,6.43
78.1,88.4,N. Schmidt,Hillerød,J. Witt,1,2296.0,Hillerød vs Vendsyssel,2024-10-04,-4,0,2.24
22.9,88.4,G. Arndal-Lauritzen,Hillerød,N. Schmidt,1,2360.0,Hillerød vs Vendsyssel,2024-10-04,3,0,2.32
26.2,82.7,N. Schmidt,Hillerød,L. Boje-Larsen,1,2361.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,5.6
38.1,63.4,M. Due Grandt,Hillerød,C. Allen,1,2368.0,Hillerød vs Vendsyssel,2024-10-04,0,0,1.15
67.9,15.6,C. Allen,Hillerød,M. Due Grandt,1,2397.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
8.4,40.1,L. Schulz,Vendsyssel,B. Clemmensen,1,2390.0,Hillerød vs Vendsyssel,2024-10-04,0,0,15.53
17.9,59.0,B. Clemmensen,Vendsyssel,O. Ohlenschlaeger,1,2391.0,Hillerød vs Vendsyssel,2024-10-04,3,0,11.99
22.9,60.9,O. Ohlenschlaeger,Vendsyssel,M. Greve,1,2393.0,Hillerød vs Vendsyssel,2024-10-04,-3,0,0.72
93.3,-1.6,C. Allen,Hillerød,K. Enghardt,1,2424.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,3.87
79.7,9.5,K. Enghardt,Hillerød,T. Arndal,1,2426.0,Hillerød vs Vendsyssel,2024-10-04,5,1,6.4
81.8,25.8,T. Arndal,Hillerød,C. Allen,1,2428.0,Hillerød vs Vendsyssel,2024-10-04,-4,-1,2.88
89.7,34.5,T. Arndal,Hillerød,M. Due Grandt,1,2434.0,Hillerød vs Vendsyssel,2024-10-04,-3,-1,2.36
72.6,26.2,M. Due Grandt,Hillerød,T. Arndal,1,2436.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
84.5,22.7,T. Arndal,Hillerød,K. Enghardt,1,2437.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,3.56
86.1,10.4,K. Enghardt,Hillerød,C. Allen,1,2439.0,Hillerød vs Vendsyssel,2024-10-04,0,0,9.41
55.1,51.9,N. Schmidt,Hillerød,T. Arndal,1,2492.0,Hillerød vs Vendsyssel,2024-10-04,8,4,6.51
73.5,42.8,T. Arndal,Hillerød,C. Allen,1,2494.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.77
95.1,17.9,A. Justinussen,Hillerød,M. Due Grandt,1,2501.0,Hillerød vs Vendsyssel,2024-10-04,-3,0,3.8
70.6,26.2,M. Due Grandt,Hillerød,K. Enghardt,1,2504.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.24
81.9,5.5,K. Enghardt,Hillerød,J. Witt,1,2506.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.88
62.5,26.8,J. Witt,Hillerød,L. Boje-Larsen,1,2509.0,Hillerød vs Vendsyssel,2024-10-04,0,0,14.21
77.9,95.9,L. Boje-Larsen,Hillerød,G. Arndal-Lauritzen,1,2513.0,Hillerød vs Vendsyssel,2024-10-04,0,0,8.27
70.0,86.9,G. Arndal-Lauritzen,Hillerød,N. Schmidt,1,2516.0,Hillerød vs Vendsyssel,2024-10-04,1,0,8.58
58.1,70.8,N. Schmidt,Hillerød,J. Witt,1,2522.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,4.36
60.3,41.9,J. Witt,Hillerød,K. Enghardt,1,2524.0,Hillerød vs Vendsyssel,2024-10-04,0,0,10.8
84.9,-1.4,K. Enghardt,Hillerød,A. Justinussen,1,2556.0,Hillerød vs Vendsyssel,2024-10-04,2,0,4.74
70.6,28.9,M. Due Grandt,Hillerød,T. Arndal,1,2614.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
90.5,16.5,T. Arndal,Hillerød,L. Boje-Larsen,1,2616.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
85.6,25.2,L. Boje-Larsen,Hillerød,J. Witt,1,2617.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,2.17
94.7,16.5,L. Boje-Larsen,Hillerød,M. Due Grandt,1,2626.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,2.1
77.8,16.1,M. Due Grandt,Hillerød,C. Allen,1,2628.0,Hillerød vs Vendsyssel,2024-10-04,0,0,13.24
46.1,34.9,C. Allen,Hillerød,A. Kappenberger,1,2631.0,Hillerød vs Vendsyssel,2024-10-04,0,0,12.52
13.8,46.9,A. Kappenberger,Hillerød,N. Schmidt,1,2635.0,Hillerød vs Vendsyssel,2024-10-04,1,0,15.88
37.1,42.8,N. Schmidt,Hillerød,M. Due Grandt,1,2640.0,Hillerød vs Vendsyssel,2024-10-04,0,0,11.89
42.9,25.6,M. Due Grandt,Hillerød,J. Witt,1,2645.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,11.63
41.3,38.8,J. Witt,Hillerød,A. Justinussen,1,2649.0,Hillerød vs Vendsyssel,2024-10-04,6,1,13.14
85.0,101.9,L. Boje-Larsen,Hillerød,N. Schmidt,1,2674.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.97
21.8,-1.6,M. Lassen,Vendsyssel,S. Borgelin,1,2695.0,Hillerød vs Vendsyssel,2024-10-04,1,0,13.09
33.3,5.3,S. Borgelin,Vendsyssel,L. Jensen,1,2697.0,Hillerød vs Vendsyssel,2024-10-04,2,0,4.38
29.4,66.7,G. Mortensen,Vendsyssel,M. Kaastrup,1,2704.0,Hillerød vs Vendsyssel,2024-10-04,2,0,3.17
48.5,89.0,M. Kaastrup,Vendsyssel,O. Ohlenschlaeger,1,2707.0,Hillerød vs Vendsyssel,2024-10-04,5,0,3.77
61.9,63.9,V. Mpindi,Vendsyssel,O. Ohlenschlaeger,1,2728.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.17
71.1,75.4,O. Ohlenschlaeger,Vendsyssel,B. Clemmensen,1,2730.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.55
59.9,65.1,B. Clemmensen,Vendsyssel,M. Greve,1,2731.0,Hillerød vs Vendsyssel,2024-10-04,0,0,2.66
41.0,38.2,M. Greve,Vendsyssel,M. Lassen,1,2733.0,Hillerød vs Vendsyssel,2024-10-04,1,0,9.27
57.9,-1.7,L. Jensen,Vendsyssel,S. Borgelin,1,2745.0,Hillerød vs Vendsyssel,2024-10-04,3,1,2.12
60.6,16.2,S. Borgelin,Vendsyssel,G. Mortensen,1,2750.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
63.1,76.4,G. Mortensen,Vendsyssel,O. Ohlenschlaeger,1,2754.0,Hillerød vs Vendsyssel,2024-10-04,0,0,14.6
59.1,62.9,O. Ohlenschlaeger,Vendsyssel,M. Greve,1,2756.0,Hillerød vs Vendsyssel,2024-10-04,0,0,6.72
54.0,40.6,M. Greve,Vendsyssel,M. Lassen,1,2759.0,Hillerød vs Vendsyssel,2024-10-04,3,0,12.09
7.9,55.4,L. Schulz,Vendsyssel,M. Greve,1,2771.0,Hillerød vs Vendsyssel,2024-10-04,0,0,20.99
25.0,44.2,M. Greve,Vendsyssel,B. Clemmensen,1,2775.0,Hillerød vs Vendsyssel,2024-10-04,0,0,12.38
24.9,60.3,B. Clemmensen,Vendsyssel,O. Ohlenschlaeger,1,2777.0,Hillerød vs Vendsyssel,2024-10-04,1,0,14.65
34.7,84.2,O. Ohlenschlaeger,Vendsyssel,M. Kaastrup,1,2780.0,Hillerød vs Vendsyssel,2024-10-04,2,0,11.49
54.6,81.8,M. Kaastrup,Vendsyssel,O. Ohlenschlaeger,1,2782.0,Hillerød vs Vendsyssel,2024-10-04,-3,0,3.36
33.6,81.7,O. Ohlenschlaeger,Vendsyssel,B. Clemmensen,1,2785.0,Hillerød vs Vendsyssel,2024-10-04,0,0,9.31
45.0,52.7,B. Clemmensen,Vendsyssel,M. Greve,1,2790.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.67
41.9,24.7,M. Greve,Vendsyssel,M. Lassen,1,2792.0,Hillerød vs Vendsyssel,2024-10-04,2,0,10.95
47.4,4.1,M. Lassen,Vendsyssel,M. Greve,1,2796.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
43.9,24.6,M. Greve,Vendsyssel,B. Clemmensen,1,2800.0,Hillerød vs Vendsyssel,2024-10-04,0,0,8.9
42.6,32.5,B. Clemmensen,Vendsyssel,F. Borsting,1,2803.0,Hillerød vs Vendsyssel,2024-10-04,7,2,12.9
55.9,19.8,V. Mpindi,Vendsyssel,M. Lassen,1,2810.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,2.91
50.2,50.0,M. Bay,Hillerød,N. Schmidt,2,0.0,Hillerød vs Vendsyssel,2024-10-04,-3,0,8.98
40.8,40.3,N. Schmidt,Hillerød,J. Witt,2,2.0,Hillerød vs Vendsyssel,2024-10-04,-3,-1,9.01
27.8,43.1,J. Witt,Hillerød,K. Enghardt,2,4.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.28
30.3,17.3,K. Enghardt,Hillerød,C. Allen,2,6.0,Hillerød vs Vendsyssel,2024-10-04,1,0,5.09
34.6,7.9,C. Allen,Hillerød,M. Bay,2,7.0,Hillerød vs Vendsyssel,2024-10-04,5,2,3.09
39.6,82.2,B. Clemmensen,Vendsyssel,V. Mpindi,2,11.0,Hillerød vs Vendsyssel,2024-10-04,0,0,1.58
47.0,69.3,V. Mpindi,Vendsyssel,B. Clemmensen,2,13.0,Hillerød vs Vendsyssel,2024-10-04,0,0,2.24
37.6,77.2,B. Clemmensen,Vendsyssel,M. Lassen,2,14.0,Hillerød vs Vendsyssel,2024-10-04,0,0,3.96
29.2,43.7,M. Lassen,Vendsyssel,L. Schulz,2,16.0,Hillerød vs Vendsyssel,2024-10-04,0,0,6.73
15.8,47.8,L. Schulz,Vendsyssel,S. Borgelin,2,24.0,Hillerød vs Vendsyssel,2024-10-04,6,1,12.98
33.0,27.7,N. Schmidt,Hillerød,C. Allen,2,31.0,Hillerød vs Vendsyssel,2024-10-04,-3,-1,2.95
19.9,95.7,B. Clemmensen,Vendsyssel,L. Schulz,2,39.0,Hillerød vs Vendsyssel,2024-10-04,0,0,2.83
14.8,58.1,L. Schulz,Vendsyssel,S. Borgelin,2,47.0,Hillerød vs Vendsyssel,2024-10-04,7,1,11.93
32.2,54.9,J. Witt,Hillerød,M. Due Grandt,2,55.0,Hillerød vs Vendsyssel,2024-10-04,1,0,6.95
39.9,35.7,V. Mpindi,Vendsyssel,K. Kusk,2,66.0,Hillerød vs Vendsyssel,2024-10-04,3,1,5.66
66.4,32.7,K. Kusk,Vendsyssel,S. Borgelin,2,67.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.57
85.1,4.6,S. Borgelin,Vendsyssel,M. Lassen,2,71.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,7.48
75.4,3.7,M. Lassen,Vendsyssel,K. Kusk,2,73.0,Hillerød vs Vendsyssel,2024-10-04,0,0,6.13
73.1,16.4,K. Kusk,Vendsyssel,M. Lassen,2,74.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.29
80.5,3.5,M. Lassen,Vendsyssel,K. Kusk,2,76.0,Hillerød vs Vendsyssel,2024-10-04,0,0,7.57
72.1,20.0,K. Kusk,Vendsyssel,G. Mortensen,2,79.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,5.22
59.9,87.5,G. Mortensen,Vendsyssel,M. Kaastrup,2,83.0,Hillerød vs Vendsyssel,2024-10-04,0,0,3.42
60.6,82.4,M. Kaastrup,Vendsyssel,B. Clemmensen,2,89.0,Hillerød vs Vendsyssel,2024-10-04,0,0,1.49
45.8,82.9,B. Clemmensen,Vendsyssel,L. Schulz,2,90.0,Hillerød vs Vendsyssel,2024-10-04,0,0,3.8
28.7,46.0,L. Schulz,Vendsyssel,M. Lassen,2,102.0,Hillerød vs Vendsyssel,2024-10-04,8,2,6.48
24.1,91.7,L. Boje-Larsen,Hillerød,N. Schmidt,2,109.0,Hillerød vs Vendsyssel,2024-10-04,4,1,4.57
31.9,80.9,N. Schmidt,Hillerød,J. Witt,2,112.0,Hillerød vs Vendsyssel,2024-10-04,-4,-1,2.31
29.4,67.5,J. Witt,Hillerød,G. Arndal-Lauritzen,2,113.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.67
27.4,78.7,G. Arndal-Lauritzen,Hillerød,A. Kappenberger,2,113.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,5.32
59.6,67.6,O. Ohlenschlaeger,Vendsyssel,G. Mortensen,2,131.0,Hillerød vs Vendsyssel,2024-10-04,-3,0,3.44
58.1,96.9,G. Mortensen,Vendsyssel,M. Kaastrup,2,134.0,Hillerød vs Vendsyssel,2024-10-04,1,0,2.58
63.8,90.6,M. Kaastrup,Vendsyssel,B. Clemmensen,2,138.0,Hillerød vs Vendsyssel,2024-10-04,0,0,2.08
57.1,88.3,B. Clemmensen,Vendsyssel,S. Borgelin,2,140.0,Hillerød vs Vendsyssel,2024-10-04,6,1,7.01
75.2,87.2,S. Borgelin,Vendsyssel,O. Ohlenschlaeger,2,143.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.46
71.5,71.1,O. Ohlenschlaeger,Vendsyssel,K. Kusk,2,146.0,Hillerød vs Vendsyssel,2024-10-04,1,0,2.54
65.6,62.6,K. Kusk,Vendsyssel,V. Mpindi,2,148.0,Hillerød vs Vendsyssel,2024-10-04,-4,-1,1.72
60.3,69.3,V. Mpindi,Vendsyssel,S. Borgelin,2,149.0,Hillerød vs Vendsyssel,2024-10-04,4,0,3.15
67.7,94.7,S. Borgelin,Vendsyssel,V. Mpindi,2,153.0,Hillerød vs Vendsyssel,2024-10-04,0,0,2.5
59.4,72.6,V. Mpindi,Vendsyssel,M. Lassen,2,156.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,3.04
12.2,73.3,G. Arndal-Lauritzen,Hillerød,L. Boje-Larsen,2,164.0,Hillerød vs Vendsyssel,2024-10-04,1,1,3.25
79.7,-1.6,M. Lassen,Vendsyssel,M. Greve,2,179.0,Hillerød vs Vendsyssel,2024-10-04,0,0,3.77
55.7,28.9,M. Greve,Vendsyssel,B. Clemmensen,2,185.0,Hillerød vs Vendsyssel,2024-10-04,0,0,7.19
55.6,27.1,B. Clemmensen,Vendsyssel,F. Borsting,2,191.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,1.91
82.4,8.8,F. Borsting,Vendsyssel,M. Lassen,2,197.0,Hillerød vs Vendsyssel,2024-10-04,0,0,3.92
68.3,16.7,M. Lassen,Vendsyssel,V. Mpindi,2,201.0,Hillerød vs Vendsyssel,2024-10-04,1,0,2.85
66.3,31.8,V. Mpindi,Vendsyssel,K. Kusk,2,204.0,Hillerød vs Vendsyssel,2024-10-04,0,0,0.93
22.2,102.0,L. Boje-Larsen,Hillerød,M. Bay,2,215.0,Hillerød vs Vendsyssel,2024-10-04,3,0,3.44
32.5,82.1,M. Bay,Hillerød,N. Schmidt,2,216.0,Hillerød vs Vendsyssel,2024-10-04,-3,0,4.04
26.9,69.4,N. Schmidt,Hillerød,J. Witt,2,217.0,Hillerød vs Vendsyssel,2024-10-04,-4,0,2.76
28.6,52.4,J. Witt,Hillerød,C. Allen,2,222.0,Hillerød vs Vendsyssel,2024-10-04,3,0,2.33
48.1,12.5,C. Allen,Hillerød,T. Arndal,2,224.0,Hillerød vs Vendsyssel,2024-10-04,5,2,7.7
63.4,35.2,M. Due Grandt,Hillerød,C. Allen,2,233.0,Hillerød vs Vendsyssel,2024-10-04,0,0,10.15
20.4,69.7,B. Clemmensen,Vendsyssel,G. Mortensen,2,239.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
12.2,79.4,G. Mortensen,Vendsyssel,L. Schulz,2,241.0,Hillerød vs Vendsyssel,2024-10-04,0,0,3.94
4.1,59.6,L. Schulz,Vendsyssel,S. Borgelin,2,244.0,Hillerød vs Vendsyssel,2024-10-04,9,3,7.29
47.9,96.7,M. Kaastrup,Vendsyssel,O. Ohlenschlaeger,2,248.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.53
36.1,102.0,G. Mortensen,Vendsyssel,M. Kaastrup,2,262.0,Hillerød vs Vendsyssel,2024-10-04,1,0,8.61
41.4,90.3,M. Kaastrup,Vendsyssel,G. Mortensen,2,263.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,2.09
40.4,102.0,G. Mortensen,Vendsyssel,S. Borgelin,2,268.0,Hillerød vs Vendsyssel,2024-10-04,4,0,4.31
14.1,55.8,L. Schulz,Vendsyssel,G. Mortensen,2,332.0,Hillerød vs Vendsyssel,2024-10-04,1,0,4.38
26.1,94.5,G. Mortensen,Vendsyssel,V. Mpindi,2,334.0,Hillerød vs Vendsyssel,2024-10-04,1,0,7.69
26.2,98.4,B. Clemmensen,Vendsyssel,L. Schulz,2,351.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.27
9.2,71.4,L. Schulz,Vendsyssel,M. Greve,2,357.0,Hillerød vs Vendsyssel,2024-10-04,0,0,18.26
31.8,47.5,M. Greve,Vendsyssel,S. Borgelin,2,361.0,Hillerød vs Vendsyssel,2024-10-04,6,1,13.23
44.1,46.6,S. Borgelin,Vendsyssel,F. Borsting,2,363.0,Hillerød vs Vendsyssel,2024-10-04,-3,0,2.89
36.0,16.4,F. Borsting,Vendsyssel,K. Kusk,2,365.0,Hillerød vs Vendsyssel,2024-10-04,2,0,14.63
55.1,12.0,K. Kusk,Vendsyssel,M. Lassen,2,368.0,Hillerød vs Vendsyssel,2024-10-04,2,0,2.41
33.0,101.6,L. Boje-Larsen,Hillerød,M. Due Grandt,2,374.0,Hillerød vs Vendsyssel,2024-10-04,2,0,8.17
30.9,80.6,M. Due Grandt,Hillerød,L. Boje-Larsen,2,375.0,Hillerød vs Vendsyssel,2024-10-04,-4,-1,2.02
28.8,94.5,L. Boje-Larsen,Hillerød,M. Due Grandt,2,376.0,Hillerød vs Vendsyssel,2024-10-04,4,1,3.82
28.7,78.8,M. Due Grandt,Hillerød,J. Witt,2,378.0,Hillerød vs Vendsyssel,2024-10-04,-4,-1,2.02
25.6,49.3,J. Witt,Hillerød,K. Enghardt,2,381.0,Hillerød vs Vendsyssel,2024-10-04,0,0,8.46
29.0,-1.9,C. Allen,Hillerød,T. Arndal,2,403.0,Hillerød vs Vendsyssel,2024-10-04,2,0,5.83
29.7,28.8,N. Schmidt,Hillerød,M. Due Grandt,2,426.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.39
60.7,73.9,G. Arndal-Lauritzen,Hillerød,A. Justinussen,2,435.0,Hillerød vs Vendsyssel,2024-10-04,3,2,1.98
61.2,101.7,G. Arndal-Lauritzen,Hillerød,J. Witt,2,516.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.76
46.2,77.2,J. Witt,Hillerød,N. Schmidt,2,517.0,Hillerød vs Vendsyssel,2024-10-04,2,0,17.28
47.0,62.1,N. Schmidt,Hillerød,J. Witt,2,520.0,Hillerød vs Vendsyssel,2024-10-04,-7,-1,2.66
29.6,64.2,J. Witt,Hillerød,A. Kappenberger,2,523.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.01
13.0,36.6,A. Kappenberger,Hillerød,M. Due Grandt,2,526.0,Hillerød vs Vendsyssel,2024-10-04,3,0,11.16
69.2,29.1,T. Arndal,Hillerød,M. Bay,2,539.0,Hillerød vs Vendsyssel,2024-10-04,-4,0,0.99
66.3,20.3,M. Bay,Hillerød,N. Schmidt,2,541.0,Hillerød vs Vendsyssel,2024-10-04,3,0,4.99
61.1,26.8,N. Schmidt,Hillerød,K. Enghardt,2,544.0,Hillerød vs Vendsyssel,2024-10-04,-6,0,3.13
57.2,11.9,K. Enghardt,Hillerød,M. Bay,2,546.0,Hillerød vs Vendsyssel,2024-10-04,2,0,5.25
62.8,7.0,M. Bay,Hillerød,J. Witt,2,548.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,1.12
40.7,35.8,J. Witt,Hillerød,L. Boje-Larsen,2,552.0,Hillerød vs Vendsyssel,2024-10-04,3,0,8.61
64.6,91.5,L. Boje-Larsen,Hillerød,N. Schmidt,2,555.0,Hillerød vs Vendsyssel,2024-10-04,1,0,10.74
54.5,69.0,N. Schmidt,Hillerød,J. Witt,2,559.0,Hillerød vs Vendsyssel,2024-10-04,-6,0,0.93
48.1,45.8,J. Witt,Hillerød,M. Bay,2,562.0,Hillerød vs Vendsyssel,2024-10-04,1,0,4.34
58.5,7.4,M. Bay,Hillerød,K. Enghardt,2,566.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,9.09
49.6,5.8,K. Enghardt,Hillerød,J. Witt,2,569.0,Hillerød vs Vendsyssel,2024-10-04,0,0,10.2
27.0,61.7,J. Witt,Hillerød,A. Kappenberger,2,576.0,Hillerød vs Vendsyssel,2024-10-04,0,0,6.78
32.9,33.1,M. Lassen,Vendsyssel,V. Mpindi,2,584.0,Hillerød vs Vendsyssel,2024-10-04,2,0,11.44
46.4,54.0,V. Mpindi,Vendsyssel,B. Clemmensen,2,587.0,Hillerød vs Vendsyssel,2024-10-04,-3,0,1.05
53.9,68.5,B. Clemmensen,Vendsyssel,M. Kaastrup,2,592.0,Hillerød vs Vendsyssel,2024-10-04,2,0,3.79
68.2,3.7,M. Greve,Vendsyssel,K. Kusk,2,644.0,Hillerød vs Vendsyssel,2024-10-04,0,0,0.99
80.5,24.8,S. Borgelin,Vendsyssel,S. Borgelin,2,655.0,Hillerød vs Vendsyssel,2024-10-04,0,0,1.45
85.9,86.9,M. Kaastrup,Vendsyssel,G. Mortensen,2,667.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,3.3
24.4,43.0,M. Bay,Hillerød,A. Justinussen,2,673.0,Hillerød vs Vendsyssel,2024-10-04,1,1,3.24
63.1,37.7,A. Justinussen,Hillerød,T. Arndal,2,678.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,1.12
14.5,66.9,L. Schulz,Vendsyssel,O. Ohlenschlaeger,2,700.0,Hillerød vs Vendsyssel,2024-10-04,1,0,5.93
52.9,86.6,O. Ohlenschlaeger,Vendsyssel,F. Borsting,2,703.0,Hillerød vs Vendsyssel,2024-10-04,2,0,8.36
60.4,93.8,F. Borsting,Vendsyssel,M. Kaastrup,2,704.0,Hillerød vs Vendsyssel,2024-10-04,-3,0,1.88
47.7,96.6,M. Kaastrup,Vendsyssel,B. Clemmensen,2,705.0,Hillerød vs Vendsyssel,2024-10-04,0,0,8.98
39.9,84.4,B. Clemmensen,Vendsyssel,M. Kaastrup,2,707.0,Hillerød vs Vendsyssel,2024-10-04,1,0,5.64
58.9,96.5,M. Kaastrup,Vendsyssel,S. Borgelin,2,709.0,Hillerød vs Vendsyssel,2024-10-04,4,0,7.22
69.8,83.2,S. Borgelin,Vendsyssel,O. Ohlenschlaeger,2,711.0,Hillerød vs Vendsyssel,2024-10-04,-3,0,1.89
56.6,88.6,O. Ohlenschlaeger,Vendsyssel,V. Mpindi,2,715.0,Hillerød vs Vendsyssel,2024-10-04,0,0,2.85
45.9,83.2,V. Mpindi,Vendsyssel,B. Clemmensen,2,717.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.14
39.8,24.6,K. Enghardt,Hillerød,N. Schmidt,2,722.0,Hillerød vs Vendsyssel,2024-10-04,2,1,1.9
