team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,107.0,44.0,292.0,293.0,set_piece_index
HB Køge,2727901519,330,1,43,5,0,74.6,32.8,N. Jakobsen,130.0,80.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,101.2,31.9,NaN,NaN,NaN,NaN,27.9,6.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
HB Køge,2727909661,355,44,42,52,0,94.0,41.0,H. Bonnesen,NaN,80.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
Roskilde,2727858739,41,1,4,36,1,99.5,0.5,N. Halse,17.0,13.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,88.2,46.9,0.02569649,NaN,NaN,NaN,33.7,1.9,NaN,true,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2727858745,42,61,4,41,1,88.2,46.9,H. Askham,17.0,13.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Roskilde,2727858821,43,1,4,43,1,87.4,30.0,A. Maarup,18.0,13.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,92.7,9.4,0.0024336,NaN,NaN,NaN,15.1,5.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
Roskilde,2727858841,44,1,4,44,0,92.7,9.4,N. Halse,18.0,13.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,92.3,43.7,NaN,NaN,NaN,NaN,23.3,1.6,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
Roskilde,2727944235,513,1,56,50,0,99.5,0.5,N. Halse,186.0,122.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,92.8,44.8,NaN,NaN,NaN,NaN,30.9,1.8,NaN,true,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2727977599,721,1,76,34,0,99.5,0.5,N. Halse,256.0,174.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,93.9,38.9,NaN,NaN,NaN,NaN,26.8,1.8,NaN,true,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2727977809,722,1,76,40,1,74.8,4.3,G. Fraulo,257.0,174.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,78.1,54.5,0.00579045,NaN,NaN,NaN,34.3,1.5,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Roskilde,2727977833,723,1,76,44,0,78.1,54.9,M. Juhl,257.0,174.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,89.5,33.7,NaN,NaN,NaN,NaN,18.7,5.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
Roskilde,2727978661,725,1,77,8,0,89.5,-1.0,O. Juul,258.0,174.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,90.0,43.9,NaN,NaN,NaN,NaN,30.5,1.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,true,NaN,NaN,NaN,5
HB Køge,2727861509,75,1,6,56,0,99.5,0.5,N. Jakobsen,23.0,16.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,97.1,48.8,NaN,NaN,NaN,NaN,32.9,1.6,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2728001177,854,1,56,15,0,56.0,9.6,M. Juhl,184.0,122.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,67.8,8.4,NaN,NaN,NaN,NaN,12.4,6.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Roskilde,2728002203,860,1,91,54,0,99.5,99.5,M. Kristensen,306.0,208.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,93.6,60.6,NaN,NaN,NaN,NaN,27.2,4.5,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2728002217,861,44,91,55,0,92.7,60.7,M. Lysholm,NaN,208.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Roskilde,2728002459,863,1,92,2,0,78.6,81.4,M. Kristensen,307.0,208.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,90.9,43.9,NaN,NaN,NaN,NaN,28.6,5.2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
Roskilde,2728002549,866,15,92,6,1,95.2,41.1,H. Askham,308.0,208.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,NaN,NaN,NaN,0.0885341539978981,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,4
Roskilde,2728002577,867,6,92,16,1,101.1,50.8,H. Askham,NaN,208.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
Roskilde,2728003027,868,1,92,27,0,99.5,0.5,S. Baskaya,309.0,208.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,95.6,41.0,NaN,NaN,NaN,NaN,27.8,1.7,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2728003063,869,44,92,28,0,95.8,42.2,A. Jensen,NaN,208.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Roskilde,2728003081,871,6,92,31,1,100.8,41.1,S. Baskaya,NaN,208.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
Roskilde,2728003215,872,1,92,43,0,99.5,0.5,S. Baskaya,310.0,208.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,93.0,40.9,NaN,NaN,NaN,NaN,28.3,1.8,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2728003263,873,44,92,44,0,93.6,42.5,A. Jensen,NaN,208.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Roskilde,2728003425,874,1,92,49,1,86.2,15.5,S. Baskaya,311.0,208.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,81.9,18.3,0.00255664,NaN,NaN,NaN,4.9,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
Roskilde,2728003439,875,4,92,54,1,81.2,19.6,M. Kristensen,311.0,208.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
Roskilde,2728003871,876,1,93,12,0,80.2,18.3,S. Baskaya,312.0,208.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,97.0,54.5,NaN,NaN,NaN,NaN,30.3,0.9,true,NaN,NaN,NaN,NaN,true,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
Roskilde,2729104137,892,44,22,4,1,62.0,59.9,A. Jensen,69.0,47.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8
Roskilde,2729434265,924,1,91,27,0,56.0,51.9,M. Juhl,304.0,208.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,54.0,49.6,NaN,NaN,NaN,NaN,2.6,3.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
HB Køge,2727864021,94,1,5,51,1,59.9,33.3,G. Larsen,NaN,16.0,NaN,NaN,Roskilde vs HB Køge,2024-09-29,63.6,47.0,0.00067729,NaN,NaN,NaN,10.1,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
OB,2730052593,102,1,11,47,0,99.5,99.5,N. Mickelson,40.0,21.0,NaN,NaN,OB vs HB Køge,2024-10-04,94.1,48.4,NaN,NaN,NaN,NaN,35.2,4.6,true,NaN,,NaN,,NaN,true,,,,NaN,,NaN,NaN,NaN,NaN,1
OB,2730141007,1056,1,95,17,1,99.5,0.5,N. Mickelson,307.0,209.0,NaN,NaN,OB vs HB Køge,2024-10-04,87.2,54.5,0.0176756,NaN,NaN,NaN,38.9,1.9,NaN,true,,NaN,,NaN,true,,,,NaN,,NaN,NaN,NaN,NaN,1
OB,2730141031,1057,61,95,20,1,87.1,54.8,M. Fenger,307.0,209.0,NaN,NaN,OB vs HB Køge,2024-10-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,NaN,,NaN,NaN,NaN,NaN,2
OB,2730141047,1058,1,95,21,1,87.1,44.3,B. Paulsen,308.0,209.0,NaN,NaN,OB vs HB Køge,2024-10-04,85.4,42.5,0.06533927,NaN,NaN,NaN,2.2,3.7,NaN,NaN,,NaN,,NaN,NaN,,,,NaN,,NaN,NaN,NaN,NaN,3
OB,2730141051,1059,61,95,22,0,85.3,41.2,E. Hansborg-Sørensen,308.0,209.0,NaN,NaN,OB vs HB Køge,2024-10-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,NaN,,NaN,NaN,NaN,NaN,4
HB Køge,2730048153,38,1,5,36,0,99.5,0.5,N. Jakobsen,22.0,14.0,NaN,NaN,OB vs HB Køge,2024-10-04,97.4,60.5,NaN,NaN,NaN,NaN,40.9,1.6,true,NaN,,NaN,,NaN,true,,,,NaN,,NaN,NaN,NaN,NaN,1
HB Køge,2730048271,39,1,5,42,1,67.1,59.3,M. Jensen,23.0,14.0,NaN,NaN,OB vs HB Køge,2024-10-04,48.1,46.7,0.00017844,NaN,NaN,NaN,21.7,3.5,NaN,NaN,,NaN,,NaN,NaN,,,,NaN,,NaN,NaN,NaN,NaN,2
OB,2730069175,429,1,42,11,1,99.5,0.5,A. Manneh,112.0,79.0,NaN,NaN,OB vs HB Køge,2024-10-04,95.0,39.2,0.03643689,NaN,NaN,NaN,26.7,1.7,true,NaN,,NaN,,NaN,true,,,,NaN,,NaN,NaN,NaN,NaN,1
OB,2730069185,430,1,42,15,0,95.2,38.3,T. Trybull,112.0,79.0,NaN,NaN,OB vs HB Køge,2024-10-04,100.4,65.7,NaN,NaN,NaN,NaN,19.4,1.3,NaN,NaN,,NaN,,NaN,NaN,,,,NaN,,NaN,NaN,NaN,NaN,2
OB,2730094569,653,1,57,17,0,99.5,0.5,A. Manneh,176.0,127.0,NaN,NaN,OB vs HB Køge,2024-10-04,92.9,40.0,NaN,NaN,NaN,NaN,27.7,1.8,true,NaN,,NaN,,NaN,true,,,,NaN,,NaN,NaN,NaN,NaN,1
OB,2730094739,654,1,57,21,1,72.1,60.9,W. Martin,177.0,127.0,NaN,NaN,OB vs HB Køge,2024-10-04,83.2,71.8,0.00878732,NaN,NaN,NaN,13.8,0.6,NaN,NaN,,NaN,,NaN,NaN,,,,NaN,,NaN,NaN,NaN,NaN,2
OB,2730094779,655,1,57,28,1,73.3,68.4,M. Fenger,177.0,127.0,NaN,NaN,OB vs HB Køge,2024-10-04,63.0,32.7,0.0011582,NaN,NaN,NaN,26.6,4.3,NaN,NaN,,NaN,,NaN,NaN,,,,NaN,,NaN,NaN,NaN,NaN,3
OB,2730094865,656,1,57,29,1,63.0,32.7,N. Mickelson,177.0,127.0,NaN,NaN,OB vs HB Køge,2024-10-04,73.2,9.8,0.00072551,NaN,NaN,NaN,18.9,5.3,NaN,NaN,,NaN,,NaN,NaN,,,,NaN,,NaN,NaN,NaN,NaN,4
OB,2730106967,756,1,66,41,0,99.5,0.5,A. Manneh,204.0,147.0,NaN,NaN,OB vs HB Køge,2024-10-04,94.3,42.7,NaN,NaN,NaN,NaN,29.2,1.8,true,NaN,,NaN,,NaN,true,,,,NaN,,NaN,NaN,NaN,NaN,1
OB,2730107293,757,5,66,47,1,51.2,-1.8,A. Manneh,NaN,147.0,NaN,NaN,OB vs HB Køge,2024-10-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,NaN,,NaN,NaN,NaN,NaN,2
OB,2730110239,784,1,69,28,0,99.5,0.5,A. Manneh,211.0,147.0,NaN,NaN,OB vs HB Køge,2024-10-04,96.3,45.1,NaN,NaN,NaN,NaN,30.5,1.7,true,NaN,,NaN,,NaN,true,,,,NaN,,NaN,NaN,NaN,NaN,1
OB,2730110313,785,15,69,34,1,90.1,54.8,B. Paulsen,212.0,147.0,NaN,NaN,OB vs HB Køge,2024-10-04,NaN,NaN,NaN,0.10229579359292984,0.19716793298721313,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,true,,NaN,NaN,NaN,NaN,2
OB,2730112671,811,1,71,39,0,99.5,99.5,N. Mickelson,222.0,155.0,NaN,NaN,OB vs HB Køge,2024-10-04,96.6,59.1,NaN,NaN,NaN,NaN,27.6,4.6,true,NaN,,NaN,,NaN,true,,,,NaN,,NaN,NaN,NaN,NaN,1
OB,2730112913,812,1,71,50,0,69.6,93.9,N. Mickelson,223.0,155.0,NaN,NaN,OB vs HB Køge,2024-10-04,86.5,51.2,NaN,NaN,NaN,NaN,34.0,5.3,true,NaN,,NaN,,NaN,NaN,,,,NaN,,NaN,NaN,NaN,NaN,2
OB,2730124735,924,1,80,55,0,99.5,0.5,A. Manneh,251.0,167.0,NaN,NaN,OB vs HB Køge,2024-10-04,96.2,45.2,NaN,NaN,NaN,NaN,30.6,1.7,true,NaN,,NaN,,NaN,true,,,,NaN,,NaN,NaN,NaN,NaN,1
OB,2730125043,925,1,81,10,0,91.5,96.9,L. Deedson,252.0,167.0,NaN,NaN,OB vs HB Køge,2024-10-04,90.4,89.1,NaN,NaN,NaN,NaN,5.4,4.5,NaN,true,,NaN,,NaN,NaN,,,,NaN,,NaN,NaN,NaN,NaN,2
Hobro,2734890817,1017,1,86,7,0,99.5,99.5,M. Kristensen,283.0,211.0,NaN,NaN,HB Køge vs Hobro,2024-10-18,91.2,61.8,NaN,NaN,NaN,NaN,27.1,4.4,true,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Hobro,2734890955,1018,44,86,10,1,88.4,47.2,O. Dorph,284.0,211.0,NaN,NaN,HB Køge vs Hobro,2024-10-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Hobro,2734891019,1019,1,86,11,1,86.2,51.2,O. Dorph,284.0,211.0,1.0,NaN,HB Køge vs Hobro,2024-10-18,87.2,61.2,0.02606376,NaN,NaN,15,6.9,1.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
Hobro,2734891031,1020,15,86,16,1,91.2,53.6,M. Nielsen,284.0,211.0,NaN,NaN,HB Køge vs Hobro,2024-10-18,NaN,NaN,NaN,0.15715934336185455,0.14625124633312225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,4
Hobro,2734814911,403,1,35,36,0,99.5,99.5,M. Kristensen,110.0,84.0,NaN,NaN,HB Køge vs Hobro,2024-10-18,91.3,60.0,NaN,NaN,NaN,NaN,28.2,4.4,true,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Hobro,2734815051,404,5,35,45,1,55.2,101.6,M. Kristensen,NaN,84.0,NaN,NaN,HB Køge vs Hobro,2024-10-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Hobro,2734839795,639,1,49,22,0,99.5,0.5,M. Kristensen,169.0,123.0,NaN,NaN,HB Køge vs Hobro,2024-10-18,83.1,65.2,NaN,NaN,NaN,NaN,47.2,1.9,NaN,true,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Hobro,2734844963,682,1,53,11,1,99.5,0.5,M. Kristensen,180.0,131.0,1.0,NaN,HB Køge vs Hobro,2024-10-18,88.6,45.2,0.02645423,NaN,NaN,15,32.5,1.9,NaN,true,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Hobro,2734855339,779,1,48,53,0,65.2,16.6,M. Kristensen,168.0,123.0,NaN,NaN,HB Køge vs Hobro,2024-10-18,88.9,16.4,NaN,NaN,NaN,NaN,24.9,6.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Hobro,2734882863,957,1,80,35,1,99.5,0.5,M. Kristensen,264.0,195.0,NaN,NaN,HB Køge vs Hobro,2024-10-18,84.7,41.8,0.00983191,NaN,NaN,NaN,32.1,2.1,NaN,NaN,true,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Hobro,2734882877,958,1,80,37,0,84.2,63.6,O. Dorph,264.0,195.0,NaN,NaN,HB Køge vs Hobro,2024-10-18,92.0,63.4,NaN,NaN,NaN,NaN,8.2,6.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Kolding,2738581211,392,1,42,44,0,99.5,0.5,A. Beck,146.0,99.0,NaN,NaN,HB Køge vs Kolding,2024-10-25,93.8,48.1,NaN,NaN,NaN,NaN,32.9,1.8,NaN,true,NaN,NaN,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Kolding,2738581261,393,13,42,48,1,85.0,67.7,M. Vestergård,147.0,99.0,NaN,NaN,HB Køge vs Kolding,2024-10-25,NaN,NaN,NaN,0.03087696060538292,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,true,,NaN,NaN,NaN,NaN,2
HB Køge,2738614607,541,1,62,14,0,99.4,99.8,C. Jensen,207.0,137.0,NaN,NaN,HB Køge vs Kolding,2024-10-25,100.6,39.5,NaN,NaN,NaN,NaN,41.0,4.7,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Kolding,2738556985,55,1,5,15,1,99.5,99.5,A. Beck,18.0,11.0,NaN,NaN,HB Køge vs Kolding,2024-10-25,95.3,50.4,0.20637458,NaN,NaN,NaN,33.7,4.6,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Kolding,2738556989,56,61,5,16,1,95.3,50.4,M. Sarr,18.0,11.0,1.0,NaN,HB Køge vs Kolding,2024-10-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Kolding,2738557015,57,44,5,20,1,94.0,53.1,S. Yatéké,19.0,11.0,NaN,NaN,HB Køge vs Kolding,2024-10-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,3
Kolding,2738557039,58,15,5,20,1,92.3,51.3,S. Yatéké,19.0,11.0,NaN,NaN,HB Køge vs Kolding,2024-10-25,NaN,NaN,NaN,0.09000533074140549,0.2460995763540268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,true,,NaN,NaN,NaN,NaN,4
Kolding,2738640503,719,1,83,11,0,99.5,99.5,V. Westh,271.0,180.0,NaN,NaN,HB Køge vs Kolding,2024-10-25,89.3,48.4,NaN,NaN,NaN,NaN,36.4,4.4,NaN,true,NaN,NaN,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Kolding,2738640603,720,1,83,15,0,70.4,42.5,C. Jørgensen,272.0,180.0,NaN,NaN,HB Køge vs Kolding,2024-10-25,92.4,54.5,NaN,NaN,NaN,NaN,24.5,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
HB Køge,2738646867,743,1,60,53,1,19.1,64.8,B. Bayrak,205.0,137.0,NaN,NaN,HB Køge vs Kolding,2024-10-25,78.9,15.0,0.00154843,NaN,NaN,NaN,71.3,5.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Kolding,2738647021,781,1,88,30,1,99.5,99.5,V. Westh,290.0,190.0,NaN,NaN,HB Køge vs Kolding,2024-10-25,96.4,96.2,0.00038425,NaN,NaN,NaN,4.0,3.7,NaN,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Kolding,2738647029,782,50,88,33,1,95.6,96.6,I. Tånnander,290.0,190.0,NaN,NaN,HB Køge vs Kolding,2024-10-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Kolding,2738661965,844,44,83,13,0,91.8,49.2,I. Tånnander,NaN,180.0,NaN,NaN,HB Køge vs Kolding,2024-10-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,3
HB Køge,2742750889,621,1,80,32,0,99.5,0.5,Y. Dhaflaoui,287.0,194.0,NaN,NaN,Vendsyssel vs HB Køge,2024-11-02,96.9,44.5,NaN,NaN,NaN,NaN,30.0,1.7,true,,,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
HB Køge,2742751879,623,1,80,53,0,99.5,0.5,Y. Dhaflaoui,288.0,194.0,NaN,NaN,Vendsyssel vs HB Køge,2024-11-02,95.9,38.6,NaN,NaN,NaN,NaN,26.2,1.7,true,,,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Vendsyssel,2742709335,658,1,59,15,0,99.5,99.5,M. Kaastrup,218.0,147.0,NaN,NaN,Vendsyssel vs HB Køge,2024-11-02,92.6,53.9,NaN,NaN,NaN,NaN,31.8,4.5,true,,,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Vendsyssel,2742709475,660,13,59,21,1,92.1,56.2,M. Lauritsen,219.0,147.0,NaN,NaN,Vendsyssel vs HB Køge,2024-11-02,NaN,NaN,NaN,0.1806909590959549,0.0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,2
HB Køge,2742778725,722,1,92,49,1,99.5,0.5,Y. Dhaflaoui,333.0,226.0,NaN,NaN,Vendsyssel vs HB Køge,2024-11-02,75.9,12.8,0.00101563,NaN,NaN,NaN,26.2,2.8,NaN,,,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
HB Køge,2742789365,752,61,79,54,1,86.1,35.4,M. Mulder,285.0,194.0,NaN,NaN,Vendsyssel vs HB Køge,2024-11-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
HB Køge,2742623729,76,1,9,20,0,99.5,0.4,N. Jakobsen,30.0,24.0,NaN,NaN,Vendsyssel vs HB Køge,2024-11-02,91.6,42.4,NaN,NaN,NaN,NaN,29.7,1.9,true,,,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
HB Køge,2742623841,77,1,9,26,1,55.3,23.7,C. Jensen,31.0,24.0,NaN,NaN,Vendsyssel vs HB Køge,2024-11-02,46.5,49.4,0.00009629,NaN,NaN,NaN,19.8,2.1,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Hobro,2702476229,121,1,12,29,0,99.7,0.6,L. Klitten,44.0,29.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,100.5,64.2,NaN,NaN,NaN,NaN,43.3,1.6,true,NaN,NaN,NaN,NaN,NaN,true,,,,NaN,NaN,NaN,NaN,NaN,NaN,1
Hobro,2702476731,144,1,11,20,1,30.9,53.0,M. Kristensen,42.0,29.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,22.1,55.3,0.00000262,NaN,NaN,NaN,9.4,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,2
Hillerød,2702481729,338,1,29,20,1,99.5,99.5,L. Bøje-Larsen,97.0,66.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,93.7,34.8,0.01097253,NaN,NaN,NaN,44.4,4.6,NaN,true,NaN,NaN,NaN,NaN,true,,,,NaN,NaN,NaN,NaN,NaN,NaN,1
Hillerød,2702481731,339,44,29,22,1,90.0,33.9,S. Sharif,97.0,66.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,2
Hillerød,2702481737,340,1,29,22,0,92.3,33.7,S. Sharif,97.0,66.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,82.8,52.8,NaN,NaN,NaN,NaN,16.4,2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,3
