playerName,playerId,contestantId,team_name,318.0,9.0,24.0,25.0,26.0,label,match_id,date
A. Ekeroth,c1p51x3fg0dgss14z9vozfqc4,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.00001575,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
S. Pingel,3epwf56ozg73hueacwmckk0r9,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.00003128,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
J. Madsen,eso2tbbpnxu9qvx6zy07m5jx0,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.00013458,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
A. Kappenberger,8mswl5vzza12hylodrrsq3zvu,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00000296,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
J. Madsen,eso2tbbpnxu9qvx6zy07m5jx0,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.01000842,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
L. Bøje-Larsen,elsygne5tjybbxrqgehtovnro,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00000157,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
K. Karikari,cqsc3mj8klukkgutdrpegybdg,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.01189374,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
A. Herdonsson,9dh7cnu4uzbraeck0t5iqlj4k,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.00022691,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
L. Bøje-Larsen,elsygne5tjybbxrqgehtovnro,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00000363,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
G. Arndal-Lauritzen,5i6n6yne6fh410vk7p7kkokmi,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00000089,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
A. Kappenberger,8mswl5vzza12hylodrrsq3zvu,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00027118,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
F. Christensen,5w0giylttgiapseaw6qky0mxg,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.00000124,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
A. Justinussen,uiyol728wan4mxco2foplknp,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.0005377,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
M. Etim,1fjkjzsei9slx2t4zhsqdkve1,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00035209,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
A. Ekeroth,c1p51x3fg0dgss14z9vozfqc4,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.00045433,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
M. Etim,1fjkjzsei9slx2t4zhsqdkve1,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00034709,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
C. Allen,81gka3mi69fh8gyehyy8xo9as,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00002074,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
F. Roslyng,4i0jiisff5k1efcgf27skpqfo,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.00000855,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
C. Allen,81gka3mi69fh8gyehyy8xo9as,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00001135,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
K. Karikari,cqsc3mj8klukkgutdrpegybdg,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.00000038,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
A. Alicino,7l7f98nn8gohmdacsdb2labkk,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00030808,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
L. Bøje-Larsen,elsygne5tjybbxrqgehtovnro,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00061269,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
K. Karikari,cqsc3mj8klukkgutdrpegybdg,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.00002168,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
A. Ekeroth,c1p51x3fg0dgss14z9vozfqc4,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.00006788,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
A. Herdonsson,9dh7cnu4uzbraeck0t5iqlj4k,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.00032735,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
A. Kappenberger,8mswl5vzza12hylodrrsq3zvu,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00008205,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
E. Just,b9g3gwxlao9u6y4elz1sdukmh,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.01094895,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
M. Hyseni,a48bpdpt0siemxqtr3rubwbu,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.00330223,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
J. Madsen,eso2tbbpnxu9qvx6zy07m5jx0,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.03287522,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
E. Just,b9g3gwxlao9u6y4elz1sdukmh,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.11580928,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
M. Etim,1fjkjzsei9slx2t4zhsqdkve1,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00002146,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
M. Due Grandt,2tcdx5rp7vujnlid4oqqxdogk,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00000948,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
M. Due Grandt,2tcdx5rp7vujnlid4oqqxdogk,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00035168,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
J. Witt,5z7y55t2o577r8ki3i5855as,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00009408,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
A. Alicino,7l7f98nn8gohmdacsdb2labkk,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00010849,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
E. Just,b9g3gwxlao9u6y4elz1sdukmh,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.00000364,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
J. Witt,5z7y55t2o577r8ki3i5855as,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.00288017,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
M. Due Grandt,2tcdx5rp7vujnlid4oqqxdogk,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.0000317,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
L. Bøje-Larsen,elsygne5tjybbxrqgehtovnro,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.22128962,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
S. Hausner,5lu7bn7uec3zjqpoi1x81gbu1,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.00000518,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,a9vw7ikerpr4cuweeeka5aneg,Horsens,0.00003959,,NaN,NaN,NaN,Horsens vs Hillerød,5xlnmoz70lip7vpwtrpbfuvis,2024-07-26
M. Vestergård,f58yr2jmfp8kpgprfxbokt1t6,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00001522,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
J. Gemmer,4oxf446ya7jwulq6hxlp8r36d,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00000093,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00000048,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000081,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
J. Gemmer,4oxf446ya7jwulq6hxlp8r36d,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00002899,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Leifsson,dqssvdpt2iwg8qn9wto3miind,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00014825,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Njai,f1ba9g771s0zeel0titcj3omi,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00230078,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00000097,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00000211,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00000099,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.2121133,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.0003246,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Vestergård,f58yr2jmfp8kpgprfxbokt1t6,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00065996,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00211829,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Smed,dncrhma6gwcn6pxiu7hfc6qz8,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00006413,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Lysholm,g2cgdv428rmpmb0om40ldses,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.0001781,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Kiilerich,630daj1ef34rczbhng0eoncvd,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00028783,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00026668,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Kiilerich,630daj1ef34rczbhng0eoncvd,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00012246,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00014231,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Lysholm,g2cgdv428rmpmb0om40ldses,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00006186,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00009217,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Lysholm,g2cgdv428rmpmb0om40ldses,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00012844,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
C. Jakobsen,9r07ooissj5mz15g87x5rmbx1,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00002917,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00001992,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
C. Jakobsen,9r07ooissj5mz15g87x5rmbx1,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00001976,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Vestergård,f58yr2jmfp8kpgprfxbokt1t6,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000248,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Kiilerich,630daj1ef34rczbhng0eoncvd,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00001544,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.0000092,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000303,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Njai,f1ba9g771s0zeel0titcj3omi,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000514,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Kiilerich,630daj1ef34rczbhng0eoncvd,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00001005,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
F. Đukić,d9hh01mit4geyadol3gmzco9,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00002653,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Smed,dncrhma6gwcn6pxiu7hfc6qz8,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.0000558,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00093056,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Lysholm,g2cgdv428rmpmb0om40ldses,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00001981,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Gehrt,d4w0nytrfhhtw8xqh7rofq6z9,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00000689,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00059949,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000405,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
J. Adjei-Broni,1cumsropo1r0msfzxxteml1w,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00135306,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00614593,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000581,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.0000014,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
L. Qamili,3ejggtt1du1cui3wc1f8oqx62,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00094238,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00166923,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00000064,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Kiilerich,630daj1ef34rczbhng0eoncvd,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00016551,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
L. Moser,6sdv4s8oz558wfhx72vwlpvu2,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000047,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000017,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00000271,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
C. Jakobsen,9r07ooissj5mz15g87x5rmbx1,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00001977,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Gehrt,d4w0nytrfhhtw8xqh7rofq6z9,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00057605,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00003789,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Njai,f1ba9g771s0zeel0titcj3omi,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.0001413,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00000457,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Vestergård,f58yr2jmfp8kpgprfxbokt1t6,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00009907,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00028364,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00000615,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Beck,dyzzo6n83rg4fpvmqqa69moes,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00193788,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00001192,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
J. Gemmer,4oxf446ya7jwulq6hxlp8r36d,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00000352,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00054855,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Vestergård,f58yr2jmfp8kpgprfxbokt1t6,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00006891,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Vestergård,f58yr2jmfp8kpgprfxbokt1t6,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.0005002,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
F. Đukić,d9hh01mit4geyadol3gmzco9,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00000176,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
M. Lysholm,g2cgdv428rmpmb0om40ldses,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00000378,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Leifsson,dqssvdpt2iwg8qn9wto3miind,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.0000266,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00017655,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Smed,dncrhma6gwcn6pxiu7hfc6qz8,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,0.00000137,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
A. Njai,f1ba9g771s0zeel0titcj3omi,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00180606,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
C. Palm,b6l4m6bmqgil9bjjov4tnuivo,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00129117,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00007559,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00128472,,NaN,NaN,NaN,Kolding vs Hvidovre,5xyyhocfe3g0cljxlc1ksh9g4,2024-07-26
