team_name,timeMin,timeSec,playerName,label,date,typeId,44.0,292.0,293.0
Vendsyssel,68,43,O. Øhlenschlæger,Vendsyssel vs Hvidovre,2024-09-28,18,Midfielder,NaN,NaN
Vendsyssel,68,43,L. Steffensen,Vendsyssel vs Hvidovre,2024-09-28,19,Forward,9,3
Vendsyssel,78,3,V. Mpindi,Vendsyssel vs Hvidovre,2024-09-28,18,Midfielder,NaN,NaN
Vendsyssel,78,3,R. Thellufsen,Vendsyssel vs Hvidovre,2024-09-28,19,Midfielder,7,3
Vendsyssel,78,4,O. Jebali,Vendsyssel vs Hvidovre,2024-09-28,18,Defender,NaN,NaN
Vendsyssel,78,4,L. Jensen,Vendsyssel vs Hvidovre,2024-09-28,19,Midfielder,6,2
Hvidovre,55,49,J. Adjei-Broni,Kolding vs Hvidovre,2024-07-26,18,Forward,NaN,NaN
Hvidovre,55,49,F. Høgh,Kolding vs Hvidovre,2024-07-26,19,Forward,10,3
Kolding,62,22,I. Tånnander,Kolding vs Hvidovre,2024-07-26,18,Midfielder,NaN,NaN
Kolding,62,22,S. Jalal,Kolding vs Hvidovre,2024-07-26,19,Midfielder,NaN,0
Kolding,62,5,C. Palm,Kolding vs Hvidovre,2024-07-26,18,Midfielder,NaN,NaN
Kolding,62,5,F. Møller,Kolding vs Hvidovre,2024-07-26,19,Midfielder,NaN,0
Kolding,62,27,A. Beck,Kolding vs Hvidovre,2024-07-26,18,Midfielder,NaN,NaN
Kolding,62,27,S. Yatéké,Kolding vs Hvidovre,2024-07-26,19,Forward,NaN,0
Hvidovre,68,0,M. Gehrt,Kolding vs Hvidovre,2024-07-26,18,Midfielder,NaN,NaN
Hvidovre,68,0,M. Fredslund,Kolding vs Hvidovre,2024-07-26,19,Midfielder,5,3
Hvidovre,68,5,J. Gemmer,Kolding vs Hvidovre,2024-07-26,18,Midfielder,NaN,NaN
Hvidovre,68,5,M. Olsen,Kolding vs Hvidovre,2024-07-26,19,Defender,3,2
Roskilde,8,24,E. Nielsen,Roskilde vs Hvidovre,2024-09-13,18,Forward,NaN,NaN
Roskilde,8,24,A. Jensen,Roskilde vs Hvidovre,2024-09-13,19,Midfielder,6,3
Hvidovre,45,0,M. Fredslund,Roskilde vs Hvidovre,2024-09-13,18,Defender,NaN,NaN
Hvidovre,45,0,A. Iljazovski,Roskilde vs Hvidovre,2024-09-13,19,Defender,3,2
Roskilde,68,15,A. Taranis,Roskilde vs Hvidovre,2024-09-13,18,Forward,NaN,NaN
Roskilde,68,15,S. Baskaya,Roskilde vs Hvidovre,2024-09-13,19,Midfielder,6,1
Hvidovre,61,54,M. Kaalund,Roskilde vs Hvidovre,2024-09-13,18,Midfielder,NaN,NaN
Hvidovre,61,54,M. Spelmann,Roskilde vs Hvidovre,2024-09-13,19,Midfielder,5,4
Roskilde,81,48,R. Arabaci,Roskilde vs Hvidovre,2024-09-13,18,Forward,NaN,NaN
Roskilde,81,48,M. Kristensen,Roskilde vs Hvidovre,2024-09-13,19,Midfielder,6,1
Roskilde,82,5,N. Halse,Roskilde vs Hvidovre,2024-09-13,18,Midfielder,NaN,NaN
Roskilde,82,5,K. Nyegaard,Roskilde vs Hvidovre,2024-09-13,19,Midfielder,6,4
Roskilde,81,42,A. Maarup,Roskilde vs Hvidovre,2024-09-13,18,Midfielder,NaN,NaN
Roskilde,81,42,N. Vesterbæk,Roskilde vs Hvidovre,2024-09-13,19,Defender,4,5
Hvidovre,72,46,M. Olsen,Roskilde vs Hvidovre,2024-09-13,18,Defender,NaN,NaN
Hvidovre,72,46,A. Johansen,Roskilde vs Hvidovre,2024-09-13,19,Midfielder,5,5
Roskilde,45,0,K. Nyegaard,Roskilde vs Kolding,2024-11-02,18,Midfielder,NaN,NaN
Roskilde,45,0,M. Kristensen,Roskilde vs Kolding,2024-11-02,19,Midfielder,6,3
Kolding,55,47,A. Nørager,Roskilde vs Kolding,2024-11-02,18,Defender,NaN,NaN
Kolding,55,47,J. Vetter,Roskilde vs Kolding,2024-11-02,19,Defender,3,1
Kolding,56,5,J. Musbaudeen,Roskilde vs Kolding,2024-11-02,18,Midfielder,NaN,NaN
Kolding,56,5,V. Westh,Roskilde vs Kolding,2024-11-02,19,Midfielder,6,5
Roskilde,60,33,E. Nielsen,Roskilde vs Kolding,2024-11-02,18,Forward,NaN,NaN
Roskilde,60,33,A. Jensen,Roskilde vs Kolding,2024-11-02,19,Forward,9,2
Roskilde,60,39,A. Taranis,Roskilde vs Kolding,2024-11-02,18,Forward,NaN,NaN
Roskilde,60,39,R. Arabaci,Roskilde vs Kolding,2024-11-02,19,Midfielder,6,1
Kolding,72,5,C. Enemark,Roskilde vs Kolding,2024-11-02,18,Defender,NaN,NaN
Kolding,72,5,M. Sarr,Roskilde vs Kolding,2024-11-02,19,Midfielder,6,2
Roskilde,82,8,N. Halse,Roskilde vs Kolding,2024-11-02,18,Midfielder,NaN,NaN
Roskilde,82,8,S. Baskaya,Roskilde vs Kolding,2024-11-02,19,Midfielder,6,2
Roskilde,82,15,M. Juhl,Roskilde vs Kolding,2024-11-02,18,Defender,NaN,NaN
Roskilde,82,15,M. Lysholm,Roskilde vs Kolding,2024-11-02,19,Defender,3,2
Kolding,85,45,I. Tånnander,Roskilde vs Kolding,2024-11-02,18,Midfielder,NaN,NaN
Kolding,85,45,F. Møller,Roskilde vs Kolding,2024-11-02,19,Forward,9,2
Vendsyssel,45,0,F. Børsting,Vendsyssel vs Kolding,2024-08-10,18,Midfielder,NaN,NaN
Vendsyssel,45,0,P. Rejnhold,Vendsyssel vs Kolding,2024-08-10,19,Defender,NaN,NaN
Vendsyssel,61,24,L. Steffensen,Vendsyssel vs Kolding,2024-08-10,18,Forward,NaN,NaN
Vendsyssel,61,24,M. Hannesbo,Vendsyssel vs Kolding,2024-08-10,19,Midfielder,NaN,0
Vendsyssel,61,10,M. Kaastrup,Vendsyssel vs Kolding,2024-08-10,18,Forward,NaN,NaN
Vendsyssel,61,10,A. Ahmad,Vendsyssel vs Kolding,2024-08-10,19,Forward,8,1
Kolding,66,17,S. Yatéké,Vendsyssel vs Kolding,2024-08-10,18,Forward,NaN,NaN
Kolding,66,17,A. Beck,Vendsyssel vs Kolding,2024-08-10,19,Midfielder,NaN,0
Vendsyssel,72,15,L. Jensen,Vendsyssel vs Kolding,2024-08-10,18,Forward,NaN,NaN
Vendsyssel,72,15,V. Mpindi,Vendsyssel vs Kolding,2024-08-10,19,Midfielder,NaN,0
Vendsyssel,81,2,K. Kusk,Vendsyssel vs Kolding,2024-08-10,18,Midfielder,NaN,NaN
Vendsyssel,81,2,M. Haarup,Vendsyssel vs Kolding,2024-08-10,19,Defender,NaN,0
Kolding,80,11,V. Westh,Vendsyssel vs Kolding,2024-08-10,18,Midfielder,NaN,NaN
Kolding,80,11,C. Enemark,Vendsyssel vs Kolding,2024-08-10,19,Defender,0,0
Kolding,80,31,S. Jalal,Vendsyssel vs Kolding,2024-08-10,18,Midfielder,NaN,NaN
Kolding,80,31,F. Møller,Vendsyssel vs Kolding,2024-08-10,19,Midfielder,0,0
Kolding,80,46,M. Sarr,Vendsyssel vs Kolding,2024-08-10,18,Forward,NaN,NaN
Kolding,80,46,C. Palm,Vendsyssel vs Kolding,2024-08-10,19,Midfielder,NaN,0
Kolding,84,40,A. Njai,Vendsyssel vs Kolding,2024-08-10,18,Defender,NaN,NaN
Kolding,84,40,J. Vetter,Vendsyssel vs Kolding,2024-08-10,19,Defender,0,0
Kolding,58,20,V. Westh,Kolding vs OB,2024-09-27,18,Midfielder,NaN,NaN
Kolding,58,20,E. Agyiri,Kolding vs OB,2024-09-27,19,Midfielder,6,5
Kolding,58,22,M. Sarr,Kolding vs OB,2024-09-27,18,Forward,NaN,NaN
Kolding,58,22,S. Jalal,Kolding vs OB,2024-09-27,19,Midfielder,6,2
OB,68,45,J. Bonde,Kolding vs OB,2024-09-27,18,Midfielder,NaN,NaN
OB,68,45,T. Trybull,Kolding vs OB,2024-09-27,19,Midfielder,7,3
Kolding,76,33,I. Tånnander,Kolding vs OB,2024-09-27,18,Midfielder,NaN,NaN
Kolding,76,33,J. Vadstrup,Kolding vs OB,2024-09-27,19,Midfielder,6,1
OB,72,56,J. Gomez,Kolding vs OB,2024-09-27,18,Defender,NaN,NaN
OB,72,56,T. Slotsager,Kolding vs OB,2024-09-27,19,Defender,4,4
Kolding,86,42,J. Musbaudeen,Kolding vs OB,2024-09-27,18,Midfielder,NaN,NaN
Kolding,86,42,B. Kvist,Kolding vs OB,2024-09-27,19,Midfielder,6,3
OB,85,41,L. Deedson,Kolding vs OB,2024-09-27,18,Forward,NaN,NaN
OB,85,41,G. Grubbe,Kolding vs OB,2024-09-27,19,Midfielder,6,2
OB,85,44,W. Martin,Kolding vs OB,2024-09-27,18,Forward,NaN,NaN
OB,85,44,E. Hansborg-Sørensen,Kolding vs OB,2024-09-27,19,Midfielder,6,1
Roskilde,61,36,R. Arabaci,Kolding vs Roskilde,2024-08-24,18,Forward,NaN,NaN
Roskilde,61,36,A. Maarup,Kolding vs Roskilde,2024-08-24,19,Midfielder,6,5
Roskilde,63,15,V. Montell,Kolding vs Roskilde,2024-08-24,18,Defender,NaN,NaN
Roskilde,63,15,N. Vesterbæk,Kolding vs Roskilde,2024-08-24,19,Defender,4,5
Kolding,61,2,F. Møller,Kolding vs Roskilde,2024-08-24,18,Midfielder,NaN,NaN
Kolding,61,2,B. Kvist,Kolding vs Roskilde,2024-08-24,19,Forward,9,1
Kolding,69,29,S. Jalal,Kolding vs Roskilde,2024-08-24,18,Midfielder,NaN,NaN
Kolding,69,29,M. Sarr,Kolding vs Roskilde,2024-08-24,19,Midfielder,6,2
Kolding,69,11,V. Westh,Kolding vs Roskilde,2024-08-24,18,Midfielder,NaN,NaN
Kolding,69,11,M. Vestergård,Kolding vs Roskilde,2024-08-24,19,Midfielder,7,3
Roskilde,84,20,N. Halse,Kolding vs Roskilde,2024-08-24,18,Midfielder,NaN,NaN
Roskilde,84,20,J. Damkjær,Kolding vs Roskilde,2024-08-24,19,Forward,9,2
Roskilde,84,27,E. Nielsen,Kolding vs Roskilde,2024-08-24,18,Forward,NaN,NaN
Roskilde,84,27,M. Kristensen,Kolding vs Roskilde,2024-08-24,19,Midfielder,6,2
Kolding,80,35,S. Yatéké,Kolding vs Roskilde,2024-08-24,18,Forward,NaN,NaN
Kolding,80,35,C. Enemark,Kolding vs Roskilde,2024-08-24,19,Forward,9,3
OB,43,1,B. Paulsen,Roskilde vs OB,2024-10-18,18,Defender,NaN,NaN
OB,43,1,M. Ivančević,Roskilde vs OB,2024-10-18,19,Forward,9,3
Roskilde,58,51,E. Nielsen,Roskilde vs OB,2024-10-18,18,Forward,NaN,NaN
Roskilde,58,51,A. Jensen,Roskilde vs OB,2024-10-18,19,Forward,9,3
Roskilde,66,1,N. Halse,Roskilde vs OB,2024-10-18,18,Midfielder,NaN,NaN
Roskilde,66,1,R. Arabaci,Roskilde vs OB,2024-10-18,19,Midfielder,6,3
Roskilde,83,11,K. Nyegaard,Roskilde vs OB,2024-10-18,18,Midfielder,NaN,NaN
Roskilde,83,11,M. Kristensen,Roskilde vs OB,2024-10-18,19,Midfielder,6,5
Roskilde,83,16,A. Maarup,Roskilde vs OB,2024-10-18,18,Midfielder,NaN,NaN
Roskilde,83,16,S. Baskaya,Roskilde vs OB,2024-10-18,19,Midfielder,6,5
OB,65,48,M. Fenger,Roskilde vs OB,2024-10-18,18,Forward,NaN,NaN
OB,65,48,L. Kjerrumgaard,Roskilde vs OB,2024-10-18,19,Forward,9,3
OB,80,41,M. Ejdum,Roskilde vs OB,2024-10-18,18,Midfielder,NaN,NaN
OB,80,41,N. Juul-Sandberg,Roskilde vs OB,2024-10-18,19,Midfielder,6,4
OB,80,43,A. Manneh,Roskilde vs OB,2024-10-18,18,Midfielder,NaN,NaN
OB,80,43,G. Grubbe,Roskilde vs OB,2024-10-18,19,Forward,9,3
OB,80,46,L. Deedson,Roskilde vs OB,2024-10-18,18,Forward,NaN,NaN
OB,80,46,W. Martin,Roskilde vs OB,2024-10-18,19,Forward,9,3
Roskilde,45,0,R. Arabaci,OB vs Roskilde,2024-09-22,18,Forward,NaN,NaN
Roskilde,45,0,M. Lysholm,OB vs Roskilde,2024-09-22,19,Defender,4,5
OB,54,57,M. Jensen,OB vs Roskilde,2024-09-22,18,Forward,NaN,NaN
OB,54,57,W. Martin,OB vs Roskilde,2024-09-22,19,Midfielder,6,1
OB,55,10,A. Manneh,OB vs Roskilde,2024-09-22,18,Midfielder,NaN,NaN
OB,55,10,T. Trybull,OB vs Roskilde,2024-09-22,19,Midfielder,7,5
Roskilde,74,33,A. Taranis,OB vs Roskilde,2024-09-22,18,Forward,NaN,NaN
Roskilde,74,33,K. Nyegaard,OB vs Roskilde,2024-09-22,19,Midfielder,6,4
OB,74,15,J. Bonde,OB vs Roskilde,2024-09-22,18,Midfielder,NaN,NaN
OB,74,15,T. Slotsager,OB vs Roskilde,2024-09-22,19,Midfielder,7,3
Roskilde,83,35,M. Juhl,OB vs Roskilde,2024-09-22,18,Defender,NaN,NaN
Roskilde,83,35,J. Damkjær,OB vs Roskilde,2024-09-22,19,Defender,3,2
Roskilde,83,47,N. Halse,OB vs Roskilde,2024-09-22,18,Midfielder,NaN,NaN
Roskilde,83,47,M. Kristensen,OB vs Roskilde,2024-09-22,19,Midfielder,5,4
OB,83,32,L. Deedson,OB vs Roskilde,2024-09-22,18,Forward,NaN,NaN
OB,83,32,G. Grubbe,OB vs Roskilde,2024-09-22,19,Midfielder,6,2
Roskilde,88,32,A. Maarup,OB vs Roskilde,2024-09-22,18,Midfielder,NaN,NaN
Roskilde,88,32,F. Engqvist,OB vs Roskilde,2024-09-22,19,Midfielder,6,3
Vendsyssel,45,0,M. Houkjær,OB vs Vendsyssel,2024-08-30,18,Defender,NaN,NaN
Vendsyssel,45,0,O. Jebali,OB vs Vendsyssel,2024-08-30,19,Defender,4,4
Vendsyssel,58,53,M. Kaastrup,OB vs Vendsyssel,2024-08-30,18,Forward,NaN,NaN
Vendsyssel,58,53,L. Jensen,OB vs Vendsyssel,2024-08-30,19,Midfielder,6,2
Vendsyssel,73,55,S. Borgelin,OB vs Vendsyssel,2024-08-30,18,Forward,NaN,NaN
Vendsyssel,73,55,L. Steffensen,OB vs Vendsyssel,2024-08-30,19,Forward,9,1
Vendsyssel,74,3,V. Mpindi,OB vs Vendsyssel,2024-08-30,18,Midfielder,NaN,NaN
Vendsyssel,74,3,R. Thellufsen,OB vs Vendsyssel,2024-08-30,19,Midfielder,7,5
Vendsyssel,78,50,M. Lassen,OB vs Vendsyssel,2024-08-30,18,Defender,NaN,NaN
Vendsyssel,78,50,M. Haarup,OB vs Vendsyssel,2024-08-30,19,Defender,3,2
OB,67,34,L. Deedson,OB vs Vendsyssel,2024-08-30,18,Forward,NaN,NaN
OB,67,34,M. Jensen,OB vs Vendsyssel,2024-08-30,19,Midfielder,6,2
OB,67,52,L. Owusu,OB vs Vendsyssel,2024-08-30,18,Defender,NaN,NaN
OB,67,52,G. Grubbe,OB vs Vendsyssel,2024-08-30,19,Defender,3,2
OB,68,6,A. Manneh,OB vs Vendsyssel,2024-08-30,18,Midfielder,NaN,NaN
OB,68,6,T. Trybull,OB vs Vendsyssel,2024-08-30,19,Midfielder,5,3
OB,88,42,N. Mickelson,OB vs Vendsyssel,2024-08-30,18,Defender,NaN,NaN
OB,88,42,T. Slotsager,OB vs Vendsyssel,2024-08-30,19,Defender,3,1
OB,93,6,M. Ejdum,OB vs Vendsyssel,2024-08-30,18,Midfielder,NaN,NaN
OB,93,6,W. Martin,OB vs Vendsyssel,2024-08-30,19,Forward,10,3
Vendsyssel,45,0,A. Ahmad,Vendsyssel vs Roskilde,2024-07-19,18,Forward,NaN,NaN
Vendsyssel,45,0,L. Steffensen,Vendsyssel vs Roskilde,2024-07-19,19,Forward,9,3
Roskilde,61,40,K. Nyegaard,Vendsyssel vs Roskilde,2024-07-19,18,Midfielder,NaN,NaN
Roskilde,61,40,N. Zachariassen,Vendsyssel vs Roskilde,2024-07-19,19,Midfielder,7,3
Vendsyssel,58,40,M. Kaastrup,Vendsyssel vs Roskilde,2024-07-19,18,Forward,NaN,NaN
Vendsyssel,58,40,F. Børsting,Vendsyssel vs Roskilde,2024-07-19,19,Midfielder,6,1
Roskilde,68,20,S. Baskaya,Vendsyssel vs Roskilde,2024-07-19,18,Midfielder,NaN,NaN
Roskilde,68,20,A. Taranis,Vendsyssel vs Roskilde,2024-07-19,19,Forward,9,3
Roskilde,68,25,E. Nielsen,Vendsyssel vs Roskilde,2024-07-19,18,Forward,NaN,NaN
Roskilde,68,25,M. Winkel,Vendsyssel vs Roskilde,2024-07-19,19,Forward,10,3
Roskilde,76,31,M. Juhl,Vendsyssel vs Roskilde,2024-07-19,18,Defender,NaN,NaN
Roskilde,76,31,N. Vesterbæk,Vendsyssel vs Roskilde,2024-07-19,19,Defender,3,2
Vendsyssel,68,58,K. Kusk,Vendsyssel vs Roskilde,2024-07-19,18,Midfielder,NaN,NaN
Vendsyssel,68,58,V. Mpindi,Vendsyssel vs Roskilde,2024-07-19,19,Midfielder,5,5
Vendsyssel,69,12,O. Øhlenschlæger,Vendsyssel vs Roskilde,2024-07-19,18,Midfielder,NaN,NaN
Vendsyssel,69,12,M. Hannesbo,Vendsyssel vs Roskilde,2024-07-19,19,Midfielder,6,2
Vendsyssel,87,20,G. Mortensen,Vendsyssel vs Roskilde,2024-07-19,18,Defender,NaN,NaN
Vendsyssel,87,20,M. Haarup,Vendsyssel vs Roskilde,2024-07-19,19,Defender,3,1
