sequence_id,receiver_Uuid,receiver_name,receiver_position,game_id,match_id,team_name,period,poss_player_Uuid,poss_player_name,poss_player_position,deep_run_opportunity,deep_run,pass_received,Low base,Low Low base,High Low base,High base,Low High base,High High base,Width,Pocket,num_teammates_in_box,poss_in_assist_zone,option_between_lines,time_on_ball,gameclock_first,gameclock_last,timemin_first,timemin_last,timesec_first,timesec_last,possessor_x,possessor_y,receiver_x,receiver_y,att_dir,local_date,description
306,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,True,False,False,False,False,False,False,False,False,True,False,0,False,False,True,1048.44,1048.48,62,62,28,28,-14.6,-33.83,-18.82,-15.77,False,2025-07-25,Lyngby vs B 93
306,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,True,False,False,False,False,False,False,False,False,True,False,0,False,False,True,1048.44,1048.48,62,62,28,28,-14.6,-33.83,0.6,-26.21,False,2025-07-25,Lyngby vs B 93
306,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,True,False,False,False,False,False,False,False,False,True,False,0,False,False,True,1048.44,1048.48,62,62,28,28,-14.6,-33.83,-0.61,0.21,False,2025-07-25,Lyngby vs B 93
306,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,True,False,False,False,False,False,False,False,False,True,False,0,False,False,True,1048.44,1048.48,62,62,28,28,-14.6,-33.83,4.62,-19.11,False,2025-07-25,Lyngby vs B 93
306,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,True,False,False,False,False,False,False,False,False,True,False,0,False,False,True,1048.44,1048.48,62,62,28,28,-14.6,-33.83,9.7,9.31,False,2025-07-25,Lyngby vs B 93
306,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,True,False,False,False,False,False,False,False,False,True,False,0,False,False,True,1048.44,1048.48,62,62,28,28,-14.6,-33.83,-3.96,-32.63,False,2025-07-25,Lyngby vs B 93
306,deyq3zqd0vwc821ngqldxqor9,F. Gytkjaer,LF,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,True,False,False,False,False,False,False,False,False,True,False,0,False,False,True,1048.44,1048.48,62,62,28,28,-14.6,-33.83,-15.91,-5.64,False,2025-07-25,Lyngby vs B 93
306,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,True,False,False,False,False,False,False,False,False,True,False,0,False,False,True,1048.44,1048.48,62,62,28,28,-14.6,-33.83,10.81,-25.05,False,2025-07-25,Lyngby vs B 93
307,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,False,False,False,False,False,False,False,False,False,False,True,2,False,False,True,1071.92,1072.56,62,62,51,52,-38.96,-2.69,1.6,1.17,False,2025-07-25,Lyngby vs B 93
307,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,False,False,False,False,False,False,False,False,False,False,True,2,False,False,True,1071.92,1072.56,62,62,51,52,-38.96,-2.69,32.21,-1.45,False,2025-07-25,Lyngby vs B 93
307,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,False,False,False,False,False,False,False,False,False,False,True,2,False,False,True,1071.92,1072.56,62,62,51,52,-38.96,-2.69,-18.19,-10.55,False,2025-07-25,Lyngby vs B 93
307,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,False,False,False,False,False,False,False,False,False,False,True,2,False,False,True,1071.92,1072.56,62,62,51,52,-38.96,-2.69,-8.02,10.31,False,2025-07-25,Lyngby vs B 93
307,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,False,False,False,False,False,False,False,False,False,False,True,2,False,False,True,1071.92,1072.56,62,62,51,52,-38.96,-2.69,-4.36,-3.5,False,2025-07-25,Lyngby vs B 93
307,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,False,False,False,False,False,False,False,False,False,False,True,2,False,False,True,1071.92,1072.56,62,62,51,52,-38.96,-2.69,-3.98,22.78,False,2025-07-25,Lyngby vs B 93
307,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,False,False,False,False,False,False,False,False,False,False,True,2,False,False,True,1071.92,1072.56,62,62,51,52,-38.96,-2.69,-22.0,-17.76,False,2025-07-25,Lyngby vs B 93
307,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,False,False,False,False,False,False,False,False,False,False,True,2,False,False,True,1071.92,1072.56,62,62,51,52,-38.96,-2.69,1.61,-24.15,False,2025-07-25,Lyngby vs B 93
307,deyq3zqd0vwc821ngqldxqor9,F. Gytkjaer,LF,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,False,False,False,False,False,False,False,False,False,False,True,2,False,False,True,1071.92,1072.56,62,62,51,52,-38.96,-2.69,-33.2,2.19,False,2025-07-25,Lyngby vs B 93
307,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,False,False,False,False,False,False,False,False,False,False,True,2,False,False,True,1071.92,1072.56,62,62,51,52,-38.96,-2.69,2.95,-8.58,False,2025-07-25,Lyngby vs B 93
308,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,True,False,False,False,False,False,True,False,True,False,False,0,False,False,True,1082.24,1083.52,63,63,2,3,1.39,3.46,19.99,16.42,False,2025-07-25,Lyngby vs B 93
308,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,True,False,False,False,False,False,True,False,True,False,False,0,False,False,True,1082.24,1083.52,63,63,2,3,1.39,3.46,38.98,3.03,False,2025-07-25,Lyngby vs B 93
308,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,True,False,False,False,False,False,True,False,True,False,False,0,False,False,True,1082.24,1083.52,63,63,2,3,1.39,3.46,-15.34,1.34,False,2025-07-25,Lyngby vs B 93
308,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,True,False,False,False,False,False,True,False,True,False,False,0,False,False,True,1082.24,1083.52,63,63,2,3,1.39,3.46,-0.14,28.98,False,2025-07-25,Lyngby vs B 93
308,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,True,False,False,False,False,False,True,False,True,False,False,0,False,False,True,1082.24,1083.52,63,63,2,3,1.39,3.46,4.24,12.95,False,2025-07-25,Lyngby vs B 93
308,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,True,False,False,False,False,False,True,False,True,False,False,0,False,False,True,1082.24,1083.52,63,63,2,3,1.39,3.46,9.8,23.64,False,2025-07-25,Lyngby vs B 93
308,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,True,True,True,False,False,False,True,False,True,False,False,0,False,True,True,1082.24,1083.52,63,63,2,3,1.39,3.46,-5.27,-3.55,False,2025-07-25,Lyngby vs B 93
308,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,True,False,False,False,False,False,True,False,True,False,False,0,False,False,True,1082.24,1083.52,63,63,2,3,1.39,3.46,8.64,-9.3,False,2025-07-25,Lyngby vs B 93
308,deyq3zqd0vwc821ngqldxqor9,F. Gytkjaer,LF,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,True,False,False,False,False,False,True,False,True,False,False,0,False,False,True,1082.24,1083.52,63,63,2,3,1.39,3.46,-10.97,15.59,False,2025-07-25,Lyngby vs B 93
308,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,True,False,False,False,False,False,True,False,True,False,False,0,False,False,True,1082.24,1083.52,63,63,2,3,1.39,3.46,14.44,6.39,False,2025-07-25,Lyngby vs B 93
309,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1116.12,1117.44,63,63,36,37,-5.44,-13.28,6.23,7.12,False,2025-07-25,Lyngby vs B 93
309,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1116.12,1117.44,63,63,36,37,-5.44,-13.28,32.76,-1.4,False,2025-07-25,Lyngby vs B 93
309,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1116.12,1117.44,63,63,36,37,-5.44,-13.28,-13.16,-7.34,False,2025-07-25,Lyngby vs B 93
309,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1116.12,1117.44,63,63,36,37,-5.44,-13.28,-9.0,-2.67,False,2025-07-25,Lyngby vs B 93
309,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1116.12,1117.44,63,63,36,37,-5.44,-13.28,-6.78,17.57,False,2025-07-25,Lyngby vs B 93
309,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1116.12,1117.44,63,63,36,37,-5.44,-13.28,-11.73,16.29,False,2025-07-25,Lyngby vs B 93
309,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1116.12,1117.44,63,63,36,37,-5.44,-13.28,5.56,19.03,False,2025-07-25,Lyngby vs B 93
309,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1116.12,1117.44,63,63,36,37,-5.44,-13.28,6.21,-20.17,False,2025-07-25,Lyngby vs B 93
309,deyq3zqd0vwc821ngqldxqor9,F. Gytkjaer,LF,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1116.12,1117.44,63,63,36,37,-5.44,-13.28,-15.14,8.11,False,2025-07-25,Lyngby vs B 93
309,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1116.12,1117.44,63,63,36,37,-5.44,-13.28,6.07,-2.2,False,2025-07-25,Lyngby vs B 93
310,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,1121.64,1124.72,63,63,41,44,25.58,-26.58,29.79,-3.44,False,2025-07-25,Lyngby vs B 93
310,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,1121.64,1124.72,63,63,41,44,25.58,-26.58,45.41,-1.01,False,2025-07-25,Lyngby vs B 93
310,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,1121.64,1124.72,63,63,41,44,25.58,-26.58,1.97,-8.75,False,2025-07-25,Lyngby vs B 93
310,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,True,False,False,False,False,False,False,False,False,0,False,False,True,1121.64,1124.72,63,63,41,44,25.58,-26.58,21.08,-13.37,False,2025-07-25,Lyngby vs B 93
310,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,1121.64,1124.72,63,63,41,44,25.58,-26.58,19.64,0.41,False,2025-07-25,Lyngby vs B 93
310,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,1121.64,1124.72,63,63,41,44,25.58,-26.58,13.34,1.78,False,2025-07-25,Lyngby vs B 93
310,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,1121.64,1124.72,63,63,41,44,25.58,-26.58,27.91,5.89,False,2025-07-25,Lyngby vs B 93
310,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,1121.64,1124.72,63,63,41,44,25.58,-26.58,11.71,-27.38,False,2025-07-25,Lyngby vs B 93
310,deyq3zqd0vwc821ngqldxqor9,F. Gytkjaer,LF,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,1121.64,1124.72,63,63,41,44,25.58,-26.58,-5.24,2.81,False,2025-07-25,Lyngby vs B 93
310,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,1121.64,1124.72,63,63,41,44,25.58,-26.58,30.74,-12.6,False,2025-07-25,Lyngby vs B 93
311,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,1125.32,1133.32,63,63,45,53,37.32,-19.67,41.36,-1.9,False,2025-07-25,Lyngby vs B 93
311,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,1125.32,1133.32,63,63,45,53,37.32,-19.67,50.29,-2.88,False,2025-07-25,Lyngby vs B 93
311,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,1125.32,1133.32,63,63,45,53,37.32,-19.67,8.34,-9.19,False,2025-07-25,Lyngby vs B 93
311,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,False,True,True,False,False,False,False,False,False,0,False,True,True,1125.32,1133.32,63,63,45,53,37.32,-19.67,31.53,-9.79,False,2025-07-25,Lyngby vs B 93
311,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,1125.32,1133.32,63,63,45,53,37.32,-19.67,34.45,-5.48,False,2025-07-25,Lyngby vs B 93
311,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,1125.32,1133.32,63,63,45,53,37.32,-19.67,40.23,3.29,False,2025-07-25,Lyngby vs B 93
311,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,False,True,True,False,False,False,False,False,False,0,False,True,True,1125.32,1133.32,63,63,45,53,37.32,-19.67,21.61,-23.62,False,2025-07-25,Lyngby vs B 93
311,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,True,True,True,False,False,False,False,False,False,0,False,False,True,1125.32,1133.32,63,63,45,53,37.32,-19.67,41.9,-21.56,False,2025-07-25,Lyngby vs B 93
311,deyq3zqd0vwc821ngqldxqor9,F. Gytkjaer,LF,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,1125.32,1133.32,63,63,45,53,37.32,-19.67,0.58,0.8,False,2025-07-25,Lyngby vs B 93
311,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,1125.32,1133.32,63,63,45,53,37.32,-19.67,41.3,-11.28,False,2025-07-25,Lyngby vs B 93
312,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1287.32,1287.4,66,66,27,27,2.74,-16.59,15.49,-7.84,False,2025-07-25,Lyngby vs B 93
312,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1287.32,1287.4,66,66,27,27,2.74,-16.59,37.87,-3.86,False,2025-07-25,Lyngby vs B 93
312,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1287.32,1287.4,66,66,27,27,2.74,-16.59,-17.01,-10.97,False,2025-07-25,Lyngby vs B 93
312,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,False,False,False,False,False,False,False,False,False,False,False,0,False,True,False,1287.32,1287.4,66,66,27,27,2.74,-16.59,-3.75,-17.98,False,2025-07-25,Lyngby vs B 93
312,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1287.32,1287.4,66,66,27,27,2.74,-16.59,4.18,-12.49,False,2025-07-25,Lyngby vs B 93
312,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1287.32,1287.4,66,66,27,27,2.74,-16.59,14.19,7.15,False,2025-07-25,Lyngby vs B 93
312,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,RF,8595877b-b9f9-45f5-bcad-5fa669121c8c,bv5hq3a2l18r08hexey9bahhw,LBK,2,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1287.32,1287.4,66,66,27,27,2.74,-16.59,-2.61,-23.14,False,2025-07-25,Lyngby vs B 93
