description,match_id,game_id,team_name,timeMin,timeSec,contestantId,frames_ball40,frames_success,success_pct,def_line_from_own_goal_mean,ball_from_own_goal_mean,percent_succes_mean
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,5,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,31.90253677368164,55.07693677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,6,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,32.46853677368164,53.67493677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,7,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,34.05253677368164,60.824536773681636,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,8,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,36.07773677368164,69.98613677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,9,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,39.470536773681644,70.22973677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,10,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,42.11253677368164,67.42093677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,11,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,43.46053677368164,61.64933677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,12,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,43.20253677368164,53.150136773681645,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,13,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,39.504936773681635,48.85933677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,14,a9vw7ikerpr4cuweeeka5aneg,22,22,100.0,35.05662768277255,44.083900410045274,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,17,a9vw7ikerpr4cuweeeka5aneg,14,14,100.0,27.71110820225307,40.66753677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,18,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,27.84053677368164,43.610536773681645,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,19,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,28.884936773681638,49.65413677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,20,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,30.37573677368164,59.49893677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,21,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,33.006936773681645,66.33293677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,22,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,36.29893677368164,75.26533677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,23,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,39.97573677368164,80.31173677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,24,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,43.667736773681646,84.72293677368162,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,25,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,46.82333677368164,93.03173677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,26,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,48.37253677368164,96.17133677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,27,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,48.806536773681636,92.95013677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,28,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,48.68813677368164,91.61093677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,29,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,48.281736773681644,83.00493677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,30,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,47.820536773681646,76.98413677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,31,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,47.08133677368164,72.95693677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,32,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,46.29853677368165,72.45053677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,33,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,45.35093677368164,71.85693677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,34,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,44.31893677368164,71.26333677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,35,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,43.28253677368164,70.66813677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,40,a9vw7ikerpr4cuweeeka5aneg,16,16,100.0,38.69066177368164,68.79878677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,41,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,39.45053677368164,71.38373677368163,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,42,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,40.85013677368164,74.65573677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,43,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,43.47373677368164,77.11613677368163,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,44,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,46.23453677368164,77.37933677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,45,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,47.407336773681635,74.80173677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,46,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,48.20333677368164,65.94053677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,47,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,45.65173677368164,51.09213677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,48,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,41.73173677368164,48.91133677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,48,49,a9vw7ikerpr4cuweeeka5aneg,22,22,100.0,38.07890041004527,44.6170822282271,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,50,41,a9vw7ikerpr4cuweeeka5aneg,13,0,0.0,20.58176754291241,40.78561369675857,80.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,50,46,a9vw7ikerpr4cuweeeka5aneg,5,0,0.0,24.04453677368164,42.63653677368164,90.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,50,47,a9vw7ikerpr4cuweeeka5aneg,4,0,0.0,23.92753677368164,40.68253677368164,90.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,50,52,a9vw7ikerpr4cuweeeka5aneg,7,0,0.0,19.508251059395928,40.20539391653879,80.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,50,53,a9vw7ikerpr4cuweeeka5aneg,25,0,0.0,20.02293677368164,42.40413677368164,80.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,50,54,a9vw7ikerpr4cuweeeka5aneg,25,0,0.0,21.564936773681637,52.10493677368164,85.2
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,50,55,a9vw7ikerpr4cuweeeka5aneg,25,9,36.0,24.455736773681643,53.00213677368164,93.6
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,50,56,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,27.76293677368164,50.299336773681645,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,50,57,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,30.98813677368164,48.24093677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,50,58,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,34.44133677368164,50.89933677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,50,59,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,37.78613677368164,60.098136773681645,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,0,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,41.187736773681635,67.83333677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,1,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,45.40093677368164,72.35813677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,2,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,49.73013677368164,76.57693677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,3,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,53.785736773681634,80.83653677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,4,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,57.250136773681646,86.03533677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,40,a9vw7ikerpr4cuweeeka5aneg,1,1,100.0,76.71253677368165,91.96253677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,41,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,77.01053677368164,95.56533677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,42,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,77.21013677368164,101.30893677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,43,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,77.14573677368163,100.65613677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,44,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,76.52613677368164,93.34973677368163,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,45,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,75.51813677368165,86.12893677368163,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,46,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,74.62973677368164,88.78973677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,47,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,74.20453677368164,92.89133677368163,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,48,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,74.18773677368164,98.43253677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,49,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,74.13253677368164,102.16653677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,50,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,74.04093677368164,100.56853677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,51,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,73.61573677368163,96.61693677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,52,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,73.20613677368164,92.87693677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,53,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,72.35253677368163,91.00853677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,54,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,71.47533677368163,92.25053677368163,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,55,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,70.65293677368165,92.77293677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,56,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,69.68373677368164,90.33573677368163,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,57,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,68.82893677368165,83.37293677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,58,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,69.17973677368164,86.26213677368163,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,51,59,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,70.14173677368164,95.34653677368163,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,0,a9vw7ikerpr4cuweeeka5aneg,1,1,100.0,70.68253677368165,99.80253677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,27,a9vw7ikerpr4cuweeeka5aneg,6,6,100.0,49.28253677368164,98.27253677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,28,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,49.26493677368164,100.53053677368163,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,29,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,49.10053677368164,101.16973677368163,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,30,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,48.90413677368164,100.77973677368163,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,31,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,49.558136773681646,91.91253677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,32,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,48.96453677368164,77.89693677368163,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,33,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,47.388136773681644,63.87973677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,34,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,46.39893677368164,58.36893677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,35,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,46.22653677368164,52.38493677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,36,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,45.978936773681646,46.34133677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,37,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,45.75653677368164,53.504536773681636,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,38,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,45.355736773681635,61.93293677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,39,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,46.97173677368164,68.38213677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,40,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,49.91573677368164,73.92533677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,41,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,52.91093677368164,82.81253677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,42,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,55.38733677368164,95.82853677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,52,43,a9vw7ikerpr4cuweeeka5aneg,21,21,100.0,57.4492034403483,103.48063201177688,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,43,a9vw7ikerpr4cuweeeka5aneg,15,15,100.0,36.59053677368164,56.96387010701497,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,44,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,36.62253677368164,61.13093677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,45,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,36.96213677368164,59.565736773681635,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,46,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,36.80013677368164,59.18533677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,47,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,37.42853677368164,56.39373677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,48,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,39.99533677368164,54.57173677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,49,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,42.416936773681634,57.226936773681636,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,50,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,45.066536773681634,87.14853677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,51,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,47.486136773681636,89.55213677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,52,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,48.72653677368164,89.92053677368163,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,53,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,49.23773677368165,89.30293677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,54,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,48.891336773681644,86.05933677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,55,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,48.004936773681635,82.29413677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,56,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,45.67093677368164,75.48773677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,57,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,43.357736773681644,70.46893677368165,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,58,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,42.88693677368164,67.21253677368163,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,53,59,a9vw7ikerpr4cuweeeka5aneg,2,2,100.0,42.66753677368165,60.397536773681644,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,54,11,a9vw7ikerpr4cuweeeka5aneg,11,11,100.0,29.657082228227093,44.66162768277255,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,54,12,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,29.894136773681637,46.317336773681646,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,54,13,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,30.20853677368164,45.29613677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,54,14,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,30.510136773681644,46.46853677368164,100.0
ACH - KIF : 2025-7-25,busfsm4t1ka6tafil06i8jfo4,124da622-4c6a-4070-9c95-0dfe192e02e9,ACH,54,15,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,31.199736773681643,57.570536773681646,100.0
