contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,15,16,17,18,19,20,22,25,26,29,56,64,72,73,75,76,77,78,79,80,82,84,100,101,102,103,108,133,139,146,147,153,154,160,214,215,230,231,233,276,321,322,326,327,328,374,375,395,396,458,sequenceId,possessionId,keyPass,140,141,318,210,23,6,9,24,107,63,65,81,114,121,280,281,282,323,324,338,391,468,472,74,89,120,138,273,60,87,136,254,353,390,61,83,85,113,216,217,62,21,275,71,68,67,86
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833053537,639,13,2,61,43,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,96.5,49.9,2025-08-09T15:20:19.725,2025-08-09T15:21:32,"{""id"": 5829266593, ""qualifierId"": 154}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,true,true,NaN,NaN,,NaN,true,NaN,,true,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,true,,,41.8,13.9,NaN,,,NaN,NaN,NaN,true,NaN,true,NaN,99.0,50.2,NaN,,0.590489387512207,0.0,3,1,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,,,,,,,,,,NaN,,,,,NaN,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833056273,651,15,2,63,35,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,85.6,45.4,2025-08-09T15:22:11.215,2025-08-12T13:29:15,"{""id"": 5829279311, ""qualifierId"": 321, ""value"": ""0.33722609281539917""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,NaN,NaN,true,NaN,,true,true,NaN,,true,Center,,NaN,NaN,NaN,true,,NaN,NaN,,NaN,NaN,,,51.9,19.6,NaN,,,97.2,49.5,NaN,true,NaN,true,true,NaN,NaN,493,,0.33722609281539917,0.2739745080471039,1,1,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,,,,,,,,,,NaN,,,,,NaN,NaN,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833088989,686,13,2,84,6,R. Gyamfi,efubck8twu1elbhlomltnjjtg,1,72.5,59.3,2025-08-09T15:42:42.507,2025-08-09T15:43:55,"{""id"": 5829457483, ""qualifierId"": 215}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,NaN,NaN,NaN,true,,true,true,NaN,,true,Center,,NaN,true,NaN,NaN,,NaN,NaN,,NaN,NaN,,,63.2,2.8,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,true,97.8,50.5,NaN,,0.0263166856020689,0.0,1,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,,,,,,,,,,NaN,,,,,NaN,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833062401,691,13,2,67,35,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,93.4,50.6,2025-08-09T15:26:11.853,2025-08-09T15:27:24,"{""id"": 5829312157, ""qualifierId"": 22}",NaN,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,NaN,NaN,true,NaN,,true,true,NaN,,NaN,Center,,NaN,NaN,true,NaN,,NaN,NaN,,NaN,NaN,,,34.8,15.3,true,,,93.4,44.6,true,NaN,NaN,true,NaN,93.4,53.1,NaN,,0.7422096133232117,0.0,1,0,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,,,,,,,,,,NaN,,,,,NaN,NaN,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833100413,734,15,2,90,42,J. Lucena,5sha6xhovfmuzd7rolx1om39w,1,88.4,34.0,2025-08-09T15:49:19.003,2025-08-12T16:26:00,"{""id"": 5829517599, ""qualifierId"": 22}",NaN,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,NaN,NaN,NaN,NaN,,true,true,NaN,,NaN,Center,,NaN,NaN,NaN,NaN,,NaN,true,,NaN,NaN,,,49.6,25.9,NaN,,,98.8,48.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,854,,0.04419912397861481,0.03328276053071022,2,2,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,true,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,,,,,,,,,,NaN,,,,,NaN,NaN,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833105693,754,15,2,94,16,A. Lausen,ate1ymumg2iwzn8uyyf3ts222,1,81.3,31.7,2025-08-09T15:52:52.544,2025-08-12T16:26:01,"{""id"": 5829562285, ""qualifierId"": 458}",NaN,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,NaN,NaN,NaN,true,,true,true,NaN,,NaN,Center,,NaN,NaN,NaN,NaN,,true,NaN,,NaN,NaN,,,51.7,10.8,NaN,,,98.8,49.6,NaN,NaN,NaN,NaN,true,NaN,NaN,883,,0.01934599131345749,0.02292718179523945,3,2,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,,,,,,,,,,NaN,,,,,NaN,NaN,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833105839,756,15,2,94,21,L. Vigen,8k4wwchytdstpn0yhrxd5nbv9,1,74.2,48.8,2025-08-09T15:52:57.215,2025-08-09T15:57:13,"{""id"": 5829545553, ""qualifierId"": 18}",NaN,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,NaN,NaN,NaN,true,,true,true,NaN,,NaN,Center,,NaN,NaN,NaN,true,,NaN,NaN,,true,NaN,,,52.9,19,NaN,,,78.4,49.5,NaN,NaN,NaN,NaN,true,98.4,50.2,885,,0.018725775182247162,0.0,2,3,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,,NaN,true,NaN,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,,,,,,,,,,NaN,,,,,NaN,NaN,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833107067,763,13,2,95,11,A. Troelsen,bmkwmf5f2ssnw2cq7uga7yd5g,1,90.6,45.8,2025-08-09T15:53:47.661,2025-08-09T15:55:43,"{""id"": 4611686018471248171, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,true,NaN,true,NaN,,NaN,NaN,NaN,,true,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,true,,,41.3,9.7,NaN,,,96.4,43.5,true,true,NaN,NaN,NaN,99.0,48.9,NaN,,0.05517919734120369,0.0,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,true,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,,,,,,,,,,NaN,,,,,NaN,NaN,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833107321,764,13,2,95,12,P. Tjørnelund,37mo55lynu3blqnb8k9ln8k16,1,96.2,47.4,2025-08-09T15:53:48.277,2025-08-09T15:55:56,"{""id"": 5829558429, ""qualifierId"": 102, ""value"": ""60.5""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,NaN,true,NaN,NaN,,true,NaN,NaN,,true,Center,,NaN,true,NaN,NaN,,NaN,NaN,,NaN,NaN,,,60.5,11.1,true,,,NaN,NaN,NaN,NaN,NaN,true,NaN,98.8,48.6,NaN,,0.2516489624977112,0.0,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,true,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,,,,,,,,,,NaN,,,,,NaN,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833081093,781,14,2,79,21,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,92.5,60.6,2025-08-09T15:37:57.369,2025-08-09T15:39:09,"{""id"": 5829413509, ""qualifierId"": 321, ""value"": ""0.33557939529418945""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,NaN,NaN,true,NaN,,true,true,NaN,,true,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,,48.2,39.9,NaN,,,NaN,NaN,NaN,true,NaN,true,NaN,97.6,54.2,NaN,,0.33557939529418945,0.0,3,1,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,true,,NaN,NaN,,,,,,,,,,NaN,,,,,NaN,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833111393,898,13,2,67,36,M. Døj,ditbnaezwo4x10717bf53uwb8,1,95.1,45.2,2025-08-09T15:26:12.041,2025-08-09T16:31:44,"{""id"": 4611686018471249163, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,NaN,true,NaN,NaN,,NaN,true,NaN,,true,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,true,,,42.2,5.6,true,,,NaN,NaN,NaN,NaN,NaN,true,NaN,95.3,54.2,NaN,,0.735566258430481,0.0,1,0,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,NaN,,NaN,NaN,,,,,,,,,,NaN,,,,,true,NaN,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2835059035,48,16,1,5,8,L. From,6hmsrr08cllpl4iumu92zskbt,1,81.1,38.0,2025-08-15T17:06:38.266,2025-08-17T14:29:19,"{""id"": 5840533709, ""qualifierId"": 22}",1.0,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,NaN,true,NaN,true,true,NaN,,true,Center,NaN,NaN,NaN,,NaN,,NaN,NaN,true,NaN,,,,46.7,8.9,,,,NaN,NaN,,NaN,,NaN,true,94.9,46.0,NaN,,0.08980575203895569,0.1532776802778244,1,2,NaN,2025-08-15 18:06:36.979,05:06.812,3.2,57.8,NaN,,,,,,,,NaN,,,NaN,,NaN,,NaN,,NaN,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2835063133,118,15,1,12,37,J. Buus,s8c0oxnoqt6zi7pi88rwawvd,1,75.7,28.4,2025-08-15T17:14:07.192,2025-08-17T15:29:13,"{""id"": 5840557419, ""qualifierId"": 233, ""value"": ""149""}",1.0,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,NaN,true,NaN,true,true,NaN,,true,Center,NaN,NaN,NaN,,NaN,,true,NaN,NaN,NaN,,,,48.5,3.2,,,,98.1,47.8,,NaN,,NaN,true,NaN,NaN,149,,0.023459287360310555,0.018685124814510345,1,3,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,,NaN,,NaN,,NaN,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2835067163,187,15,1,19,10,P. Bjur,6m4anciafmzc24s44xszymbc9,1,78.5,46.0,2025-08-15T17:20:40.909,2025-08-15T17:21:50,"{""id"": 5840579707, ""qualifierId"": 56, ""value"": ""Center""}",1.0,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,NaN,true,NaN,NaN,true,NaN,,true,Center,NaN,true,NaN,,NaN,,true,NaN,NaN,true,,,,50.3,19,,,,91.7,46.6,,NaN,,NaN,true,98.6,49.3,198,,0.08350981026887894,0.0,1,3,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,,NaN,,NaN,,NaN,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2835068653,208,16,1,21,57,J. Ankersen,4mxciw9jsj9l437fd7bv78p91,1,86.3,52.0,2025-08-15T17:23:27.190,2025-08-17T15:29:17,"{""id"": 5840590979, ""qualifierId"": 214}",1.0,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,true,NaN,NaN,true,true,NaN,,true,Center,NaN,NaN,NaN,,true,,NaN,NaN,NaN,NaN,,,,53.6,12.0,,,,NaN,NaN,,true,,true,NaN,93.4,50.2,NaN,,0.3611440062522888,0.8490186333656311,1,1,true,2025-08-15 18:23:26.323,21:56.156,6.2,47.1,NaN,,,,,,,,NaN,,,NaN,,NaN,,NaN,,NaN,,,,NaN,NaN,NaN,,232,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2835068317,221,15,1,21,26,M. Wohlgemuth,e8vt8711wb40afht2v13omket,1,78.0,63.0,2025-08-15T17:22:56.540,2025-08-15T17:54:40,"{""id"": 5840586571, ""qualifierId"": 56, ""value"": ""Center""}",NaN,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,NaN,true,NaN,NaN,true,NaN,,NaN,Center,NaN,true,NaN,,NaN,,NaN,NaN,true,true,,,,46.6,19,,,,93.3,51.6,,NaN,,NaN,NaN,98.6,52.7,203,,0.04893610253930092,0.0,1,3,true,NaN,NaN,NaN,NaN,true,,,,,,,,NaN,,,NaN,,NaN,,NaN,,NaN,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2835070945,245,16,1,26,18,A. Lausen,ate1ymumg2iwzn8uyyf3ts222,1,77.8,45.2,2025-08-15T17:27:48.400,2025-08-17T15:29:17,"{""id"": 5840602611, ""qualifierId"": 102, ""value"": ""53.6""}",1.0,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,,true,Center,NaN,NaN,NaN,,true,,NaN,NaN,NaN,NaN,,,,53.6,4.4,,,,NaN,NaN,,NaN,,NaN,true,97.8,47.7,NaN,,0.13111190497875214,0.6021468639373779,1,2,NaN,2025-08-15 18:27:46.988,26:16.821,3.1,48.7,NaN,,,,,,,,true,,,NaN,,NaN,,NaN,,NaN,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2835072593,259,13,1,30,11,J. Lucena,5sha6xhovfmuzd7rolx1om39w,1,90.6,40.9,2025-08-15T17:31:41.347,2025-08-15T17:32:55,"{""id"": 5840611079, ""qualifierId"": 56, ""value"": ""Center""}",1.0,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,true,NaN,true,NaN,NaN,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,,,,57.6,9.7,,,,NaN,NaN,,true,,NaN,NaN,98.6,48.2,NaN,,0.035593181848526,0.0,2,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,true,,NaN,,NaN,,NaN,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,NaN,true,,,,,NaN,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2835074001,290,15,1,32,59,L. From,6hmsrr08cllpl4iumu92zskbt,1,76.1,31.6,2025-08-15T17:34:29.981,2025-08-15T17:40:33,"{""id"": 5840633753, ""qualifierId"": 147, ""value"": ""32.7""}",1.0,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,NaN,true,NaN,true,true,NaN,,true,Center,NaN,NaN,NaN,,NaN,,true,NaN,NaN,true,,,,50.3,19,,,,77.5,32.7,,NaN,,NaN,true,98.8,47.1,331,,0.014228478074073792,0.0,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,,NaN,,NaN,,NaN,,,,NaN,true,NaN,,NaN,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2835080299,443,15,1,44,40,A. Ahmad,4csz412vb3lquessbnf999ct0,1,94.8,34.0,2025-08-15T17:46:10.286,2025-08-15T17:47:17,"{""id"": 5840654265, ""qualifierId"": 22}",NaN,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,NaN,NaN,NaN,true,true,NaN,,NaN,Center,NaN,NaN,NaN,,NaN,,NaN,NaN,true,true,,,,48.0,19,,,,95.5,35.9,,NaN,,NaN,true,99.1,47.3,423,,0.04593774676322937,0.0,3,2,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,NaN,,,NaN,,NaN,,NaN,,NaN,,,,NaN,true,NaN,,NaN,,,,,,,,,,,,,NaN,NaN,,,,,true,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2835080927,447,16,1,45,18,C. Björk,x3ad9hfxts6jpfugy3kvq9d5,1,95.8,53.4,2025-08-15T17:46:48.862,2025-08-17T15:29:13,"{""id"": 5840659193, ""qualifierId"": 322, ""value"": ""0.9534443020820618""}",1.0,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,true,true,NaN,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,,true,,NaN,NaN,NaN,NaN,,,,53.6,5.7,,,,NaN,NaN,,true,,true,NaN,98.6,45.5,NaN,,0.23273517191410065,0.9534443020820618,2,3,true,2025-08-15 18:46:48.563,45:18.396,99.1,47.1,NaN,,,,,,,,NaN,,,NaN,,NaN,,NaN,,NaN,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2835089397,463,13,2,45,26,J. Ankersen,4mxciw9jsj9l437fd7bv78p91,1,58.1,35.1,2025-08-15T18:04:21.393,2025-08-15T18:06:50,"{""id"": 5840711591, ""qualifierId"": 230, ""value"": ""88.4""}",1.0,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,NaN,NaN,true,NaN,true,NaN,,true,Center,NaN,true,NaN,,NaN,,NaN,NaN,NaN,NaN,,,,41.0,69.4,,,,NaN,NaN,,NaN,,NaN,NaN,88.4,45.5,NaN,,0.014015797525644302,0.0,1,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,,NaN,,true,,NaN,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2835095285,526,15,2,51,54,P. Bjur,6m4anciafmzc24s44xszymbc9,1,84.6,52.8,2025-08-15T18:10:49.326,2025-08-17T16:29:24,"{""id"": 5840737995, ""qualifierId"": 17}",1.0,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,true,NaN,NaN,NaN,true,NaN,,true,Center,NaN,true,NaN,,true,,NaN,NaN,NaN,NaN,,,,53.8,12.7,,,,96.7,52.2,,true,,NaN,NaN,NaN,NaN,534,,0.07121483236551285,0.18577840924263,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,,NaN,,NaN,,NaN,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2835098041,547,13,2,54,36,L. From,6hmsrr08cllpl4iumu92zskbt,1,85.8,66.0,2025-08-15T18:13:31.329,2025-08-15T18:14:38,"{""id"": 5840753365, ""qualifierId"": 22}",NaN,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,NaN,NaN,NaN,true,true,NaN,,NaN,Center,true,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,,,,38.2,48.6,,,,NaN,NaN,,NaN,,true,true,92.3,59.4,NaN,,0.24027946591377258,0.0,1,1,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,NaN,,,NaN,,NaN,,true,,NaN,,,,NaN,NaN,NaN,,573,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2835102389,594,15,2,58,40,M. Wohlgemuth,e8vt8711wb40afht2v13omket,1,95.8,59.3,2025-08-15T18:17:35.501,2025-08-17T16:29:24,"{""id"": 5840777831, ""qualifierId"": 61}",1.0,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,Center,NaN,true,NaN,,true,,NaN,NaN,NaN,NaN,,,,53.2,11.4,,,,97.5,56.7,,NaN,,true,true,NaN,NaN,568,,0.10980946570634842,0.20736455917358398,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,,NaN,,NaN,,NaN,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,true,NaN,,,,,NaN,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2835102421,595,15,2,58,45,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,1,95.4,61.1,2025-08-15T18:17:39.942,2025-08-17T16:29:24,"{""id"": 5840778019, ""qualifierId"": 22}",NaN,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,Center,NaN,true,NaN,,true,,NaN,NaN,NaN,NaN,,,,52.3,5.7,,,,96.5,59.6,,NaN,,NaN,NaN,NaN,NaN,622,,0.0957009345293045,0.35514870285987854,3,2,true,NaN,NaN,NaN,NaN,true,,,,,,,,NaN,,,NaN,,NaN,,NaN,,NaN,,,,true,NaN,594,,NaN,,,,,,,,,,,,,true,NaN,,,,,NaN,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2835105497,629,15,2,62,4,O. Addo,kqj7nh6pqmqbt0abyyu0fcpg,1,86.5,44.2,2025-08-15T18:20:59.081,2025-08-17T16:29:25,"{""id"": 5840796251, ""qualifierId"": 147, ""value"": ""49.1""}",1.0,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,true,NaN,NaN,true,true,NaN,,true,Center,NaN,NaN,NaN,,true,,NaN,NaN,NaN,NaN,,,,52.2,14.6,,,,98.2,49.1,,true,,NaN,NaN,NaN,NaN,590,,0.20635417103767395,0.2463693469762802,1,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,,NaN,,NaN,,NaN,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2835111171,636,16,2,68,14,J. Ankersen,4mxciw9jsj9l437fd7bv78p91,1,84.4,29.1,2025-08-15T18:27:09.341,2025-08-17T16:29:24,"{""id"": 5840830691, ""qualifierId"": 374, ""value"": ""2025-08-15 19:27:08.040""}",NaN,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,NaN,NaN,NaN,true,true,NaN,,NaN,Center,NaN,NaN,NaN,,NaN,,NaN,true,NaN,NaN,,,,48.9,27.2,,,,NaN,NaN,,NaN,,true,true,98.4,29.8,NaN,,0.5235735774040222,0.9831595420837402,1,0,NaN,2025-08-15 19:27:08.040,68:13.384,94.1,41.3,true,,,,,,,,NaN,,,NaN,,true,,NaN,,NaN,,,,NaN,NaN,NaN,,677,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2835108543,658,13,2,65,20,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,1,75.6,56.4,2025-08-15T18:24:15.363,2025-08-15T18:25:22,"{""id"": 5840812963, ""qualifierId"": 327, ""value"": ""2""}",1.0,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,NaN,true,NaN,NaN,true,NaN,,true,Center,NaN,true,true,,NaN,,NaN,NaN,NaN,NaN,,,,66.6,15.3,,,,NaN,NaN,,true,,NaN,NaN,98.9,50.7,NaN,,0.03356082737445831,0.0,1,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,,NaN,,NaN,,NaN,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2835117833,698,15,2,75,23,P. Bjur,6m4anciafmzc24s44xszymbc9,1,87.4,34.2,2025-08-15T18:34:18.607,2025-08-15T18:54:13,"{""id"": 5840865511, ""qualifierId"": 326, ""value"": ""2""}",1.0,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,Center,NaN,true,NaN,,true,,NaN,NaN,NaN,NaN,,,,52.3,19.6,,,,98.6,48.6,,NaN,,NaN,true,NaN,NaN,726,,0.05068543553352356,0.09004674106836319,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,,true,,NaN,,NaN,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2835114161,704,15,2,72,1,C. Björk,x3ad9hfxts6jpfugy3kvq9d5,1,85.9,34.2,2025-08-15T18:30:55.903,2025-08-17T16:29:24,"{""id"": 5840846169, ""qualifierId"": 29}",1.0,c11roebervevn56x2ctwxdmvo,B 93 vs Esbjerg,1_Division,2025-08-15,DNK,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,Center,NaN,true,NaN,,NaN,,true,NaN,NaN,NaN,,,,48.4,2.5,,,,98.0,46.4,,NaN,,NaN,true,NaN,NaN,664,,0.12071266770362854,0.06421776860952377,1,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,,true,,NaN,,NaN,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,NaN,NaN,,,,,NaN,,,,,,
