team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,213.0,22.0,23.0,6.0,9.0,24.0,25.0,26.0,107.0
Esbjerg,2706003903,718,7,78,26,1,30.6,29.9,A. Troelsen,264.0,167.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706003137,718,61,76,44,0,80.5,15.0,J. Ankersen,255.0,160.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706003305,719,5,76,45,0,88.2,-1.5,J. Ankersen,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706003905,719,49,78,27,1,30.2,33.1,A. Troelsen,264.0,167.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706003947,720,43,78,27,1,0.0,0.0,A. Troelsen,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,36.0,14.8,0.00000863,NaN,NaN,5.2,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706003311,720,61,75,16,1,23.3,48.5,F. Christensen,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706003951,721,4,78,33,1,33.0,24.8,A. Troelsen,264.0,167.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706003409,721,1,75,14,1,21.4,48.7,A. Ludwig,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,22.5,59.3,0.00000132,NaN,NaN,1.4,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706003533,722,8,77,39,1,63.3,22.8,C. Tapé,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706004117,722,1,78,51,1,35.1,16.3,P. Tjørnelund,265.0,167.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,33.3,30.5,0.00000837,NaN,NaN,1.8,NaN,NaN,NaN,,NaN,NaN,,NaN
