,timeMin,timeSec,x,y,team_name,playerName,id,label,date,typeId,assist,sequence_duration,sequenceId,sequence_xG,5.0,6.0,9.0,24.0,25.0,26.0,28.0,107.0,321.0,322.0,match_state,distance to opp goal,possession_index,start_possession_distance
31885,40,13,38.7,55.7,Hobro,M. Pedersen,2839084139,Hobro vs Esbjerg,2025-08-24,49,,3,119.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,61.564437786761275,1.0,61.564437786761275
31886,40,14,38.7,55.7,Hobro,M. Pedersen,2839084195,Hobro vs Esbjerg,2025-08-24,1,,3,119.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,61.564437786761275,2.0,61.564437786761275
31887,40,16,44.8,40.3,Hobro,O. Klitten,2839084201,Hobro vs Esbjerg,2025-08-24,61,,3,119.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,56.045784854884495,3.0,61.564437786761275
31905,42,10,78.1,35.6,Esbjerg,A. Lausen,2839085953,Hobro vs Esbjerg,2025-08-24,15,,0,124.0,0.0175538267940282,nan,nan,none,none,nan,nan,,nan,0.0175538267940282,0.0,Hobro,26.210112552219233,1.0,26.210112552219233
31906,43,16,3.1,44.0,Hobro,J. Dakir,2839086961,Hobro vs Esbjerg,2025-08-24,1,,0,126.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,97.08558080374243,1.0,97.08558080374243
31907,43,22,33.4,66.9,Esbjerg,L. Vigen,2839086957,Hobro vs Esbjerg,2025-08-24,44,,4,127.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,68.7107706258633,1.0,68.7107706258633
31908,43,22,35.4,67.3,Esbjerg,L. Vigen,2839087005,Hobro vs Esbjerg,2025-08-24,1,,4,127.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,66.87637849046551,2.0,68.7107706258633
31909,43,24,48.4,44.9,Esbjerg,L. From,2839087015,Hobro vs Esbjerg,2025-08-24,49,,4,127.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,51.851422352718544,3.0,68.7107706258633
31910,43,24,48.4,44.9,Esbjerg,L. From,2839087031,Hobro vs Esbjerg,2025-08-24,1,,4,127.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,51.851422352718544,4.0,68.7107706258633
31911,43,26,41.5,25.3,Esbjerg,J. Buus,2839087055,Hobro vs Esbjerg,2025-08-24,1,,4,127.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,63.50070865746303,5.0,68.7107706258633
31912,43,28,42.4,77.5,Hobro,F. Dietz,2839087049,Hobro vs Esbjerg,2025-08-24,8,,11,128.0,0.0406259484589099,nan,nan,none,none,nan,nan,,nan,,,Hobro,63.827971924541046,1.0,63.827971924541046
31913,43,30,56.1,74.6,Hobro,F. Dietz,2839087065,Hobro vs Esbjerg,2025-08-24,49,,11,128.0,0.0406259484589099,nan,nan,none,none,nan,nan,,nan,,,Hobro,50.322658912263364,2.0,63.827971924541046
31914,43,30,58.3,71.6,Hobro,F. Dietz,2839087095,Hobro vs Esbjerg,2025-08-24,1,,11,128.0,0.0406259484589099,nan,nan,none,none,nan,nan,,nan,,,Hobro,46.962218857289955,3.0,63.827971924541046
31915,43,32,62.3,65.6,Hobro,M. Pedersen,2839087163,Hobro vs Esbjerg,2025-08-24,1,,11,128.0,0.0406259484589099,nan,nan,none,none,nan,nan,,nan,,,Hobro,40.80012254883556,4.0,63.827971924541046
31916,43,36,76.4,84.8,Hobro,F. Dietz,2839087231,Hobro vs Esbjerg,2025-08-24,1,,11,128.0,0.0406259484589099,nan,nan,none,none,nan,nan,,nan,,,Hobro,42.04759208325727,5.0,63.827971924541046
31917,43,39,87.8,54.2,Hobro,S. Andreasen,2839087237,Hobro vs Esbjerg,2025-08-24,13,,11,128.0,0.0406259484589099,nan,nan,none,none,nan,nan,,nan,0.0406259484589099,0.0,Hobro,12.902712893031453,6.0,63.827971924541046
31918,43,57,4.9,61.2,Esbjerg,A. Troelsen,2839087489,Hobro vs Esbjerg,2025-08-24,1,,11,129.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,95.75724515669819,1.0,95.75724515669819
31919,43,59,7.2,50.4,Esbjerg,K. Kristensen,2839087543,Hobro vs Esbjerg,2025-08-24,1,,11,129.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,92.80086206496145,2.0,95.75724515669819
31920,44,4,15.5,88.0,Esbjerg,S. Eng Strand,2839087583,Hobro vs Esbjerg,2025-08-24,1,,11,129.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,92.65122773066744,3.0,95.75724515669819
31921,44,8,4.9,51.5,Esbjerg,K. Kristensen,2839087645,Hobro vs Esbjerg,2025-08-24,1,,11,129.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,95.11182891733287,4.0,95.75724515669819
31922,44,14,20.8,12.9,Hobro,E. Søgaard,2839087659,Hobro vs Esbjerg,2025-08-24,49,,4,130.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,87.4588474655366,1.0,87.4588474655366
31923,44,15,16.9,11.9,Hobro,E. Søgaard,2839087737,Hobro vs Esbjerg,2025-08-24,1,,4,130.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,91.41783195854077,2.0,87.4588474655366
31924,44,18,10.6,43.0,Hobro,J. Dakir,2839087771,Hobro vs Esbjerg,2025-08-24,1,,4,130.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,89.67363046068783,3.0,87.4588474655366
31925,44,22,38.6,83.9,Esbjerg,S. Eng Strand,2839087815,Hobro vs Esbjerg,2025-08-24,1,,7,131.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,70.1367949082363,1.0,70.1367949082363
31926,44,24,52.3,55.1,Esbjerg,P. Bjur,2839087825,Hobro vs Esbjerg,2025-08-24,49,,7,131.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,47.9718667554224,2.0,70.1367949082363
31927,44,29,54.7,32.7,Esbjerg,P. Bjur,2839087915,Hobro vs Esbjerg,2025-08-24,1,,7,131.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,48.491030098359424,3.0,70.1367949082363
31959,45,0,49.9,50.3,Esbjerg,A. Lausen,2839097165,Hobro vs Esbjerg,2025-08-24,1,,2,143.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,50.10089819554137,1.0,50.10089819554137
31960,45,2,37.6,54.6,Esbjerg,A. Troelsen,2839097181,Hobro vs Esbjerg,2025-08-24,1,,2,143.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,62.56932155617479,2.0,50.10089819554137
31961,45,7,35.3,86.9,Hobro,M. Pedersen,2839097207,Hobro vs Esbjerg,2025-08-24,1,,0,144.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,74.48288393986904,1.0,74.48288393986904
31973,45,37,40.4,87.4,Esbjerg,A. Troelsen,2839097503,Hobro vs Esbjerg,2025-08-24,7,,3,147.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,70.36277424888817,1.0,70.36277424888817
31974,45,40,31.8,93.9,Esbjerg,A. Troelsen,2839097511,Hobro vs Esbjerg,2025-08-24,1,,3,147.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,81.1076445225726,2.0,70.36277424888817
31975,45,40,69.9,4.7,Hobro,O. Klitten,2839097499,Hobro vs Esbjerg,2025-08-24,74,,1,148.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,54.388417884693055,1.0,54.388417884693055
31976,45,41,65.2,16.7,Hobro,O. Klitten,2839097535,Hobro vs Esbjerg,2025-08-24,1,,1,148.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,48.16565166173919,2.0,54.388417884693055
31939,46,4,55.4,75.4,Esbjerg,A. Lausen,2839089039,Hobro vs Esbjerg,2025-08-24,1,,1,136.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,51.32562712719642,1.0,51.32562712719642
31940,46,5,44.6,76.1,Esbjerg,A. Troelsen,2839634617,Hobro vs Esbjerg,2025-08-24,50,,1,136.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,61.24026453241363,2.0,51.32562712719642
31941,46,8,46.6,73.2,Esbjerg,A. Troelsen,2839089087,Hobro vs Esbjerg,2025-08-24,3,,0,137.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,58.22198897323931,1.0,58.22198897323931
31942,46,8,53.4,26.8,Hobro,O. Klitten,2839089135,Hobro vs Esbjerg,2025-08-24,7,,5,138.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,52.05573935696236,1.0,52.05573935696236
31943,46,13,71.6,17.7,Hobro,S. Andreasen,2839089137,Hobro vs Esbjerg,2025-08-24,61,,5,138.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,43.00988258528498,2.0,52.05573935696236
31944,46,15,30.2,86.3,Esbjerg,S. Eng Strand,2839089173,Hobro vs Esbjerg,2025-08-24,3,,0,139.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,78.67483714632017,1.0,78.67483714632017
31985,46,15,27.3,86.9,Esbjerg,A. Skipper,2839097847,Hobro vs Esbjerg,2025-08-24,1,,0,151.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,81.52852261632123,1.0,81.52852261632123
31958,47,2,87.3,16.5,Esbjerg,A. Lausen,2839089771,Hobro vs Esbjerg,2025-08-24,1,,0,141.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,35.82652648527345,1.0,35.82652648527345
31986,47,16,58.6,62.0,Esbjerg,P. Bjur,2839098405,Hobro vs Esbjerg,2025-08-24,49,,0,154.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,43.10406013358834,1.0,43.10406013358834
31987,47,16,58.6,62.0,Esbjerg,P. Bjur,2839098429,Hobro vs Esbjerg,2025-08-24,1,,0,154.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,43.10406013358834,2.0,43.10406013358834
31988,47,19,35.2,24.7,Hobro,E. Søgaard,2839098439,Hobro vs Esbjerg,2025-08-24,8,,4,155.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,69.5638555573223,1.0,69.5638555573223
31989,47,19,35.2,24.7,Hobro,E. Søgaard,2839098441,Hobro vs Esbjerg,2025-08-24,49,,4,155.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,69.5638555573223,2.0,69.5638555573223
31990,47,20,33.9,27.0,Hobro,E. Søgaard,2839098455,Hobro vs Esbjerg,2025-08-24,1,,4,155.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,69.98721311782603,3.0,69.5638555573223
31991,47,21,41.6,22.7,Hobro,T. Hansen,2839098477,Hobro vs Esbjerg,2025-08-24,1,,4,155.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,64.46588244955622,4.0,69.5638555573223
31992,47,23,61.1,15.6,Hobro,O. Klitten,2839098487,Hobro vs Esbjerg,2025-08-24,1,,4,155.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,51.928508547810225,5.0,69.5638555573223
31993,47,28,31.4,61.2,Esbjerg,A. Lausen,2839098517,Hobro vs Esbjerg,2025-08-24,1,,3,156.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,69.50827288891588,1.0,69.50827288891588
31994,47,29,37.4,78.8,Esbjerg,S. Eng Strand,2839098523,Hobro vs Esbjerg,2025-08-24,49,,3,156.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,68.90718395058674,2.0,69.50827288891588
31995,47,31,45.1,82.1,Esbjerg,S. Eng Strand,2839098543,Hobro vs Esbjerg,2025-08-24,61,,3,156.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,63.595754575285916,3.0,69.50827288891588
32003,47,49,49.4,11.1,Esbjerg,L. From,2839098731,Hobro vs Esbjerg,2025-08-24,49,,2,158.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,63.82452506677977,1.0,63.82452506677977
32004,47,50,58.0,5.2,Esbjerg,L. From,2840293977,Hobro vs Esbjerg,2025-08-24,3,,2,158.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,61.408794158491666,2.0,63.82452506677977
32005,47,51,53.6,13.4,Esbjerg,L. From,2839098737,Hobro vs Esbjerg,2025-08-24,4,,2,158.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,59.0975464803743,3.0,63.82452506677977
32013,50,2,85.0,11.0,Esbjerg,J. Buus,2839099767,Hobro vs Esbjerg,2025-08-24,3,,0,163.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,41.78516483155236,1.0,41.78516483155236
32014,50,2,15.0,89.0,Hobro,F. Dietz,2839099761,Hobro vs Esbjerg,2025-08-24,7,,2,164.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,93.5200513259055,1.0,93.5200513259055
32015,50,4,13.8,90.6,Hobro,F. Dietz,2839099765,Hobro vs Esbjerg,2025-08-24,1,,2,164.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,95.28273715631809,2.0,93.5200513259055
32016,50,22,2.0,52.8,Hobro,J. Dakir,2839099889,Hobro vs Esbjerg,2025-08-24,1,,9,165.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,98.03999184006494,1.0,98.03999184006494
32017,50,25,31.8,19.2,Hobro,E. Søgaard,2839099927,Hobro vs Esbjerg,2025-08-24,1,,9,165.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,74.83234594745778,2.0,98.03999184006494
32018,50,30,67.7,30.7,Hobro,T. Hansen,2839099975,Hobro vs Esbjerg,2025-08-24,1,,9,165.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,37.62685211388271,3.0,98.03999184006494
32019,50,31,77.5,49.0,Hobro,S. Andreasen,2839647627,Hobro vs Esbjerg,2025-08-24,61,,9,165.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,22.522211259110417,4.0,98.03999184006494
32020,50,34,5.1,31.5,Esbjerg,K. Kristensen,2839099977,Hobro vs Esbjerg,2025-08-24,49,,0,166.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,96.68640028463155,1.0,96.68640028463155
32021,50,47,6.9,35.5,Esbjerg,K. Kristensen,2839100097,Hobro vs Esbjerg,2025-08-24,1,,2,167.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,94.22239648830845,1.0,94.22239648830845
32022,50,49,21.6,7.2,Esbjerg,J. Buus,2839100109,Hobro vs Esbjerg,2025-08-24,1,,2,167.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,89.32188981431149,2.0,94.22239648830845
32023,50,54,32.1,85.1,Hobro,M. Pedersen,2839100183,Hobro vs Esbjerg,2025-08-24,1,,1,168.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,76.43572463187616,1.0,76.43572463187616
32024,50,55,35.2,91.2,Hobro,L. Klitten,2839100185,Hobro vs Esbjerg,2025-08-24,61,,1,168.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,76.78854081176436,2.0,76.43572463187616
32025,50,56,67.0,5.8,Esbjerg,P. Bjur,2839648221,Hobro vs Esbjerg,2025-08-24,1,,0,169.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,55.16013052921467,1.0,55.16013052921467
32026,50,56,28.5,92.5,Hobro,L. Klitten,2840294033,Hobro vs Esbjerg,2025-08-24,74,,2,170.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,83.17752100177067,1.0,83.17752100177067
32027,50,58,34.8,89.7,Hobro,L. Klitten,2839100193,Hobro vs Esbjerg,2025-08-24,49,,2,170.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,76.33564043092846,2.0,83.17752100177067
32028,50,58,34.9,88.1,Hobro,L. Klitten,2839100197,Hobro vs Esbjerg,2025-08-24,1,,2,170.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,75.42956979858761,3.0,83.17752100177067
32053,52,33,41.5,36.0,Esbjerg,A. Skipper,2839100983,Hobro vs Esbjerg,2025-08-24,1,,7,173.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,60.15189107584233,1.0,60.15189107584233
32054,52,34,52.3,34.8,Esbjerg,L. Vigen,2839100991,Hobro vs Esbjerg,2025-08-24,49,,7,173.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,50.063259981747095,2.0,60.15189107584233
32055,52,35,46.4,32.1,Esbjerg,L. Vigen,2839101007,Hobro vs Esbjerg,2025-08-24,1,,7,173.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,56.50991063521513,3.0,60.15189107584233
32056,52,37,38.4,18.0,Esbjerg,J. Buus,2839101023,Hobro vs Esbjerg,2025-08-24,1,,7,173.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,69.4158483345122,4.0,60.15189107584233
32057,52,40,64.7,13.0,Esbjerg,L. From,2839101029,Hobro vs Esbjerg,2025-08-24,50,,7,173.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,51.13795068244327,5.0,60.15189107584233
32069,53,13,37.2,61.8,Esbjerg,A. Lausen,2839101271,Hobro vs Esbjerg,2025-08-24,49,,1,176.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,63.89898277750593,1.0,63.89898277750593
32070,53,14,31.1,62.0,Esbjerg,A. Lausen,2839101287,Hobro vs Esbjerg,2025-08-24,1,,1,176.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,69.93718610295957,2.0,63.89898277750593
32071,53,14,39.5,31.8,Esbjerg,L. From,2839101337,Hobro vs Esbjerg,2025-08-24,61,,1,176.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,63.17823992483488,3.0,63.89898277750593
32072,53,18,51.1,27.4,Esbjerg,L. Vigen,2839101373,Hobro vs Esbjerg,2025-08-24,1,,4,177.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,53.86993595689529,1.0,53.86993595689529
32073,53,22,82.9,9.4,Esbjerg,J. Buus,2839101383,Hobro vs Esbjerg,2025-08-24,1,,4,177.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,44.054171198650415,2.0,53.86993595689529
32074,54,30,80.5,93.4,Esbjerg,A. Troelsen,2839101959,Hobro vs Esbjerg,2025-08-24,1,,0,180.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,47.57951239766965,1.0,47.57951239766965
32080,54,50,69.5,9.0,Esbjerg,M. Brajanac,2839102141,Hobro vs Esbjerg,2025-08-24,1,,7,182.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,51.10039138793361,1.0,51.10039138793361
32081,54,51,67.0,11.3,Esbjerg,P. Bjur,2839102145,Hobro vs Esbjerg,2025-08-24,49,,7,182.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,50.85951238460708,2.0,51.10039138793361
32082,54,53,84.6,6.2,Esbjerg,P. Bjur,2839102173,Hobro vs Esbjerg,2025-08-24,1,,7,182.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,46.42843956025229,3.0,51.10039138793361
32083,54,54,77.9,22.3,Esbjerg,M. Brajanac,2839102211,Hobro vs Esbjerg,2025-08-24,3,,7,182.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,35.43585754571208,4.0,51.10039138793361
32084,54,57,83.9,31.0,Esbjerg,M. Brajanac,2839102225,Hobro vs Esbjerg,2025-08-24,3,,7,182.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,24.904015740438325,5.0,51.10039138793361
32085,55,1,93.4,6.4,Esbjerg,M. Brajanac,2839102251,Hobro vs Esbjerg,2025-08-24,1,,3,183.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,44.09671189555974,1.0,44.09671189555974
32086,55,2,88.6,10.0,Esbjerg,P. Bjur,2839102291,Hobro vs Esbjerg,2025-08-24,1,,3,183.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,41.59278783635452,2.0,44.09671189555974
32087,55,4,79.8,24.6,Esbjerg,L. Vigen,2839102297,Hobro vs Esbjerg,2025-08-24,61,,3,183.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,32.4530430006186,3.0,44.09671189555974
32088,55,5,79.7,28.0,Esbjerg,L. Vigen,2840294099,Hobro vs Esbjerg,2025-08-24,74,,4,184.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,29.934762400927788,1.0,29.934762400927788
32089,55,8,81.6,27.0,Esbjerg,L. Vigen,2839102337,Hobro vs Esbjerg,2025-08-24,1,,4,184.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,29.454371492191108,2.0,29.934762400927788
32090,55,9,83.9,28.0,Esbjerg,P. Bjur,2839650739,Hobro vs Esbjerg,2025-08-24,61,,4,184.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,27.261878145131522,3.0,29.934762400927788
32091,55,11,81.1,22.8,Esbjerg,P. Bjur,2839102369,Hobro vs Esbjerg,2025-08-24,1,,1,185.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,33.12174512310606,1.0,33.12174512310606
32092,55,12,89.6,10.9,Esbjerg,J. Buus,2839102379,Hobro vs Esbjerg,2025-08-24,1,,1,185.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,40.459485908745805,2.0,33.12174512310606
32114,56,11,42.6,71.2,Esbjerg,A. Troelsen,2839102895,Hobro vs Esbjerg,2025-08-24,1,,0,187.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,61.18986844241455,1.0,61.18986844241455
32118,56,40,4.4,60.8,Esbjerg,A. Troelsen,2839103145,Hobro vs Esbjerg,2025-08-24,1,,9,189.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,96.20810776644554,1.0,96.20810776644554
32119,56,44,3.8,49.4,Esbjerg,K. Kristensen,2839103173,Hobro vs Esbjerg,2025-08-24,1,,9,189.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,96.20187108367487,2.0,96.20810776644554
32120,56,46,4.4,20.4,Esbjerg,A. Skipper,2839103193,Hobro vs Esbjerg,2025-08-24,1,,9,189.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,100.07756991454178,3.0,96.20810776644554
32121,56,49,11.2,3.4,Esbjerg,J. Buus,2839103235,Hobro vs Esbjerg,2025-08-24,1,,9,189.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,100.2845950283492,4.0,96.20810776644554
32122,56,57,29.9,69.0,Hobro,M. Jacobsen,2839103261,Hobro vs Esbjerg,2025-08-24,49,,2,190.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,72.6292640744762,1.0,72.6292640744762
32123,56,57,29.9,69.0,Hobro,M. Jacobsen,2839103287,Hobro vs Esbjerg,2025-08-24,1,,2,190.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,72.6292640744762,2.0,72.6292640744762
32124,56,59,12.8,51.2,Hobro,J. Dakir,2839103331,Hobro vs Esbjerg,2025-08-24,1,,2,190.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,87.20825648985307,3.0,72.6292640744762
32135,57,33,29.7,82.0,Esbjerg,S. Eng Strand,2839103583,Hobro vs Esbjerg,2025-08-24,49,,7,192.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,77.2404686676615,1.0,77.2404686676615
32136,57,40,41.7,98.6,Esbjerg,S. Eng Strand,2839103629,Hobro vs Esbjerg,2025-08-24,61,,7,192.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,75.90026350415393,2.0,77.2404686676615
32137,58,12,2.1,52.5,Esbjerg,K. Kristensen,2839103945,Hobro vs Esbjerg,2025-08-24,1,,9,194.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,97.93191512474368,1.0,97.93191512474368
32138,58,14,8.6,59.7,Esbjerg,A. Troelsen,2839103963,Hobro vs Esbjerg,2025-08-24,1,,9,194.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,91.91327434054344,2.0,97.93191512474368
32139,58,15,19.2,84.8,Esbjerg,S. Eng Strand,2839103977,Hobro vs Esbjerg,2025-08-24,1,,9,194.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,87.97545112132134,3.0,97.93191512474368
32140,58,18,9.7,62.0,Esbjerg,A. Troelsen,2839104013,Hobro vs Esbjerg,2025-08-24,1,,9,194.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,91.09385270148584,4.0,97.93191512474368
32141,58,21,5.0,46.2,Esbjerg,K. Kristensen,2839104049,Hobro vs Esbjerg,2025-08-24,1,,9,194.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,95.07596962429571,5.0,97.93191512474368
32166,62,40,4.3,51.5,Hobro,J. Dakir,2839106131,Hobro vs Esbjerg,2025-08-24,1,,5,199.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,95.7117547639787,1.0,95.7117547639787
32167,62,41,10.4,53.9,Hobro,M. Jacobsen,2839106151,Hobro vs Esbjerg,2025-08-24,1,,5,199.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,89.68483706848109,2.0,95.7117547639787
32168,62,43,12.5,83.3,Hobro,F. Dietz,2839106169,Hobro vs Esbjerg,2025-08-24,1,,5,199.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,93.62232639707261,3.0,95.7117547639787
32169,62,45,36.1,81.1,Hobro,M. Pedersen,2839106173,Hobro vs Esbjerg,2025-08-24,61,,5,199.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,71.06630706600703,4.0,95.7117547639787
32170,63,8,52.0,71.1,Hobro,S. Andreasen,2839106401,Hobro vs Esbjerg,2025-08-24,3,,0,201.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,52.43290951301481,1.0,52.43290951301481
32174,63,18,34.0,66.0,Hobro,Z. Hyltoft,2839106431,Hobro vs Esbjerg,2025-08-24,1,,0,203.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,67.91170738539859,1.0,67.91170738539859
32182,63,42,23.2,79.4,Hobro,M. Pedersen,2839106971,Hobro vs Esbjerg,2025-08-24,3,,2,205.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,82.23502903264522,1.0,82.23502903264522
32183,63,43,24.3,76.4,Hobro,M. Pedersen,2839106617,Hobro vs Esbjerg,2025-08-24,49,,2,205.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,80.17137893288353,2.0,82.23502903264522
32184,63,44,28.3,40.5,Hobro,M. Pedersen,2839106621,Hobro vs Esbjerg,2025-08-24,1,,2,205.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,72.32662027220684,3.0,82.23502903264522
32185,63,46,24.3,76.4,Hobro,T. Hansen,2839106647,Hobro vs Esbjerg,2025-08-24,1,,0,206.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,80.17137893288353,1.0,80.17137893288353
32193,64,31,4.3,43.9,Hobro,J. Dakir,2839107039,Hobro vs Esbjerg,2025-08-24,1,,6,208.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,95.89421254695196,1.0,95.89421254695196
32194,64,37,60.2,17.9,Hobro,M. Nielsen,2839107043,Hobro vs Esbjerg,2025-08-24,1,,6,208.0,0.0,nan,nan,none,none,nan,nan,,nan,,,Hobro,51.13169271596629,2.0,95.89421254695196
