player_matchName,player_playerId,contestantId,team_name,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,label,match_id,date,totalLongBalls,accurateCrossNocorner,totalCross,possLostAll,goals,attemptsConcededIbox,goalAssist
M. Delač,8uhv14rin2znrr0wqgvcc2f2t,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Goalkeeper,Centre,NaN,11,NaN,NaN,1,13,2,NaN,2,14,14,90,15,5,6,9,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,12,NaN,NaN,10,,11,
C. Tapé,bdz03qovxerzrv12lgljae1p0,a9vw7ikerpr4cuweeeka5aneg,Horsens,3,NaN,Defender,Left/Centre,NaN,44,NaN,7,2,24,NaN,NaN,20,53,24,90,29,8,1,29,4,11,NaN,4,NaN,1,2,NaN,2,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,6,NaN,NaN,15,,11,
A. Ludwig,61vr9xr91fr4g6ayzga5vn9w5,a9vw7ikerpr4cuweeeka5aneg,Horsens,3,1,Defender,Centre,NaN,43,NaN,6,NaN,41,2,NaN,7,49,43,90,11,4,3,12,NaN,5,NaN,3,NaN,1,1,NaN,1,NaN,2,NaN,,NaN,NaN,NaN,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,5,NaN,NaN,9,,11,
A. Saine,7353ysa16qgg30b9z5qiagys4,a9vw7ikerpr4cuweeeka5aneg,Horsens,5,2,Defender,Centre/Right,NaN,50,1,8,1,27,NaN,NaN,25,64,35,90,32,16,5,32,15,20,NaN,4,NaN,5,3,NaN,3,NaN,2,1,,NaN,NaN,NaN,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,15,NaN,NaN,17,,11,
I. Miličević,9cg2dx19fx5be3zewtmx97e95,a9vw7ikerpr4cuweeeka5aneg,Horsens,1,NaN,Midfielder,Left,NaN,16,1,1,11,8,1,NaN,10,22,8,79,11,6,2,22,5,11,1,NaN,1,1,1,7,1,NaN,NaN,NaN,,NaN,2,1,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,3,2,8,14,,7,
P. Olsen,8jotzm26md7pzdy2gn474chqt,a9vw7ikerpr4cuweeeka5aneg,Horsens,3,NaN,Midfielder,Left/Centre,NaN,32,2,4,6,16,1,1,20,40,16,90,17,10,3,31,7,12,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,7,NaN,4,13,,11,
A. Moro,51ymbnikkta369rn3exb1g7bo,a9vw7ikerpr4cuweeeka5aneg,Horsens,2,NaN,Midfielder,Centre/Right,NaN,42,NaN,1,1,26,NaN,NaN,16,47,26,72,6,6,5,21,7,9,NaN,NaN,NaN,5,1,NaN,1,1,NaN,NaN,,NaN,NaN,NaN,,2,2,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,2,NaN,NaN,7,,5,
S. Doua,6qko3f8w2ap9ynbuq2g55i5n8,a9vw7ikerpr4cuweeeka5aneg,Horsens,5,2,Midfielder,Right,NaN,36,1,2,1,16,5,NaN,21,44,19,90,7,2,7,26,9,13,1,NaN,1,1,1,1,1,1,1,1,,1,1,NaN,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,3,1,1,11,,11,
K. Kirkegaard,3ylgelxr6ssp42hidfnchqp2i,a9vw7ikerpr4cuweeeka5aneg,Horsens,2,NaN,Striker,Left/Centre,NaN,14,1,1,2,3,1,NaN,12,18,5,90,5,1,1,14,8,9,2,NaN,2,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,4,NaN,NaN,12,,11,
Y. Ouorou,7hso2bszmf4qal560jhrg2904,a9vw7ikerpr4cuweeeka5aneg,Horsens,1,1,Striker,Centre,NaN,7,NaN,NaN,NaN,2,NaN,NaN,5,8,2,72,NaN,NaN,1,6,1,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,4,NaN,,NaN,NaN,NaN,,2,2,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,NaN,NaN,NaN,5,,5,
F. Brandhof,ca1b5707pdpx0ucug40ggnahh,a9vw7ikerpr4cuweeeka5aneg,Horsens,5,2,Striker,Centre/Right,NaN,23,NaN,9,1,8,1,NaN,16,27,9,90,7,4,2,19,7,9,NaN,2,NaN,1,NaN,1,NaN,NaN,NaN,NaN,,NaN,1,NaN,,2,1,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,2,1,1,6,,11,
J. Batigi,r7imm9mbdhqsepdyrk065mac,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,NaN,NaN,NaN,NaN,,NaN,
M. Hyseni,a48bpdpt0siemxqtr3rubwbu,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,NaN,NaN,NaN,NaN,,NaN,
M. Kupijbida,2gsd0ocro9aqgqn4ql3rg8e8k,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,NaN,NaN,NaN,NaN,,NaN,
S. Hausner,5lu7bn7uec3zjqpoi1x81gbu1,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,NaN,NaN,NaN,NaN,,NaN,
K. Lusavec,dfxs5u8rdcxhzp33aks3acdn8,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Midfielder,6,NaN,NaN,NaN,3,1,NaN,3,7,3,19,1,2,1,4,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,1,NaN,NaN,1,,6,
J. Madsen,eso2tbbpnxu9qvx6zy07m5jx0,a9vw7ikerpr4cuweeeka5aneg,Horsens,1,NaN,Substitute,NaN,Midfielder,3,NaN,NaN,2,1,NaN,NaN,2,6,1,12,2,1,NaN,6,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,NaN,NaN,1,4,,4,
A. Hoff,2h94np282g0qtzal1czznequi,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,NaN,NaN,NaN,NaN,,NaN,
F. Sene,ohjn9tgx28c0qssvrdvzr5zo,a9vw7ikerpr4cuweeeka5aneg,Horsens,4,2,Substitute,NaN,Attacker,1,NaN,4,NaN,NaN,1,NaN,1,3,NaN,19,2,1,1,3,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,NaN,NaN,,,343,Lyngby vs Horsens,c5xqi35ovzc1b8qdrawcdu2ok,2025-08-23,1,NaN,NaN,2,,6,
C. Radza,8i16xur310p25unjt0zjrluj9,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,NaN,NaN,Goalkeeper,Centre,NaN,6,NaN,NaN,NaN,8,1,NaN,4,9,9,90,17,2,10,11,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,14,NaN,NaN,8,NaN,4,NaN
N. Rasmussen,846p691upy8hsw0pgteb6ktuc,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,3,2,Defender,Left,NaN,30,2,4,3,8,2,1,22,37,9,90,15,3,6,31,14,18,NaN,1,NaN,2,1,1,1,NaN,NaN,NaN,NaN,2,NaN,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,2,NaN,3,14,NaN,4,NaN
S. Reese,4bkqvwlmbwul0s8lbbq6mifp,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,NaN,NaN,Defender,Left/Centre,NaN,36,NaN,4,1,16,1,NaN,20,40,16,90,19,7,2,25,7,7,NaN,1,NaN,1,1,1,1,NaN,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,7,NaN,1,5,NaN,4,NaN
J. Vetter,3ywgt5v070xudujs9f7cuqm7d,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,1,NaN,Defender,Centre/Right,NaN,34,NaN,6,3,21,1,NaN,17,36,22,90,15,5,3,19,5,7,1,3,2,2,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,9,1,1,4,NaN,4,NaN
J. Linnet,19gornjqd7f2ugeg8mg0gs4q,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,7,1,Defender,Right,NaN,29,2,10,1,11,3,NaN,18,39,15,90,20,10,4,24,7,11,NaN,2,NaN,1,NaN,NaN,NaN,NaN,3,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,3,NaN,NaN,17,NaN,4,NaN
J. Wielzen,1id5av4i7p6tmhf1vuigvlmvo,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,3,1,Midfielder,Left,NaN,19,NaN,NaN,7,8,3,NaN,15,24,9,74,7,5,6,22,7,10,NaN,NaN,2,1,NaN,5,NaN,1,NaN,NaN,NaN,2,3,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,2,3,7,11,NaN,2,NaN
R. Kakeeto,8pit4oud8sym57oc8m0f3j8ix,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,8,NaN,Midfielder,Left/Centre,NaN,41,2,3,3,22,2,1,19,50,23,90,17,7,5,27,9,14,NaN,NaN,NaN,3,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,7,NaN,NaN,13,NaN,4,NaN
J. Villemoes,3yt6hqo1ayr093vpohg4kwufo,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,1,NaN,Midfielder,Centre/Right,NaN,27,1,6,NaN,12,2,1,16,32,13,56,8,5,7,20,8,10,1,NaN,1,3,NaN,NaN,NaN,1,2,1,NaN,2,NaN,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,2,NaN,NaN,7,1,2,NaN
B. Zjajo,amfro1vgaqpdg569xjk2h28ve,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,8,1,Midfielder,Right,NaN,29,4,2,4,9,NaN,NaN,21,35,10,90,10,5,NaN,29,15,20,1,NaN,1,NaN,1,4,1,2,2,1,NaN,NaN,1,1,,1,NaN,1,1,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,2,1,4,16,NaN,4,NaN
A. Akalé,d0ozf1itum1cvg6704dch7uac,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2,1,Striker,Left/Centre,NaN,5,NaN,3,1,1,NaN,NaN,4,12,1,56,6,2,NaN,11,1,6,NaN,2,NaN,NaN,NaN,NaN,NaN,1,4,2,1,NaN,NaN,NaN,,1,NaN,1,1,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,1,NaN,NaN,12,NaN,2,NaN
M. Boesen,6j52ab9vnkhef31151cmjywnp,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,9,7,Striker,Centre/Right,NaN,13,1,8,1,5,2,NaN,10,23,7,90,6,4,3,19,5,9,2,7,2,NaN,1,1,1,NaN,11,3,NaN,1,NaN,NaN,,3,3,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,NaN,NaN,1,17,1,4,NaN
E. Andersen,46nx0rm8sod6bbo4a3d7g6jv8,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W. Nyborg,7o8foxwpdrhbqylrbvzhhzh1w,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C. Boyum,93aftijgywz8ipt0e9i3ia1w4,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,NaN,NaN,Substitute,NaN,Defender,6,NaN,1,NaN,1,NaN,NaN,5,8,1,17,4,3,1,7,1,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,2,NaN,NaN,2,NaN,2,NaN
B. Bytyqi,a5ah5r5vl0pjgt655lc5qqvop,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,3,NaN,Substitute,NaN,Midfielder,11,2,2,1,4,1,1,7,12,4,35,5,3,1,8,4,5,NaN,NaN,NaN,NaN,1,NaN,1,1,2,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,NaN,NaN,NaN,6,NaN,2,NaN
L. Jørgensen,5zvfdowqpiz1ttg20mra6u2hg,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
S. Eg Pedersen,bzwk6jaak6q2ak9u6o75v6ihg,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M. Hansen,945m1ao4o1wvojbkckvdtjre2,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2,NaN,Substitute,NaN,Midfielder,10,NaN,NaN,4,3,1,NaN,8,10,3,35,NaN,NaN,2,11,2,2,1,NaN,2,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,2,2,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,NaN,NaN,4,6,NaN,2,NaN
V. Kwasniak,9fwkh5u6rr16g3us2x02frtp0,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M. Söfeldt,1d4tmv3ei6vm7ugma79hn2yhg,eq2jaitwsokibzx3wy7kb5gqp,Middelfart,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
K. Kiilerich,c0eo0t8an4ud07drvo5lk7ml0,bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,NaN,NaN,Goalkeeper,Centre,NaN,18,NaN,1,NaN,21,2,NaN,1,23,23,90,17,3,9,6,1,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,343,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,10,NaN,NaN,7,NaN,10,NaN
Ó. Hjaltason,a5alop4wg4qwwu812pfskfjtg,bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,4,2,Defender,Left/Centre,NaN,19,1,2,NaN,16,1,NaN,6,22,19,45,10,1,2,6,1,1,NaN,1,NaN,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,343,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,1,NaN,NaN,4,NaN,7,NaN
E. Nissen,ecavckbyx6xmni5tglua8o25l,bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,6,4,Defender,Centre,NaN,41,NaN,9,NaN,38,5,NaN,5,43,39,90,14,NaN,5,6,1,1,NaN,6,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,343,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,1,NaN,NaN,2,NaN,10,NaN
Marcus Kirchheiner,7zb57r5m7lmvj3xlf9y1ldez8,bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,1,NaN,Defender,Centre/Right,NaN,50,1,5,1,21,1,1,30,61,26,90,34,12,2,36,14,20,NaN,1,NaN,1,1,1,1,NaN,5,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,343,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,12,1,1,11,NaN,10,NaN
M. Agnarsson,9w1wpf3tocn27ed1oaaoe5zsa,bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,5,1,Midfielder,Left,NaN,38,3,3,7,13,4,NaN,26,45,15,90,17,5,9,40,10,14,1,NaN,1,4,1,7,1,1,4,1,NaN,1,1,NaN,,NaN,NaN,NaN,NaN,343,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,1,1,10,22,1,10,NaN
S. Bækgård,5o1k2hd9rdooxpjgbnabuh94a,bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,3,NaN,Midfielder,Left/Centre,NaN,49,NaN,4,3,26,NaN,NaN,24,57,28,90,15,7,NaN,32,6,10,NaN,NaN,NaN,NaN,2,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,,1,1,NaN,NaN,343,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,5,NaN,2,12,NaN,10,NaN
E. Egerton,8rqctff92ui8fanzbk6skyyac,bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,4,2,Midfielder,Centre/Right,NaN,23,NaN,2,1,11,4,NaN,12,29,13,65,10,1,7,16,6,9,NaN,2,NaN,3,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,343,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,1,NaN,NaN,9,NaN,8,NaN
M. Berthelsen,6yh22sf7jss7huppjtromrkes,bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,4,NaN,Midfielder,Right,NaN,47,2,3,4,24,2,NaN,26,51,25,65,13,7,5,30,10,11,1,1,1,3,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,1,1,NaN,NaN,343,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,3,1,2,9,NaN,8,NaN
M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,5,1,Striker,Left/Centre,NaN,27,4,5,6,8,NaN,2,20,33,9,76,7,4,1,29,11,16,NaN,NaN,NaN,1,NaN,4,NaN,4,7,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,343,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,1,NaN,4,17,NaN,8,NaN
K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,7,4,Striker,Centre,NaN,26,2,4,5,10,2,NaN,17,33,10,90,10,2,4,26,11,18,2,NaN,3,2,1,2,1,4,9,2,NaN,NaN,NaN,1,,1,1,NaN,NaN,343,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,1,NaN,2,16,1,10,1
M. Kubel,az9olsp7tglzt73awei9a4cgk,bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,7,NaN,Striker,Centre/Right,NaN,33,4,4,7,7,1,3,28,35,8,90,8,5,3,30,20,21,2,NaN,2,2,2,3,2,NaN,2,NaN,NaN,NaN,2,NaN,,NaN,NaN,NaN,NaN,343,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,1,2,3,11,NaN,9,NaN
O. Andreasen,99518av3ju5u5wooeimy4x5hw,bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,1,NaN,Substitute,NaN,Defender,9,NaN,NaN,1,4,2,NaN,5,11,4,26,1,NaN,2,8,3,5,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,343,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,NaN,NaN,1,3,NaN,2,NaN
C. Nygaard,2n8fvjqe4es6a04l4ki18uvbo,bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,343,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
F. Grube,186mdd3akww1wyxdc9ouw6kno,bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,1,1,Substitute,NaN,Midfielder,36,1,1,NaN,17,4,1,20,38,17,45,16,10,4,22,9,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,343,Middelfart vs Aarhus Fremad,c6b052gz1kf3bnrf6sgc9d8no,2025-08-23,2,NaN,NaN,3,NaN,3,NaN
