team_name,contestantId,match_id,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833669063,259,1,32,44,1,40.5,-1.1,M. Fredslund,106.0,61.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,43.6,15.2,0.00000523,NaN,NaN,NaN,11.6,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,18.0,0.0,dm6xpphbyyooqriwaambi7njd,F. Krogstad,Hvidovre,1964,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833669267,309,1,33,11,1,14.4,-1.1,O. Buur,107.0,62.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,20.0,23.0,0.00000032,NaN,NaN,NaN,17.4,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,5.0,0.0,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,Hvidovre,1991,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833670133,271,1,34,16,0,99.5,0.5,N. Clausen,109.0,63.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,94.4,56.9,NaN,NaN,NaN,NaN,38.7,1.7,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,Hvidovre,2056,1,corner
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833670711,273,1,34,53,0,87.8,102.0,N. Clausen,110.0,63.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,91.2,61.2,NaN,NaN,NaN,NaN,28.0,4.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,Hvidovre,2093,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833671839,336,1,36,26,1,43.2,32.7,T. Storm,119.0,68.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,46.0,53.3,0.0000524,NaN,NaN,NaN,14.3,1.4,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,1.0,0.0,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,Hvidovre,2186,1,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833673243,363,1,38,9,1,54.1,-1.3,O. Buur,126.0,72.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,44.3,17.1,0.00001056,NaN,NaN,NaN,16.2,2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,9.0,0.0,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,Hvidovre,2289,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833673763,371,1,38,51,0,73.9,102.0,L. Sandgrav,129.0,74.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,79.2,91.5,NaN,NaN,NaN,NaN,9.1,5.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,Hvidovre,2331,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833674013,314,1,39,12,1,32.5,101.0,N. Clausen,131.0,75.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,38.3,84.8,0.0000025,NaN,NaN,NaN,12.6,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,5.0,0.0,dm6xpphbyyooqriwaambi7njd,F. Krogstad,Hvidovre,2352,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833674413,318,1,39,36,0,24.1,101.9,N. Clausen,132.0,75.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,60.9,87.8,NaN,NaN,NaN,NaN,39.8,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,Hvidovre,2376,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833674679,379,1,39,57,1,39.1,18.3,T. Storm,133.0,76.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,30.5,57.3,0.00001172,NaN,NaN,NaN,28.0,1.9,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,15.0,0.0,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,Hvidovre,2397,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833675351,325,1,40,47,1,12.6,67.9,A. Ravn,135.0,77.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,76.1,81.1,0.00023398,NaN,NaN,NaN,67.3,0.1,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,3.0,0.0,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,Hvidovre,2447,1,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833675577,389,1,41,5,0,26.3,-1.7,G. Fraulo,136.0,78.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,58.3,6.2,NaN,NaN,NaN,NaN,34.0,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,Hvidovre,2465,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833675761,333,1,41,20,0,58.0,101.2,N. Clausen,137.0,79.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,78.9,92.4,NaN,NaN,NaN,NaN,22.7,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,Hvidovre,2480,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833676803,339,1,42,39,1,99.5,99.5,M. Fredslund,141.0,81.0,1.0,NaN,Lyngby vs Hvidovre,2025-08-10,92.2,50.3,0.08130369,NaN,NaN,13,34.3,4.5,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,1.0,0.07523225247859955,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,Hvidovre,2559,1,corner
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833676813,340,13,42,40,1,92.0,48.1,M. Egho,141.0,81.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,NaN,NaN,NaN,0.07523225247859955,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,1.0,0.07523225247859955,,,Hvidovre,2560,2,corner
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833677295,343,1,43,16,1,31.3,64.0,D. Stenderup,143.0,83.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,19.6,50.7,0.00000302,NaN,NaN,NaN,15.3,3.8,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,8.0,0.0,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,Hvidovre,2596,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833678275,354,1,44,38,1,73.1,-1.0,M. Fredslund,146.0,85.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,89.8,7.3,0.00017018,NaN,NaN,NaN,18.4,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,5.0,0.0,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,Hvidovre,2678,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833678301,355,1,44,40,1,89.8,7.3,J. Adjei-Broni,146.0,85.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,79.4,7.3,0.00085576,NaN,NaN,NaN,10.9,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.0,45dqseup0cmujyl4nprr29y0a,M. Fredslund,Hvidovre,2680,2,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833678339,356,1,44,43,0,84.8,7.3,M. Fredslund,146.0,85.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,94.2,54.2,NaN,NaN,NaN,NaN,33.4,1.3,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.0,,,Hvidovre,2683,3,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833690233,489,1,45,51,1,91.9,102.0,G. Mortensen,165.0,94.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,89.8,85.6,0.00037559,NaN,NaN,NaN,11.4,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,3.0,0.0,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,Hvidovre,2751,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833690245,490,1,45,52,1,89.8,85.6,L. Sandgrav,165.0,94.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,91.5,92.1,0.00125693,NaN,NaN,NaN,4.8,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,3.0,0.0,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,Hvidovre,2752,2,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833690265,491,1,45,53,1,91.5,92.1,G. Mortensen,165.0,94.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,87.3,93.5,0.00096508,NaN,NaN,NaN,4.5,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,3.0,0.0,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,Hvidovre,2753,3,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833690269,492,1,45,54,0,87.3,92.9,L. Sandgrav,165.0,94.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,87.6,89.6,NaN,NaN,NaN,NaN,2.3,4.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,3.0,0.0,,,Hvidovre,2754,4,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833690907,501,1,46,38,0,54.3,-1.6,O. Buur,170.0,96.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,76.8,5.4,NaN,NaN,NaN,NaN,24.1,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,Hvidovre,2798,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833680159,373,1,47,9,0,22.5,74.8,A. Ravn,155.0,89.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,72.7,61.7,NaN,NaN,NaN,NaN,53.5,6.1,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,Hvidovre,2829,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833680535,378,1,47,41,1,34.3,-1.8,M. Fredslund,157.0,91.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,52.4,8.2,0.00000753,NaN,NaN,NaN,20.2,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,1.0,0.0,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,Hvidovre,2861,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833680901,380,1,48,18,1,62.7,11.0,M. Fredslund,158.0,91.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,67.7,23.0,0.00043768,NaN,NaN,NaN,9.7,1.0,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,3.0,0.0,1basznqpux0hkrrd06eaxodsl,M. Knudsen,draw,2898,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833681235,385,1,48,52,0,99.5,0.5,N. Clausen,160.0,91.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,94.8,57.3,NaN,NaN,NaN,NaN,38.9,1.7,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,2932,1,corner
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833693815,545,1,50,2,0,99.5,99.5,G. Fraulo,182.0,104.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,96.2,59.3,NaN,NaN,NaN,NaN,27.6,4.6,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,3002,1,corner
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833694347,432,1,50,46,0,7.8,44.3,A. Ravn,183.0,105.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,68.7,24.1,NaN,NaN,NaN,NaN,65.4,6.1,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,3046,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833694551,435,1,51,1,1,74.1,-1.6,M. Fredslund,184.0,105.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,93.3,14.6,0.00028556,NaN,NaN,NaN,23.0,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,5.0,0.0,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,draw,3061,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833694569,436,1,51,6,0,98.4,11.1,A. Smed,184.0,105.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,96.7,37.6,NaN,NaN,NaN,NaN,18.1,1.7,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.0,,,draw,3066,2,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833695127,439,1,51,46,0,99.5,0.4,N. Clausen,185.0,105.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,83.4,53.3,NaN,NaN,NaN,NaN,39.7,2.0,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,3106,1,corner
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833696243,560,1,53,3,1,15.2,45.2,J. Ægidius,187.0,106.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,61.8,77.0,0.00008308,NaN,NaN,NaN,53.5,0.4,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4.0,0.0,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,draw,3183,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833696847,456,1,53,51,1,46.5,101.6,A. Smed,190.0,107.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,35.8,92.4,0.00000299,NaN,NaN,NaN,12.9,3.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,2.0,0.0,6dzg820946z4848whaa6ny2nd,N. Clausen,draw,3231,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833697419,460,1,54,36,0,10.2,84.5,A. Ravn,191.0,107.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,62.5,68.7,NaN,NaN,NaN,NaN,56.0,6.1,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,3276,1,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833697721,578,1,54,57,1,36.2,28.9,P. Langhoff,193.0,108.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,39.4,20.0,0.00001319,NaN,NaN,NaN,6.9,5.2,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,15.0,0.0,b13l1wrb747y9cdc8wqltan6d,M. Hebo,draw,3297,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833698589,470,1,56,11,0,99.5,99.5,M. Fredslund,195.0,109.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,91.4,17.6,NaN,NaN,NaN,NaN,56.3,4.6,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,3371,1,corner
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833698983,474,1,56,46,0,99.5,0.5,N. Clausen,196.0,109.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,90.9,41.6,NaN,NaN,NaN,NaN,29.4,1.9,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,3406,1,corner
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833701369,493,1,60,22,0,26.1,66.7,A. Ravn,204.0,115.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,65.4,80.5,NaN,NaN,NaN,NaN,42.3,0.2,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,3622,1,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833701583,632,1,60,39,1,44.2,32.5,P. Langhoff,206.0,116.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,34.8,54.6,0.00002076,NaN,NaN,NaN,18.0,2.2,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,25.0,0.0,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,draw,3639,1,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833703231,660,1,63,20,0,99.5,99.5,G. Fraulo,213.0,120.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,94.9,55.1,NaN,NaN,NaN,NaN,30.6,4.6,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,3800,1,corner
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833704923,532,1,65,56,0,13.0,19.4,A. Ravn,225.0,129.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,68.9,28.9,NaN,NaN,NaN,NaN,59.0,0.1,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,3956,1,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833705223,706,1,66,42,1,55.1,31.2,C. Winther,229.0,132.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,47.2,51.3,0.00010277,NaN,NaN,NaN,16.0,2.1,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,34.0,0.0,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,draw,4002,1,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833705611,719,1,67,27,1,63.5,43.6,C. Winther,230.0,132.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,53.1,22.5,0.0002036,NaN,NaN,NaN,18.0,4.1,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,14.0,0.0,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,draw,4047,1,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833706049,727,1,68,21,0,99.5,0.5,G. Fraulo,231.0,132.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,95.6,66.1,NaN,NaN,NaN,NaN,44.8,1.7,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,4101,1,corner
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833706479,543,1,69,16,0,13.1,56.3,A. Ravn,232.0,133.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,61.4,67.5,NaN,NaN,NaN,NaN,51.3,0.1,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,4156,1,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833706811,733,1,69,48,1,14.2,32.2,O. Buur,234.0,134.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,70.8,41.0,0.00037399,NaN,NaN,NaN,59.7,0.1,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,6.0,0.0,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,draw,4188,1,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833706841,734,1,69,54,0,76.2,31.3,Í. Þorvaldsson,234.0,134.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,81.1,55.7,NaN,NaN,NaN,NaN,17.4,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,6.0,0.0,,,draw,4194,2,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833707405,739,1,71,5,1,86.1,101.4,G. Mortensen,236.0,136.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,88.1,80.6,0.00060768,NaN,NaN,NaN,14.3,4.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,4.0,0.0,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,draw,4265,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833707427,740,1,71,6,1,85.2,91.8,L. Sandgrav,236.0,136.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,94.0,81.8,0.00307646,NaN,NaN,NaN,11.5,5.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4.0,0.0,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,draw,4266,2,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833707433,741,1,71,9,0,95.7,74.1,P. Langhoff,236.0,136.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,95.0,66.9,NaN,NaN,NaN,NaN,5.0,4.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4.0,0.0,,,draw,4269,3,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833707589,743,1,71,26,1,99.5,99.5,G. Fraulo,237.0,136.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,93.4,73.5,0.00419093,NaN,NaN,NaN,18.8,4.4,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.0,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,draw,4286,1,corner
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833707599,744,1,71,29,1,93.4,73.5,L. Sandgrav,237.0,136.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,89.2,84.5,0.00354682,NaN,NaN,NaN,8.7,2.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.0,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,draw,4289,2,corner
