team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,24.0,25.0,26.0,107.0
Horsens,2707949157,718,1,73,2,1,93.4,19.8,E. Just,192.0,121.0,1.0,NaN,HB Køge vs Horsens,2024-08-11,91.2,47.2,0.12702317,NaN,13,18.8,1.7,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707953177,719,1,80,25,1,87.7,94.8,M. Jensen,215.0,132.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,77.2,64.8,0.00641396,NaN,NaN,23.2,4.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949169,719,44,73,5,1,91.8,47.3,S. Pingel,192.0,121.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707953193,720,1,80,28,1,76.9,63.7,G. Çulhacı,215.0,132.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,90.9,66.4,0.03672267,NaN,NaN,14.8,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949171,720,13,73,6,1,91.2,47.2,S. Pingel,192.0,121.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,0.06504493951797485,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949199,721,1,73,12,1,77.9,87.8,C. Tapé,194.0,123.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,64.1,84.4,0.00043908,NaN,NaN,14.7,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707953197,721,61,80,31,0,90.2,62.7,M. Chacón,215.0,132.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707953271,722,1,80,35,0,77.8,82.1,M. Khan,216.0,132.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,89.3,29.8,NaN,NaN,NaN,37.6,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949213,722,1,73,13,1,64.1,84.4,A. Herdonsson,194.0,123.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,63.8,70.8,0.00057644,NaN,NaN,9.3,4.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949245,723,1,73,15,1,65.1,69.0,J. Madsen,194.0,123.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,70.1,59.1,0.00220572,NaN,NaN,8.5,5.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707953373,723,1,80,40,1,69.2,31.2,G. Çulhacı,217.0,132.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,56.1,44.5,0.00044069,NaN,NaN,16.5,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707953393,724,1,80,44,1,56.1,44.5,S. Larsen,217.0,132.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,62.2,71.5,0.00054778,NaN,NaN,19.4,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949263,724,1,73,18,1,70.1,59.1,K. Karikari,194.0,123.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,71.2,92.0,0.00073937,NaN,NaN,22.4,1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949277,725,1,73,21,1,72.6,92.3,C. Tapé,194.0,123.0,1.0,NaN,HB Køge vs Horsens,2024-08-11,87.1,53.6,0.03087142,NaN,15,30.4,5.2,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707953447,725,1,80,46,1,62.2,71.5,M. Khan,217.0,132.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,92.8,77.0,0.00703698,NaN,NaN,32.3,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707953463,726,1,80,49,0,98.5,76.4,M. Chacón,217.0,132.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,90.6,55.4,NaN,NaN,NaN,16.5,4.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949279,726,44,73,24,1,87.0,47.6,S. Pingel,194.0,123.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707953627,727,5,81,3,1,-0.8,57.6,B. Bayrak,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949283,727,15,73,25,1,85.5,50.3,S. Pingel,194.0,123.0,1.0,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,0.01902443915605545,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949297,728,13,73,28,1,85.7,41.1,K. Karikari,195.0,123.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,0.050159603357315063,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707953659,728,44,73,5,0,8.2,52.7,M. Gudmann,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707953899,729,1,81,25,1,3.9,44.6,B. Bayrak,219.0,134.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,23.5,48.4,0.00000266,NaN,NaN,20.7,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949305,729,5,73,29,0,101.0,58.7,K. Karikari,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707954009,730,1,81,29,1,33.6,54.8,M. Jakobsen,219.0,134.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,80.1,96.2,0.00073388,NaN,NaN,56.4,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949353,730,61,73,26,1,85.7,49.7,K. Karikari,NaN,123.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707954061,731,1,81,37,1,88.9,81.4,J. Rothmann,219.0,134.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,78.4,80.8,0.00252454,NaN,NaN,11.0,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949509,731,74,74,6,1,58.4,5.0,E. Just,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707954075,732,1,81,41,1,78.9,64.3,M. Jensen,219.0,134.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,72.8,54.3,0.00559302,NaN,NaN,9.3,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949519,732,61,74,7,1,61.4,4.9,S. Pingel,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707954117,733,1,81,42,1,72.8,54.3,M. Chacón,219.0,134.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,76.4,88.7,0.0015824,NaN,NaN,23.7,1.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949527,733,5,74,8,0,62.5,-0.8,S. Pingel,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707954151,734,1,81,46,0,77.0,89.3,G. Çulhacı,219.0,134.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,95.3,41.6,NaN,NaN,NaN,37.7,5.2,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949647,734,8,74,18,1,45.5,90.2,C. Tapé,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949681,735,49,74,34,1,40.6,59.4,S. Hausner,199.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707954363,735,1,82,8,0,24.8,4.0,S. Larsen,221.0,136.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,27.3,4.4,NaN,NaN,NaN,2.6,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949705,736,1,74,34,1,40.6,59.4,S. Hausner,199.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,47.5,59.3,0.00006333,NaN,NaN,7.2,6.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707954425,736,5,82,9,1,29.4,-1.6,S. Larsen,NaN,136.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707954653,737,18,82,30,1,25.5,-0.8,M. Jakobsen,NaN,136.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949721,737,1,74,38,1,47.5,59.3,J. Madsen,199.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,31.3,57.8,0.00001274,NaN,NaN,17.0,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707954655,738,19,82,30,1,25.5,-0.8,J. Lawrence,NaN,136.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949729,738,1,74,39,1,31.3,57.8,S. Hausner,199.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,41.2,63.6,0.00002438,NaN,NaN,11.1,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949735,739,1,74,40,1,41.2,63.6,A. Herdonsson,199.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,32.6,78.5,0.00000892,NaN,NaN,13.6,2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707954737,739,18,82,26,1,25.5,-0.8,S. Larsen,NaN,136.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707954749,740,19,82,26,1,25.5,-0.8,G. Larsen,NaN,136.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949743,740,1,74,41,1,32.6,78.5,O. Kolskogen,199.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,44.3,93.3,0.00001708,NaN,NaN,15.9,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949747,741,1,74,42,1,44.3,93.3,C. Tapé,199.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,55.4,85.6,0.00008283,NaN,NaN,12.8,5.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707954867,741,1,82,51,1,28.9,-1.9,J. Lawrence,222.0,136.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,40.7,4.4,0.00000197,NaN,NaN,13.1,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true
HB Køge,2707954913,742,1,82,53,1,40.7,4.4,J. Arias,222.0,136.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,32.2,10.4,0.00000509,NaN,NaN,9.8,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949755,742,1,74,43,1,55.4,85.6,O. Kjærgaard,199.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,43.1,87.5,0.00002722,NaN,NaN,13.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707954917,743,44,73,24,0,13.0,52.4,H. Bonnesen,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949763,743,1,74,45,1,43.1,87.5,A. Herdonsson,199.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,54.9,79.3,0.00010285,NaN,NaN,13.6,5.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707954953,744,4,83,3,0,34.6,9.2,G. Larsen,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949771,744,1,74,46,1,54.9,79.3,O. Kjærgaard,199.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,41.0,68.7,0.00003799,NaN,NaN,16.3,3.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949785,745,1,74,47,1,41.0,68.7,J. Madsen,199.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,61.3,66.4,0.00040064,NaN,NaN,21.4,6.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707955333,745,8,83,34,1,21.7,9.8,M. Chacón,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949795,746,1,74,49,1,61.3,66.4,S. Pingel,199.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,53.3,57.2,0.00022691,NaN,NaN,10.5,3.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707955365,746,5,83,35,0,24.2,-1.7,M. Chacón,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949855,747,1,74,56,1,73.4,37.4,O. Kjærgaard,199.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,92.9,17.7,0.00488743,NaN,NaN,24.5,5.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707955603,747,45,83,52,0,30.0,5.1,G. Larsen,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949861,748,1,74,58,0,93.0,17.7,M. Kallesøe,199.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,91.8,24.3,NaN,NaN,NaN,4.7,1.8,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707955809,748,7,84,9,0,14.8,88.4,G. Çulhacı,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949921,749,5,75,1,1,91.9,-2.0,M. Kallesøe,NaN,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707955845,749,74,84,10,1,14.3,91.8,H. Bonnesen,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707955873,750,4,84,15,0,6.4,82.0,G. Çulhacı,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707949997,750,1,75,14,1,94.5,-2.0,M. Kallesøe,200.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,77.8,9.1,0.00023974,NaN,NaN,19.1,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true
Horsens,2707950007,751,1,75,19,1,70.4,33.4,J. Madsen,200.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,63.8,57.9,0.00128995,NaN,NaN,18.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707955983,751,17,84,23,1,5.0,81.8,G. Çulhacı,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707956381,752,49,82,7,1,27.0,4.7,S. Larsen,221.0,136.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707950035,752,1,75,21,1,63.8,57.9,O. Kolskogen,200.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,70.8,92.4,0.00060969,NaN,NaN,24.6,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707950079,753,1,75,25,1,70.9,92.4,C. Tapé,200.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,89.4,84.8,0.00246088,NaN,NaN,20.1,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707956509,753,27,84,53,1,27.0,4.7,NaN,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707950085,754,1,75,30,0,95.4,80.5,K. Karikari,200.0,125.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,95.1,77.8,NaN,NaN,NaN,1.9,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707956693,754,28,85,14,1,27.0,4.7,NaN,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707957117,755,5,85,39,1,-0.6,43.3,M. Gudmann,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707950419,755,1,76,7,1,31.3,28.9,E. Just,202.0,127.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,44.8,46.9,0.00006338,NaN,NaN,18.7,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707950421,756,49,76,8,1,44.8,46.9,S. Pingel,202.0,127.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707957149,756,1,85,46,1,3.6,56.7,B. Bayrak,227.0,138.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,8.4,69.6,0.00000057,NaN,NaN,10.1,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707957167,757,1,85,47,1,8.4,69.6,H. Bonnesen,227.0,138.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,3.5,55.5,0.00000019,NaN,NaN,10.9,4.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707950429,757,1,76,8,0,44.8,46.9,S. Pingel,202.0,127.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,56.9,50.6,NaN,NaN,NaN,13.0,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707957211,758,1,85,49,1,3.6,55.2,B. Bayrak,227.0,138.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,29.0,24.0,0.00000397,NaN,NaN,34.1,5.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707950495,758,1,76,11,1,47.8,43.6,J. Madsen,203.0,127.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,82.1,14.9,0.00212876,NaN,NaN,41.0,5.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707950505,759,1,76,17,0,85.5,28.9,E. Just,203.0,127.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,89.7,53.9,NaN,NaN,NaN,17.6,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707957249,759,1,85,53,0,32.8,21.0,M. Chacón,227.0,138.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,67.9,15.6,NaN,NaN,NaN,37.0,6.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707957395,760,74,86,6,1,44.4,12.8,J. Lawrence,229.0,140.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707950565,760,7,76,23,0,71.0,74.8,A. Herdonsson,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707950607,761,43,76,28,1,0.0,0.0,O. Kolskogen,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707957509,761,49,86,16,1,46.1,5.0,J. Lawrence,229.0,140.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707950615,762,61,76,34,1,60.1,80.6,O. Kjærgaard,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707957523,762,1,86,16,1,46.1,5.0,J. Lawrence,229.0,140.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,43.7,16.5,0.00002339,NaN,NaN,8.2,1.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707950653,763,3,76,33,0,63.2,79.1,O. Kjærgaard,206.0,129.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707957579,763,1,86,17,1,43.7,16.5,M. Chacón,229.0,140.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,34.8,5.3,0.0000069,NaN,NaN,12.1,3.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
HB Køge,2707957633,764,1,86,21,1,35.8,5.9,M. Gudmann,229.0,140.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,40.9,31.9,0.00002408,NaN,NaN,18.5,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707950995,764,5,76,48,1,91.6,101.8,K. Karikari,NaN,NaN,NaN,NaN,HB Køge vs Horsens,2024-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
Horsens,2707951013,765,1,77,20,1,94.4,101.1,C. Tapé,208.0,131.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,95.2,90.2,0.00020023,NaN,NaN,7.5,4.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true
HB Køge,2707957685,765,1,86,26,1,41.9,33.6,G. Larsen,229.0,140.0,NaN,NaN,HB Køge vs Horsens,2024-08-11,66.1,3.1,0.00020594,NaN,NaN,32.8,5.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN
