contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,15,17,18,20,22,23,24,25,26,29,56,63,64,66,72,73,74,75,76,77,78,79,80,82,83,84,102,103,108,120,146,147,154,214,215,230,231,233,321,322,324,326,327,328,374,375,395,396,458,sequenceId,possessionId,keyPass,140,141,318,210,6,9,107,16,19,61,65,70,81,87,89,121,153,160,323,338,391,85,100,133,69,114,138,139,275,280,281,282,353,390,472,60,468,86,62,68,101,254,300,276,113,136,216,217,474,475,122,314,21,137
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2711323815,298,13,1,34,31,M. Khan,69h930ebovyl7rut5dz4r2iok,1,81.1,46.8,2024-08-20T17:05:11.539,2024-08-20T17:06:21,"{""id"": 5163851065, ""qualifierId"": 108}",NaN,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,NaN,NaN,true,true,true,,NaN,NaN,,NaN,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,30.6,73.6,true,NaN,NaN,NaN,NaN,NaN,true,99.5,48.2,NaN,0.0644037127494812,0.0,,1,3,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,,,,true,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2711324249,402,15,1,38,21,E. Nnamani,8i0o1b8rjsab9se3v6vteqmfo,1,90.5,46.6,2024-08-20T17:09:01.740,2024-08-22T15:30:11,"{""id"": 5161680141, ""qualifierId"": 102, ""value"": ""48.0""}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,NaN,true,NaN,true,true,,NaN,NaN,,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,,true,NaN,,NaN,48.0,1.9,NaN,NaN,93.2,47.3,true,true,NaN,NaN,NaN,322,0.36096206307411194,0.34542518854141235,,3,1,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,,true,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,806,,,,,,,,,,NaN,NaN,,,,NaN,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2711325325,410,13,1,47,54,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,81.3,50.3,2024-08-20T17:18:35.418,2024-08-20T17:19:46,"{""id"": 4611686018466454031, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,NaN,NaN,true,true,true,,NaN,NaN,,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,43.5,79.2,NaN,NaN,NaN,NaN,true,NaN,true,98.5,48.2,NaN,0.11217550188302994,0.0,,1,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,true,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2711324315,415,13,1,38,55,E. Nnamani,8i0o1b8rjsab9se3v6vteqmfo,1,81.1,64.2,2024-08-20T17:09:36.370,2024-08-20T17:11:02,"{""id"": 5161665923, ""qualifierId"": 18}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,NaN,NaN,true,true,true,,NaN,NaN,,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,true,42.0,5.6,NaN,true,NaN,NaN,NaN,NaN,true,96.0,52.7,NaN,0.07516191899776459,0.0,,1,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2711326565,421,15,2,45,13,J. Arias,3mcj3wypzq3lno1ehc0vif1sl,1,75.6,67.2,2024-08-20T17:34:42.425,2024-08-20T17:36:20,"{""id"": 5161680211, ""qualifierId"": 326, ""value"": ""2""}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,NaN,NaN,true,true,true,,NaN,NaN,,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,,true,,NaN,true,,NaN,49.5,19,NaN,NaN,79.2,64.6,NaN,NaN,true,99.3,50.5,522,0.01704072393476963,0.0,,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2711328423,569,13,2,62,30,M. Mustać Gudmann,am3509ake84cde1xhb9264i22,1,77.8,38.9,2024-08-20T17:51:59.407,2024-08-20T17:53:26,"{""id"": 5161691575, ""qualifierId"": 230, ""value"": ""99.1""}",NaN,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,NaN,NaN,true,true,true,,NaN,NaN,,NaN,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,26.1,61.1,true,NaN,NaN,NaN,NaN,NaN,true,99.1,48.2,NaN,0.02549310028553009,0.0,,1,3,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,,,,true,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2711327133,570,15,2,48,34,N. Thomsen,4a0jmv6qmwn01iuqp1mhnyzth,1,90.2,45.6,2024-08-20T17:38:02.969,2024-08-22T16:29:59,"{""id"": 5161683337, ""qualifierId"": 22}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,true,true,NaN,NaN,true,,NaN,NaN,,true,Center,NaN,,,NaN,NaN,NaN,NaN,true,,NaN,,NaN,NaN,,NaN,54.3,15.8,NaN,NaN,98.9,46.9,true,NaN,NaN,NaN,NaN,464,0.16776655614376068,0.9033088088035583,,2,1,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2711327179,574,13,2,49,15,E. Nnamani,8i0o1b8rjsab9se3v6vteqmfo,1,94.0,47.9,2024-08-20T17:38:44.561,2024-08-20T17:40:02,"{""id"": 5161683883, ""qualifierId"": 328}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,true,true,NaN,NaN,NaN,,NaN,true,,true,Center,NaN,,,NaN,NaN,true,NaN,NaN,,NaN,,NaN,NaN,,NaN,46.7,94.4,NaN,NaN,NaN,NaN,true,NaN,NaN,99.1,46.8,NaN,0.14240150153636932,0.0,,3,3,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2711328673,600,15,2,68,8,J. Arias,3mcj3wypzq3lno1ehc0vif1sl,1,95.8,52.6,2024-08-20T17:57:37.348,2024-08-20T18:23:03,"{""id"": 5161739445, ""qualifierId"": 100}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,NaN,NaN,NaN,true,NaN,,NaN,true,,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,,true,true,,NaN,47.8,19,true,NaN,99.7,48.2,true,NaN,NaN,99.7,52.0,NaN,0.24212844669818878,0.0,,3,3,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,true,,,,,NaN,,NaN,NaN,NaN,,,,,,true,,,NaN,,true,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,true,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2711327769,626,16,2,54,30,E. Nnamani,8i0o1b8rjsab9se3v6vteqmfo,1,87.0,52.1,2024-08-20T17:43:58.580,2024-08-22T16:30:06,"{""id"": 5161969475, ""qualifierId"": 214}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,NaN,true,NaN,true,true,,NaN,NaN,,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,,true,NaN,,NaN,47.1,2.5,NaN,NaN,NaN,NaN,true,true,NaN,98.1,50.7,NaN,0.19773121178150177,0.5982524752616882,,1,2,true,2024-08-20 18:43:57.757,54:29.184,1.8,52.7,NaN,,,,,,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2711330157,645,14,2,73,43,M. Mustać Gudmann,am3509ake84cde1xhb9264i22,1,92.6,40.9,2024-08-20T18:03:11.881,2024-08-20T18:20:45,"{""id"": 5161743419, ""qualifierId"": 103, ""value"": ""3.8""}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,true,true,NaN,NaN,NaN,,NaN,true,,true,Center,NaN,,,NaN,NaN,NaN,true,NaN,,NaN,,NaN,NaN,,NaN,44.8,3.8,NaN,NaN,NaN,NaN,true,true,NaN,100,49.5,NaN,0.04974774643778801,0.0,,1,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2711333047,688,13,2,80,31,Y. Dhaflaoui,98zlz2sscsf6vb7d52ici074k,1,80.9,35.6,2024-08-20T18:09:59.877,2024-08-20T18:11:11,"{""id"": 5161716419, ""qualifierId"": 321, ""value"": ""0.04516076296567917""}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,NaN,NaN,true,NaN,true,,NaN,NaN,,true,Center,NaN,,,true,NaN,true,NaN,NaN,,NaN,,NaN,NaN,,NaN,51.6,84.7,NaN,NaN,NaN,NaN,NaN,NaN,true,98.6,47.7,NaN,0.04516076296567917,0.0,,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2711328295,698,15,2,60,55,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,1,85.8,38.5,2024-08-20T17:50:24.486,2024-08-20T18:07:07,"{""id"": 5161706997, ""qualifierId"": 103, ""value"": ""19""}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,NaN,true,NaN,NaN,true,,NaN,NaN,,true,Center,NaN,,,true,NaN,NaN,NaN,NaN,,true,,NaN,true,,NaN,51.1,19,NaN,NaN,86.6,39.2,NaN,NaN,true,97.7,46.2,550,0.052923064678907394,0.0,,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2711328621,738,16,2,66,18,E. Nnamani,8i0o1b8rjsab9se3v6vteqmfo,1,97.6,50.1,2024-08-20T17:55:46.761,2024-08-22T16:29:57,"{""id"": 5161692693, ""qualifierId"": 326, ""value"": ""1""}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,NaN,NaN,NaN,true,true,,NaN,NaN,,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,,true,,NaN,NaN,,NaN,50.3,7.0,true,NaN,NaN,NaN,true,true,NaN,99.9,45.0,NaN,0.9230870604515076,0.9931511878967285,,1,1,true,2024-08-20 18:55:46.610,66:18.037,0.2,54.7,NaN,,,,,,,,,,,true,,,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,736,true,,,,NaN,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2711337521,760,15,2,89,22,M. Mustać Gudmann,am3509ake84cde1xhb9264i22,1,77.7,33.8,2024-08-20T18:18:51.433,2024-08-22T17:18:37,"{""id"": 5161742535, ""qualifierId"": 233, ""value"": ""951""}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,NaN,NaN,true,true,true,,NaN,NaN,,true,Center,NaN,,,NaN,NaN,NaN,NaN,true,,NaN,,NaN,NaN,,NaN,54.1,2.5,NaN,true,98.4,46.8,NaN,NaN,true,NaN,NaN,951,0.035867996513843536,0.39971479773521423,,2,1,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2711338755,784,15,2,91,24,G. Larsen,3mgrufy83uhzs9liw8pwxi784,1,93.9,43.8,2024-08-20T18:20:52.854,2024-08-22T17:18:33,"{""id"": 5161746853, ""qualifierId"": 103, ""value"": ""7.6""}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,true,true,NaN,NaN,NaN,,NaN,true,,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,,true,NaN,,NaN,48.1,7.6,NaN,NaN,99.5,46.6,true,true,NaN,NaN,NaN,968,0.261373907327652,0.3339287042617798,,1,1,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2711330887,788,16,2,75,27,M. Wohlgemuth,e8vt8711wb40afht2v13omket,1,77.8,46.4,2024-08-20T18:04:55.802,2024-08-22T16:29:56,"{""id"": 5161705791, ""qualifierId"": 103, ""value"": ""17.1""}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,NaN,NaN,true,true,true,,NaN,NaN,,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,,true,NaN,,NaN,46.1,17.1,NaN,NaN,NaN,NaN,NaN,NaN,true,97.7,47.8,NaN,0.09239199757575989,0.13657085597515106,,1,2,NaN,2024-08-20 19:04:54.396,75:25.823,2.2,54.5,NaN,,,,,,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2711335631,907,15,2,85,39,F. Isaki,86mx27krl6c613x6e3t9g3cic,1,74.9,31.1,2024-08-20T18:15:07.702,2024-08-20T18:28:04,"{""id"": 5161763403, ""qualifierId"": 215}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,NaN,NaN,true,NaN,true,,NaN,NaN,,true,Center,NaN,,,true,NaN,NaN,NaN,NaN,,true,,NaN,true,,NaN,51.4,19,NaN,NaN,80.2,35.4,NaN,NaN,true,98.1,47.5,728,0.025023387745022774,0.0,,1,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2711339295,988,15,2,92,38,N. Thomsen,4a0jmv6qmwn01iuqp1mhnyzth,1,84.0,42.3,2024-08-20T18:22:07.296,2024-08-22T17:18:35,"{""id"": 5161750015, ""qualifierId"": 147, ""value"": ""46.8""}",1.0,666foj7nk4793eyjm86x2nvo4,HB Køge vs B 93,1_Division,2024-08-20,DNK,NaN,true,NaN,true,true,,NaN,NaN,,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,,true,,NaN,NaN,,NaN,48.5,17.7,NaN,NaN,98.6,46.8,true,NaN,NaN,NaN,NaN,791,0.14105436205863953,0.10711081326007843,,1,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,NaN,,,,,,,,,,NaN,NaN,,,,NaN,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2802144921,20,13,1,1,52,M. Chacón,11ngumxajbizagbzpm5kompxx,1,95.1,61.1,2025-04-17T12:02:50.914,2025-04-17T12:14:41,"{""id"": 5657868833, ""qualifierId"": 61}",1.0,466gatmqfazbuxivcbjajixp0,Roskilde vs HB Køge,1_Division,2025-04-17,DNK,true,NaN,NaN,NaN,NaN,NaN,,true,NaN,true,Center,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,51.3,86.1,NaN,,NaN,NaN,true,NaN,NaN,99.8,52.3,NaN,0.029514046385884285,0.0,NaN,3,3,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,true,,,,,,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2802146089,74,15,1,7,26,A. Gøthler,d2ukggo2v5jsw4pctznmaijo4,1,81.6,41.7,2025-04-17T12:08:24.965,2025-04-18T17:29:21,"{""id"": 5657661663, ""qualifierId"": 322, ""value"": ""0.2253655046224594""}",1.0,466gatmqfazbuxivcbjajixp0,Roskilde vs HB Køge,1_Division,2025-04-17,DNK,NaN,NaN,true,true,true,NaN,,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,52.3,21.5,NaN,,93.6,47.3,true,NaN,NaN,NaN,NaN,74,0.13395173847675323,0.2253655046224594,NaN,3,1,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2802147099,118,13,1,11,48,Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,1,74.9,57.3,2025-04-17T12:12:46.265,2025-04-17T12:13:58,"{""id"": 4611686018470154557, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,466gatmqfazbuxivcbjajixp0,Roskilde vs HB Køge,1_Division,2025-04-17,DNK,NaN,NaN,true,true,true,NaN,,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,,NaN,40.7,5.6,NaN,,NaN,NaN,NaN,NaN,true,98.2,50.4,NaN,0.038232751190662384,0.0,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2802148523,147,13,1,17,39,C. Jensen,74m58jsznzu8l89b8h7rkh1bd,1,70.3,66.4,2025-04-17T12:18:37.508,2025-04-17T12:19:47,"{""id"": 5659960517, ""qualifierId"": 74}",NaN,466gatmqfazbuxivcbjajixp0,Roskilde vs HB Køge,1_Division,2025-04-17,DNK,NaN,NaN,true,true,NaN,NaN,,NaN,true,NaN,Center,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,52.1,62.5,NaN,,NaN,NaN,NaN,NaN,NaN,99.7,51.1,NaN,0.02689761482179165,0.0,NaN,1,3,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2802149057,192,16,1,19,23,O. Juul,aejgqvdw1jftxaa538kaa15w4,1,88.7,63.8,2025-04-17T12:20:21.384,2025-04-18T17:29:17,"{""id"": 5657672481, ""qualifierId"": 22}",1.0,466gatmqfazbuxivcbjajixp0,Roskilde vs HB Køge,1_Division,2025-04-17,DNK,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,true,Center,NaN,true,,true,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,,NaN,46.9,1.9,NaN,,NaN,NaN,true,true,NaN,99.7,53.1,NaN,0.06197197735309601,0.15248088538646698,NaN,3,2,NaN,2025-04-17 13:20:20.476,19:22.371,0.3,48.0,NaN,,,,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,,,,,,,,NaN,,,,,true,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2802150301,202,13,1,24,38,Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,1,77.7,32.1,2025-04-17T12:25:36.557,2025-04-17T12:26:47,"{""id"": 5657679743, ""qualifierId"": 321, ""value"": ""0.036128610372543335""}",1.0,466gatmqfazbuxivcbjajixp0,Roskilde vs HB Køge,1_Division,2025-04-17,DNK,NaN,NaN,true,NaN,true,NaN,,NaN,NaN,true,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,70.3,43.1,NaN,,NaN,NaN,NaN,NaN,true,98.6,47.5,NaN,0.036128610372543335,0.0,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2802151179,277,15,1,27,54,R. Arabaci,7h02v4ymnko5fh01iylbh34es,1,81.3,52.6,2025-04-17T12:28:52.612,2025-04-17T12:31:17,"{""id"": 5657686827, ""qualifierId"": 230, ""value"": ""99.0""}",1.0,466gatmqfazbuxivcbjajixp0,Roskilde vs HB Køge,1_Division,2025-04-17,DNK,NaN,NaN,true,true,true,NaN,,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,true,,NaN,53.1,19,NaN,,85.5,52.7,true,NaN,true,99.0,50.2,230,0.07021736353635788,0.0,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2802158199,457,13,2,51,57,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,74.3,29.9,2025-04-17T13:08:27.041,2025-04-18T12:29:17,"{""id"": 4611686018470154715, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,466gatmqfazbuxivcbjajixp0,Roskilde vs HB Køge,1_Division,2025-04-17,DNK,NaN,NaN,true,true,true,NaN,,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,49.6,54.2,NaN,,100.0,47.3,NaN,NaN,true,99.0,47.3,NaN,0.015087882988154888,0.0,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,,,,,true,NaN,,,,true,NaN,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2802157581,506,14,2,47,40,M. Lysholm,g2cgdv428rmpmb0om40ldses,1,89.6,56.2,2025-04-17T13:04:10.199,2025-04-17T13:06:00,"{""id"": 5657722225, ""qualifierId"": 231, ""value"": ""51.3""}",1.0,466gatmqfazbuxivcbjajixp0,Roskilde vs HB Køge,1_Division,2025-04-17,DNK,true,true,NaN,NaN,NaN,NaN,,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,,NaN,44.6,8.9,NaN,,NaN,NaN,true,NaN,NaN,98.8,51.3,NaN,0.03214137628674507,0.0,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,,,,,NaN,true,,,,NaN,NaN,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2802160037,537,15,2,60,58,Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,1,92.0,59.3,2025-04-17T13:17:28.848,2025-04-17T16:10:29,"{""id"": 5657736641, ""qualifierId"": 102, ""value"": ""53.2""}",1.0,466gatmqfazbuxivcbjajixp0,Roskilde vs HB Køge,1_Division,2025-04-17,DNK,NaN,true,NaN,NaN,true,NaN,,NaN,NaN,true,Center,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,,NaN,53.2,3.2,NaN,,96.2,55.8,true,NaN,NaN,NaN,NaN,638,0.0827922374010086,0.18712227046489716,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2802161711,595,16,2,67,9,Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,1,85.3,45.2,2025-04-17T13:23:39.634,2025-04-18T12:29:15,"{""id"": 5657746403, ""qualifierId"": 215}",NaN,466gatmqfazbuxivcbjajixp0,Roskilde vs HB Køge,1_Division,2025-04-17,DNK,NaN,true,NaN,NaN,true,NaN,,NaN,NaN,NaN,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,,NaN,51.1,1.9,NaN,,NaN,NaN,NaN,NaN,true,95.6,46.8,NaN,0.16791069507598877,0.34074467420578003,NaN,1,3,true,2025-04-17 14:23:38.687,67:08.688,3.3,51.8,true,,,,,,,,,,,,,NaN,,,,,,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,
