contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,15,16,17,18,20,22,24,25,29,56,61,62,64,72,73,76,77,78,79,80,81,82,83,84,85,100,102,103,108,113,114,133,136,146,147,154,160,214,215,216,217,230,231,233,321,322,324,326,327,328,374,375,395,396,458,sequenceId,possessionId,keyPass,140,141,318,210,23,6,9,26,107,63,74,75,138,153,273,314,323,338,391,19,60,87,120,121,468,89,69,280,281,282,353,390,472,139,192,101,254,300,21,67
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2832070021,252,15,1,29,39,N. Clausen,6dzg820946z4848whaa6ny2nd,1,70.0,67.3,2025-08-04T17:30:32.946,2025-08-04T17:32:23,"{""id"": 5823769033, ""qualifierId"": 230, ""value"": ""98.0""}",1.0,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,NaN,true,,NaN,true,Center,,,NaN,true,NaN,NaN,,true,,NaN,,true,NaN,NaN,,NaN,51.3,19,NaN,,,,,75.0,64.6,NaN,NaN,NaN,true,,,98.0,48.7,287,0.013054199516773224,0.0,NaN,2,2,NaN,,,,,NaN,,,,,,,,NaN,,,,,,NaN,NaN,,NaN,,,,,,NaN,,,,,,NaN,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832071263,320,13,1,33,18,I. Miličević,9cg2dx19fx5be3zewtmx97e95,1,89.5,68.6,2025-08-04T17:34:12.128,2025-08-04T17:35:40,"{""id"": 5823775575, ""qualifierId"": 146, ""value"": ""93.3""}",1.0,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,NaN,NaN,true,,NaN,true,Center,,,true,true,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,NaN,29.2,19,true,,,,,93.3,50.4,true,NaN,NaN,NaN,,,99.4,53.3,NaN,0.05093296989798546,0.0,NaN,1,2,true,,,,,NaN,,,,,,,,NaN,,,,,,NaN,true,,true,,,,,,NaN,,,,,,NaN,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832071519,325,13,1,34,6,P. Olsen,8jotzm26md7pzdy2gn474chqt,1,71.6,51.7,2025-08-04T17:35:00.390,2025-08-04T17:36:07,"{""id"": 4611686018471221259, ""qualifierId"": 322, ""value"": ""0.0""}",NaN,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,true,NaN,,NaN,NaN,Center,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,true,NaN,,NaN,58.3,18.1,NaN,,,,,NaN,NaN,NaN,true,NaN,true,,,96.5,49.5,NaN,0.017494847998023033,0.0,NaN,1,3,true,,,,,true,,,,,,,,NaN,,,,,,NaN,NaN,,NaN,,,,,,NaN,,,,,,NaN,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832073511,405,15,1,40,26,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,86.7,43.6,2025-08-04T17:41:20.147,2025-08-05T09:22:54,"{""id"": 5823787551, ""qualifierId"": 233, ""value"": ""351""}",1.0,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,true,NaN,NaN,true,,NaN,true,Center,,,NaN,true,NaN,NaN,,true,,NaN,,NaN,NaN,NaN,,NaN,50.3,7.0,NaN,,,,,95.3,47.1,true,NaN,NaN,NaN,,,NaN,NaN,351,0.22969280183315277,0.15796837210655212,NaN,2,1,true,,,,,NaN,,,,,,,,NaN,,,,,,NaN,NaN,,NaN,,,,,,NaN,,,,,,NaN,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2832078167,477,15,2,52,30,E. Aby,907vtkod58b7986k7u1619gr8,1,82.5,30.5,2025-08-04T18:08:40.179,2025-08-04T18:10:13,"{""id"": 5823814103, ""qualifierId"": 56, ""value"": ""Center""}",NaN,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,NaN,NaN,,NaN,NaN,Center,,,NaN,true,NaN,NaN,,true,,NaN,,true,NaN,NaN,,NaN,48.2,19,NaN,,,,,89.3,38.4,NaN,NaN,NaN,true,,,98.2,46.0,545,0.029213830828666687,0.0,NaN,3,2,NaN,,,,,true,,,,,,,,true,,,,,,NaN,NaN,,NaN,,,,,,NaN,,,,,,NaN,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832077241,498,13,2,49,2,I. Miličević,9cg2dx19fx5be3zewtmx97e95,1,75.7,75.2,2025-08-04T18:05:12.314,2025-08-04T18:06:35,"{""id"": 5823809065, ""qualifierId"": 22}",NaN,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,NaN,true,,NaN,NaN,Center,,,NaN,true,NaN,NaN,,NaN,,NaN,,NaN,true,NaN,,NaN,58.7,19.4,NaN,,,,,NaN,NaN,NaN,NaN,NaN,true,,,97.8,52.3,NaN,0.013643968850374222,0.0,NaN,2,2,NaN,,,,,true,,,,,,,,NaN,,,,,,NaN,NaN,,NaN,,,,,,NaN,,,,,,NaN,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832077479,504,15,2,50,14,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,88.7,60.5,2025-08-04T18:06:24.379,2025-08-05T17:24:18,"{""id"": 5824452873, ""qualifierId"": 80}",1.0,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,true,NaN,true,NaN,,NaN,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,true,,NaN,NaN,NaN,,NaN,48.1,19.6,NaN,,,,,93.0,56.1,true,NaN,true,NaN,,,NaN,NaN,463,0.3293570578098297,0.2868233025074005,NaN,3,1,NaN,,,,,NaN,,,,,,,,true,,,,,,NaN,NaN,,NaN,,,,,,NaN,,,,,,true,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2832079307,505,13,2,55,31,O. Kjærgaard,cl4xl80n4gew1ox03r3ooshrd,1,87.0,38.0,2025-08-04T18:11:41.107,2025-08-04T18:13:23,"{""id"": 5823946051, ""qualifierId"": 17}",1.0,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,true,,true,NaN,NaN,true,,NaN,true,Center,,,NaN,NaN,true,NaN,,NaN,,NaN,,NaN,NaN,NaN,,NaN,62.2,15.3,NaN,,,,,89.5,76.4,true,NaN,NaN,NaN,,,98.6,48.9,NaN,0.025196198374032974,0.0,NaN,2,1,true,,,,,NaN,,,,,,,,NaN,,,,,,NaN,NaN,,true,,,,,,NaN,,,,,,NaN,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832078459,559,15,2,53,20,K. Kirkegaard,3ylgelxr6ssp42hidfnchqp2i,1,89.8,61.2,2025-08-04T18:09:29.702,2025-08-05T17:24:18,"{""id"": 5823815791, ""qualifierId"": 17}",1.0,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,true,NaN,NaN,true,,NaN,true,Center,,,NaN,true,NaN,true,,NaN,,NaN,,NaN,NaN,NaN,,NaN,52.9,13.9,NaN,,,,,97.8,52.3,true,NaN,NaN,NaN,,,NaN,NaN,483,0.1297907531261444,0.48277658224105835,NaN,2,3,NaN,,,,,NaN,,,,,,,,NaN,,,,,,NaN,NaN,,NaN,,,,,,NaN,,,,,,NaN,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832080351,589,13,2,58,29,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,86.1,51.3,2025-08-04T18:14:38.949,2025-08-04T18:15:49,"{""id"": 4611686018471221539, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,true,,true,NaN,NaN,true,,NaN,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,true,,NaN,42.4,19.4,NaN,,,,,NaN,NaN,true,NaN,true,NaN,,,97.2,50.5,NaN,0.047861065715551376,0.0,NaN,1,1,true,,,,,NaN,,,,,,,,NaN,,,,,,NaN,NaN,,NaN,,,,,,NaN,,,,,,NaN,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2832083657,623,13,2,69,7,F. Krogstad,dm6xpphbyyooqriwaambi7njd,1,78.0,39.7,2025-08-04T18:25:17.072,2025-08-04T18:26:33,"{""id"": 5823845837, ""qualifierId"": 56, ""value"": ""Center""}",NaN,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,true,true,,NaN,NaN,Center,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,true,,NaN,42.5,19.4,NaN,,,,,NaN,NaN,NaN,NaN,NaN,true,,,97.8,48.0,NaN,0.03736800700426102,0.0,true,2,2,NaN,,,,,true,,,,,,,,NaN,,,,,,NaN,NaN,,NaN,,,,,,NaN,,,,,,NaN,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832084767,696,13,2,72,22,A. Saine,7353ysa16qgg30b9z5qiagys4,1,60.3,37.1,2025-08-04T18:28:32.316,2025-08-04T18:29:41,"{""id"": 5823852153, ""qualifierId"": 56, ""value"": ""Center""}",1.0,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,NaN,true,true,,NaN,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,NaN,54.6,76.4,NaN,,,,,NaN,NaN,NaN,NaN,NaN,true,,,97.7,48.4,NaN,0.011809363961219788,0.0,NaN,2,2,NaN,,,,,NaN,,,,,,,,NaN,,,,,,true,NaN,,NaN,,,,,,true,,,,,,NaN,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2832090999,802,15,2,90,33,D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,1,91.9,41.0,2025-08-04T18:46:43.390,2025-08-04T18:48:21,"{""id"": 5823889595, ""qualifierId"": 233, ""value"": ""842""}",1.0,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,true,,true,NaN,NaN,NaN,,true,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,true,,true,NaN,NaN,,true,46.9,19,NaN,,,,,94.3,42.8,true,NaN,NaN,NaN,,,99.0,48.2,842,0.03112841211259365,0.0,NaN,2,2,true,,,,,NaN,,,,,,,,NaN,,,,,,NaN,NaN,,NaN,,,,,,NaN,,,,,,NaN,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2832091033,803,13,2,90,36,O. Kjærgaard,cl4xl80n4gew1ox03r3ooshrd,1,89.0,53.0,2025-08-04T18:46:45.605,2025-08-04T18:47:56,"{""id"": 4611686018471221823, ""qualifierId"": 322, ""value"": ""0.0""}",NaN,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,true,NaN,NaN,NaN,,true,NaN,Center,,,NaN,true,true,NaN,,NaN,,NaN,,NaN,NaN,NaN,,NaN,66.4,37.5,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,98.6,50.4,NaN,0.051031358540058136,0.0,NaN,3,3,true,,,,,true,,,,,,,,NaN,,,,,,NaN,NaN,,NaN,,,,,,NaN,,,,,,NaN,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832089207,813,15,2,85,34,Y. Ouorou,7hso2bszmf4qal560jhrg2904,1,81.2,32.7,2025-08-04T18:41:44.309,2025-08-04T18:42:47,"{""id"": 5823878279, ""qualifierId"": 102, ""value"": ""49.4""}",1.0,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,NaN,true,,NaN,true,Center,,,NaN,true,NaN,NaN,,true,,NaN,,true,NaN,NaN,,true,49.4,19,NaN,,,,,96.0,45.1,NaN,NaN,NaN,NaN,,,98.9,48.6,747,0.01993766985833645,0.0,NaN,3,2,NaN,,,,,NaN,,,,,,,,NaN,,,,,,NaN,NaN,,NaN,,,,,,NaN,,,,,,NaN,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832089519,821,15,2,86,33,F. Brandhof,ca1b5707pdpx0ucug40ggnahh,1,76.9,34.4,2025-08-04T18:42:42.548,2025-08-04T18:43:57,"{""id"": 5823881761, ""qualifierId"": 103, ""value"": ""19""}",1.0,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,NaN,true,,NaN,true,Center,,,NaN,true,NaN,NaN,,true,,NaN,,true,NaN,NaN,,NaN,49.1,19,NaN,,,,,80.2,37.5,NaN,NaN,NaN,true,,,98.1,47.7,763,0.0153761962428689,0.0,NaN,3,2,NaN,,,,,NaN,,,,,,,,NaN,,,,,,NaN,NaN,,NaN,,,,,,NaN,,,,,,NaN,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832091571,853,13,2,92,26,A. Moro,51ymbnikkta369rn3exb1g7bo,1,71.3,39.5,2025-08-04T18:48:36.064,2025-08-04T18:49:23,"{""id"": 5823892135, ""qualifierId"": 231, ""value"": ""49.5""}",NaN,byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,true,NaN,,true,NaN,Center,,,NaN,NaN,true,NaN,,NaN,,NaN,,NaN,NaN,NaN,,NaN,65.7,11.1,NaN,,,,,NaN,NaN,NaN,NaN,NaN,true,,,98.8,49.5,NaN,0.012669458985328674,0.0,NaN,2,3,NaN,,,,,true,,,,,,,,NaN,,,,,,NaN,NaN,,NaN,,,,,,NaN,,,,,,NaN,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2833651801,24,13,1,1,38,O. Buur,8822s8ns7oyvjqade4oaxzg0l,1,84.2,30.0,2025-08-10T12:02:15.458,2025-08-10T12:03:25,"{""id"": 5832565445, ""qualifierId"": 22}",1.0,c0bgpfbkd5bpzgieuu8mew4r8,Lyngby vs Hvidovre,1_Division,2025-08-10,DNK,NaN,NaN,NaN,NaN,true,true,NaN,NaN,true,Center,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,,42.5,2.8,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,true,,,98.5,47.8,NaN,0.031711459159851074,0.0,,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,,,true,NaN,NaN,NaN,,NaN,,,,NaN,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2833653677,59,13,1,4,12,M. Hebo,b13l1wrb747y9cdc8wqltan6d,1,86.1,58.1,2025-08-10T12:04:49.700,2025-08-10T12:05:58,"{""id"": 5832577223, ""qualifierId"": 103, ""value"": ""50""}",1.0,c0bgpfbkd5bpzgieuu8mew4r8,Lyngby vs Hvidovre,1_Division,2025-08-10,DNK,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,,46.9,50,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,true,,,98.9,50.2,NaN,0.17268241941928864,0.0,,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,true,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,,NaN,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2833657135,98,13,1,9,31,D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,1,90.6,44.0,2025-08-10T12:10:09.345,2025-08-10T12:11:24,"{""id"": 5832598385, ""qualifierId"": 230, ""value"": ""97.7""}",NaN,c0bgpfbkd5bpzgieuu8mew4r8,Lyngby vs Hvidovre,1_Division,2025-08-10,DNK,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,Center,,,,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,53.6,86.1,true,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,,97.7,46.4,NaN,0.12357239425182343,0.0,,1,3,true,NaN,NaN,NaN,NaN,true,,,,,,,,NaN,,NaN,,,NaN,true,NaN,NaN,,NaN,,,,NaN,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2833657985,111,13,1,10,44,M. Hebo,b13l1wrb747y9cdc8wqltan6d,1,80.6,63.6,2025-08-10T12:11:21.802,2025-08-10T12:12:33,"{""id"": 5832602723, ""qualifierId"": 103, ""value"": ""75""}",NaN,c0bgpfbkd5bpzgieuu8mew4r8,Lyngby vs Hvidovre,1_Division,2025-08-10,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,Center,,,,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,53.6,75,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,true,,,98.0,49.5,NaN,0.05535027012228966,0.0,,1,3,true,NaN,NaN,NaN,NaN,true,,,,,,,,NaN,,NaN,,,NaN,true,NaN,NaN,,NaN,,,,NaN,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2833659591,125,15,1,13,7,M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,1,64.1,53.8,2025-08-10T12:13:44.656,2025-08-10T14:30:49,"{""id"": 5832612397, ""qualifierId"": 147, ""value"": ""50.9""}",1.0,c0bgpfbkd5bpzgieuu8mew4r8,Lyngby vs Hvidovre,1_Division,2025-08-10,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,Center,,,,true,,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,,50.0,22.8,NaN,,true,,,86.9,50.9,NaN,NaN,NaN,true,,,NaN,NaN,135,0.02608204446732998,0.009423199109733105,,1,1,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,,NaN,true,,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2833662881,162,16,1,18,40,M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,1,88.5,50.0,2025-08-10T12:19:18.379,2025-08-10T14:30:50,"{""id"": 5832631889, ""qualifierId"": 102, ""value"": ""46.8""}",NaN,c0bgpfbkd5bpzgieuu8mew4r8,Lyngby vs Hvidovre,1_Division,2025-08-10,DNK,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,Center,,,,true,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,,46.8,0.6,NaN,,NaN,,,NaN,NaN,NaN,NaN,true,NaN,,,99.5,50.5,NaN,0.7884,0.8488758206367493,,1,1,NaN,2025-08-10 13:19:17.655,18:40.249,0.7,47.5,true,,,,,,,,NaN,,true,,,NaN,NaN,NaN,NaN,,NaN,,,,NaN,NaN,,NaN,,,,,NaN,PENALTY_WON,439089,2397,172,179456,161,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2833663837,190,15,1,21,12,Í. Þorvaldsson,5k2hgogp2g5ivgdnq99ejp27e,1,85.0,58.9,2025-08-10T12:21:49.547,2025-08-13T12:06:57,"{""id"": 5832647467, ""qualifierId"": 147, ""value"": ""50.7""}",1.0,c0bgpfbkd5bpzgieuu8mew4r8,Lyngby vs Hvidovre,1_Division,2025-08-10,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,true,Center,,,,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,,48.7,16.5,NaN,,NaN,,,98.8,50.7,true,NaN,NaN,NaN,,,NaN,NaN,168,0.042819954454898834,0.05130136013031006,,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,true,,true,,,,NaN,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2833665215,224,15,1,24,18,G. Fraulo,6zhj070huc77sl5o5bx6ey5g4,1,85.8,39.7,2025-08-10T12:24:56.269,2025-08-10T12:26:04,"{""id"": 5832645887, ""qualifierId"": 230, ""value"": ""98.9""}",1.0,c0bgpfbkd5bpzgieuu8mew4r8,Lyngby vs Hvidovre,1_Division,2025-08-10,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,true,Center,,,,NaN,,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,NaN,,49.7,19,NaN,,NaN,,,90.2,42.8,true,NaN,NaN,NaN,,,98.9,48.7,194,0.08438677340745926,0.0,,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,,NaN,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2833667327,235,13,1,29,13,N. Clausen,6dzg820946z4848whaa6ny2nd,1,88.6,35.4,2025-08-10T12:29:51.341,2025-08-10T12:31:05,"{""id"": 5832657899, ""qualifierId"": 230, ""value"": ""96.5""}",1.0,c0bgpfbkd5bpzgieuu8mew4r8,Lyngby vs Hvidovre,1_Division,2025-08-10,DNK,NaN,NaN,NaN,NaN,true,NaN,true,NaN,true,Center,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,43.9,48.6,true,,NaN,,,NaN,NaN,true,NaN,true,NaN,,,96.5,43.9,NaN,0.18342891335487366,0.0,,2,1,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,,,true,NaN,NaN,NaN,,NaN,,,,NaN,NaN,,true,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2833667569,275,15,1,29,55,L. Sandgrav,6d0lxiep13vdv32bdb0xwyrys,1,86.1,49.3,2025-08-10T12:30:33.242,2025-08-10T12:31:52,"{""id"": 5832660025, ""qualifierId"": 147, ""value"": ""49.5""}",1.0,c0bgpfbkd5bpzgieuu8mew4r8,Lyngby vs Hvidovre,1_Division,2025-08-10,DNK,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,,,,NaN,,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,NaN,,50.6,19,NaN,,NaN,,,87.9,49.5,true,NaN,NaN,NaN,,,95.1,49.1,241,0.12612192332744598,0.0,,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,true,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,,NaN,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2833676813,340,13,1,42,40,M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,1,92.0,48.1,2025-08-10T12:43:18.279,2025-08-10T12:44:40,"{""id"": 5832707687, ""qualifierId"": 56, ""value"": ""Center""}",1.0,c0bgpfbkd5bpzgieuu8mew4r8,Lyngby vs Hvidovre,1_Division,2025-08-10,DNK,true,NaN,true,NaN,NaN,NaN,NaN,true,true,Center,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,29.6,4.2,NaN,,NaN,,,NaN,NaN,true,NaN,NaN,NaN,,,98.5,48.6,NaN,0.07523225247859955,0.0,,3,3,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,,,NaN,NaN,true,NaN,,NaN,,,,true,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2833678989,434,15,1,45,34,G. Mortensen,bvw5oc4c040ey5dt5wn0choiy,1,81.3,66.0,2025-08-10T12:46:12.272,2025-08-10T12:47:32,"{""id"": 5832720921, ""qualifierId"": 146, ""value"": ""88.1""}",NaN,c0bgpfbkd5bpzgieuu8mew4r8,Lyngby vs Hvidovre,1_Division,2025-08-10,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,Center,,,,true,,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,NaN,,51.3,19,NaN,,NaN,,,88.1,60.7,NaN,NaN,NaN,NaN,,,98.5,51.1,362,0.022200830280780792,0.0,,3,2,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,,NaN,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2833699117,477,13,2,56,55,D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,1,87.1,54.0,2025-08-10T13:17:07.398,2025-08-10T13:18:19,"{""id"": 5832831087, ""qualifierId"": 102, ""value"": ""63.0""}",1.0,c0bgpfbkd5bpzgieuu8mew4r8,Lyngby vs Hvidovre,1_Division,2025-08-10,DNK,true,NaN,true,NaN,NaN,NaN,NaN,true,true,Center,,,,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,63.0,66.7,NaN,,NaN,,,NaN,NaN,true,NaN,NaN,NaN,,,96.4,51.6,NaN,0.03200109675526619,0.0,,2,1,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,,NaN,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2833700153,485,13,2,58,24,A. Smed,dncrhma6gwcn6pxiu7hfc6qz8,1,79.4,70.3,2025-08-10T13:18:36.494,2025-08-10T13:19:45,"{""id"": 5832836811, ""qualifierId"": 230, ""value"": ""96.9""}",1.0,c0bgpfbkd5bpzgieuu8mew4r8,Lyngby vs Hvidovre,1_Division,2025-08-10,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,44.2,83.3,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,true,,,96.9,51.3,NaN,0.022000029683113098,0.0,,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,true,,NaN,,,NaN,true,NaN,NaN,,NaN,,,,NaN,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
