contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,15,17,18,20,22,24,25,26,29,56,63,64,72,73,74,75,76,77,78,81,82,84,85,102,103,108,139,146,147,153,154,160,215,230,231,233,276,321,322,324,326,327,328,458,sequenceId,possessionId,keyPass,140,141,318,210,23,6,9,107,16,61,79,80,83,87,100,101,120,121,138,192,214,275,280,281,282,323,338,353,374,375,390,391,395,396,468,472,19,89,216,217,60,69,133,136,65,273,86,28,62,114
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2840502909,210,16,1,23,1,E. Nissen,ecavckbyx6xmni5tglua8o25l,1,96.2,51.7,2025-08-29T16:22:59.139,2025-09-08T17:29:17,1.0,"{""id"": 5871132859, ""qualifierId"": 16}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,true,NaN,NaN,NaN,NaN,,true,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,48.7,11.4,,,NaN,NaN,NaN,true,NaN,NaN,99.0,50.7,NaN,,0.21483652293682098,0.29942232370376587,,3,3,true,NaN,,,,,,,,NaN,,,,true,,NaN,NaN,,,,,,NaN,,,true,,,,,,,,2025-08-29 17:22:58.890,23:00.827,,NaN,99.1,50.5,919,,,NaN,,,,,NaN,true,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2840502969,211,15,1,24,17,K. John,5vrsflxiv2dgfa8199a2qxsve,1,89.9,33.1,2025-08-29T16:24:15.853,2025-08-29T16:25:23,1.0,"{""id"": 5871133247, ""qualifierId"": 326, ""value"": ""3""}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,NaN,NaN,true,true,,NaN,NaN,true,Center,true,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,true,NaN,,49.3,19,,,91.1,35.0,NaN,true,NaN,NaN,99.3,47.3,218,,0.03959645703434944,0.0,,3,2,NaN,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,NaN,,,NaN,,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2840503763,226,15,1,27,47,N. Helenius,rv6r0bwbl75er38wklyfpsr9,1,79.4,67.3,2025-08-29T16:27:45.998,2025-08-29T16:29:18,1.0,"{""id"": 5871138063, ""qualifierId"": 327, ""value"": ""2""}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,NaN,true,true,true,,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,true,NaN,,51.7,19,,,83.2,64.4,NaN,NaN,NaN,true,98.1,49.3,236,,0.03726128488779068,0.0,,2,2,NaN,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,NaN,,,NaN,,,,,,,,NaN,NaN,,NaN,NaN,NaN,836,,,NaN,,,,,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2840503951,246,16,1,28,33,M. Kubel,az9olsp7tglzt73awei9a4cgk,1,81.8,65.0,2025-08-29T16:28:31.617,2025-09-08T17:39:40,1.0,"{""id"": 5871139691, ""qualifierId"": 102, ""value"": ""52.6""}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,NaN,true,true,true,,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,,52.6,3.2,,,NaN,NaN,NaN,NaN,NaN,true,97.6,52.5,NaN,,0.04653836786746979,0.0724298506975174,,2,2,NaN,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,NaN,,,NaN,,,,,,,,2025-08-29 17:28:30.317,28:32.254,,NaN,97.6,54.2,NaN,,,NaN,,,,,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2840505611,298,16,1,34,1,M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,1,92.3,60.3,2025-08-29T16:33:59.764,2025-09-08T17:39:39,1.0,"{""id"": 5871149137, ""qualifierId"": 22}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,true,NaN,true,true,,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,50.2,8.9,,,NaN,NaN,NaN,true,NaN,NaN,94.3,57.8,NaN,,0.25317999720573425,0.5465039610862732,,1,2,true,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,NaN,,,true,,,,,,,,2025-08-29 17:33:59.122,34:01.059,,NaN,94.7,57.8,NaN,,,true,,,,,true,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2840507453,333,16,1,39,34,M. Berthelsen,6yh22sf7jss7huppjtromrkes,1,83.6,32.5,2025-08-29T16:39:32.879,2025-09-01T14:05:29,1.0,"{""id"": 5871159859, ""qualifierId"": 56, ""value"": ""Center""}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,NaN,NaN,true,true,,NaN,NaN,true,Center,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,,46.2,34.8,,,NaN,NaN,NaN,true,NaN,NaN,98.2,48.0,NaN,,0.04791274294257164,0.5756056308746338,,1,2,true,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,NaN,,,NaN,,,,,,,,2025-08-29 17:39:31.623,39:33.560,,NaN,99.1,45.7,NaN,,,NaN,,,,,NaN,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2840510255,411,13,1,49,28,M. Bomholt,ejixz16616b7krftxyzv9yiac,1,73.7,29.7,2025-08-29T16:49:26.364,2025-08-29T16:50:43,1.0,"{""id"": 4611686018471439889, ""qualifierId"": 322, ""value"": ""0.0""}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,NaN,true,NaN,true,,NaN,NaN,true,Center,NaN,NaN,true,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,,52.1,73.6,,,NaN,NaN,NaN,NaN,NaN,true,97.8,48.0,NaN,,0.019141200929880142,0.0,,1,2,NaN,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,NaN,,,NaN,,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2840517461,503,15,2,54,36,M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,1,94.0,66.9,2025-08-29T17:13:49.600,2025-09-01T12:29:20,1.0,"{""id"": 5882445477, ""qualifierId"": 214}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,NaN,NaN,true,NaN,,NaN,NaN,true,Center,NaN,true,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,48.9,8.2,,,97.8,57.9,NaN,NaN,NaN,true,NaN,NaN,539,,0.24394471943378448,0.2373746633529663,,1,1,NaN,NaN,,,,,,,,true,,,,NaN,,NaN,NaN,,,,,,NaN,,,true,,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2840521179,599,13,2,66,44,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,85.2,47.0,2025-08-29T17:25:57.679,2025-08-29T17:27:02,1.0,"{""id"": 5871241001, ""qualifierId"": 73}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,true,NaN,true,true,,NaN,NaN,true,Center,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,67.4,8.3,,,NaN,NaN,NaN,true,NaN,NaN,98.9,49.1,NaN,,0.1466991901397705,0.0,,1,2,true,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,NaN,,,NaN,,,,,,,,NaN,NaN,,true,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2840521289,603,16,2,67,13,M. Kubel,az9olsp7tglzt73awei9a4cgk,1,92.4,58.4,2025-08-29T17:26:27.080,2025-09-01T12:29:21,1.0,"{""id"": 5871242187, ""qualifierId"": 20}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,true,NaN,true,true,,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,,54.0,9.5,,,NaN,NaN,NaN,true,NaN,NaN,98.5,52.0,NaN,,0.2942792773246765,0.8371264338493347,,1,2,NaN,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,NaN,,,true,,,,,,,,2025-08-29 18:26:26.491,67:13.304,,NaN,1.5,48.0,920,,,NaN,,,,,NaN,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2840523623,723,15,2,73,51,V. Møller,5521epytthhw9afm2r3jn3384,1,81.8,48.1,2025-08-29T17:33:05.079,2025-08-29T17:34:15,NaN,"{""id"": 4611686018471440317, ""qualifierId"": 322, ""value"": ""0.0""}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,NaN,true,true,true,,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,,47.5,19,,,89.4,47.8,NaN,NaN,NaN,true,98.5,50.4,634,,0.06432246416807175,0.0,,2,3,true,true,,,,,,,,NaN,,,,NaN,,NaN,true,,,,,,NaN,,,NaN,,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2840525245,745,15,2,76,43,K. John,5vrsflxiv2dgfa8199a2qxsve,1,92.1,32.3,2025-08-29T17:35:56.743,2025-09-08T17:39:37,NaN,"{""id"": 5871264401, ""qualifierId"": 22}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,NaN,NaN,true,true,,NaN,NaN,NaN,Center,true,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,51.8,19,,,94.2,35.7,NaN,NaN,NaN,NaN,NaN,NaN,669,,0.09254099428653717,0.3256939649581909,,2,2,true,true,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,NaN,,,true,,,,,,,,NaN,NaN,,NaN,NaN,NaN,837,,,true,,,,,NaN,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2840525313,748,16,2,76,48,O. Ross,5lz41celw55rz3zh8pohclw5w,1,87.0,48.0,2025-08-29T17:36:01.535,2025-09-01T13:29:25,1.0,"{""id"": 5871264769, ""qualifierId"": 22}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,true,NaN,true,true,,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,50.4,13.3,,,NaN,NaN,NaN,true,NaN,NaN,91.5,49.1,NaN,,0.30422598123550415,0.19342395663261414,,1,3,NaN,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,NaN,,,true,,,,,,,,2025-08-29 18:36:00.712,76:47.525,,NaN,91.5,49.1,NaN,,,NaN,,,,,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2840531201,753,15,2,86,47,Ó. Hjaltason,a5alop4wg4qwwu812pfskfjtg,1,76.8,40.7,2025-08-29T17:46:00.836,2025-09-08T17:29:13,1.0,"{""id"": 5871298417, ""qualifierId"": 20}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,NaN,true,true,NaN,,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,50.3,20.9,,,97.1,46.6,NaN,true,true,true,NaN,NaN,822,,0.05383702740073204,0.054190199822187424,,1,2,true,NaN,,,,,,,,NaN,,,,NaN,,true,NaN,,,,,,NaN,,,NaN,,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2840527719,767,13,2,80,34,O. Ross,5lz41celw55rz3zh8pohclw5w,1,76.9,71.4,2025-08-29T17:39:47.647,2025-08-29T17:40:54,NaN,"{""id"": 4611686018471440417, ""qualifierId"": 322, ""value"": ""0.0""}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,NaN,true,true,NaN,,NaN,true,NaN,Center,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,,47.4,63.9,,,NaN,NaN,NaN,NaN,NaN,NaN,97.8,51.6,NaN,,0.0423009879887104,0.0,,1,3,NaN,true,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,NaN,,,NaN,,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2840534411,800,15,2,93,11,J. Beluli,29y19vqfjkvlc8s9gr5v5atqs,1,83.4,68.5,2025-08-29T17:52:24.620,2025-09-01T13:29:24,NaN,"{""id"": 5871689869, ""qualifierId"": 468, ""value"": ""898""}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,Center,NaN,true,true,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,49.0,15.2,,,96.7,52.9,NaN,NaN,NaN,true,NaN,NaN,899,,0.04972463473677635,0.02749275043606758,,2,1,NaN,true,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,NaN,,,NaN,,,,,,,,NaN,NaN,,NaN,NaN,NaN,898,,,NaN,,,,,NaN,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2840529977,809,13,2,84,25,C. Olsson,5uo9saax5iqsctxq7w3si8w0k,1,92.4,51.5,2025-08-29T17:43:38.775,2025-08-29T17:44:51,1.0,"{""id"": 5871292061, ""qualifierId"": 154}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,true,true,NaN,NaN,NaN,,true,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,,42.4,19.4,,,NaN,NaN,NaN,true,NaN,NaN,98.6,49.8,NaN,,0.10099504142999649,0.0,,3,2,true,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,NaN,,,NaN,,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2840533393,881,13,2,90,51,O. Ross,5lz41celw55rz3zh8pohclw5w,1,87.2,58.1,2025-08-29T17:50:05.071,2025-08-29T18:08:16,1.0,"{""id"": 5871310865, ""qualifierId"": 328}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,true,true,NaN,NaN,true,,NaN,NaN,true,Center,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,60.8,16.7,,,99.1,58.1,true,true,NaN,NaN,98.5,54.0,NaN,,0.02909170649945736,0.0,,3,2,true,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,NaN,,,NaN,,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2840533789,892,13,2,91,45,F. Børsting,egwhlgopjtjkop7ozy7ltk1cl,1,81.6,45.5,2025-08-29T17:50:58.445,2025-08-29T17:52:07,1.0,"{""id"": 5871313503, ""qualifierId"": 230, ""value"": ""98.5""}",c7rwvxz2fljnfirrxizosxus4,Aarhus Fremad vs AaB,1_Division,2025-08-29,DNK,NaN,NaN,true,NaN,true,,NaN,NaN,true,Center,NaN,NaN,true,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,,56.5,62.5,,,NaN,NaN,NaN,true,NaN,NaN,98.5,48.2,NaN,,0.08804351091384888,0.0,,2,2,NaN,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,true,,,NaN,,,,,,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2844785901,51,13,1,4,42,K. Grabovskis,3u184ybkonoa5ubxjzoy06ntg,1,88.1,56.4,2025-09-12T17:05:46.694,2025-09-12T17:06:53,1.0,"{""id"": 5894984031, ""qualifierId"": 22}",cbw6jyncqukub07pj5c8zyluc,B 93 vs Aarhus Fremad,1_Division,2025-09-12,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,47.6,73.6,true,,NaN,NaN,NaN,true,,NaN,98.9,51.4,NaN,,0.05949247255921364,0.0,NaN,3,2,true,NaN,,,,,,,,NaN,,,,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2844788247,94,13,1,7,58,V. Hammershøy-Mistrati,e3n8xatusmgu7ttqpfdjanp3p,1,80.8,62.2,2025-09-12T17:09:02.652,2025-09-12T17:10:10,1.0,"{""id"": 5894997533, ""qualifierId"": 154}",cbw6jyncqukub07pj5c8zyluc,B 93 vs Aarhus Fremad,1_Division,2025-09-12,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,39.3,51.4,NaN,,NaN,NaN,NaN,true,,NaN,98.9,51.6,NaN,,0.02838789112865925,0.0,NaN,3,2,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2844789247,97,15,1,9,35,K. Grabovskis,3u184ybkonoa5ubxjzoy06ntg,1,79.3,52.4,2025-09-12T17:10:40.221,2025-09-12T17:12:06,NaN,"{""id"": 5895004751, ""qualifierId"": 458}",cbw6jyncqukub07pj5c8zyluc,B 93 vs Aarhus Fremad,1_Division,2025-09-12,DNK,NaN,NaN,true,true,NaN,NaN,NaN,true,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,,50.6,19,NaN,,88.2,51.6,NaN,NaN,,NaN,98.9,50,95,,0.13508881628513336,0.0,NaN,1,3,NaN,true,,,,,,,,NaN,,,,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,NaN,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2844790651,121,15,1,11,48,M. Kubel,az9olsp7tglzt73awei9a4cgk,1,86.1,36.0,2025-09-12T17:12:52.529,2025-09-15T12:29:25,1.0,"{""id"": 5895010801, ""qualifierId"": 22}",cbw6jyncqukub07pj5c8zyluc,B 93 vs Aarhus Fremad,1_Division,2025-09-12,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,51.5,3.2,NaN,,97.2,46.8,NaN,NaN,,true,NaN,NaN,112,,0.06307755410671234,0.11509595811367035,NaN,2,2,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,NaN,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2844794395,173,13,1,17,43,M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,1,77.2,75.6,2025-09-12T17:18:47.939,2025-09-12T17:49:05,1.0,"{""id"": 5906365995, ""qualifierId"": 81}",cbw6jyncqukub07pj5c8zyluc,B 93 vs Aarhus Fremad,1_Division,2025-09-12,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,40.8,66.7,NaN,,NaN,NaN,NaN,NaN,,true,97.1,52.5,NaN,,0.01515430212020874,0.0,NaN,2,2,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,,,NaN,,true,,,,NaN,,,,,,,,NaN,NaN,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2844797253,190,15,1,22,4,L. Henriksen,6g671k5lvgoo2bgub2516q1w4,1,75.9,39.3,2025-09-12T17:23:08.948,2025-09-15T12:29:24,1.0,"{""id"": 5895129659, ""qualifierId"": 22}",cbw6jyncqukub07pj5c8zyluc,B 93 vs Aarhus Fremad,1_Division,2025-09-12,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,49.2,11.4,NaN,,98.2,47.3,NaN,NaN,,true,NaN,NaN,205,,0.02581281214952469,0.015063619241118431,NaN,2,3,true,NaN,,,,,,,,NaN,,,,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,NaN,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2844796007,202,13,1,20,40,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,77.1,46.0,2025-09-12T17:21:44.766,2025-09-12T17:22:52,1.0,"{""id"": 5895040809, ""qualifierId"": 56, ""value"": ""Center""}",cbw6jyncqukub07pj5c8zyluc,B 93 vs Aarhus Fremad,1_Division,2025-09-12,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,59.8,2.8,NaN,,NaN,NaN,NaN,true,,NaN,98.9,50,NaN,,0.024058176204562187,0.0,NaN,3,2,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2844798017,206,15,1,24,16,K. Grabovskis,3u184ybkonoa5ubxjzoy06ntg,1,79.6,51.2,2025-09-12T17:25:21.135,2025-09-15T13:29:18,1.0,"{""id"": 5895052351, ""qualifierId"": 322, ""value"": ""0.17892280220985413""}",cbw6jyncqukub07pj5c8zyluc,B 93 vs Aarhus Fremad,1_Division,2025-09-12,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,53.2,3.2,NaN,,98.8,50.5,NaN,NaN,,true,NaN,NaN,221,,0.09546671062707901,0.17892280220985413,NaN,1,2,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,NaN,NaN,874,,,,NaN,NaN,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2844800499,257,16,1,28,10,C. Björk,x3ad9hfxts6jpfugy3kvq9d5,1,92.3,50.5,2025-09-12T17:29:15.409,2025-09-15T14:29:26,1.0,"{""id"": 5895065609, ""qualifierId"": 327, ""value"": ""2""}",cbw6jyncqukub07pj5c8zyluc,B 93 vs Aarhus Fremad,1_Division,2025-09-12,DNK,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,46.4,1.3,NaN,,NaN,NaN,NaN,true,,NaN,99.4,50,NaN,,0.3291396498680115,0.8741103410720825,NaN,2,2,true,NaN,,,,,,,,true,,,,,,NaN,true,,,NaN,,NaN,,,,true,,,,,,,,2025-09-12 18:29:14.923,28:10.494,,,0.5,51.8,NaN,,,,255,true,,,,,NaN,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2844802773,277,16,1,32,1,Magnus Kirchheiner,5q7msbcrmtsr3b7tykgb6l05w,1,83.0,36.8,2025-09-12T17:33:05.831,2025-09-15T13:29:18,1.0,"{""id"": 5895079383, ""qualifierId"": 154}",cbw6jyncqukub07pj5c8zyluc,B 93 vs Aarhus Fremad,1_Division,2025-09-12,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,45.8,17.7,NaN,,NaN,NaN,NaN,true,,NaN,98.8,49.6,NaN,,0.05099928006529808,0.4974595010280609,NaN,2,2,NaN,NaN,,,,,,,,NaN,,,,,,NaN,true,,,NaN,,NaN,,,,NaN,,,,,,,,2025-09-12 18:33:04.632,32:00.203,,,98.8,49.6,NaN,,,,NaN,NaN,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2844806403,313,15,1,37,19,M. Wohlgemuth,e8vt8711wb40afht2v13omket,1,77.8,56.2,2025-09-12T17:38:24.424,2025-09-15T13:29:15,1.0,"{""id"": 5895097997, ""qualifierId"": 20}",cbw6jyncqukub07pj5c8zyluc,B 93 vs Aarhus Fremad,1_Division,2025-09-12,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,49.7,32.9,NaN,,98.8,49.8,NaN,NaN,,true,NaN,NaN,349,,0.04907282069325447,0.015077846124768257,NaN,1,2,true,NaN,,,,,,,,NaN,,,,,,true,NaN,,,NaN,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,NaN,,,,,
