team,team_side,ID,player_name,number,position,Distance_per90,Walking_per90,Jogging_per90,Running_per90,High Speed Running_per90,Sprinting_per90,No. of High Intensity Runs_per90,Sprint Distance TIP_per90,No. of High Intensity Runs TIP_per90,Distance OTIP_per90,HSR Distance OTIP_per90,Sprint Distance OTIP_per90,No. of High Intensity Runs OTIP_per90,Distance BOP_per90,HSR Distance BOP_per90,Sprint Distance BOP_per90,No. of High Intensity Runs BOP_per90,games
HBK,home,659136,Mads Schutt Rasmussen,24,LCM,10501.987623197685,2708.73763083661,5230.135927053792,1663.8431443236739,620.6942130073965,278.5767079762121,94.73986168739386,107.50376404876516,37.828444362456096,4776.33969441454,345.20334527902014,165.94060862817386,54.35688626763586,2084.0859533537723,33.77446213248138,5.137497823173683,2.5545310573019036,5
HBK,home,659136,Mads Schutt Rasmussen,24,RB,9977.40152155537,2824.5149619611157,4672.136601859679,1476.057819103973,774.2495350803043,230.44260355029587,95.85798816568048,152.38681318681319,50.21132713440406,3797.5374471682167,448.7340659340659,71.36398985629755,42.90786136939983,2122.3323753169907,33.88808114961961,6.691800507185123,2.738799661876585,5
HBK,home,659136,Mads Schutt Rasmussen,24,RCM,10878.156064898274,2599.6487252124643,5376.594900849858,2002.8534638166366,731.1207828998198,167.93819211949523,87.61267061550348,75.8892608807623,27.81354622714396,5228.028843677569,420.2209631728045,88.55833118722637,57.01776976564511,2026.5227916559363,21.666752510945145,3.4906000515065667,2.781354622714396,5
HBK,home,659136,Mads Schutt Rasmussen,24,RWB,10357.393466807165,2593.285985247629,4670.015595363541,1834.0425711275027,918.1479452054795,341.9013698630137,121.77028451001055,103.29989462592202,50.07376185458378,4001.644678609063,510.8206533192835,213.8263435194942,62.592202318229724,1941.9401475237096,74.72370916754478,24.77513171759747,9.10432033719705,5
HBK,home,665176,Viktor Lovgren Sorensen,14,RCB,9911.573458807568,3132.1542965308854,4505.488235138659,1519.2513423217874,590.819136729624,163.86044808661333,75.17904964938862,36.47295865781035,16.514852531801683,4588.141672759786,422.69248718242363,118.65788743437048,53.500828077099264,2097.9610407343457,48.95797508721237,8.72969118890729,5.163369040487684,2
HBK,home,674496,Noah Emil Sommergaard,29,GK,5227.365703864416,3305.355592797988,1645.7765459767124,223.46927059511452,48.30527444035285,4.459129802868024,5.764584601498728,1.0655191305182738,1.846387884377238,1886.4333880507163,26.276121210380296,3.393610672349751,3.6899634119651084,1270.0025898832555,2.3025436444658647,0.0,0.22823330515638207,4
HIK,away,208374,Emil Sogaard Jensen,18,LWB,11746.009975062343,2500.137157107232,5406.149625935162,2117.6147132169576,1195.0137157107233,527.0947630922693,155.98503740648377,290.09850374064837,71.82044887780548,4305.265586034912,439.73192019950125,173.65960099750623,60.59850374064838,2839.096009975062,189.84164588528677,63.34788029925188,23.566084788029926,8
HIK,away,208374,Emil Sogaard Jensen,18,RCB,10230.160570780581,2796.8842213099692,5240.144276777132,1406.4060017238187,560.8331078572988,225.89027108501048,77.39785394166636,44.70460533192382,21.60792303652783,4039.15274722203,345.17331782983047,172.83618283265494,49.57411977304265,2214.054970806022,48.534753058370384,8.353463274552356,6.215811132095879,8
HIK,away,210069,Mikkel Pedersen,8,RCM,11195.669553517553,2658.4240402669975,5231.231982729865,2284.9575180178326,763.3669671200328,257.67881822508895,108.68716245844561,84.31403085987131,36.1741854965351,5326.1514007623155,477.9217934255057,161.70370925608745,69.18375378065281,2023.5576604364755,34.68982418793264,11.671305266866304,3.329223181257707,2
HIK,away,213298,Soren Andreasen,9,CF,10839.508124303029,2591.0047312121387,5254.0900869233665,2053.541988519459,730.2973898761343,210.5802732478403,110.88435105231916,135.121982564319,57.85899962573157,4528.967770067833,301.686225199934,60.30926916914319,42.331692375571684,2231.824903197094,50.41950238237483,15.141696500813257,10.693659051015912,4
HIK,away,213298,Soren Andreasen,9,RF,10202.735549132947,2895.4248554913297,5380.374277456647,1327.8901734104045,502.21820809248555,96.84104046242774,65.02890173410404,17.674855491329478,32.51445086705202,3481.595375722543,233.72687861271675,74.3800578034682,29.913294797687858,2324.093930635838,39.05635838150289,4.786127167630058,2.601156069364162,4
HIK,away,213298,Soren Andreasen,9,ST,9780.079787234043,2657.2140957446804,4875.031914893617,1561.6196808510635,533.7287234042553,152.46143617021278,63.430851063829785,94.76329787234042,33.51063829787234,3563.964095744681,225.71808510638297,39.11170212765957,22.73936170212766,2468.441489361702,75.27925531914893,18.586436170212764,7.180851063829786,4
HIK,away,243784,Jonas Dakir,25,GK,4995.587247264469,3482.950610415388,1326.649525621342,147.7817497472766,32.41231096547664,5.791898796552338,4.5189179712681975,3.549509387936705,1.7458251845995232,1638.0308606002354,18.629377685110335,1.9473057840039436,2.313691492583031,1395.2084152049645,5.288999918957794,0.2950836246116889,0.45940129408564323,8
HIK,away,438882,Zander Hyltoft,17,LCM,10668.608135728544,2707.5300365388202,5342.328760809041,1740.8094100366843,651.2174173182952,226.72024402318425,98.96550338962797,47.86452268524335,26.58686463884031,4229.411622885966,429.6565040280368,144.83793869553037,61.52080284202668,2230.145360138023,51.229676002191226,34.01449156488739,10.85783590876099,5
HIK,away,438882,Zander Hyltoft,17,RCM,11243.0625,3012.764423076923,5869.673076923077,1666.7451923076922,583.3269230769231,110.53846153846155,63.46153846153847,61.37019230769231,31.730769230769234,3991.8317307692314,321.6057692307692,42.25961538461539,30.28846153846154,1975.3846153846155,5.899038461538462,6.908653846153847,1.4423076923076925,5
HIK,away,449331,Lukas Klitten,27,LB,10446.904694225692,2850.1393780164967,4874.682030901612,1700.5465777053798,713.4350361556482,308.1016714465554,110.77290205467368,172.06070901547363,54.85891585803882,4386.284954108404,334.44436816844336,115.04415493442605,49.885161197643754,2068.2697507548564,44.79064583794417,20.9935418943335,6.028824998991095,7
HIK,away,449331,Lukas Klitten,27,LWB,10027.00927793465,3282.9669221460263,4241.70108914885,1677.5397337636143,546.7527228721258,278.04881000403384,92.57765227914481,129.51068979427185,31.585316659943523,3695.0354981847513,348.90883420734167,120.4816458249294,53.36829366680112,2401.7256958450985,34.24283985478015,28.056474384832594,7.624041952400161,7
HIK,away,449331,Lukas Klitten,27,RB,9344.999302098027,3041.934932430043,4394.595643614158,1312.642448629935,466.3093277585008,129.51241566035438,63.841290175536486,32.096594191223566,20.66615057549405,3532.078789045768,283.013693182488,92.62674269187393,39.972099639653095,2009.7254557386327,30.349592301072395,4.793758964464372,3.2030399603893476,7
HIK,away,449331,Lukas Klitten,27,RW,11686.358459869847,2537.575379609544,5641.975054229934,2258.482646420824,892.434924078091,355.89045553145337,117.13665943600867,164.6941431670282,55.63991323210412,4962.523861171366,455.83731019522776,180.85900216919737,54.17570498915401,2378.196312364425,86.60791757049891,10.337310195227765,7.321041214750542,7
HIK,away,449741,Oliver Klitten,7,RCM,10539.44564996534,3072.722420069502,4864.879240564539,1828.231043074793,623.5398995639699,150.0729680531213,67.57046550540646,63.71439346933261,22.006488515440736,3961.982562915025,404.29545280071073,77.95506501002698,40.32481401774828,2382.379113953341,36.41965903564043,8.406563526934436,5.239162972217439,8
HIK,away,449741,Oliver Klitten,7,RM,11131.241116144358,2997.3686020360155,5226.397881826874,1804.5191039412339,778.7785743949752,324.17695394526055,112.4399535993828,173.2461843166405,56.67129748156954,4831.716885585642,399.7335488344915,133.34076224959318,51.29097248383279,1976.8029215966994,34.616221866702496,17.592339388009425,4.477683633980479,8
HIK,away,449741,Oliver Klitten,7,RW,10575.089536878217,3029.6778730703254,4383.818181818181,2036.0037735849057,801.0802744425386,324.5001715265866,111.1492281303602,244.19485420240133,74.09948542024013,3916.370840480274,332.9104631217839,77.22092624356776,34.27101200686106,2124.941680960549,50.92487135506003,3.0751286449399653,2.7787307032590047,8
HIK,away,490892,Marius Haudrum Jacobsen,12,CB,9241.685718867438,3145.410256707184,4210.770777564037,1275.632171647628,428.3618326922044,181.51212781964705,66.40286939415667,38.248374303016966,17.57363051439174,3730.869191717573,287.7679550851427,133.96715009482858,45.308459780655134,1861.9479802944109,26.092126836658156,9.2951726212305,3.520779099109794,7
HIK,away,490892,Marius Haudrum Jacobsen,12,RCB,9296.633596837946,2921.9122529644274,4465.394466403162,1352.828063241107,396.71857707509884,159.79090909090908,50.15810276679842,87.76600790513834,17.07509881422925,3611.6395256916994,235.2415019762846,47.41541501976285,24.54545454545455,2216.1664031620553,63.79683794466404,24.609486166007905,8.537549407114625,7
HIK,away,544909,Villads Rasmussen,10,LCM,9653.371387283236,3313.6257225433524,4360.682080924856,1374.9320809248557,469.04046242774564,135.09104046242774,67.6300578034682,83.31502890173411,40.31791907514451,3294.6502890173406,192.4595375722543,51.29479768786127,27.3121387283237,1990.1184971098264,30.953757225433527,0.4682080924855491,0.0,8
HIK,away,544909,Villads Rasmussen,10,LM,10282.02936394562,3056.595238123894,4671.583077322963,1696.328599469016,635.5347112016241,221.98796284790154,93.5665504907782,124.68542041293468,49.41684427359843,4185.617002270151,285.2589346537809,93.62149683618829,42.40826989465664,1849.0644261658551,10.46757449843998,3.6819009286204873,1.7414363225231306,8
HIK,away,544909,Villads Rasmussen,10,LW,10414.102078533571,2779.465397770118,4822.3759338193595,1919.7647051273916,659.6760976872517,232.8262687956497,85.73257205513633,133.0242326880485,39.31198490100364,4121.188585863918,296.94025348064895,88.66350344565721,38.94083029950508,2121.864025972831,70.73520951213524,11.132207995745778,7.4797568546276025,8
HIK,away,544913,Frederik Dietz Nielsen,13,LCB,10028.266152545228,2925.1803389260785,4724.961563675096,1556.346481295938,597.8078680805938,223.973395438235,84.44596209516787,68.24887233809774,26.57752015161666,4015.6223972321536,352.2670857749005,142.91428940912473,51.225758909957996,2080.797959064757,49.47670088745564,12.810241891044113,6.642683033593226,8
HIK,away,568401,Gustav Bjerge,15,CB,9767.07787732598,2976.1592005513444,4500.393866299104,1438.5640937284631,591.5251550654721,260.4355616815989,84.6657477601654,54.55823569951757,18.607856650585802,3938.8273604410756,337.2580978635424,166.27050310130946,52.10199862164025,2368.1288766368025,137.42832529290146,39.60682288077188,13.955892487939353,1
HIK,away,600815,Theo Hansen,26,CM,10759.094208211143,2815.2943548387093,5490.461876832844,1710.0758797653957,540.2771260997067,202.9849706744868,79.17888563049853,38.441348973607035,21.774193548387096,4096.329545454546,354.2265395894428,163.93988269794718,54.435483870967744,2179.1414956011727,30.117668621700876,0.5938416422287389,2.969208211143695,5
HIK,away,600815,Theo Hansen,26,LCM,11088.37515696151,2598.5905392128243,5859.285314213488,1839.7704494838956,582.0172896295772,208.71408678801427,81.90577047883515,119.27954500493364,30.731966379529464,5000.627386864326,368.5179590588691,88.82029268261086,48.94791786682424,1950.83281207914,15.023719928328383,0.6148360794901301,2.2258862324814515,5
HIK,away,600815,Theo Hansen,26,RM,10463.753779697623,2495.9838012958962,5389.182505399567,1782.8309935205186,581.505939524838,214.23596112311012,86.01511879049676,190.2100431965443,58.31533477321815,3495.1441684665224,181.40442764578836,21.110151187904968,23.326133909287254,2404.210043196544,32.977321814254864,2.9157667386609067,4.373650107991361,5
HIK,away,623308,Max Nielsen,22,LB,9616.27902830399,2930.9502159513177,4266.4780570516305,1379.5490393710393,666.1506924618243,373.1557036553846,107.67830757664876,219.94865242287986,50.67173493427184,3772.5097321066805,358.7243853939894,129.88803042901543,52.3394870476001,2149.971279046674,24.70550208811285,23.319020803489323,4.667085594776824,8
HIK,away,623308,Max Nielsen,22,RB,10542.916037648205,2936.638819266464,4972.853213429564,1560.9185588936725,761.0911929523257,311.4142531061786,108.69530402755534,191.89604524906835,58.88121753662828,4352.167154726708,370.05018969360344,113.18198321745501,46.67002364675358,2155.697759528394,22.700577175112368,6.33622463965525,3.1440628441734972,8
HIK,away,623308,Max Nielsen,22,RWB,10091.830765054348,3043.783819084718,4437.776086200112,1585.3664738669204,654.7290591089114,370.1815155816871,103.87660908620758,193.46718260808515,46.522077726086366,3697.715520891055,322.8707574630491,130.5616227423043,47.779153832019325,2350.5620030421765,67.781233755658,46.14962275273845,9.575377528101882,8
HIK,away,647806,Marco Bruhn,23,LF,9537.273497377973,3422.6611536910045,4364.252117789431,1122.901573215006,441.3666801129487,186.09197256958453,75.15127067365873,111.68132311415894,34.852763210972164,3492.5736183945132,273.14764017749087,65.87172246873739,37.031060911657924,2287.1799112545377,22.033481242436466,8.528035498184751,3.2674465510286406,4
HIK,away,647806,Marco Bruhn,23,ST,11107.254116319711,2820.219826766405,5507.196659378081,1748.5210006355458,722.8876351828958,308.43406596630393,110.41948352426296,174.4540848491844,58.83583675150254,4790.228032114353,338.0496746045088,123.82119227953343,48.17586807591104,2131.1589483411008,19.235673875692395,10.158513391137385,3.4077786968493746,4
HIK,home,208374,Emil Sogaard Jensen,18,LWB,10714.505302137688,2686.60225551254,4924.998148459855,1943.690961117657,865.890590809628,293.32334623800705,103.61891937384279,171.75290355159066,49.99158390843293,3556.8193906749707,363.42972563541485,119.10722100656454,50.90052179767716,1720.4103686248106,33.99427705773439,2.463221679851877,2.726813667732705,8
HIK,home,208374,Emil Sogaard Jensen,18,RCB,9922.978086866273,2848.7191695254264,4938.967727219523,1390.5559552145194,531.0853002625262,213.64861189295465,72.11025448399867,58.81363337390883,21.980621767333588,4367.700164033879,315.78254054497637,145.40352046861648,45.873518114027455,1848.8479432126514,40.33805521667266,9.431432621795029,4.256114602637626,8
HIK,home,210069,Mikkel Pedersen,8,CDM,10922.827676240211,2729.2793733681465,5262.015665796345,1999.973890339426,710.8707571801567,220.6879895561358,90.46997389033943,76.69973890339426,29.3733681462141,5366.1618798955615,508.75848563968674,143.97650130548305,58.7467362924282,1199.2088772845952,20.114882506527415,0.0,2.349869451697128,3
HIK,home,210069,Mikkel Pedersen,8,LCM,11118.515481456277,2620.837359646138,5353.606668935012,2130.8227288193266,723.2031303164342,290.0364069411364,96.46138142225246,78.94215719632528,35.82851309969377,4816.23409322899,471.20925484858793,210.4787342633549,57.876828853351476,2139.853351480095,32.21810139503233,0.6155154814562777,2.7560394692072134,3
HIK,home,210069,Mikkel Pedersen,8,RCM,11550.509259259257,2840.222222222222,5513.916666666666,2114.1388888888887,802.8611111111112,279.3703703703704,107.4074074074074,156.08333333333331,57.407407407407405,5249.296296296296,397.3796296296297,122.99074074074075,47.22222222222222,1951.4722222222222,20.675925925925924,0.3055555555555556,2.7777777777777777,3
HIK,home,213298,Soren Andreasen,9,CF,10742.32262443439,2611.7796380090494,5545.531221719456,1769.9171945701357,602.4909502262443,212.60361990950224,84.29864253393664,129.20904977375565,42.76018099547511,4342.455203619909,237.7099547511312,83.3945701357466,39.095022624434385,1838.3823529411764,17.714932126696834,0.0,2.443438914027149,4
HIK,home,213298,Soren Andreasen,9,LF,10920.774659182036,2629.890938251804,5649.51724137931,1882.5950280673615,651.6267040898155,107.14474739374498,85.5252606255012,19.400160384923815,30.312750601443465,5770.995589414594,322.0513231756215,74.42862870890136,45.46912590216519,1751.7522052927025,75.52205292702486,13.315958299919807,9.743384121892541,4
HIK,home,213298,Soren Andreasen,9,ST,10917.937227686274,2504.6210164525855,5462.268877106839,1877.3200551141927,787.151589807569,286.5821346574647,116.8283548822254,184.31051081010463,65.0095800022702,4785.449772865117,373.49124007586073,85.75114838558385,45.881549391405386,2189.30244741631,56.1175227528395,16.520475461776186,5.937225488549823,4
HIK,home,243784,Jonas Dakir,25,GK,4917.3542382367505,3401.137600615594,1319.591711744074,139.93106505655726,45.881860396829914,10.812033659193247,6.321957159299864,2.1424968612573076,1.7275724941108703,1749.9626841496124,20.965688111860555,6.56980401684312,3.2204492872443375,1230.3253685244333,9.731219100571902,2.0985549761722115,1.3739353779446564,8
HIK,home,244164,Frederik Mortensen,6,CDM,11935.204098031338,2561.083969465649,5473.894736842105,2434.06789875452,1105.1450381679388,361.01245480112493,158.3768581759743,100.24387304138206,41.221374045801525,6384.648453194053,782.4901566894335,241.02571313780635,112.81639212535154,1746.430293290478,19.124548011249498,19.74286862193652,4.339092004821214,2
HIK,home,244164,Frederik Mortensen,6,RCM,11848.738744769875,2378.08769874477,5691.238493723849,2418.6848535564855,929.0259414225943,431.7017573221758,202.44351464435147,152.3839330543933,74.10878661087867,5300.658075313808,519.3399163179917,238.32301255230126,108.4518828451883,2506.0789958158994,85.81255230125524,40.99481171548118,19.88284518828452,2
HIK,home,438882,Zander Hyltoft,17,LCM,10873.023024730559,2790.482018771789,5650.625305540725,1723.1673529500945,517.1897879220833,191.5522692711532,70.00978712351905,63.26925013435419,22.309787631500384,4756.725347237446,336.168352085112,123.60410788559886,44.52354769989516,2042.2820950803386,24.202104102442696,4.681245679697454,3.1764517921234967,5
HIK,home,438882,Zander Hyltoft,17,RCM,11073.538972387278,2997.679482698358,5464.248864033555,1748.6298497029013,631.9849702901084,231.00524292205523,93.42887102411744,66.0325061167424,32.086682977979734,5877.4404054526385,403.58441104508915,164.4442502621461,57.567284166375394,1835.3299545613422,35.663404404054525,0.5379238028661307,3.7749038797623213,5
HIK,home,445907,Runar Hauge,11,RW,10574.882506527416,2572.813315926893,4566.172323759792,1865.056135770235,1119.2663185378592,451.5744125326371,148.04177545691908,227.02088772845954,78.72062663185379,4549.182767624021,443.8433420365535,190.13968668407313,57.571801566579644,2037.2310704960837,73.85639686684074,34.41383812010444,11.74934725848564,1
HIK,home,449331,Lukas Klitten,27,LB,10090.17104084018,3068.857130448472,4546.078848854223,1496.3973613148592,654.8495356531431,323.9913053826039,93.57112588798047,165.52485364280082,38.00763277565244,4301.202812647541,386.54359605999406,151.52468144444143,51.77245286152728,1731.0889908336003,35.67602572283213,6.944859893713908,3.7910402508007643,8
HIK,home,449331,Lukas Klitten,27,RB,9851.22299425522,2846.4173404979115,4466.5780005405395,1539.6338866042106,635.5509984179303,363.0365601753187,93.69822908360409,145.609481233193,38.93419902911399,4367.295335540673,337.5867364897803,203.52556362327132,50.11301975682346,2039.6893839730876,45.694375699492774,13.904661072087416,4.651010297666644,8
HIK,home,449331,Lukas Klitten,27,RWB,10484.445766655705,2641.4938905814683,4965.555110107284,1757.7400788652344,760.0990503285535,359.5629727415442,113.76986367669599,147.60067292955492,48.31373595348751,4389.871451219588,390.9894242403559,201.1623426263178,58.73744268154206,1872.5457551765007,36.692951768728165,10.799957185671472,6.718685041666408,8
HIK,home,449741,Oliver Klitten,7,LW,11073.461422594142,2764.8180753138076,4902.775230125523,2160.4789958159,925.0764853556485,320.31263598326365,130.14225941422595,148.3621757322176,62.35983263598327,4960.968702928871,411.5839330543933,158.52953974895397,63.26359832635984,2117.2789958158996,82.81205020920501,13.42092050209205,4.518828451882845,8
HIK,home,449741,Oliver Klitten,7,RCM,10316.641461739791,3126.084478088207,4762.52914052345,1490.2056533908599,650.7259180664797,287.09538501467347,94.4710867281962,167.1321728522921,54.474002590494734,4047.7586279705442,281.9899713609672,116.70932553904447,37.52156661399248,1501.2078772518962,15.6890398002382,3.257027436458509,2.4755175237089873,8
HIK,home,449741,Oliver Klitten,7,RF,11919.145753233135,2911.4701153442857,5413.542467668648,2023.2918559944076,1080.2453687521847,490.5959454736107,167.0394966794827,127.6766864732611,45.298846557147854,6339.705697308634,781.8014680181755,329.4736106256554,115.13456833275079,2008.8339741349178,38.34358615868578,33.445648374694166,6.606081789584063,8
HIK,home,449741,Oliver Klitten,7,RM,11123.652180712517,2887.1083273109944,5175.980434013601,1986.7668867145037,782.0899457975664,291.7096752935065,107.67342861950873,144.36768446283756,45.901264682773494,4934.811104407086,452.14940425153526,142.0262069721959,57.4652689080312,2132.485436884255,37.310709735300975,5.3157838584730674,4.306895028704019,8
HIK,home,490892,Marius Haudrum Jacobsen,12,CB,8949.16685412109,3154.2482935375474,4069.996552529093,1154.830387692507,407.1299210555423,162.9603724323468,62.38409214272299,32.63626436228649,16.432183765369366,4077.770686561072,268.4406364643742,107.24324453610673,40.678047704218336,1643.3851505535858,29.765109895145777,23.075589864017044,5.273860673135284,8
HIK,home,490892,Marius Haudrum Jacobsen,12,RCB,10153.589487516427,3219.308278580815,4339.144809461235,1870.557161629435,578.8998685939554,145.67936925098556,73.7976346911958,59.83285151116951,22.70696452036794,4036.503547963206,368.1366622864652,84.5976346911958,49.67148488830486,1787.9180026281208,38.232851511169514,1.2346911957950066,1.4191852825229962,8
HIK,home,544909,Villads Rasmussen,10,LCM,10921.402173913046,3424.23097826087,4844.677989130435,1757.8614130434783,573.639945652174,320.991847826087,91.71195652173914,172.43070652173915,47.69021739130436,4235.783967391304,248.06250000000006,113.66168478260872,37.90760869565218,1695.240489130435,26.38858695652174,34.9116847826087,6.114130434782609,5
HIK,home,544909,Villads Rasmussen,10,LF,10494.737024221453,2978.5432525951555,4531.359861591695,1974.2387543252594,780.7785467128028,229.80622837370242,96.53979238754326,100.18339100346022,36.332179930795846,5243.5432525951555,476.0865051903114,122.73010380622837,58.13148788927335,1254.5501730103806,14.086505190311417,6.89273356401384,2.0761245674740487,5
HIK,home,544909,Villads Rasmussen,10,LM,10526.832656345327,2818.22265802527,4797.429847301921,1789.2325705797575,852.3933987037906,269.54697212176944,109.30998505733915,159.192699316528,56.8516963014704,4588.217602277651,457.65964066879457,98.74518872845914,47.06540287712535,2123.3402169780456,48.2351983660333,11.61504434168295,5.392885878743402,5
HIK,home,544909,Villads Rasmussen,10,LW,10066.023565056386,3144.061605790271,4470.765527688941,1723.6734556471974,469.90270998148463,257.6202659484935,90.8937889244235,182.41474499242554,56.35414913314257,3446.337990237334,197.50311395387982,71.07894293889917,32.72176401279246,1514.4450429220672,9.780171688267968,4.135667396061269,1.81787577848847,5
HIK,home,544913,Frederik Dietz Nielsen,13,LCB,9768.550756817076,2944.002592637672,4703.2504189204965,1449.7397081516717,496.0469291892042,175.50842306970526,66.90893043032288,48.89826168472808,22.089996648670667,4268.63718993697,296.6304559128435,120.35113020843099,40.032134971472416,1717.927843666324,47.32762255007878,6.260377239312596,4.786798810179809,7
HIK,home,568401,Gustav Bjerge,15,CB,8850.38276384447,3071.382932166302,4194.402962464232,1129.7734388150145,346.0235650563878,108.79986534253493,42.720080794479045,12.10705268473321,11.816192560175054,3436.966840599226,223.18969870392192,85.56741289345229,27.268136677327046,1302.5988890759131,33.55798687089715,11.116310385456995,3.63575155697694,1
HIK,home,600815,Theo Hansen,26,CDM,10713.982551038212,2887.760949223521,5765.06299075205,1388.8769848194033,538.5866340952714,133.69499214796718,68.78380736346188,35.9183388588379,24.498342348630253,4028.893735822719,251.74873495027046,86.31896702146223,40.5164892688885,1762.1280753795152,32.535683126853954,11.457686267667073,3.7689757459431164,5
HIK,home,600815,Theo Hansen,26,LCM,10630.371781668384,2584.575695159629,5429.725025746653,1694.2893923789911,707.1256436663234,214.66529351184346,96.39546858908342,78.2378990731205,35.22142121524202,5199.933058702369,459.778578784758,136.41812564366631,61.174047373841404,1207.7796086508754,6.265705458290423,0.0,0.0,5
HIK,home,600815,Theo Hansen,26,RCM,10639.20463882733,2678.9992538157812,5452.484287213621,1534.8520887305701,598.3302933235533,374.53871574380423,95.7878144703165,233.4656433375991,46.031177820088644,4653.084517799176,330.78922002777955,132.34585102066296,44.66395374243087,1990.5316030963231,30.854225841188587,8.72722138554217,5.092682907796991,5
HIK,home,600815,Theo Hansen,26,SUB,11722.61914460285,2505.8199592668025,6265.154786150713,1977.466802443992,725.0077393075358,249.16985743380857,97.8818737270876,130.0949083503055,40.69246435845214,5631.3201629327905,459.34093686354385,91.14012219959268,54.989816700611,1916.0431771894096,20.819144602851324,27.92382892057027,2.19959266802444,5
HIK,home,613589,Mikkel Kannegaard,5,LCB,9503.042008368202,2718.102426778243,4626.828451882845,1410.136569037657,605.2699581589958,142.70460251046026,89.47280334728033,43.4892050209205,25.305439330543933,4221.308786610879,398.92217573221757,77.70577405857742,58.744769874476994,1981.253221757322,21.229456066945605,21.518661087866107,5.422594142259415,1
HIK,home,623308,Max Nielsen,22,LB,9938.608376205308,2872.0565958941993,4279.297779444672,1474.883377488264,807.0248314515902,505.345791926582,138.73294707322432,264.9546867828503,69.86750378648595,4416.766127914272,398.4656572630415,216.03329249386456,61.10938054789037,1955.9344802861915,33.897358892503384,24.354750383790346,7.756062738848013,7
HIK,home,623308,Max Nielsen,22,LWB,11118.875648535564,2660.270460251046,4862.693221757322,1988.6008368200837,966.1526359832636,641.1584937238493,175.3305439330544,345.7626778242678,73.2050209205021,4806.054225941423,454.8471966527197,255.2324686192469,86.76150627615064,2460.93589958159,83.30008368200838,40.15430962343096,15.364016736401675,7
HIK,home,623308,Max Nielsen,22,RB,10278.322884444942,2965.859612089087,4703.044119986956,1603.2279495176383,714.7392246609926,291.4519781902687,98.3652468013559,152.9150972085275,48.456458175877316,4215.705137914697,335.25022953578895,122.40493633471716,45.575015137974354,1803.3275086544254,29.774294444671067,16.131944647023982,4.3337734875042315,7
HIK,home,647806,Marco Bruhn,23,CF,9813.807391304346,2567.770434782609,4757.341304347826,1493.3817391304347,666.2895652173913,329.01260869565215,135.0,184.24565217391302,65.73913043478261,4256.620434782609,301.9421739130434,137.04260869565215,61.04347826086956,2063.3986956521735,73.62782608695652,7.724347826086956,8.217391304347826,3
HIK,home,647806,Marco Bruhn,23,LF,9844.981199287551,3373.573322778547,4432.488422719176,1155.4589352859687,625.5365129625965,257.9240055412626,84.42509400356224,215.2839897090837,59.84563625568968,3678.9570552147243,214.3435582822086,41.98812586582228,22.442113595883633,1730.2442113595882,34.07995250346329,0.6518899663566198,2.1373441519889176,3
HIK,home,647806,Marco Bruhn,23,ST,11198.955580110496,2716.707182320442,5466.422983425414,2120.2846408839778,713.7666298342541,181.77414364640885,102.62983425414365,109.80198895027624,48.92817679558011,5262.106077348066,421.1164640883978,70.45657458563535,52.50828729281767,2008.0004419889503,12.387182320441989,1.5155801104972375,1.1933701657458562,3
HIL,away,210068,Adrian Justinussen,17,CF,10852.039123383865,2924.991748756902,5231.7361543015495,1687.998529556804,668.8445489578718,338.4678093155394,99.81644051567532,193.1625976275227,54.9091483569369,4750.272814214849,279.25216388813203,141.54314102807933,41.161031042333256,1701.2415521769974,36.217050774898055,3.766193426771976,3.7462611164051633,9
HIL,away,210068,Adrian Justinussen,17,LF,11909.66415699558,2415.122536328763,5326.810093196713,2552.3108514360447,1204.0065390559982,411.41288497327355,186.57855723433113,129.25874280279226,71.02579469547895,5775.165868796693,636.1640563013934,266.3120743244391,110.21718400830788,1829.1522253414505,46.24952989161423,15.848029426965173,5.335578530544307,9
HIL,away,210068,Adrian Justinussen,17,LM,11406.132562882392,2499.408905506458,5376.927940176751,2082.1753908905507,1000.6886471787901,446.9316791298437,148.6743711760707,244.48674371176068,71.58395649218218,4912.614208021754,495.52617267165203,170.3422841604351,65.15975526852482,2117.471787899389,56.94595513256288,32.10265125764786,11.9306594153637,9
HIL,away,210068,Adrian Justinussen,17,RAM,11634.461921560489,2742.9400290516705,5413.480390122431,2133.9244656567753,875.2952894791451,468.83295289479145,145.6733762191326,272.40921352977796,72.8366881095663,5369.856816766965,451.217680016601,181.8451960987757,66.1133015148371,1927.49408590994,49.853911599917,14.578543266237808,6.723386594729197,9
HIL,away,210068,Adrian Justinussen,17,ST,10697.549875563542,2966.054457244184,4794.958024392719,1680.3423797076812,893.8974719026278,362.30220955919884,134.5437434642044,235.50416868871545,80.82154707164923,3707.026138092884,310.89539808140626,110.7173950582874,45.778991988345815,2648.0104944856075,75.89072137819252,16.089989189461058,7.943204404209374,9
HIL,away,229223,Kasper Enghardt,21,CB,9478.908788285888,2878.2230399454256,4229.116897764232,1492.4005428126302,642.6528144857416,236.5154932778581,95.10645944199248,43.901053483214774,28.0515827986123,4394.009176500678,420.52306027865626,189.26486874377986,63.38355998622343,1624.5477389975745,41.57427699822813,3.344937448666825,3.671316657156739,3
