team,players,minutes,Distance,Running,High Speed Running,Sprinting,No. of High Intensity Runs,No. of High Intensity Runs OTIP,No. of High Intensity Runs TIP,No. of High Intensity Runs BOP,game_id,match_description,season,competition
VB,16,1070.0833333333333,103377.48999999999,14890.23,5460.84,1658.44,619,348,247,24,05787663-91ef-460e-a281-2740ebeac4ce,VB - VFF : 2023-10-29,2023,Superliga
VFF,15,1070.0666666666666,108579.18,17311.42,6530.37,1848.25,741,373,342,26,05787663-91ef-460e-a281-2740ebeac4ce,VB - VFF : 2023-10-29,2023,Superliga
OB,16,1237.7833333333333,124394.62,18397.309999999998,7737.22,2281.46,801,431,352,18,71b99df1-cea0-46e7-af29-b07d43daa2ae,SIF - OB : 2023-10-29,2023,Superliga
SIF,16,1237.85,127231.7,18295.05,7892.83,2522.04,831,438,378,15,71b99df1-cea0-46e7-af29-b07d43daa2ae,SIF - OB : 2023-10-29,2023,Superliga
BIF,16,1094.0833333333333,121286.37,18790.76,6237.87,1981.27,751,390,345,16,fcb72656-d7de-46eb-bbae-b77ec7a91e17,BIF - FCN : 2023-10-29,2023,Superliga
FCN,15,1094.1,125261.07,20972.79,7198.56,2020.4099999999999,794,443,334,17,fcb72656-d7de-46eb-bbae-b77ec7a91e17,BIF - FCN : 2023-10-29,2023,Superliga
AGF,15,1146.5666666666666,123858.84999999999,20025.100000000002,7534.26,2448.72,827,421,360,46,b8a52120-244c-4830-87e8-fee64a35143c,AGF - RFC : 2023-10-30,2023,Superliga
RFC,16,1147.85,120746.02,20059.78,6725.4,2095.95,778,414,334,30,b8a52120-244c-4830-87e8-fee64a35143c,AGF - RFC : 2023-10-30,2023,Superliga
LBK,15,1105.85,113278.92,16205.75,5341.27,1447.74,609,331,236,42,bae2487a-98d1-4880-b034-ecca759e7641,LBK - OB : 2023-11-4,2023,Superliga
OB,16,1105.8333333333333,111764.85,15719.53,5178.93,1283.88,591,263,282,46,bae2487a-98d1-4880-b034-ecca759e7641,LBK - OB : 2023-11-4,2023,Superliga
FCN,16,1071.0,121473.51999999999,19184.579999999998,7674.92,2216.36,864,398,447,19,4c777538-a007-44be-8e0e-92b5b417f2d5,FCN - VB : 2023-11-5,2023,Superliga
VB,16,1070.95,116888.85,17890.91,6934.58,1635.04,736,484,236,16,4c777538-a007-44be-8e0e-92b5b417f2d5,FCN - VB : 2023-11-5,2023,Superliga
SIF,16,1112.1,116633.63,16556.170000000002,6400.12,1702.44,680,342,319,19,a4574f1a-e505-4fbb-9580-5af68e7383a2,VFF - SIF : 2023-11-5,2023,Superliga
VFF,16,1112.1,118519.24,17970.23,6332.74,1906.77,684,387,281,16,a4574f1a-e505-4fbb-9580-5af68e7383a2,VFF - SIF : 2023-11-5,2023,Superliga
FCK,16,1074.45,116027.67,17367.77,6164.95,1645.1599999999999,680,375,287,18,e6f07ae1-6b72-403a-80dc-ff72fa3e75a8,RFC - FCK : 2023-11-5,2023,Superliga
RFC,16,1074.4833333333333,114864.12,16406.989999999998,5499.5599999999995,1759.8200000000002,646,359,267,20,e6f07ae1-6b72-403a-80dc-ff72fa3e75a8,RFC - FCK : 2023-11-5,2023,Superliga
FCM,16,1084.7,110339.56,16118.78,6684.34,2487.65,848,364,473,11,f5227ee1-f9cc-4769-aed2-01ae058dd10c,HVI - FCM : 2023-11-5,2023,Superliga
HVI,16,1084.7,107940.59,16132.099999999999,7023.75,1725.96,751,491,252,8,f5227ee1-f9cc-4769-aed2-01ae058dd10c,HVI - FCM : 2023-11-5,2023,Superliga
AGF,15,1063.45,118406.13,17366.01,7077.400000000001,2790.5299999999997,812,474,322,16,47bfee4e-ac14-4327-bc12-109311add472,BIF - AGF : 2023-11-6,2023,Superliga
BIF,14,1063.5,114800.13,17004.940000000002,6603.58,2934.65,785,400,371,14,47bfee4e-ac14-4327-bc12-109311add472,BIF - AGF : 2023-11-6,2023,Superliga
RFC,15,1106.7333333333333,119076.47,19575.04,7117.29,1876.17,803,505,269,29,279f775f-8633-4343-9154-141440ca346a,SIF - RFC : 2023-11-10,2023,Superliga
SIF,14,1106.7666666666667,117112.99,17526.47,7064.32,2224.32,825,357,438,30,279f775f-8633-4343-9154-141440ca346a,SIF - RFC : 2023-11-10,2023,Superliga
BIF,15,1117.0333333333333,116886.53,17229.08,6137.47,1640.29,720,438,278,4,1ef83672-618b-4f81-923c-cff501b66b30,FCK - BIF : 2023-11-12,2023,Superliga
FCK,14,1117.05,120452.03,19045.3,6804.639999999999,1735.39,770,420,343,7,1ef83672-618b-4f81-923c-cff501b66b30,FCK - BIF : 2023-11-12,2023,Superliga
LBK,15,1080.3833333333334,110181.49,16817.62,6674.93,1820.17,752,419,308,25,a7bd823c-659d-4681-8555-1f3cf81d8512,VB - LBK : 2023-11-12,2023,Superliga
VB,16,1080.3833333333334,109860.89,16529.170000000002,6710.150000000001,1978.1100000000001,763,369,371,23,a7bd823c-659d-4681-8555-1f3cf81d8512,VB - LBK : 2023-11-12,2023,Superliga
FCM,16,1075.8,119293.55,18056.08,6769.87,2008.43,744,462,263,19,8e75723d-9709-43eb-a1d3-c55c7bfc6300,FCM - FCN : 2023-11-12,2023,Superliga
FCN,15,1075.8,121430.69,19894.92,6823.44,1853.0700000000002,723,365,341,17,8e75723d-9709-43eb-a1d3-c55c7bfc6300,FCM - FCN : 2023-11-12,2023,Superliga
HVI,14,1060.0,116050.51000000001,17924.58,7312.27,1600.05,707,450,233,24,51dae11a-3c2f-4a99-9c12-b3b202d09b7f,OB - HVI : 2023-11-12,2023,Superliga
OB,16,1060.0166666666667,114353.76,17477.91,6381.52,2060.0,722,316,384,22,51dae11a-3c2f-4a99-9c12-b3b202d09b7f,OB - HVI : 2023-11-12,2023,Superliga
AGF,15,1090.2833333333333,121783.4,18406.5,6047.6900000000005,1764.75,678,326,312,40,03fb56dd-7b35-4ad6-bceb-a05706e8e837,AGF - VFF : 2023-11-12,2023,Superliga
VFF,16,1043.2166666666667,112354.24,17875.67,6093.93,1585.46,640,360,254,26,03fb56dd-7b35-4ad6-bceb-a05706e8e837,AGF - VFF : 2023-11-12,2023,Superliga
HVI,13,1083.3666666666666,111779.43,16331.76,6373.24,1644.28,724,423,294,7,9436e5d6-94ea-415c-aa28-59377af2682c,HVI - VB : 2023-11-24,2023,Superliga
VB,16,1101.2,112496.34,16154.76,6122.77,1457.8799999999999,685,336,343,6,9436e5d6-94ea-415c-aa28-59377af2682c,HVI - VB : 2023-11-24,2023,Superliga
FCK,16,1090.45,116590.9,19346.37,7018.700000000001,2071.64,745,378,350,17,a4eb36ba-525c-401f-a71d-c32bf5fafba6,VFF - FCK : 2023-11-25,2023,Superliga
VFF,16,1090.4666666666667,118187.93000000001,19725.04,6456.76,2192.97,735,432,267,36,a4eb36ba-525c-401f-a71d-c32bf5fafba6,VFF - FCK : 2023-11-25,2023,Superliga
AGF,15,1095.95,118236.9,17832.07,5967.63,1913.99,697,442,237,18,61211eb1-eaae-4cbc-82f4-a309f981f956,FCN - AGF : 2023-11-26,2023,Superliga
FCN,15,1095.95,119617.16,19455.23,6791.01,2146.62,814,338,451,25,61211eb1-eaae-4cbc-82f4-a309f981f956,FCN - AGF : 2023-11-26,2023,Superliga
OB,14,1078.5166666666667,115224.25,15197.14,5737.82,1112.42,592,359,213,20,a044b32c-f2ff-452b-bbed-fa602035e430,RFC - OB : 2023-11-26,2023,Superliga
RFC,15,1068.3166666666666,113810.35,16991.19,5490.26,1130.47,576,266,291,19,a044b32c-f2ff-452b-bbed-fa602035e430,RFC - OB : 2023-11-26,2023,Superliga
BIF,14,1010.6333333333333,106983.56,14865.05,4671.74,1371.82,609,367,215,27,4468ab71-d3cd-4568-a27f-da2d252c83fb,LBK - BIF : 2023-11-26,2023,Superliga
LBK,15,1077.8166666666666,113954.52,16381.35,5471.4400000000005,1240.6200000000001,622,298,300,24,4468ab71-d3cd-4568-a27f-da2d252c83fb,LBK - BIF : 2023-11-26,2023,Superliga
FCM,16,1112.05,118356.66,18050.13,7820.54,2226.84,906,513,347,46,7744019a-c7a9-4612-b2d9-04b58e847aae,SIF - FCM : 2023-11-27,2023,Superliga
SIF,16,1042.5833333333333,110676.34,17133.66,5866.18,1610.03,648,311,306,31,7744019a-c7a9-4612-b2d9-04b58e847aae,SIF - FCM : 2023-11-27,2023,Superliga
RFC,14,1072.3,106784.53,14965.78,5768.42,1636.5300000000002,673,340,314,19,667e7046-4e94-40b0-8b10-2d291f8d2d41,RFC - VB : 2023-12-1,2023,Superliga
VB,14,1072.3166666666666,103091.15,13764.01,5058.64,1623.38,615,364,238,13,667e7046-4e94-40b0-8b10-2d291f8d2d41,RFC - VB : 2023-12-1,2023,Superliga
LBK,16,1112.2,117820.83,17606.86,6788.12,1689.81,761,438,294,29,a76d5dda-1910-4499-b96c-8467dbf5a8fa,LBK - SIF : 2023-12-3,2023,Superliga
SIF,15,1112.2166666666667,114553.67,16694.13,5967.32,1585.54,712,302,382,28,a76d5dda-1910-4499-b96c-8467dbf5a8fa,LBK - SIF : 2023-12-3,2023,Superliga
FCN,14,1072.6666666666667,118097.55,18335.92,6708.54,1972.53,750,398,336,16,ba87fbbd-aa1b-4c2b-a087-5c39895337cd,OB - FCN : 2023-12-3,2023,Superliga
OB,15,1072.65,114710.65,17250.15,5702.85,1656.08,665,370,273,22,ba87fbbd-aa1b-4c2b-a087-5c39895337cd,OB - FCN : 2023-12-3,2023,Superliga
BIF,16,1095.3333333333333,120143.83,18476.01,7320.36,2619.63,887,345,524,18,b50bd25f-dfb0-43f1-aee6-9409a9cf12bf,BIF - HVI : 2023-12-3,2023,Superliga
HVI,16,1095.3333333333333,117322.95999999999,18181.04,7505.92,1877.2,837,559,262,16,b50bd25f-dfb0-43f1-aee6-9409a9cf12bf,BIF - HVI : 2023-12-3,2023,Superliga
AGF,16,1110.25,122678.05,16985.71,5660.91,2035.94,675,443,210,22,28e6c60f-d69e-4845-881c-225a037ba1e9,FCK - AGF : 2023-12-3,2023,Superliga
FCK,15,1110.25,122664.05,19192.72,6393.49,1842.5800000000002,743,299,427,17,28e6c60f-d69e-4845-881c-225a037ba1e9,FCK - AGF : 2023-12-3,2023,Superliga
FCM,16,1174.2333333333333,114425.72,16524.33,6806.14,2292.27,775,376,382,17,c65d5549-01cb-4d53-94b9-4dc447c2ba40,FCM - VFF : 2023-12-4,2023,Superliga
VFF,16,1174.2,114765.06,18460.03,7004.0199999999995,2125.47,752,453,290,9,c65d5549-01cb-4d53-94b9-4dc447c2ba40,FCM - VFF : 2023-12-4,2023,Superliga
OB,15,1148.3666666666666,117486.51,15901.52,5870.11,1812.17,685,369,290,26,214e4e25-4318-40e8-8707-e7961f357816,VFF - OB : 2024-2-16,2023,Superliga
VFF,15,1148.3833333333334,113881.86,16330.55,5365.62,1589.69,605,332,258,15,214e4e25-4318-40e8-8707-e7961f357816,VFF - OB : 2024-2-16,2023,Superliga
FCN,15,1080.3333333333333,115742.46,19476.5,7553.64,2282.98,801,438,338,25,1e744cd0-b831-4748-96dc-d745b59a7452,FCN - LBK : 2024-2-18,2023,Superliga
LBK,15,1080.3166666666666,109431.27,18053.93,6331.79,2063.96,695,323,330,42,1e744cd0-b831-4748-96dc-d745b59a7452,FCN - LBK : 2024-2-18,2023,Superliga
HVI,16,1062.6,108686.68000000001,15242.64,5745.67,1424.35,619,360,236,23,538a0852-1b25-4bcf-b955-10afa7542f71,HVI - RFC : 2024-2-18,2023,Superliga
RFC,16,1062.6,110496.65000000001,15752.81,5600.37,1732.67,638,306,311,21,538a0852-1b25-4bcf-b955-10afa7542f71,HVI - RFC : 2024-2-18,2023,Superliga
FCK,15,1079.6166666666666,124834.21,19618.94,7897.67,2209.01,847,511,312,24,02331ee2-c46c-4ada-9e76-fd0c1cb783bb,SIF - FCK : 2024-2-18,2023,Superliga
SIF,16,1079.5833333333333,121825.1,18998.95,7089.37,2178.12,793,379,396,18,02331ee2-c46c-4ada-9e76-fd0c1cb783bb,SIF - FCK : 2024-2-18,2023,Superliga
BIF,14,1043.85,109538.13,14591.95,6164.27,2857.31,753,393,329,31,c89e424c-a7fc-4ea3-bcf2-266ec421da8e,BIF - FCM : 2024-2-18,2023,Superliga
FCM,16,1129.8166666666666,116077.88,16531.829999999998,6978.88,2719.2599999999998,822,410,368,44,c89e424c-a7fc-4ea3-bcf2-266ec421da8e,BIF - FCM : 2024-2-18,2023,Superliga
AGF,16,1090.05,115636.83,16537.39,6291.87,1934.52,726,326,345,55,e927154d-74ee-46b8-bf8a-bc0046e73dc4,VB - AGF : 2024-2-19,2023,Superliga
VB,16,1090.05,106650.29000000001,13784.37,5658.48,1907.28,692,376,261,55,e927154d-74ee-46b8-bf8a-bc0046e73dc4,VB - AGF : 2024-2-19,2023,Superliga
LBK,15,1052.7,110650.98,15522.460000000001,6666.5599999999995,1941.05,663,337,310,16,d4f559a3-6895-4cdc-a943-377d1878b8df,RFC - LBK : 2024-2-23,2023,Superliga
RFC,16,1052.7,112457.74,16201.43,6483.51,2382.76,744,404,326,14,d4f559a3-6895-4cdc-a943-377d1878b8df,RFC - LBK : 2024-2-23,2023,Superliga
SIF,15,1048.85,116885.37000000001,17384.79,6620.349999999999,2214.84,741,332,396,13,021f7664-16a1-4784-9c22-c6759e716f81,VB - SIF : 2024-2-25,2023,Superliga
VB,15,1048.85,112986.33,15552.24,6048.23,2353.31,729,445,258,26,021f7664-16a1-4784-9c22-c6759e716f81,VB - SIF : 2024-2-25,2023,Superliga
HVI,16,1087.1333333333334,108860.58,15243.17,5881.87,1494.7,675,401,254,20,e83dc9ed-09f0-443d-acb7-e2277de2519c,HVI - VFF : 2024-2-25,2023,Superliga
VFF,16,1087.0833333333333,106594.47,15725.77,5483.42,1573.47,586,275,298,13,e83dc9ed-09f0-443d-acb7-e2277de2519c,HVI - VFF : 2024-2-25,2023,Superliga
BIF,16,1047.6833333333334,116543.90000000001,17938.23,6298.59,2064.06,755,342,382,31,767f7adc-784f-4c4a-befa-e03be3a540db,OB - BIF : 2024-2-25,2023,Superliga
OB,16,1047.6833333333334,118596.72,18338.08,6680.73,1641.52,759,487,249,23,767f7adc-784f-4c4a-befa-e03be3a540db,OB - BIF : 2024-2-25,2023,Superliga
AGF,15,1191.4833333333333,119457.81,17782.36,5857.46,1823.17,665,224,403,38,a04ae675-949a-46d9-92b1-234115e09e9f,AGF - FCM : 2024-2-25,2023,Superliga
FCM,13,1111.0666666666666,108774.0,15730.58,6785.9,2310.5099999999998,775,491,239,45,a04ae675-949a-46d9-92b1-234115e09e9f,AGF - FCM : 2024-2-25,2023,Superliga
FCK,16,1073.2166666666667,124212.03,22565.829999999998,7692.009999999999,1733.46,796,454,307,35,2c3e8407-6eff-46b0-bf5a-b3493bf8ff57,FCK - FCN : 2024-2-26,2023,Superliga
FCN,16,1073.2166666666667,120493.65,20308.34,7136.63,2156.01,797,390,379,28,2c3e8407-6eff-46b0-bf5a-b3493bf8ff57,FCK - FCN : 2024-2-26,2023,Superliga
FCK,16,1079.1,120696.26999999999,20288.79,7557.84,1713.56,736,359,352,25,c0546b98-5b1e-4a96-ad2e-bc1390254ea5,FCM - FCK : 2024-3-1,2023,Superliga
FCM,16,1079.0833333333333,116798.04000000001,16733.19,6308.21,2423.11,751,433,278,40,c0546b98-5b1e-4a96-ad2e-bc1390254ea5,FCM - FCK : 2024-3-1,2023,Superliga
RFC,16,1034.4666666666667,108534.85,15814.25,6155.0199999999995,1767.24,694,410,259,25,47c98c73-e08c-4f4d-beaa-77bcc4b89835,VFF - RFC : 2024-3-3,2023,Superliga
VFF,16,1034.5166666666667,111304.55,16078.58,6016.11,1788.1100000000001,671,330,305,36,47c98c73-e08c-4f4d-beaa-77bcc4b89835,VFF - RFC : 2024-3-3,2023,Superliga
HVI,16,1139.0166666666667,118744.19,17939.48,7166.43,1499.71,767,450,291,26,fefc1daa-fd02-47a5-a57a-5cc23d9e395b,LBK - HVI : 2024-3-3,2023,Superliga
LBK,15,1139.0,117841.35,18372.14,6888.44,1730.66,735,350,367,18,fefc1daa-fd02-47a5-a57a-5cc23d9e395b,LBK - HVI : 2024-3-3,2023,Superliga
BIF,15,1107.6333333333334,113590.43,14498.85,5655.2300000000005,2421.12,679,323,318,38,d4a8b467-c94f-46e2-8ee0-4d703dc0495e,BIF - VB : 2024-3-3,2023,Superliga
VB,16,1107.6166666666666,111196.53,13896.41,5043.32,1711.08,593,347,213,33,d4a8b467-c94f-46e2-8ee0-4d703dc0495e,BIF - VB : 2024-3-3,2023,Superliga
AGF,16,1119.9833333333333,121675.17,20228.43,6480.98,1944.23,729,370,323,36,f1e8ec47-5054-4389-a266-1399b9b3f7c2,AGF - OB : 2024-3-3,2023,Superliga
OB,16,1119.9833333333333,116428.68,16991.49,5846.55,1535.44,656,362,265,29,f1e8ec47-5054-4389-a266-1399b9b3f7c2,AGF - OB : 2024-3-3,2023,Superliga
FCN,16,1035.8333333333333,123392.05,19667.18,8020.25,2978.46,937,484,420,33,68a82d69-46bd-4684-abd9-493fbae306cf,FCN - SIF : 2024-3-4,2023,Superliga
SIF,16,1035.8166666666666,124084.31,19902.65,7948.2,2511.01,885,493,372,20,68a82d69-46bd-4684-abd9-493fbae306cf,FCN - SIF : 2024-3-4,2023,Superliga
FCN,16,1134.9333333333334,124735.01,20399.31,7351.68,1978.42,768,417,344,7,8d796633-ebd0-44f3-8c2c-3b9822c8190a,HVI - FCN : 2024-3-8,2023,Superliga
HVI,15,1134.95,118513.92,18365.16,6683.87,1949.42,749,445,296,8,8d796633-ebd0-44f3-8c2c-3b9822c8190a,HVI - FCN : 2024-3-8,2023,Superliga
AGF,15,1105.0666666666666,127556.02,19592.96,6814.67,1715.64,729,449,241,39,58377215-a131-4927-844f-90f751c9e1f2,SIF - AGF : 2024-3-10,2023,Superliga
SIF,16,1105.05,123394.07,18065.27,6511.2699999999995,1641.56,717,311,374,32,58377215-a131-4927-844f-90f751c9e1f2,SIF - AGF : 2024-3-10,2023,Superliga
OB,15,1074.8333333333333,119906.59,16807.95,6190.47,2112.53,785,407,350,28,cd3ab21e-7a1f-49ee-bebd-80c0920d924e,VB - OB : 2024-3-10,2023,Superliga
VB,16,1074.8166666666666,114030.6,15881.45,5693.77,2095.44,732,435,281,16,cd3ab21e-7a1f-49ee-bebd-80c0920d924e,VB - OB : 2024-3-10,2023,Superliga
FCK,16,1060.1833333333334,122052.79,19774.96,7728.16,1658.88,803,350,425,28,4525dd52-d9d0-4839-9131-3f259f3b35d9,FCK - LBK : 2024-3-10,2023,Superliga
LBK,16,1060.1833333333334,114315.92,16963.01,5285.63,1195.19,601,386,195,20,4525dd52-d9d0-4839-9131-3f259f3b35d9,FCK - LBK : 2024-3-10,2023,Superliga
BIF,15,1064.0333333333333,114190.14,16388.47,5345.8,1391.02,617,319,264,34,647145f2-0217-4698-8b6d-f4aae87cbc02,VFF - BIF : 2024-3-10,2023,Superliga
VFF,15,1064.05,113653.2,17273.13,5839.02,1268.86,647,357,262,28,647145f2-0217-4698-8b6d-f4aae87cbc02,VFF - BIF : 2024-3-10,2023,Superliga
FCM,16,1038.7,112774.29,16242.24,7103.6,2428.45,775,476,268,31,b9f0a958-d093-443e-89e5-a2d3cd5d94ab,RFC - FCM : 2024-3-11,2023,Superliga
RFC,16,1038.6833333333334,110312.96,16640.86,6284.39,2412.56,744,333,389,22,b9f0a958-d093-443e-89e5-a2d3cd5d94ab,RFC - FCM : 2024-3-11,2023,Superliga
FCK,14,1067.3666666666666,122087.37,21014.78,8262.02,2562.09,886,438,417,31,5c95e293-9e49-47ce-8a42-ff3447851eda,OB - FCK : 2024-3-17,2023,Superliga
OB,15,1067.3666666666666,118998.18,19128.27,7437.57,2639.15,834,472,340,22,5c95e293-9e49-47ce-8a42-ff3447851eda,OB - FCK : 2024-3-17,2023,Superliga
FCM,16,1096.8166666666666,110592.31,14076.1,5881.56,2093.5099999999998,683,238,406,39,630a0a6f-16bb-45cd-8683-9b95c18b4d9c,FCM - VB : 2024-3-17,2023,Superliga
VB,16,1043.4833333333333,101750.72,13113.96,4866.92,2052.61,610,394,175,41,630a0a6f-16bb-45cd-8683-9b95c18b4d9c,FCM - VB : 2024-3-17,2023,Superliga
AGF,15,1037.4333333333334,120128.03,19976.34,7277.35,1831.01,789,391,358,40,70c39ee7-0588-4c7a-8d17-34a0f8fdd601,AGF - HVI : 2024-3-17,2023,Superliga
HVI,15,1037.45,111091.12,17138.82,6694.67,1493.12,725,414,279,32,70c39ee7-0588-4c7a-8d17-34a0f8fdd601,AGF - HVI : 2024-3-17,2023,Superliga
BIF,16,1037.4833333333333,118162.78,18729.05,7459.88,2504.63,900,444,429,27,81bd3ef3-d93d-4d71-a6c1-497f49ef4fcc,BIF - SIF : 2024-3-17,2023,Superliga
SIF,15,1037.4666666666667,119035.23,17535.24,6849.469999999999,2488.43,836,492,324,20,81bd3ef3-d93d-4d71-a6c1-497f49ef4fcc,BIF - SIF : 2024-3-17,2023,Superliga
LBK,15,1100.9,116941.53,18180.32,6748.52,1459.75,723,393,302,28,9d9ec075-f273-4c2b-af9a-e6e2943bb488,LBK - VFF : 2024-3-17,2023,Superliga
VFF,16,1051.05,110120.06,17612.1,6467.36,1804.7,731,402,308,21,9d9ec075-f273-4c2b-af9a-e6e2943bb488,LBK - VFF : 2024-3-17,2023,Superliga
FCN,15,1108.5833333333333,116462.76,19100.9,7251.07,1899.18,796,393,379,24,eca3bc44-52fb-46bd-91e0-38e6fb04bf59,FCN - RFC : 2024-3-17,2023,Superliga
RFC,16,1108.6,118364.72,19882.71,7604.46,2175.2,882,522,324,36,eca3bc44-52fb-46bd-91e0-38e6fb04bf59,FCN - RFC : 2024-3-17,2023,Superliga
LBK,16,1070.6666666666667,108735.42,15956.85,6648.05,2154.62,706,465,233,8,a6c2b720-9283-4bb7-9598-a0b06aa9590e,RFC - LBK : 2024-3-31,2023,Superliga
RFC,16,1070.6,111165.43,16610.17,6120.66,2207.4900000000002,719,326,375,18,a6c2b720-9283-4bb7-9598-a0b06aa9590e,RFC - LBK : 2024-3-31,2023,Superliga
HVI,16,1134.75,112203.58,17226.31,6082.46,1735.67,668,412,242,14,1aa0d582-87ef-42f1-927e-9bbbdad5cca0,VFF - HVI : 2024-3-31,2023,Superliga
VFF,16,1134.75,113727.89,17063.91,6338.76,1945.3,715,354,329,32,1aa0d582-87ef-42f1-927e-9bbbdad5cca0,VFF - HVI : 2024-3-31,2023,Superliga
BIF,15,1216.2166666666667,113068.5,15826.71,6161.24,2091.14,665,236,285,144,f1b6fc0f-6427-4efb-b48d-2afe9903ef84,FCK - BIF : 2024-4-1,2023,Superliga
FCK,14,1216.2,117942.88,17595.84,7171.41,2150.66,804,389,246,169,f1b6fc0f-6427-4efb-b48d-2afe9903ef84,FCK - BIF : 2024-4-1,2023,Superliga
FCM,16,1061.6833333333334,114923.19,19467.5,7831.63,2843.94,886,501,324,61,fe0fd68a-8711-4cad-ad0d-567be5c094f1,FCM - FCN : 2024-4-1,2023,Superliga
FCN,16,1061.65,116361.3,18641.97,7323.33,2376.11,815,387,376,52,fe0fd68a-8711-4cad-ad0d-567be5c094f1,FCM - FCN : 2024-4-1,2023,Superliga
AGF,16,1087.6666666666667,124842.65,18432.95,7302.56,2223.5,783,460,298,25,d24ade3d-35a6-4b78-ba9f-f295700cd148,SIF - AGF : 2024-4-1,2023,Superliga
SIF,16,1087.6666666666667,120338.65,17332.350000000002,6108.76,1973.05,725,329,376,20,d24ade3d-35a6-4b78-ba9f-f295700cd148,SIF - AGF : 2024-4-1,2023,Superliga
OB,16,1083.0666666666666,110704.01000000001,16599.43,6044.05,1829.94,707,313,370,24,d6ef7499-ee2f-4f7c-885a-8cc8ef59a39a,OB - VB : 2024-4-2,2023,Superliga
VB,16,1121.55,111544.95,16277.279999999999,6100.18,1969.49,783,476,272,35,d6ef7499-ee2f-4f7c-885a-8cc8ef59a39a,OB - VB : 2024-4-2,2023,Superliga
LBK,16,1049.75,106971.36,15794.6,5556.61,1497.3700000000001,652,342,261,49,27b325de-1d0d-4fac-a10a-b9b58d3c32bc,LBK - OB : 2024-4-5,2023,Superliga
OB,14,1049.7666666666667,108680.03,14912.41,5698.04,1570.19,680,306,343,31,27b325de-1d0d-4fac-a10a-b9b58d3c32bc,LBK - OB : 2024-4-5,2023,Superliga
VB,16,1098.45,104503.41,14088.03,5758.63,2131.94,631,386,223,22,1abc5a91-e7b7-4faf-adde-95087497346b,VB - VFF : 2024-4-7,2023,Superliga
VFF,16,1098.45,108124.0,15839.5,5938.1900000000005,2319.84,669,339,300,30,1abc5a91-e7b7-4faf-adde-95087497346b,VB - VFF : 2024-4-7,2023,Superliga
HVI,16,1057.65,113625.15000000001,16503.63,6614.59,1710.87,707,446,240,21,953a6d77-7c1e-45ce-9841-8cf71e4c552c,HVI - RFC : 2024-4-7,2023,Superliga
RFC,16,1057.6333333333334,115254.7,16642.46,6010.64,1973.6599999999999,726,354,352,20,953a6d77-7c1e-45ce-9841-8cf71e4c552c,HVI - RFC : 2024-4-7,2023,Superliga
FCK,16,1124.5333333333333,116931.96,19011.59,7257.150000000001,2350.96,795,484,277,34,6b6fff68-69c1-4cc4-a532-ed3a6d898c29,FCN - FCK : 2024-4-7,2023,Superliga
FCN,15,1124.5333333333333,117329.11,17134.760000000002,6595.540000000001,2221.89,718,337,337,44,6b6fff68-69c1-4cc4-a532-ed3a6d898c29,FCN - FCK : 2024-4-7,2023,Superliga
AGF,16,1100.0,116045.08,17352.43,7343.429999999999,2993.21,843,437,372,34,d5e52809-9226-4c8f-aee8-057c0af7b74a,AGF - FCM : 2024-4-7,2023,Superliga
FCM,16,1113.5,111917.93000000001,16212.46,6402.59,2688.51,774,419,330,25,d5e52809-9226-4c8f-aee8-057c0af7b74a,AGF - FCM : 2024-4-7,2023,Superliga
BIF,15,1068.6,116408.45,17191.61,6583.03,2223.89,825,516,289,20,2ce54490-f3af-4e83-ade4-8bd2819884ef,BIF - SIF : 2024-4-8,2023,Superliga
SIF,16,1068.6,118558.84,16592.51,6092.79,1881.6,738,340,380,18,2ce54490-f3af-4e83-ade4-8bd2819884ef,BIF - SIF : 2024-4-8,2023,Superliga
OB,16,1130.2166666666667,116195.54000000001,17383.13,6312.98,1526.6599999999999,683,413,251,19,a15116ae-c90a-4466-93c1-475cbb807b6d,OB - VFF : 2024-4-12,2023,Superliga
VFF,16,1130.25,115220.94,16897.51,6615.63,1806.82,663,312,323,28,a15116ae-c90a-4466-93c1-475cbb807b6d,OB - VFF : 2024-4-12,2023,Superliga
RFC,15,1070.2833333333333,113173.44,16339.3,6012.599999999999,1715.29,707,378,306,23,3171c61c-ad09-4d40-bf6f-e64169b14a5a,VB - RFC : 2024-4-14,2023,Superliga
VB,15,1070.25,110307.4,15957.64,5717.01,1930.62,680,372,284,24,3171c61c-ad09-4d40-bf6f-e64169b14a5a,VB - RFC : 2024-4-14,2023,Superliga
HVI,16,1075.4333333333334,114915.84,17130.15,6927.17,1750.45,732,393,307,32,b18d4fdb-c58b-4574-bb0e-382a0e5f034d,LBK - HVI : 2024-4-14,2023,Superliga
LBK,16,1075.4333333333334,113750.71,17281.88,7206.77,2123.34,782,405,350,27,b18d4fdb-c58b-4574-bb0e-382a0e5f034d,LBK - HVI : 2024-4-14,2023,Superliga
AGF,16,1079.2,119973.37,18580.920000000002,6765.87,2407.38,803,443,332,28,bb5e675c-3db6-422b-8835-01cdf0ab15b2,AGF - BIF : 2024-4-14,2023,Superliga
BIF,15,1079.2166666666667,115142.05,16984.56,6088.59,2472.14,744,382,338,24,bb5e675c-3db6-422b-8835-01cdf0ab15b2,AGF - BIF : 2024-4-14,2023,Superliga
