team,players,minutes,Distance,Running,High Speed Running,Sprinting,No. of High Intensity Runs,No. of High Intensity Runs OTIP,No. of High Intensity Runs TIP,No. of High Intensity Runs BOP,game_id,match_description,season,competition
VB,16,1103.2166666666667,119748.8,18913.95,7234.0599999999995,2549.36,882,537,310,35,04654c1a-e3fc-44f8-9cca-6878126acdd0,VB - SIF : 2025-10-26,2025,Superliga
FCM,16,1048.8166666666666,113063.31,16301.37,6666.3099999999995,2360.98,793,392,352,49,e0ad1b6f-8989-4cd2-b291-185305ddb1b8,FRE - FCM : 2025-10-26,2025,Superliga
FRE,16,1048.7833333333333,117064.77,18941.98,7226.01,1997.76,764,401,322,41,e0ad1b6f-8989-4cd2-b291-185305ddb1b8,FRE - FCM : 2025-10-26,2025,Superliga
RFC,16,1057.2166666666667,115560.93000000001,18766.03,6944.27,2072.55,760,451,292,17,3a86047e-fb84-40f3-ba18-dbd4533a9ff9,RFC - SJE : 2025-10-26,2025,Superliga
SJE,16,1057.2,119745.54000000001,21073.73,7835.43,2157.28,867,399,438,30,3a86047e-fb84-40f3-ba18-dbd4533a9ff9,RFC - SJE : 2025-10-26,2025,Superliga
FCK,15,1047.5,119941.45,18288.920000000002,7295.43,1837.93,779,445,318,16,d9632666-1d40-40b3-944e-c3bf4c8c61ac,FCK - VFF : 2025-10-26,2025,Superliga
VFF,16,1047.4833333333333,120181.1,18459.4,7212.9,2181.97,830,403,410,17,d9632666-1d40-40b3-944e-c3bf4c8c61ac,FCK - VFF : 2025-10-26,2025,Superliga
BIF,16,1136.8666666666666,120280.03,18997.12,6955.0599999999995,2248.77,799,426,353,20,de1b6cab-e593-420b-b32e-ffa62b0f7b82,OB - BIF : 2025-10-27,2025,Superliga
OB,16,1166.65,125146.69,20348.78,7197.34,2144.17,801,463,316,22,de1b6cab-e593-420b-b32e-ffa62b0f7b82,OB - BIF : 2025-10-27,2025,Superliga
FCK,16,1065.65,116594.73,17016.04,5955.3099999999995,2172.04,692,318,354,20,940c244b-7d2e-4fa4-ab09-9a0cbff33058,FCK - FRE : 2025-11-1,2025,Superliga
FRE,16,1065.6333333333334,121149.09999999999,19572.78,6859.900000000001,1824.6299999999999,726,418,273,35,940c244b-7d2e-4fa4-ab09-9a0cbff33058,FCK - FRE : 2025-11-1,2025,Superliga
RFC,16,1059.05,112312.95,17014.99,6066.98,1603.7,661,424,228,9,d9364b50-7c1e-4531-bdfe-6a6cc0e5f73f,VFF - RFC : 2025-11-2,2025,Superliga
VFF,16,1059.0833333333333,117785.17,18152.36,6262.93,1611.86,696,357,320,19,d9364b50-7c1e-4531-bdfe-6a6cc0e5f73f,VFF - RFC : 2025-11-2,2025,Superliga
SJE,16,1067.8666666666666,114618.16,16205.31,6554.25,2210.7,776,266,459,51,145b5a33-1ce6-442e-85b3-a48b4b1015ad,SJE - VB : 2025-11-2,2025,Superliga
VB,15,1007.45,106009.29,15219.91,5554.79,1914.15,655,448,196,11,145b5a33-1ce6-442e-85b3-a48b4b1015ad,SJE - VB : 2025-11-2,2025,Superliga
FCN,15,1068.0833333333333,128809.32,21158.85,8115.81,2623.07,933,552,364,17,635ac518-483e-42c3-b726-fcbd3fd3b946,FCN - OB : 2025-11-2,2025,Superliga
OB,15,1068.0833333333333,130658.91,20811.79,7303.08,2402.85,849,468,361,20,635ac518-483e-42c3-b726-fcbd3fd3b946,FCN - OB : 2025-11-2,2025,Superliga
BIF,14,1024.7833333333333,123164.86,19754.81,7019.07,2082.63,893,486,384,23,d3f0034c-a1e1-4d60-9adb-eabf1b032346,SIF - BIF : 2025-11-2,2025,Superliga
SIF,15,1024.8166666666666,126218.46,21839.05,7712.41,1522.72,808,440,344,24,d3f0034c-a1e1-4d60-9adb-eabf1b032346,SIF - BIF : 2025-11-2,2025,Superliga
AGF,16,1095.6,108266.54,18656.89,7141.45,1847.78,748,471,245,32,c0257d94-0bb3-4a50-992c-6d98203cf4a8,FCM - AGF : 2025-11-3,2025,Superliga
FCM,16,1095.5666666666666,103986.41,15357.86,6126.49,2363.4700000000003,760,376,360,24,c0257d94-0bb3-4a50-992c-6d98203cf4a8,FCM - AGF : 2025-11-3,2025,Superliga
OB,14,1070.3,122900.01,18861.46,7397.4800000000005,2231.37,852,478,352,22,df949e46-e19c-42f8-a027-7a211c12aefe,OB - SIF : 2025-11-7,2025,Superliga
SIF,16,1070.2833333333333,121231.54,19585.99,7228.91,1912.1100000000001,786,386,371,29,df949e46-e19c-42f8-a027-7a211c12aefe,OB - SIF : 2025-11-7,2025,Superliga
FCK,16,1056.65,110741.13,17194.52,6386.5599999999995,1847.69,731,359,351,21,41f4870f-8ddf-4857-8346-32a0954be61f,VB - FCK : 2025-11-9,2025,Superliga
VB,15,1056.6666666666667,114073.3,18161.91,7579.82,2304.52,849,442,378,29,41f4870f-8ddf-4857-8346-32a0954be61f,VB - FCK : 2025-11-9,2025,Superliga
FRE,15,1047.2,114911.41,18270.08,6402.73,1597.57,713,396,289,28,7d8569cc-d487-4274-99b1-02da2ca32255,FRE - VFF : 2025-11-9,2025,Superliga
VFF,16,1047.1666666666667,117471.7,18110.28,6874.16,1834.52,762,389,347,26,7d8569cc-d487-4274-99b1-02da2ca32255,FRE - VFF : 2025-11-9,2025,Superliga
FCM,16,1087.1666666666667,111478.01999999999,16367.69,6973.09,2505.08,813,454,346,13,4a3862e1-36f9-4627-a204-24db42fa4c6e,RFC - FCM : 2025-11-9,2025,Superliga
RFC,16,1087.1333333333334,111255.52,17224.66,6870.72,2372.36,831,460,354,17,4a3862e1-36f9-4627-a204-24db42fa4c6e,RFC - FCM : 2025-11-9,2025,Superliga
AGF,16,1082.95,117889.64,20835.53,8064.28,2432.62,851,478,359,14,305977d1-2f5b-4698-8977-91896a4fbac3,AGF - SJE : 2025-11-9,2025,Superliga
SJE,16,1082.95,121537.31999999999,21516.190000000002,8312.78,2891.17,909,482,406,21,305977d1-2f5b-4698-8977-91896a4fbac3,AGF - SJE : 2025-11-9,2025,Superliga
BIF,15,1051.0166666666667,121432.42,20563.87,7634.66,2210.5499999999997,827,514,299,14,afed67db-6c75-45c8-a903-0c28ecc649d5,BIF - FCN : 2025-11-9,2025,Superliga
FCN,15,1051.0166666666667,123567.39,22105.0,8342.74,2201.5,861,441,403,17,afed67db-6c75-45c8-a903-0c28ecc649d5,BIF - FCN : 2025-11-9,2025,Superliga
AGF,16,1046.5666666666666,123446.31,20609.88,7515.379999999999,2085.48,826,472,339,15,3e1c246f-65f8-4d32-ad0a-446cf43b08fe,SIF - AGF : 2025-11-21,2025,Superliga
SIF,16,1046.5666666666666,124106.19,21369.84,7851.33,1879.84,808,402,397,9,3e1c246f-65f8-4d32-ad0a-446cf43b08fe,SIF - AGF : 2025-11-21,2025,Superliga
BIF,16,1084.3333333333333,114190.06,19260.18,7280.42,2085.91,831,413,388,30,d67427b5-3ef2-4aa4-8157-8a4de0f55fb2,FCK - BIF : 2025-11-23,2025,Superliga
FCK,15,1084.3666666666666,118171.61,20160.21,8360.52,2360.85,909,535,347,27,d67427b5-3ef2-4aa4-8157-8a4de0f55fb2,FCK - BIF : 2025-11-23,2025,Superliga
VB,16,1092.0666666666666,114555.34,19092.72,7620.0,2568.33,899,465,417,17,685606c2-cc5b-4c98-83f1-9bd70c2190d2,VFF - VB : 2025-11-23,2025,Superliga
VFF,16,1092.0833333333333,117971.23999999999,17593.98,7443.36,2710.97,901,502,366,33,685606c2-cc5b-4c98-83f1-9bd70c2190d2,VFF - VB : 2025-11-23,2025,Superliga
FCN,16,1025.3,118530.09,18123.08,6288.92,1854.75,728,376,340,12,8c2ca3a3-157a-44e5-a323-c32990ce5560,FCN - FRE : 2025-11-23,2025,Superliga
FRE,16,1025.3,114733.42,18047.23,5399.34,1205.4,582,305,262,15,8c2ca3a3-157a-44e5-a323-c32990ce5560,FCN - FRE : 2025-11-23,2025,Superliga
FCM,16,1090.6666666666667,110022.27,16920.38,7381.6900000000005,2463.79,861,425,403,33,85b628fa-3175-40fd-a726-fe04cf66bda4,SJE - FCM : 2025-11-23,2025,Superliga
SJE,16,1104.7,118991.08,19805.36,9121.2,2882.76,1017,538,432,47,85b628fa-3175-40fd-a726-fe04cf66bda4,SJE - FCM : 2025-11-23,2025,Superliga
OB,16,1063.4333333333334,116041.58,17853.02,5901.73,1745.11,692,384,289,19,f7e6f315-d487-4248-9dd4-a898af745c7c,RFC - OB : 2025-11-24,2025,Superliga
RFC,15,1063.45,110920.18,16567.67,5848.97,1801.9,709,405,281,23,f7e6f315-d487-4248-9dd4-a898af745c7c,RFC - OB : 2025-11-24,2025,Superliga
SJE,16,1081.6666666666667,116134.67,18908.239999999998,8044.13,2531.84,922,578,317,27,119fc29f-d677-4e2a-9c31-1993b6c6b7e9,SJE - VFF : 2025-11-28,2025,Superliga
VFF,15,1081.6666666666667,113874.45,18548.01,7068.35,2219.31,791,348,424,19,119fc29f-d677-4e2a-9c31-1993b6c6b7e9,SJE - VFF : 2025-11-28,2025,Superliga
AGF,16,1090.2333333333333,109489.31,18696.82,6851.74,1943.68,725,356,334,35,42a1d156-e893-42b9-aac2-0e5d955122dd,AGF - FCK : 2025-11-30,2025,Superliga
FCK,15,1090.2666666666667,108164.01,17646.85,6635.02,2009.31,730,420,289,21,42a1d156-e893-42b9-aac2-0e5d955122dd,AGF - FCK : 2025-11-30,2025,Superliga
RFC,16,1060.5666666666666,115255.99,18387.73,7072.71,2642.91,829,449,357,23,982affb7-326c-42e6-8838-abab162fc360,SIF - RFC : 2025-11-30,2025,Superliga
SIF,14,1060.5833333333333,119192.87,19476.08,7549.57,2113.65,792,372,399,21,982affb7-326c-42e6-8838-abab162fc360,SIF - RFC : 2025-11-30,2025,Superliga
FCM,16,1028.2833333333333,114201.22,17195.11,6569.3,1816.73,774,437,308,29,1d8b026b-76df-4108-af06-94ac18374514,FCM - FCN : 2025-11-30,2025,Superliga
FCN,16,1028.3166666666666,116259.96,19982.73,6513.99,1337.03,678,367,292,19,1d8b026b-76df-4108-af06-94ac18374514,FCM - FCN : 2025-11-30,2025,Superliga
OB,14,1045.9,119896.09,18657.84,6706.51,2254.2799999999997,783,413,361,9,3f9a1b7a-2c89-4a0b-841f-9b776d671100,OB - VB : 2025-11-30,2025,Superliga
VB,16,1045.8833333333334,113168.14,18019.86,6767.62,1835.12,741,425,307,9,3f9a1b7a-2c89-4a0b-841f-9b776d671100,OB - VB : 2025-11-30,2025,Superliga
BIF,15,1038.8833333333334,113765.17,17828.7,6721.4800000000005,1783.42,700,373,320,7,a575010e-fffb-4090-b94d-e78033b6a797,BIF - FRE : 2025-12-1,2025,Superliga
FRE,16,1068.9333333333334,120920.77,19395.27,6516.05,1641.25,679,331,324,24,a575010e-fffb-4090-b94d-e78033b6a797,BIF - FRE : 2025-12-1,2025,Superliga
FRE,16,1064.5333333333333,118725.48,19374.72,6407.08,1409.52,685,321,347,17,e987b66f-d26e-4ed8-b9ac-f873dff79d5c,FRE - OB : 2025-12-5,2025,Superliga
OB,15,1064.55,119990.52,18115.16,6309.46,1838.29,734,423,299,12,e987b66f-d26e-4ed8-b9ac-f873dff79d5c,FRE - OB : 2025-12-5,2025,Superliga
FCN,16,1045.9,120511.48999999999,19046.81,7878.67,2314.37,906,542,351,13,3a1c0222-adbc-4b86-9d19-08d34dfa764a,FCN - SIF : 2025-12-7,2025,Superliga
SIF,16,967.75,106886.74,16309.65,5819.9,1949.27,652,287,353,12,3a1c0222-adbc-4b86-9d19-08d34dfa764a,FCN - SIF : 2025-12-7,2025,Superliga
FCM,16,1080.5333333333333,107103.38,15245.0,6091.91,2431.88,775,384,345,46,fd68d64d-a4ed-4bfb-b765-256b3533fbbd,VFF - FCM : 2025-12-7,2025,Superliga
VFF,15,1080.55,110480.91,17445.66,6938.36,2204.29,791,430,305,56,fd68d64d-a4ed-4bfb-b765-256b3533fbbd,VFF - FCM : 2025-12-7,2025,Superliga
AGF,16,1114.05,118047.24,17606.72,6265.84,1707.58,670,386,269,15,df0944df-392c-4470-8e9e-3d17e656ed9a,RFC - AGF : 2025-12-7,2025,Superliga
RFC,16,1114.0333333333333,115463.56999999999,17606.5,6523.3,1691.0900000000001,726,403,311,12,df0944df-392c-4470-8e9e-3d17e656ed9a,RFC - AGF : 2025-12-7,2025,Superliga
FCK,16,1089.8333333333333,116732.8,17939.02,6323.58,1883.22,722,436,261,25,36f01eeb-d75a-42e4-9418-6457ffbeaa9d,FCK - SJE : 2025-12-7,2025,Superliga
SJE,16,1089.85,117815.26,18037.28,5893.28,2069.38,730,347,353,30,36f01eeb-d75a-42e4-9418-6457ffbeaa9d,FCK - SJE : 2025-12-7,2025,Superliga
BIF,16,1101.8333333333333,110259.7,17037.34,5870.96,1426.05,652,321,309,22,42a8caa8-e63d-4e0e-8a43-80483f1da276,VB - BIF : 2025-12-8,2025,Superliga
VB,16,1126.8833333333334,115968.46,18165.19,6202.81,1915.6399999999999,725,454,234,37,42a8caa8-e63d-4e0e-8a43-80483f1da276,VB - BIF : 2025-12-8,2025,Superliga
