competition,season,team,ID,player_name,number,position,Distance_per90,Walking_per90,Jogging_per90,Running_per90,High Speed Running_per90,Sprinting_per90,No. of High Intensity Runs_per90,Sprint Distance TIP_per90,No. of High Intensity Runs TIP_per90,Distance OTIP_per90,HSR Distance OTIP_per90,Sprint Distance OTIP_per90,No. of High Intensity Runs OTIP_per90,Distance BOP_per90,HSR Distance BOP_per90,Sprint Distance BOP_per90,No. of High Intensity Runs BOP_per90,games
Superliga,2025,FCM,536679,Pedro Bravo,19,RDM,10669.437112194648,3133.5800984208577,5084.582903372254,1771.8831335301877,521.1254324389978,158.26251667793704,63.05787492983706,36.976521780166514,12.293622206933762,4407.32174453391,405.6302104159104,121.28599489777052,49.44758289803631,2037.2976792304617,18.580496729109843,0.0,1.3166698248669964,8
Superliga,2025,FCM,551144,Franculino Gluda Dju,7,CF,9582.14976599064,3423.468018720749,3717.322932917317,1621.8954758190332,652.1981279251171,167.27925117004682,82.8393135725429,60.27613104524181,46.33385335413416,2933.8876755070205,300.6365054602184,106.98907956318254,36.50546021840874,2503.2496099843993,6.528861154446179,0.0,0.0,13
Superliga,2025,FCM,551144,Franculino Gluda Dju,7,LF,9489.36163074674,3496.3072619831923,3371.1428893340203,1506.3357712111817,821.5798925951398,294.00036567376236,95.01160698718417,184.13510002039274,51.89145278979324,3348.2310758530934,414.97674461550514,90.01639705464264,38.704538910160785,2799.1354283233195,46.40088176500175,19.848868598727012,4.415615287230151,13
Superliga,2025,FCM,551144,Franculino Gluda Dju,7,RAM,10159.689691817217,3521.8645058448456,4213.061636556854,1509.3889479277361,740.0180658873538,175.37088204038255,74.60148777895856,162.47343251859724,54.51647183846972,3587.212539851222,230.96333687566417,6.814558979808715,14.346439957492029,2328.068544102019,70.91445270988311,6.068544102019129,5.738575982996812,13
Superliga,2025,FCM,551144,Franculino Gluda Dju,7,RF,9736.240922561276,3522.427470069473,3591.646025138961,1685.4021842184225,730.152363347803,206.60984587631856,81.917215276803,139.06844164021942,51.034063161886905,3744.4744020783382,327.54919901278225,65.90627642526655,29.47231584401335,2163.1885259464616,15.08588843313844,1.6324540140411719,1.4108362709027586,13
Superliga,2025,FCM,551144,Franculino Gluda Dju,7,ST,9587.691371663743,3580.5296250866145,3590.330636487048,1500.4944370386265,675.8694376392363,240.46719260334874,80.25568886920803,129.7829617307554,46.33354961956945,3480.0099732950703,310.1943663631504,106.05889572333066,32.00280735237884,2206.1120838430943,25.90162581354953,4.630829735298505,1.9193318972597386,13
Superliga,2025,FCM,553784,Denil Castillo,21,CAM,10573.835848806693,3140.173526580032,4593.005725444105,1809.1327541937007,683.4122508527263,348.111591736129,90.17464904005719,201.13520553548634,51.22748689279941,4078.439370986926,307.72298671682444,135.829563740226,34.46010705325523,2008.17185997596,17.495583231552242,11.143794706001211,4.48705509400256,11
Superliga,2025,FCM,553784,Denil Castillo,21,LCM,9294.482122587418,2960.6837240878785,3563.8581270348905,1703.4969837046078,728.2068773548772,338.225908654872,98.70756476892623,237.27888310514413,57.91246488863311,3101.669810633889,323.5738565399798,100.94702554972793,38.477778711542086,2484.2253728591895,19.71732198202964,0.0,2.317321168751048,11
Superliga,2025,FCM,553784,Denil Castillo,21,LDM,9286.843507588534,3224.1096121416526,3711.211467116358,1269.364249578415,693.9682967959528,388.18988195615515,87.41989881956155,204.80843170320404,45.531197301854974,2988.1942664418216,418.9143338954468,166.2161888701518,40.06745362563238,2307.4300168634068,16.755480607082628,17.16526138279933,1.8212478920741992,11
Superliga,2025,FCM,553784,Denil Castillo,21,LF,10130.64243146603,2969.4100119189507,4401.622169249106,1779.586412395709,761.9749702026221,218.03814064362334,85.81644815256257,203.14898688915372,57.92610250297973,4435.562574493444,319.9880810488677,14.889153754469607,27.890345649582834,2156.8676996424315,4.966626936829559,0.0,0.0,11
